用户名,时间,评论
"
                                阅办哥
                                ","
2024-02-24 14:57                            
                            ","
                            浙江大学紫金港校区隔壁，口味是好的，个人觉得应该算是杭州韩餐的天花板。价格非常便宜，每次饭点去一定排队。年前饭店排队两到三个小时比海底捞还夸张。
「南瓜粥」配菜做得很用心，每一个都挺好吃
「石锅饭」每次必点，碳水爱好者的福音
「雪花肥牛薄片（调味）」实话实说，烤肉一般，但是在这个价位上也没什么好挑剔的。
                            

		                            收起评价


"
"
                                慧仁可爱的小徐
                                ","
2024-02-24 13:26                            
                            ","
                            🔥肉本家烤肉,终于来辽!每次去都忍不住狂吃不停😋😋✨
🍀韩式烤肉,五花肉、牛肉,每一块都非常嫩!口感极佳,完全不需要调料就超好吃!
💡服务也非常到位,服务员态度超级好,还会主动推荐搭配菜品。环境也很舒适,很适合和朋友家人一起去享受美食。
👉强烈建议去试试!不会后悔的!
                            

		                            收起评价


"
"
                                徐哈哈
                                ","
2024-02-23 23:44                            
                            ","
                            毋庸置疑，肉本家是杭州最好吃的韩式烤肉！「济州岛黑猪五花肉（厚切）」很好的肉，新鲜；「雪花肥牛薄片（调味）」有一股奶香奶香的。「校村原味炸鸡」调味很好，而且炸得很酥脆。「国民mix盆拌饭」比较普通的韩式拌饭，量很大，建议4个人分。
                            

		                            收起评价


"
"
                                迷你桐
                                ","
2024-02-23 16:10                            
                            ","
寒冷的天气里吃一顿烤肉是幸福的味道。吃烤肉就想到了肉本家，品种丰富，好多东西可以选。每个菜都不错，几乎没有踩雷的。想吃的全点上。	                        "
"
                                猛男颖颖
                                ","
2024-02-22 19:58                            
                            ","
第N次来肉本家了，味道还是一如既往的好吃！分量非常足，“小豆”姐姐非常热情，百忙之忙还帮我们烤肉、送南瓜粥，盘子也换的非常勤，是我吃过这么多次肉本家最喜欢的姐姐！	                        "
"
                                匿名用户
                                ","
2024-02-22 19:31                            
                            ","
肉真的足足的，四个人都吃不完。一位叫“小豆同学”的姐姐人超级好，看我们碗里没有南瓜羹了，就给我们拿过来，还给我们烤肉，服务超级nice！下次再来。	                        "
"
                                野生美食家
                                ","
2024-02-22 19:16                            
                            ","
                            锅包肉有点点惊艳，虽然是有些创新的味道，但也是好吃的，得抓紧时间吃，不然会粘着盘子夹不出来，像拔丝地瓜那样
牛板筋喜欢
肉类味道也还不错
伙计们服务也不错
冷面劲道 调味也是喜欢的
吃得很饱 人均才九十多，也挺划算的
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2024-02-22 12:26                            
                            ","
味道非常非常好吃工作人员非常热心换烤盘非常利索，这里的服务超级好，炸鸡也非常好吃肉质非常好	                        "
"
                                能干开朗咕哝蟾
                                ","
2024-02-21 21:37                            
                            ","
今天第一次吃到这么好吃的烤肉
下次一定还会再来，没见过这么丰富的烤肉店
有拌饭 有韩式的种种小吃 还帮烤肉 服务真的太好了！	                        "
"
                                追辛草
                                ","
2024-02-21 11:38                            
                            ","
                            我最近去了一家名为肉本家的餐厅用餐,它主打各种烧烤肉类菜肴。店里烧烤 techniques 和味道都非常地道和正宗,像烤牛扒、烤猪排都很入味。除了烤肉,他们家的特色冷盘也非常可口。价格方面属于中等偏上,但是考虑到食材的质量和味道的正宗,整体来说性价比还是比较高的。空间装修风格简单大方。服务人员工作效率高、态度热情。如果喜欢烧烤肉类菜肴,这个餐厅是很好的选择
                            

		                            收起评价


"
"
                                桃胶酱花椒油
                                ","
2024-02-21 10:23                            
                            ","
                            这家肉本家餐厅就在我小区楼下，取号就直接回家等哈哈哈等叫号再下去吃！味道不错，性价比也比较高，喜欢吃猪五花，黑猪肉很香，蘸料也不错子最喜欢的还是烤牛舌，店里装修也不错，很适合聚餐炸鸡也好吃😋有时间就去肉本家吃烤肉
                            

		                            收起评价


"
"
                                祝
                                ","
2024-02-20 18:42                            
                            ","
                            这家店是分店，店铺更大位置更多，但是也是需要排队的周末来吃的话，人会很多这家店的味道跟以前煮店的味道一样「醇香芝士蛋卷」这个芝士卷特别好吃，每次都是必点的「校村原味炸鸡」他家的炸鸡也很好吃，但是吃多了会很腻的
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2024-02-20 12:38                            
                            ","
求求开放大众点评取号吧，对上班族太不友好了，下班过来队伍好长	                        "
"
                                阿周
                                ","
2024-02-19 17:04                            
                            ","
                            基本每次去都要排队，所以建议错开高峰期就餐。虽然店面很大。
典型的韩式烤肉。小料小菜都是。
肉的分量和质量都很可以。
氛围很不错，口感也很棒。
可能人太多了，服务员都招呼不过来了。
不过总体来说是很棒的就餐体验。
                            

		                            收起评价


"
