名称,介绍,详情
三一重工 SCM2200C-8 2.2米铣刨机,SCM2200C-8铣刨机具有超大的铣刨鼓容屑空间，切削料排出快，铣刨速度更快。最大330mm 铣刨深度，可一次完成全厚度铣刨作业。常用于高等级公路、城市道路、机场、货场和停车场等铣刨，尤其适用于硬路面铣刨、大型路面翻新和大厚度铣刨。,"
作业宽度:
（2000mm以上）大型
用途:
通用
凿毛机:

驱动方式:
燃油
"
郴筑 　CZL5113GLS 沥青洒布车,CZL5113GLS沥青洒布车采用东风EQ1110GJ12D5底盘，排放达到国Ⅲ标准；沥青罐采用不锈钢外壳，美观大方；计算机全过程自动控制，沥青洒布量及洒布均匀度控制精确；采用触摸屏控制，操作方便快捷；全自动导热油适时加热，保温性能优良，平均温降≤3℃/h；进口液压泵、液压马达、燃烧器，质量可靠，性能优良；具有专有技术、国内独一无的低转速、大排量沥青泵稳定可靠，特别适用于低温乳化沥青和SBS改性沥青的洒布；配备大、小洒布量两套喷嘴，采用进口喷嘴确保优良的雾化效果；双层结构洒布管，压力均匀。。,"
品牌:
郴筑
类别:
沥青洒布车
型号:
　CZL5113GLS
报价:
暂无
"
维特根 W 130 HRi 国四冷铣刨机,"维特根新一代一米档高性能智能铣刨机, 满足国四排放标准，铣刨效率再上新台阶。适合于市区、国省道的小规模铣刨施工或者作为大型铣刨机辅助设备，具有更低的单位油耗和刀具磨损，是追求更佳成本经济性客户的理想选择。","
作业宽度:
（900-2000mm）中型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
达刚控股 DGL5180GLQ-086 智能型(橡胶）沥青洒布车,我公司研制的智能型沥青洒布车可用于高等级沥青路面透层、防水层、粘结层的洒布，亦可用于采用层铺法工艺的沥青路面施工。该车可洒布高粘度改性沥青、重交沥青、乳化沥青等。 智能型橡胶沥青洒布车是针对橡胶沥青极易沉淀、离析、洒布温度高、撒布量大及粘度大等特点而专门研制的高端产品。,"
品牌:
达刚控股
类别:
沥青洒布车
型号:
DGL5180GLQ-086
报价:
暂无
"
徐工 XM1005F 中型前输料铣刨机,XM1005F中型前输料铣刨机具有极高的发动机功率，可实现整机铣刨效率大大提升，选用满足国三排放标准的上柴SC9DK电喷发动机，作业时动力更强劲，能够有效的处理材质更硬、铣深更大的工况。,"
作业宽度:
（900-2000mm）中型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
美通筑机 LMT5076GLQP-B 【国六】普通型沥青洒布车,浙江美通筑路机械股份有限公司开发研制的普通型沥青洒布车(导热油加热)，可用于公路施工过程中的沥青粘结层洒布作业，可洒布热沥青和乳化沥青。,"
品牌:
美通筑机
类别:
沥青洒布车
型号:
LMT5076GLQP-B
报价:
暂无
"
山推 SMT50-C6N 铣刨机,SMT50-C6N铣刨机为0.5米轮式铣刨机，适用于城市道路的养护作业、大面积铣刨后的贴边作业，以及铣井盖，亦适用于大型设备无法到达的桥面、地下车库、厂房车间等地面的养护维修。其铣刨宽度为500mm，最大铣刨深度为180mm，铣刨鼓采用液压驱动；行走系统为全液压四轮驱动；前轮转向;两后立柱升降；采用CAN总线网络控制技术，具有作业参数数字显示、故障诊断及报警等功能；右后立柱可旋转至铣刨鼓前端，便于贴边作业。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
高远圣工 HGY5163GLQ 全自动沥青洒布车,HGY5163GLQ型全自动沥青洒布车是我公司根据多年来的工程施工和设备设计制造经验，结合当今公路的发展状况，研制开发的既操作简单又经济实用的沥青洒布机械系列化产品之一，它是一种专业洒布乳化沥青、稀释沥青、热沥青、热改性沥青及各种粘合剂的施工设备。,"
品牌:
高远圣工
类别:
沥青洒布车
型号:
HGY5163GLQ
报价:
暂无
"
宜迅 YX-350C 混凝土路面液压自行走铣刨机,小型路面液压铣刨机  采用常柴双缸风冷发动机 动力强劲 性能稳定  行走方式采用手扶式自动行走 方便快捷 铣刨高效 大大节省人工成本和时间，欢迎来电咨询！,"
作业宽度:
（300-800mm）小型 
用途:
路面
凿毛机:

驱动方式:
燃油
"
徐工 XLS403 沥青洒布车,XLS403沥青洒布车XLS系列智能型沥青洒布车是专业喷洒乳化沥青、稀释沥青、热沥青、改性沥青的高科技产品，主要用于高速公路、各等级公路和市政道路的建设及养护工程，适合不同等级路面的透层、粘结层、上下封层等沥青的洒布施工。,"
品牌:
徐工
类别:
沥青洒布车
型号:
XLS403
报价:
暂无
"
路霸 YX-0206 铣刨机,"1、可适配于带有大流量液压工作系统的滑移装载机，用于铣刨沥青路面，有多种铣刨鼓尺寸可选。
2、可用于水泥路面的简单拉毛作业。
3、可用于去除道路标线、斑马线以及打磨水泥路面从而防止打滑。
4、可以使铣刨器侧移，无需跨骑在路沿和沟渠上施工并得到较好的铣刨效果。","
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:

"
浙江筑马机械 ZZM5181GLQ 沥青洒布车,浙江筑马机械 ZZM5181GLQ 沥青洒布车是浙江筑马机械生产制造的沥青洒布车。,"
品牌:
浙江筑马机械
类别:
沥青洒布车
型号:
ZZM5181GLQ
报价:
暂无
"
路得威 RWXB21 铣刨机（铣刨回收车）,面对国内环保要求的不断升级以及用户对产品轻量化、便捷化的使用需求，路得威公司研发更节能高效的新一代铣刨机产品。路得威铣刨机融入了众多智能化技术，具有高效平稳、轻松方便、适用性强等特点。,"
作业宽度:

用途:
通用
凿毛机:

驱动方式:
燃油
"
杭州市政 HZJ5071GLQ 沥青洒布车,HZJ5071GLQ沥青洒布车特点独立发动机；洒布实现分级定量；新型热交换器，自动温控；后喷管可升降、侧移、折叠，电子监控（可选），管路切换气动控制；。,"
品牌:
杭州市政
类别:
沥青洒布车
型号:
HZJ5071GLQ
报价:
暂无
"
信德机械 XD-180 路面开槽机,XD-180路面开槽机用于公路、市政部门对沥青路面裂缝进行灌缝前的开槽。具有如下几大优点采用HONDA动力名牌品质保证，性能优越，容易启动：采用硬质合金刀片，切割精确，使用寿命长：深度指示器指明开槽深度：刀片安装方便，可快速更换。,"
作业宽度:

用途:
路面
凿毛机:

驱动方式:

"
欧亚机械 CA126 沥青洒布车,欧亚机械 CA126 沥青洒布车是欧亚机械生产制造的沥青洒布车。,"
品牌:
欧亚机械
类别:
沥青洒布车
型号:
CA126
报价:
暂无
"
峰源机械 FY-2A 手持式凿毛机,FY-2A手持式凿毛机FY-2A手持式凿毛机手持式单／双／三头凿毛机主要适用于高速公路、铁路桥面及箱梁混凝土面层剔凿，建筑物墙体、地面，及市政工程混凝土面层剔除修补翻新加固等领域，在使用过程中不仅提高了工作效率和质量并且使工作面达到粗糙度均匀，去除面层浮浆后铺装混凝土粘结牢固，大大提升工作对象的使用年限及安全系数。,"
作业宽度:

用途:
路面
凿毛机:
电动凿毛机
驱动方式:

"
欣融 拖式沥青洒布车 沥青洒布车,拖式沥青洒布车沥青洒布车东风牌TS-2000型拖式沥青洒布机是一种沥青路面施工专用机械，本车型具有结构紧凑、拖动方便，尤其适用公路养护和狭窄路面的施工及交通半封闭的施工和养护，对于新建、整修及养护路面均能适用。,"
品牌:
欣融
类别:
沥青洒布车
型号:
拖式沥青洒布车
报价:
暂无
"
威平 WRS200 铣刨机,WRS200铣刨机【适用范围】对高速铁路的桥梁防水层的基面清理、找平施工对混凝土、沥青道路、环氧树脂、耐磨地面进行轻度拉毛去除地面涂层、油漆、各种道路标线地面受损、积污需要翻新时，去除旧地坪表面【产品特点】具有6根刀轴的长寿命铣鼓（刀具），有多种可处理各种材料的刀具供应选择；。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:

"
思嘉特 LQS4型 全智能沥青洒布车,思嘉特 LQS4型 全智能沥青洒布车是思嘉特生产制造的全智能沥青洒布车。,"
品牌:
思嘉特
类别:
沥青洒布车
型号:
LQS4型
报价:
暂无
"
宏大 HD1000M型 铣刨机,宏大 HD1000M型 铣刨机是宏大生产制造的作业宽度为（900-2000mm）中型 铣刨机。,"
作业宽度:
（900-2000mm）中型 
用途:
沥青
凿毛机:

驱动方式:

"
郴筑 CZL5162GLS 沥青洒布车,CZL5162GLS沥青洒布车采用东风DFL1160BX4底盘，排放达到国四标准；采用后置柴油发动机驱动沥青泵技术，主车行走与沥青泵驱动相互独立（号为ZL200320114073）；配备大、小洒布量两套喷嘴，喷嘴雾化效果好，洒布均匀；全循环预热，特别适于喷洒SBS改性沥青和乳化沥青；洒布系统采用气动方式控制，喷嘴起闭灵活；喷洒乳化沥青，再次使用只需简单清洗。,"
品牌:
郴筑
类别:
沥青洒布车
型号:
CZL5162GLS
报价:
暂无
"
北方交通 KFX2000 铣刨机,KFX2000型铣刨机采用欧Ⅲ电喷发动机完全符合国际环保标准，配备故障自修复系统；,"
作业宽度:

用途:

凿毛机:

驱动方式:

"
达刚控股 DGL5250GLQ-126 智能型(橡胶）沥青洒布车,我公司研制的智能型沥青洒布车可用于高等级沥青路面透层、防水层、粘结层的洒布，亦可用于采用层铺法工艺的沥青路面施工。该车可洒布高粘度改性沥青、重交沥青、乳化沥青等。 智能型橡胶沥青洒布车是针对橡胶沥青极易沉淀、离析、洒布温度高、撒布量大及粘度大等特点而专门研制的高端产品。,"
品牌:
达刚控股
类别:
沥青洒布车
型号:
DGL5250GLQ-126
报价:
暂无
"
三一重工 SCM2000C-8 铣刨机,SCM2000C-8铣刨机采用超大的铣刨鼓容屑空间，切削料排出快，铣刨速度更快。,"
作业宽度:
（2000mm以上）大型
用途:
通用
凿毛机:

驱动方式:
燃油
"
美通筑机 LMT5256GLQZ-H 【国六】智能型沥青洒布车,浙江美通筑路机械股份有限公司开发研制的智能型沥青洒布车，可用于公路施工过程中的沥青粘结层洒布作业，可洒布热沥青和乳化沥青。,"
品牌:
美通筑机
类别:
沥青洒布车
型号:
LMT5256GLQZ-H
报价:
暂无
"
维特根 W 125 CFi 国四 冷铣刨机,维特根推中型铣刨机系列，满足国四排放标准，成熟的单人操作理念辅以多项创新智能技术，在各种工况下都能高效施工。与大型铣刨机相比，紧凑的机身外观和合理的机身重量，运输方便、移动灵活，为客户应对市政工程、高速公路改扩建台阶铣刨等应用提供经济高效的多种选择。,"
作业宽度:
（900-2000mm）中型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
高远圣工 HGY5100GLQ 沥青洒布车,HGY5100GLQ沥青洒布车HGY5100GLQ沥青洒布车型全自动沥青洒布车是我公司根据多年来的工程施工和设备设计制造经验，结合当今公路的发展状况，研制开发的既操作简单又经济实用的沥青洒布机械系列化产品之一，它是一种专业洒布乳化沥青、稀释沥青、热沥青、热改性沥青及各种粘合剂的施工设备。液压伺服系统，动力强劲、性能稳定；。,"
品牌:
高远圣工
类别:
沥青洒布车
型号:
HGY5100GLQ
报价:
暂无
"
徐工 XM1205F 中型前输料铣刨机,徐工铣刨机XM1205F始终关注机手、施工的安全，二级前输料，让机手可以专心关注前方，无“后顾之忧”，而高达5300mm的输料高度可以轻松对接收料车。,"
作业宽度:
（900-2000mm）中型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
徐工 XLS80A 沥青洒布车,XLS80A沥青洒布车XLS系列智能型沥青洒布车是专业喷洒乳化沥青、稀释沥青、热沥青、改性沥青的高科技产品，主要用于高速公路、各等级公路和市政道路的建设及养护工程，适合不同等级路面的透层、粘结层、上下封层等沥青的洒布施工。,"
品牌:
徐工
类别:
沥青洒布车
型号:
XLS80A
报价:
暂无
"
宜迅 YX-330D 混凝土路面电动铣刨机,"配11KW电机,配百力通3854（21马力）动力,配本田GX630（21马力）动力,配本田GX690（23马力）动力。","
作业宽度:
（300-800mm）小型 
用途:
地坪
凿毛机:

驱动方式:
电动
"
浙江筑马机械 ZZM5180GLQ 沥青洒布车,浙江筑马机械 ZZM5180GLQ 沥青洒布车是浙江筑马机械生产制造的沥青洒布车。,"
品牌:
浙江筑马机械
类别:
沥青洒布车
型号:
ZZM5180GLQ
报价:
暂无
"
路霸 QXY-300D 电动液压中型铣刨机柴油铣刨机,"该机用于铺设沥青或车间旧的混凝土地面重新摊铺混凝土之前，清除水泥浮浆以及铲平拉毛，也用于清除建筑施工中遗留的坚硬灰渣。

适用于水泥、沥青表面小平面地坪拉毛、找平、清除表面覆盖物等，是一种高效率、低损坏的优秀机械。","
作业宽度:
（300-800mm）小型 
用途:
混凝土
凿毛机:

驱动方式:

"
杭州市政 HZJ5080GLQ 沥青洒布车,HZJ5080GLQ沥青洒布车特点自动控制；液压传动，两种方式可选（采用手动比例阀控制或电子伺服变量泵控制），定量洒布精度高；进口燃烧器，自动温控；后喷管喷头改进布置，喷洒均匀；。,"
品牌:
杭州市政
类别:
沥青洒布车
型号:
HZJ5080GLQ
报价:
暂无
"
路得威 RWXB21H 混凝土地面铣刨机（铣刨回收车）,"RWXB21H混凝土地面铣刨机用于基层混凝土或旧混凝土地面的铣刨、拉毛，去除表层浮浆或污染，以便露出骨料进行二次浇筑混凝土。经过该机铣刨后施工的混凝土地面不易出现空鼓、开裂现象。
该机是创新设计产品，融铣刨、回收、除尘为一体，施工地面直接清理干净，环保不扬尘、施工效率高。","
作业宽度:
（300-800mm）小型 
用途:
混凝土
凿毛机:

驱动方式:
燃油
"
欧亚机械 CA 106 沥青洒布车,欧亚机械 CA 106 沥青洒布车是欧亚机械生产制造的沥青洒布车。,"
品牌:
欧亚机械
类别:
沥青洒布车
型号:
CA 106
报价:
暂无
"
信德机械 XD-300D 小型铣刨机,XD-300D小型铣刨机概述：用于桥面铺设沥青或者旧的混凝土地面上重新摊铺混凝土之前，清除水泥浮浆或者铣平拉毛，也可用于清除建筑施工中遗留的坚硬灰渣。产品特点：主轴轴承选用NSK/SKF外球面向心轴承，可确保机器适应强负荷、高转速的工作状态；刀片采用硬质合金，锋利耐磨，使用寿命长；刀鼓采用涨紧套连接，扭矩大抗冲击；深度可调，旋转深度调节轮即可。,"
作业宽度:
（300-800mm）小型 
用途:
路面
凿毛机:

驱动方式:

"
欣融 沥青泵 保温型沥青泵,沥青泵保温型沥青泵只要用一升柴油，一分钟时间，就能清洗干净，保证下次启动不粘泵，真正的沥青洒布车专用泵。,"
品牌:
欣融
类别:
沥青洒布车
型号:
沥青泵
报价:
暂无
"
峰源机械 FY-280E 电动铣刨机,FY-280E电动铣刨机对高速铁路的桥梁防水层的基面清理、高铁梁面找平施工；对混凝土、沥青道路、环氧树脂、耐磨地面进行轻度拉毛；去除地面涂层、油漆、各种道路标线；地面受损、积污需要翻新时，去除旧地坪表面；。,"
作业宽度:
（300-800mm）小型 
用途:
沥青
凿毛机:

驱动方式:
电动
"
思嘉特 LQS7型 全智能沥青洒布车,思嘉特 LQS7型 全智能沥青洒布车是思嘉特生产制造的全智能沥青洒布车。,"
品牌:
思嘉特
类别:
沥青洒布车
型号:
LQS7型
报价:
暂无
"
威平 WRS190 铣刨机,WRS190铣刨机【适用范围】对混凝土、沥青道路、环氧树脂、耐磨地面进行轻度拉毛去除地面涂层、油漆、各种道路标线地面受损、积污需要翻新时，去除旧地坪表面【产品特点】具有4根刀轴的长寿命铣鼓（刀具），有多种可处理各种材料的刀具供应选择；具有深度指示刻度盘，采用精密螺距调节，可精确控制铣刨深度；提升手把可以轻巧灵活的升、降铣鼓架；。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:

"
郴筑 CZL5161GLS 智能型沥青洒布车,CZL5161GLS智能型沥青洒布车采用东风DFL1160BX4底盘，排放达到国四标准；沥青罐采用不锈钢外壳，美观大方；计算机全过程自动控制，沥青洒布量及洒布均匀度控制精确；采用触摸屏控制，操作方便快捷；全自动导热油适时加热，保温性能优良，平均温降≤3℃/h；进口液压泵、液压马达、燃烧器，质量可靠，性能优良；具有专有技术、国内独一无的低转速、大排量沥青泵稳定可靠，特别适用于低温乳化沥青和SBS改性沥青的洒布；配备大、小洒布量两套喷嘴，采用进口喷嘴确保优良的雾化效果；双层结构洒布管，压力均匀。。,"
品牌:
郴筑
类别:
沥青洒布车
型号:
CZL5161GLS
报价:
暂无
"
维特根 W 155 CFi 国四冷铣刨机,维特根推出中型铣刨机系列，满足国四排放标准，成熟的单人操作理念辅以多项创新智能技术，在各种工况下都能高效施工。与大型铣刨机相比，紧凑的机身外观和合理的机身重量，运输方便、移动灵活，为客户应对市政工程、高速公路改扩建台阶铣刨等应用提供经济高效的多种选择。,"
作业宽度:
（900-2000mm）中型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
达刚控股 DGL5250GLQ-126A 智能型(橡胶）沥青洒布车,我公司研制的智能型沥青洒布车可用于高等级沥青路面透层、防水层、粘结层的洒布，亦可用于采用层铺法工艺的沥青路面施工。该车可洒布高粘度改性沥青、重交沥青、乳化沥青等。 智能型橡胶沥青洒布车是针对橡胶沥青极易沉淀、离析、洒布温度高、撒布量大及粘度大等特点而专门研制的高端产品。,"
品牌:
达刚控股
类别:
沥青洒布车
型号:
DGL5250GLQ-126A
报价:
暂无
"
徐工 XM1305F 中型前输料铣刨机,徐工铣刨机XM1305F始终关注机手、施工的安全，二级前输料，让机手可以专心关注前方，无“后顾之忧”，而高达5300mm的输料高度可以轻松对接收料车。,"
作业宽度:
（900-2000mm）中型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
美通筑机 LMT5186GLQZ-B 【国六】智能型沥青洒布车,浙江美通筑路机械股份有限公司开发研制的智能型沥青洒布车，可用于公路施工过程中的沥青粘结层洒布作业，可洒布热沥青和乳化沥青。,"
品牌:
美通筑机
类别:
沥青洒布车
型号:
LMT5186GLQZ-B
报价:
暂无
"
宜迅 YX-350C 无尘铣刨机,济宁宜迅机械是一家专业化的小型工程机械生产、制造企业，自创建以来，公司始终坚持走科技创新发展之路，拥有一支由众多高学历、高技术职称的优秀人才组建的技术研发团队。凭借先进的加工设备，雄厚的技术制造实力，及时高效的服务能力，济宁宜迅所生产的路面铣刨机、小型铣刨机、小型压路机、小型路面养护机械等产品畅销全国乃至世界各地，在交通、市政、公用事业、矿山等诸多领域取得辉煌成绩，并参与了众多大型施工项目的配套服务。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
徐工 XLS50A 沥青洒布车,XLS50A沥青洒布车XLS系列智能型沥青洒布车是专业喷洒乳化沥青、稀释沥青、热沥青、改性沥青的高科技产品，主要用于高速公路、各等级公路和市政道路的建设及养护工程，适合不同等级路面的透层、粘结层、上下封层等沥青的洒布施工。,"
品牌:
徐工
类别:
沥青洒布车
型号:
XLS50A
报价:
暂无
"
路霸 RTSM-250D 铣刨机,RTSM-250D铣刨机产品简介：混凝土铣刨机：去除混凝土、沥青道路、环氧树脂、耐磨地面的高出部位或对地面进行深度铣刨，轻度拉毛，去除地面涂层、油漆、各种道路标线地面受损、积污需要翻新时，去除旧地坪表面等。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
浙江筑马机械 ZZM5141GLQ 6.5m³沥青洒布车,ZZM5141GLQ6.5m³沥青洒布车东风多利卡，国 VI 排放，整车采用轻量化设计，沥青装满不超载。,"
品牌:
浙江筑马机械
类别:
沥青洒布车
型号:
ZZM5141GLQ
报价:
暂无
"
峰源机械 FY300 路面铣刨机,FY300路面铣刨机对高速铁路的梁面找平施工、桥梁防水层的基面清理。对混凝土、沥青道路、环氧树脂、耐磨地面进行轻度拉毛。去除地面涂层、油漆、各种道路标线。地面受损、积污需要翻新时，去除旧地坪表面。,"
作业宽度:
（300-800mm）小型 
用途:
路面
凿毛机:

驱动方式:

"
杭州市政 HZJ5100GLQ 沥青洒布车,HZJ5100GLQ沥青洒布车电脑控制，智能型；液压传动，采用比例阀控制，定量洒布精度高；进口燃烧器，自动温控；气动控制喷嘴，喷洒均匀；。,"
品牌:
杭州市政
类别:
沥青洒布车
型号:
HZJ5100GLQ
报价:
暂无
"
维特根 W 185 CFi 国四冷铣刨机,维特根推出中型铣刨机系列，满足国四排放标准，成熟的单人操作理念辅以多项创新智能技术，在各种工况下都能高效施工。与大型铣刨机相比，紧凑的机身外观和合理的机身重量，运输方便、移动灵活，为客户应对市政工程、高速公路改扩建台阶铣刨等应用提供经济高效的多种选择。,"
作业宽度:
（900-2000mm）中型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
欧亚机械 EA 860 沥青洒布车,欧亚机械 EA 860 沥青洒布车是欧亚机械生产制造的沥青洒布车。,"
品牌:
欧亚机械
类别:
沥青洒布车
型号:
EA 860
报价:
暂无
"
徐工 XM2005K 大型铣刨机,高功率储备发动机确保高效施工，智能温控散热满足低噪声低油耗施工需求，久经考验传动系统无惧极端工况。,"
作业宽度:
（900-2000mm）中型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
欣融 SLS5140GLQ 7方智能型沥青洒布车,SLS5140GLQ7方智能型沥青洒布车特色：普通智能控制系统，PLC控制器，洒布定量手动调节施工工况，电脑显示，实时监控大扭矩液压马达，解决了启动困难液压油冷却系统，解决长时间施工油温升高的问题全新设计智能喷嘴，单个可控，无滴漏进口全自动百得燃烧器，故障率低车载三相发电机，保证电力供应。,"
品牌:
欣融
类别:
沥青洒布车
型号:
SLS5140GLQ
报价:
暂无
"
宜迅 YX-350CF 铣刨 凿毛一体机,"小型铣刨机的功能特点： 　　
1、铣刨机类型小，体重，运用寿命长，效率高，沥青铣刨机，每小时按不同的混凝土强度碾磨面积可达100-150平方米。 　　
2、操作简略，细巧灵敏，噪音低; 　　
3、由于小模型，所以施工预备也十分简略方便，在任何时候整理，在任何时候都要撤离，尤其是在冬季施工的路面铣刨机不受影响; 　　
4、铣削加工后，纹理清晰，表面均匀粗糙，外观整洁。铣刨机的结构和安置是不同的，但根本的作业原理是相同或类似的。 　　
铣刨机的动力传输线为:发动机到液压泵、液压马达、液压缸和作业设备。","
作业宽度:
（300-800mm）小型 
用途:
沥青
凿毛机:
路面凿毛机
驱动方式:
燃油
"
思嘉特 LQS8型 全智能沥青洒布车,思嘉特 LQS8型 全智能沥青洒布车是思嘉特生产制造的全智能沥青洒布车。,"
品牌:
思嘉特
类别:
沥青洒布车
型号:
LQS8型
报价:
暂无
"
路霸 RTSM-250 铣刨机,RTSM-250铣刨机产品简介：混凝土铣刨机：去除混凝土、沥青道路、环氧树脂、耐磨地面的高出部位或对地面进行深度铣刨，轻度拉毛，去除地面涂层、油漆、各种道路标线地面受损、积污需要翻新时，去除旧地坪表面等。,"
作业宽度:
（300-800mm）小型 
用途:
混凝土
凿毛机:

驱动方式:
燃油
"
郴筑 CZL5203GLS 智能型沥青洒布车,CZL5203GLS智能型沥青洒布车计算机全过程自动控制，沥青洒布量及洒布均匀度控制精确；。,"
品牌:
郴筑
类别:
沥青洒布车
型号:
CZL5203GLS
报价:
暂无
"
峰源机械 FY-300 混凝土路面铣刨机,FY-300混凝土路面铣刨机FY-300混凝土路面铣刨机铣刨机可选电动、本田（进口）汽油机两种动力，机型适中，可广泛适用于路面、桥梁、大面积混凝土地面的铣刨。动力大，操作灵活，用途广泛。FY-300混凝土路面铣刨机铣刨机适用范围：对高速铁路的梁面找平施工、桥梁防水层的基面清理。对混凝土、沥青道路、环氧树脂、耐磨地面进行轻度拉毛。去除地面涂层、油漆、各种道路标线。地面受损、积污需要翻新时，去除旧地坪表面。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
达刚控股 DGL5250GLQ-A124 橡胶粉智能沥青洒布车,达刚路机所研制的智能型沥青洒布车可用于高等级沥青路面透层、防水层、粘结层的洒布，亦可用于采用层铺法工艺的沥青路面施工。该车可洒布高粘度改性沥青、重交沥青、乳化沥青等。智能型橡胶沥青洒布车是针对橡胶沥青极易沉淀、离析、洒布温度高、洒布量大及粘度大等特点而专门研制的高端产品。,"
品牌:
达刚控股
类别:
沥青洒布车
型号:
DGL5250GLQ-A124
报价:
暂无
"
维特根 W 195 i 国四冷铣刨机,维特根2米档国四排放大型铣刨机，针对国内实际工地应用需求开发，集创新的“核心铣刨技术 ”、“高精度找平系统”和“智能控制系统”于一体，适合大规模铣刨作业，在追求高产量，铣刨能力强劲稳定的同时还可做到高效低耗。,"
作业宽度:
（900-2000mm）中型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
美通筑机 LMT5126GLQZ-B 【国六】智能型沥青洒布车,浙江美通筑路机械股份有限公司开发研制的智能型沥青洒布车，可用于公路施工过程中的沥青粘结层洒布作业，可洒布热沥青和乳化沥青。,"
品牌:
美通筑机
类别:
沥青洒布车
型号:
LMT5126GLQZ-B
报价:
暂无
"
徐工 XM2005 大型铣刨机,XM2005路面铣刨机是沥青混凝土路面养护施工机械，主要用于公路、城镇道路、机场、货场、停车场等沥青混凝土面层的大面积开挖翻新，可以高效地清除路面拥包、油浪、网纹、车辙等；亦可开挖路面坑槽及沟槽；还可用于水泥路面的拉毛及面层错台的铣平。,"
作业宽度:
（900-2000mm）中型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
浙江筑马机械 ZZM5140GLQ 7m³沥青洒布车,ZZM5140GLQ全智能沥青洒布车是自动化沥青喷洒施工产品。产品通过编程控制器控制沥青喷洒的全过程，实现沥青洒布量不受车速变化的影响达到高精度洒布要求。其主要用于高速公路、各等级公路和市政道路的建设及养护工程，适合不同等级路面的透层、粘结层、上下封层等各类沥青的洒布施工。适用于乳化沥青、稀释沥青、热沥青、改性沥青等介质。,"
品牌:
浙江筑马机械
类别:
沥青洒布车
型号:
ZZM5140GLQ
报价:
暂无
"
宜迅 YX-250D 小型电动铣刨机,YX-250D铣刨机混凝土铣刨机：去除混凝土、沥青道路、环氧树脂、耐磨地面的高出部位或对地面进行深度铣刨，轻度拉毛，去除地面涂层、油漆、各种道路标线地面受损、积污需要翻新时，去除旧地坪表面等。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
电动
"
杭州市政 HZJ5160GLQ 沥青洒布车,HZJ5160GLQ沥青洒布车特点：电脑控制，全智能；液压传动，采用电子伺服变量泵控制，定量洒布精度高；导热油保温；进口燃烧器，自动温控；气动直喷嘴，喷洒均匀.。,"
品牌:
杭州市政
类别:
沥青洒布车
型号:
HZJ5160GLQ
报价:
暂无
"
峰源机械 FY400 高强度混凝土路面铣刨机,FY400高强度混凝土路面铣刨机FY400高强度混凝土路面铣刨机高强度混凝土路面铣刨机，分别采用电动、柴油机动力，采用进口轴承（轴承决定寿命）+硬质钨钢合金铣刀。自动散热系统，可使机器长时间持续作业，工作时间不间断。具有操作简单灵活，工作效率高，铣鼓道具寿命长等特点。FY400高强度混凝土路面铣刨机型铣刨机产品特性：。,"
作业宽度:
（300-800mm）小型 
用途:
路面
凿毛机:

驱动方式:
燃油
"
欧亚机械 ES545 /EM860 沥青洒布车,欧亚机械 ES545 /EM860 沥青洒布车是欧亚机械生产制造的沥青洒布车。,"
品牌:
欧亚机械
类别:
沥青洒布车
型号:
ES545 /EM860
报价:
暂无
"
维特根 W 205 i 国四冷铣刨机,维特根2米档国四排放大型铣刨机，针对国内实际工地应用需求开发，集创新的“核心铣刨技术 ”、“高精度找平系统”和“智能控制系统”于一体，适合大规模铣刨作业，在追求高产量，铣刨能力强劲稳定的同时还可做到高效低耗。,"
作业宽度:
（900-2000mm）中型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
欣融 DFA5080GLQ 普通型沥青洒布车,普通型沥青洒布车型号Model：DFA5161GLQ8m3DFA5120GLQ6m3DFA5110GLQ5m3DFA5080GLQ3m3特色Characteristics：普通控制盒，操作简便，容易掌握沥青泵转速、沥青温度数字显示，一目了然大扭矩液压马达，解决了启动困难液压油冷却系统，解决长时间施工油温升高的问题。,"
品牌:
欣融
类别:
沥青洒布车
型号:
DFA5080GLQ
报价:
暂无
"
