名称,介绍,详情
华源机械 HY200T 型路沿（路面砖）液压成型机 砖机,"HY200T型路沿（路面砖）液压成型机2000型液压成型机具有工作台面大，模具采用液压自动推拉，液压自动脱模，配备运转车出砖，整机运转平稳，压制的产品抗压，抗折强度高，外观美观，适用于生产各种彩色路面砖，广场砖，植草砖，公路护坡砖，水利护堤预制块，城市道路及高速公路的路沿石等,最大可压制长度为700mm路沿石。","
品牌:
华源机械
类别:
砖机
型号:
HY200T 型路沿（路面砖）液压成型机
报价:
暂无
"
三联机械 QFT12(XL)-15型砌块成型机 ,三联机械 QFT12(XL)-15型砌块成型机 是三联机械生产制造的。,"
品牌:
三联机械
类别:
砖机
型号:
QFT12(XL)-15型砌块成型机
报价:
暂无
"
泉工 QT6 全自动路面砖机设备,QT6全自动路面砖机设备电气系统：电气系统采用可编程控制器PLC控制，配备数据输入输出装置，控制系统包括安全逻辑控制及故障诊断系统。液压控制系统由大容量的油箱体自动调压变量系统、高低压控制系统、同步脱模装置组成。结合的技术，使设备运转的每一个循环过程一致，因而成型产品稳定性高、废品率低。液压系统：。,"
品牌:
泉工
类别:
砖机
型号:
QT6
报价:
暂无
"
中材建科 QTY4-20B多功能液压制砖机 ,QTY4-20B多功能液压制砖机设计合理，结构紧凑。送板、布料、成型、出砖全部自动化，流水线运行，易于保养和维护。特有的组合模具结构，如磨损仅需要换零部件，节省模具开支，而市场上同类机型均采用焊接方式连接，如压角磨损，整套模具报废。独特的强制布料装置，布料均匀无死角，保证水泥制品的密实性均匀。生产品种多，更换模具就能生产标砖、多孔砖、空心砌块、还能生产出各种路沿石、植草砖、透水砖和护坡砖等。,"
品牌:
中材建科
类别:
砖机
型号:
QTY4-20B多功能液压制砖机
报价:
暂无
"
群峰机械 QFT5-15 水泥砖机,QFT5-15水泥砖机独特的弓形梁脱模结构确保脱模时准确的同步性要求，避免对砖造成损伤，而且便于维护调整。先进的敲击式振动系统，激振效果好，可减缓对机架的冲击，使用寿命长，稳定可靠。料斗开门采用减速电机驱动，可缩短做砖时间，提高生产效率。为满足客户不同需求，可根据客户要求做加高砖，砖最高可做到300mm。,"
品牌:
群峰机械
类别:
砖机
型号:
QFT5-15
报价:
暂无
"
恒兴机械 HX1300A全自动双向液压成型机 砖机,HX1300A全自动双向液压成型机砖机HX1300A全自动双压成型机产品说明：HX1300A型全自动双向液压成型机，由主机、电器、控制系统、液压系统、气动系统、多功能输送系统、码坯机、进给机组成全自动生产线。通过最优化的设计程序，配以优选的性能可靠的国内外知名厂家的液压、电器、元辅件，把各个部分有机地联系起来，实现生产全过程的自动化。,"
品牌:
恒兴机械
类别:
砖机
型号:
HX1300A全自动双向液压成型机
报价:
暂无
"
益鑫 QT2000型路沿石/路面砖液压成型机 ,益鑫 QT2000型路沿石/路面砖液压成型机 是益鑫生产制造的。,"
品牌:
益鑫
类别:
砖机
型号:
QT2000型路沿石/路面砖液压成型机
报价:
暂无
"
郑州天一 QMJ4-45型砌块成型机 ,"QMJ4-45型砌块成型机QMJ4-45型砌块成型机因为产量小,因此也称为小型砖机或者小型砌块机,该产品性能好,效率高,能耗低,符合国家标准,是生产高品质砖的理想设备.。","
品牌:
郑州天一
类别:
砖机
型号:
QMJ4-45型砌块成型机
报价:
暂无
"
华源机械 HY100T型路沿(路面砖液压)成型机 砖机,HY100T型路沿路面砖液压成型机砖机主要技术特点：HY1000型液压成型配有液压自动脱模，可生产各种形状，规格的路面砖、连锁砌块、屋面隔热层砖等。该机生产出来的产品密实性好、强度高、边角整齐、耐磨及抗冻性好。,"
品牌:
华源机械
类别:
砖机
型号:
HY100T型路沿(路面砖液压)成型机
报价:
暂无
"
三联机械 QT12-15自动砌块成型机 ,三联机械 QT12-15自动砌块成型机 是三联机械生产制造的。,"
品牌:
三联机械
类别:
砖机
型号:
QT12-15自动砌块成型机
报价:
暂无
"
泉工 QT8 全自动砌块成型机,QT8全自动砌块成型机QT8全自动砌块成型机全自动砌块成型机有出色的欧洲风格工业设计，外形上具有大家风范，技术上集多年市场经验精华，引进国际技术倾力打造，是我公司又一生产能力强的新型产品。适合对象：要求设备质量高，产量要求大，生产产品强度高，能生产多种不同混凝土制品的用户。生产产品：各种外墙砌块、内墙砌块、花墙砌块、楼板块、护堤块、还可生产联锁路面砌块和路边石等砌块。次布料机构还可生产彩色路面砖。,"
品牌:
泉工
类别:
砖机
型号:
QT8
报价:
暂无
"
中材建科 QTY4-20A多功能液压制砖机 ,QTY4-20A多功能液压制砖机用摆臂将两脱模缸连为一体，达到稳定的同步效果。压头、模箱的上下位置均设置丝杆限位装置，定位精确，制品高度一致性好。功能：更换模具可同时生产标砖、多孔砖、空心砖、彩色路面砖、植草砖、路沿石等。流程：操纵杆控制，自动给板，自动导出，液压成型，节省人力。结构：①四柱导向，加长型导向套，坚固耐用。②强制式模具同步结构，产品棱角分明强度高，脱模平稳，成品率高。,"
品牌:
中材建科
类别:
砖机
型号:
QTY4-20A多功能液压制砖机
报价:
暂无
"
群峰机械 QFT8-15 水泥砖机,QFT8-15水泥砖机独特的弓形梁脱模结构确保脱模时准确的同步性要求，避免对砖造成损伤，而且便于维护调整。先进的敲击式振动系统，激振效果好，可减缓对机架的冲击，使用寿命长，稳定可靠。,"
品牌:
群峰机械
类别:
砖机
型号:
QFT8-15
报价:
暂无
"
恒兴机械 HQTY4-25砌块成型机 砖机,HQTY4-25砌块成型机砖机HQTY4-25砌块成型机砖机A型马达振动/B型电机振动产品说明：采用先进的电控技术，可靠的液压系统，成熟稳定的振动加压技术，先进的液压、机、电一体化全自动控制。合理的结构，强制式布料，模台合振，是一套集效率，经济，实用于一体的砌块成型机。,"
品牌:
恒兴机械
类别:
砖机
型号:
HQTY4-25砌块成型机
报价:
暂无
"
益鑫 PL1200 砖机,益鑫 PL1200 砖机是益鑫生产制造的砖机。,"
品牌:
益鑫
类别:
砖机
型号:
PL1200
报价:
暂无
"
郑州天一 qyj4-45型移动式砌块成型机 ,"qyj4-45型移动式砌块成型机qyj4-45型移动式砌块成型机因为产量小,因此也称为小型制砖机或者小型水泥砖机,该产品性能好,效率高,能耗低,符合国家标准,是生产高品质水泥砖的理想设备.。","
品牌:
郑州天一
类别:
砖机
型号:
qyj4-45型移动式砌块成型机
报价:
暂无
"
华源机械 HY150T型防撞路沿石(路面砖)液压两用机 砖机,HY150T型防撞路沿石路面砖液压两用机砖机主要技术特点：快速升降，比老产品升降速度提高了6倍。防尘、确保油温不升高。自动回升，保压、保压时间可任意调节。节能、同等的功率能加快速度。,"
品牌:
华源机械
类别:
砖机
型号:
HY150T型防撞路沿石(路面砖)液压两用机
报价:
暂无
"
三联机械 QT10-15自动砌块成型机（双料） ,三联机械 QT10-15自动砌块成型机（双料） 是三联机械生产制造的。,"
品牌:
三联机械
类别:
砖机
型号:
QT10-15自动砌块成型机（双料）
报价:
暂无
"
泉工 QT10 全自动彩色花砖制砖机设备,QT10全自动彩色花砖制砖机设备生产产品：各种外墙砌块、内墙砌块、花墙砌块、楼板块、护堤块、还可生产联锁路面砌块和路边石等砌块。带次布料机构还可生产彩色路面砖。生产原料：采用沙子、石子、水泥，可大量添加粉煤灰、炉渣、钢渣、煤矸石、陶粒、珍珠岩等多种工业废料。适合对象：要求设备质量高，产量要求大、生产产品强度高，能生产多种不同混混凝土制品的用户。,"
品牌:
泉工
类别:
砖机
型号:
QT10
报价:
暂无
"
中材建科 QTY4-15型液压全自动 砖机,QTY4-15型液压全自动砖机电气系统采用国际品牌-西门子显示屏及可编程控制器PLC，可全自动、半自动、手动运行。全自动循环运行，配备数据输入输出装置，控制系统包括安全逻辑控制及故障诊断系统，远程监控系统。进口的液压主件及密封件，液压元件采用高动态性能比例阀，可根据不同的工作要求调节油量和压力，以精确控制关键部件的动作。选用耐高温电机，电机能在130摄氏度下长期安全地使用，极限温度高达180摄氏度。,"
品牌:
中材建科
类别:
砖机
型号:
QTY4-15型液压全自动
报价:
暂无
"
群峰机械 QFT10-15 水泥砖机,"QFT10-15水泥砖机适合大中型企业投资建立半自动或全自动砌块生产线,实现自动化生产。半自动砌块生产线是一种带架养护的自动生产线,技术先进,配置简洁,运行方式紧凑,可实现从投料到砌块成型、码垛全过程自动连续生产。全自动砌块生产线是一种包括子母车、蒸汽养护窑的砌块生产线，自动化程度高，可实现投料、搅拌成型、输送养护、码垛打包所有过程的全自动化生产。","
品牌:
群峰机械
类别:
砖机
型号:
QFT10-15
报价:
暂无
"
恒兴机械 HQTY3-25砌块成型机 砖机,"HQTY3-25砌块成型机砖机HQTY3-25砌块成型机砖机A型自动/B型手动产品说明：HQTY3-25型混凝土砌块成型机采用优化设计,合理的结构,强制式的布料,振动加压快速成型。是一套经济型产品集效率、经济、适用、符合国情于一体的砌块成型机。","
品牌:
恒兴机械
类别:
砖机
型号:
HQTY3-25砌块成型机
报价:
暂无
"
郑州天一 QMJ-A固定式空心砌块成型机 ,"QMJ-A固定式空心砌块成型机QMJ-A固定式空心砌块成型机因为产量小,因此也称为小型空心砖机或者小型多孔砖机,该产品性能好,效率高,能耗低,符合国家标准,是生产高品质水泥砖的理想设备.。","
品牌:
郑州天一
类别:
砖机
型号:
QMJ-A固定式空心砌块成型机
报价:
暂无
"
华源机械 HY300T型路沿(路面砖液压)成型机 砖机,HY300T型路沿路面砖液压成型机砖机主要技术特点：HY3000型路沿石半自动液压成型机，主要框架采用板式结构，坚固、耐用、压力大，并采用液压推缸推拉模具，模具定位准确，整机自动化程度高，性能运转稳定，压制的产品密实性好，棱角分明，抗压、抗折强度高，适用于生产各种特殊形状、大规格、高强度的路沿石及预制件等。该机可生产长度达1000mm多种大规格马路沿等制品，厚度及外形尺寸可根据用户要求而另行设计模具制作。,"
品牌:
华源机械
类别:
砖机
型号:
HY300T型路沿(路面砖液压)成型机
报价:
暂无
"
泉工 QT12 全自动路面彩色砖制砖机设备,QT12全自动路面彩色砖制砖机设备振动器和工作台成为一体，减少结合面的加工，减少连接件、减少能量传递的损失，提高了振动效率。采用工作台油箱上开孔，并缩小开孔面积，杜绝漏油，避免机件的损坏;同时加大偏心轴孔距，中间由过度齿轮连接，从而增大了振动有效区域，使振动更均，保证砌块制品的密实度和强度。采用空气强簧气囊式气缸夹紧，实现最佳减震效果，并可实现载重测量和高度控制。隔震效果好，可减少机械振动所产生的澡音。,"
品牌:
泉工
类别:
砖机
型号:
QT12
报价:
暂无
"
群峰机械 QFT10-15(300) 水泥砖机,QFT10-15300水泥砖机为了适应高砖成型的需要，我公司先后开发了成型高度为250、300mm的QFT系列机型，供客户选用。,"
品牌:
群峰机械
类别:
砖机
型号:
QFT10-15(300)
报价:
暂无
"
恒兴机械 HQTY6-15普通型全自动砌块成型机 砖机,HQTY6-15普通型全自动砌块成型机砖机HQTY6-15普通型全自动砌块成型机砖机产品说明：本产品系引进国外先进技术并根据我国国情设计生产，具有结构紧凑，外观美观、耐用度高、维修率低、自动化程度先进等优点。进口电脑、电器、部分液压元件、密封件。通用性好，设备性能稳定可靠。该机只需要更换模具，既能生产各种形状的空心砖、彩色马路砖、草地砖、彩色标砖、隔热层等多种制品。生产的制品尺寸精确、几何形状标准。,"
品牌:
恒兴机械
类别:
砖机
型号:
HQTY6-15普通型全自动砌块成型机
报价:
暂无
"
华源机械 HY4-25型半自动液压砌块成型机 砖机,华源机械 HY4-25型半自动液压砌块成型机 砖机是华源机械生产制造的砖机。,"
品牌:
华源机械
类别:
砖机
型号:
HY4-25型半自动液压砌块成型机
报价:
暂无
"
泉工 ZN1500C 全自动尾矿钢渣固废制砖机设备,ZN1500C全自动尾矿钢渣固废制砖机设备德国设计更高的效率、更低故障率；中国制造更低的成本、更好的服务。成就最具性价比的策尼特ZN系列，德国混凝土砌块设备制造技术，在全球遥遥领先，以严谨和简洁著称，不会过多注重“华而不实”的外观设计，而是更加注重于机械的整体性能、效率和砌块产品质量。,"
品牌:
泉工
类别:
砖机
型号:
ZN1500C
报价:
暂无
"
群峰机械 QFT18-20 混凝土制砖设备,QFT18-20混凝土制砖设备机架结构采用超强结构方管，运用先进的焊接技术焊接而成，四导柱导向，超长型导套，导向更准确，压头同步齿轮齿条确保压头的同步性，外加夹紧油缸夹紧可以更加保证制品良品率，加粗型同步转臂机构确保模框升降的同步，整机性能稳定可靠。模框连接模具部分采用进口气囊夹紧，实现效果最佳的做砖及减振效果。科学的栈板尺寸及排砖布置。,"
品牌:
群峰机械
类别:
砖机
型号:
QFT18-20
报价:
暂无
"
恒兴机械 HQTY6-21全自动砌块成型机 砖机,HQTY6-21全自动砌块成型机砖机HQTY6-21全自动砌块成型机砖机产品说明：特殊贮分料系统：电脑控制存储、独特破拱装置、快速均匀布料，制品强度误差极少。优化动力设计、油液振击、消除能耗，电脑控制垂直同步振动、实现变频、低频加料、高频成型，模台合振使混凝土在2-3秒内充分密实，以达高强度。进口电器及液压元器件使两系统基体做到无故障运行，先进的随机检测控制系统实现远程控制，故障诊断。,"
品牌:
恒兴机械
类别:
砖机
型号:
HQTY6-21全自动砌块成型机
报价:
暂无
"
华源机械 HY3-20型半自动液压砌块成型机 砖机,HY3-20型半自动液压砌块成型机砖机主要技术特点：HY3-20型砌块成型机是根据我国国情，结合广大新老客户意见改良设计一种新机型，生产质量高，耐用性强，生产效率高，适用于生产各种高强度环保砖，连锁砌块，彩色地砖，停车场植草砖，空心砌块等。HY3-20型成型机实现自动运转，采用液压传动，双层布料基料及彩色面料，具有振动加压，高度与密实度双控功能，激振力大，操作简单，维修方便运转可靠等优点。,"
品牌:
华源机械
类别:
砖机
型号:
HY3-20型半自动液压砌块成型机
报价:
暂无
"
泉工 ZN900C 全自动免烧水泥砖机设备,ZN900C全自动免烧水泥砖机设备德国设计更高的效率、更低故障率；中国制造更低的成本、更好的服务。成就最具性价比的策尼特ZN系列，德国混凝土砌块设备制造技术，在全球遥遥领先，以严谨和简洁著称，不会过多注重“华而不实”的外观设计，而是更加注重于机械的整体性能、效率和砌块产品质量。,"
品牌:
泉工
类别:
砖机
型号:
ZN900C
报价:
暂无
"
恒兴机械 HQTY8-15全自动砌块成型机 砖机,HQTY8-15全自动砌块成型机砖机HQTY8-15全自动砌块成型机砖机产品说明：监控每一环节，能够实现故障自锁，故障检测与产量统计，使砌块密度更好，水泥用量更省。该台机采用台振与模振相结合，保证了砌块的密实度。其台振是通过捣振传到托板，使模箱中的混凝土、混合料能密实快速成型;模振是模箱做横向振动，振力大，实现了立体三维振动的效果，保证了该机具有成型周期短，水泥用量少，砌块质量高等优点。,"
品牌:
恒兴机械
类别:
砖机
型号:
HQTY8-15全自动砌块成型机
报价:
暂无
"
华源机械 HY4-15型全自动液压砌块成型机 砖机,HY4-15型全自动液压砌块成型机砖机主要技术特点：集机、电、液于一体，并机自动循环运行工作，每个动作程序互锁，压力自动分配。采用日本三菱控制电器，PCL电脑及终端显示触摸屏。中文菜单、随时依据不同原料改变机械动作.实行人机对话。故障自我诊断显示并预留远程控制端口实现远程技术支持及维护。,"
品牌:
华源机械
类别:
砖机
型号:
HY4-15型全自动液压砌块成型机
报价:
暂无
"
恒兴机械 HQTY9-15全自动砌块成型机 砖机,HQTY9-15全自动砌块成型机砖机HQTY9-15全自动砌块成型机砖机产品说明：最大限度地利用有效振动，均衡的将振动力传递至模箱，更大地提高产品密度与模箱使用寿命。低频加料、高频振动、压头油缸加大，台模共振使混凝土在2-3秒内充分活化排气，使砌块的密度更好，强度更高。送料斗为加装摆动下料装置，使物料均匀的送入模箱。,"
品牌:
恒兴机械
类别:
砖机
型号:
HQTY9-15全自动砌块成型机
报价:
暂无
"
华源机械 HY6-15型全自动液压砌块成型机 砖机,HY6-15型全自动液压砌块成型机砖机主要技术特点：成型机机架：采用高强型钢及特种焊接工艺制造，极其坚固。导向柱：采用超强特种钢材制成，表面镀铬具有良好的抗扭与耐磨能力。模具压头：机电液同步驱动，同一托板制品高度误差极少，产品一致性好。布料器：采用传感与液压比例驱动技术，在摆动式布料车及拱破机构作用下，产生强制离心泄料，布料快速均匀，对薄壁多排孔制品特别有利。,"
品牌:
华源机械
类别:
砖机
型号:
HY6-15型全自动液压砌块成型机
报价:
暂无
"
恒兴机械 HQTY10-15全自动砌块成型机 砖机,HQTY10-15全自动砌块成型机砖机HQTY10-15全自动砌块成型机砖机产品说明：该机的压头为三缸结构，两个大缸比例加压，小缸快速升降。料架采用螺杆同步升降，方便料车工作台升降。滑套应用螺纹紧固，有利铜套更换。脱模试用齿轮和齿条强制同步，同步性好，使脱模精度更高。料车行走利用三角轮和三角轨道使料车行走更平稳。,"
品牌:
恒兴机械
类别:
砖机
型号:
HQTY10-15全自动砌块成型机
报价:
暂无
"
华源机械 HY8-15型全自动液压砌块成型机 砖机,HY8-15型全自动液压砌块成型机砖机主要技术特点：PLC智能控制，采用数据传输装置、控制系统配置安全逻辑控制及故障诊断系统。并有远程控制功能。独特料车旋转强制下料装置，彻底解决多孔砖布料难题。配置面料加料装置，次布料可生产各种彩面或通体地砖。一机多用，更换模具可生产不同规格空心砌块、多孔砖、路面砖及各种植草砖、护坡砖等。成形速度快，成型周期15-22秒。,"
品牌:
华源机械
类别:
砖机
型号:
HY8-15型全自动液压砌块成型机
报价:
暂无
"
恒兴机械 HQTY12-18全自动砌块成型机 砖机,HQTY12-18全自动砌块成型机砖机HQTY12-18全自动砌块成型机砖机产品说明：振动原理是采用两个液压马达驱动四轴，使四轴产生惯性激振力直接推动模箱振动，保证模箱各部位振动力相同，使机体产生定向正弦波振动。本机采用工作台振动，经托板将振动力传递到模箱，减少振动损失，增强振动功效，提高砌块强度。料车布料采用拨料叉旋转布料，使料均匀到达模框，快速完成布料工序，使成型砖高度和强度基本统一，达到理想的成型效果。,"
品牌:
恒兴机械
类别:
砖机
型号:
HQTY12-18全自动砌块成型机
报价:
暂无
"
华源机械 HY10-15型全自动液压砌块成型机 砖机,HY10-15型全自动液压砌块成型机砖机主要技术特点：进口高效能液压比例系统纯正部件更高效、节能进口智能PLC触摸屏及纯正电气原件自动化程度高、操作更简单破拱式快速布料装置对多孔砖布料特别有利、更均匀扩展式高效振动技术产品成型时间更短、密实度更高高温热处理特殊工艺模具更耐磨更坚固。,"
品牌:
华源机械
类别:
砖机
型号:
HY10-15型全自动液压砌块成型机
报价:
暂无
"
