名称,介绍,详情
约翰迪尔 E360LC 挖掘机,E360LC特点与参数约翰迪尔PowerTech柴油发动机中位常通正流量液压系统液压按需变速风扇密封良好的增压驾驶室主要特点介绍EUStageII认证约翰迪尔PowerTech发动机。中位长通液压系统，有四种动力模式以及增压装置。电子控制可调速度的吸风式风扇，液压驱动，远程安装的驱动可以使风扇逆向旋转密封良好的增压驾驶室发动机。,"
整机工作质量(kg):
37800-40000
额定斗容(m3):
通用 2.0/ 重型 2.0/ 岩石1.84
额定功率(KW/rpm):
232/2000
发动机型号:
约翰迪尔 Power Tech? Plus 6090
"
厦金 XJ953Ⅲ 轮式装载机,XJ953Ⅲ轮式装载机全液压转向系统，提高了纵向稳定性和倾翻载荷，行走更平稳，作业不易翘尾巴。,"
整机工作质量(kg):
16600kg
额定斗容(m3):
2.2-3.8m3
额定载重量(kg):
5000kg
发动机型号:

"
洋马 ViO27-6（钢质履带） 挖掘机,洋马 ViO27-6（钢质履带） 挖掘机是洋马生产制造的吨位(t)为微挖(5吨以下)微型挖掘机，ViO27-6（钢质履带）的整机工作质量(kg)为2705。,"
整机工作质量(kg):
2705
额定斗容(m3):
0.08
额定功率(KW/rpm):
15.2/2500
发动机型号:
YANMAR 3TNV76
"
山工机械 SEM680D 装载机,SEM680D 轮式装载机采用卡特彼勒技术电液控制变速箱，单级三元件变矩器；卡特彼勒技术高强度结构件；采用卡特彼勒经典四段式车桥技术，技术成熟。变速箱输出斜齿轮设计，低噪音，高扭矩；负载敏感双变量合流液压系统，动作时间更快，更高效节能，变矩器自动导轮设计，省油 5%。全液压湿式制动系统；驾驶室人机工程学设计，后视摄像头改善操作视野。Cat ? （卡特）智讯系统；温控液压冷却风扇，低油耗，低噪音。,"
整机工作质量(kg):
24140
额定斗容(m3):
4.0-7.2
额定载重量(kg):
8000
发动机型号:

"
久保田 KX155 国四小型挖掘机,久保田 KX155 国四小型挖掘机是久保田生产制造的吨位(t)为微挖(5吨以下)微型国四小型挖掘机，KX155的整机工作质量(kg)为5190。,"
整机工作质量(kg):
5190
额定斗容(m3):
0.16
额定功率(KW/rpm):
29.9/2250
发动机型号:
V2403-E3
"
山东临工 L972H 7吨 装载机,L972H7吨 装载机采用H系列新外观，线条硬朗大气 做工细腻厚重。轻重皆宜，性能优越，中轻工况在自动档模式下快速高效，重载工况铲装有力，重载大负荷作业，力大稳定。,"
整机工作质量(kg):
24250
额定斗容(m3):
4.2(选装3.5～7.0)
额定载重量(kg):
7000
发动机型号:

"
雷沃重工 FR215F-E 电动挖掘机,雷沃重工 FR215F-E 电动挖掘机是雷沃重工生产制造的吨位(t)为中挖(13-30吨)中型电动挖掘机，FR215F-E的整机工作质量(kg)为24500。,"
整机工作质量(kg):
24500
额定斗容(m3):
1.1
额定功率(KW/rpm):
150
发动机型号:

"
柳工 866H 国四装载机,国四866H装载机是柳工一款超长轴距的重载型产品，拥有先进的技术及优异的匹配，使其各种恶劣环境下高效作业，产品牢固可靠，节能高效，拥有更舒适的驾驶环境、更优秀的超控性能及更便利的维护保养性，满足国家非道路移动机械第四阶段排放标准要求。,"
整机工作质量(kg):
21000
额定斗容(m3):
3.0-6.0
额定载重量(kg):
6500
发动机型号:

"
山猫 E20Z 挖掘机,山猫E20Z挖掘机是山猫结合40年的小型挖掘机研发生产经验，并在充分调研中国市场用户需求而推出的国产化机型，体现了山猫因中国而做出的改变。,"
整机工作质量(kg):
1952
额定斗容(m3):

额定功率(KW/rpm):
10.4
发动机型号:
久保田
"
厦工 XG918T 轮式装载机,隧道之王。整机匹配合理，动力强劲，掘起力大。整机高度底，转弯半径小，适合隧道、矿洞等狭小空间作业。,"
整机工作质量(kg):
5320
额定斗容(m3):
0.8
额定载重量(kg):
1800
发动机型号:

"
现代重工 R75VS 小型挖掘机,R75VS小型挖掘机采用新型Tier3发动机，燃油费用更低，更环保、动力更强、速度更快，油耗更低。,"
整机工作质量(kg):
6800
额定斗容(m3):
0.32
额定功率(KW/rpm):
44.4/2100
发动机型号:
洋马4TNV98-Z
"
山推 L76-C5（标配版) 装载机,"L76-C5装载机是山推新一代升级产品，高效率的工作装置，掘起力大，动作快，提升能力强，潍柴大扭矩发动机与高效传动系统及液压定变量系统完美匹配更加节能，三种功率模式，优化选择，提高工作效率；操作舒适，视野宽广，强化人体工程学设计，日常检查简化，易于保养维修；适用性广泛，满足高温,高压和低温工作要求，还可根据不同工况搭配不同铲斗，属具；是一款集节能，高效，舒适，美观的高价值装载机。","
整机工作质量(kg):
23400
额定斗容(m3):
4.5
额定载重量(kg):
7000
发动机型号:
WP10
"
凯斯 CX260C 挖掘机,CX260C是凯斯C系列家族20吨级的“终结者”与30吨级的“新秀”，在工程中CX260C既可以高效的完成土方作业，也可以冲杀在环境复杂的矿山深处！动力充沛轻松追平30吨级别设备，让20吨级设备望尘莫及，进可攻退可守，陪你挑战各种困难。,"
整机工作质量(kg):
25800
额定斗容(m3):
1.5
额定功率(KW/rpm):
140kW/2000min
发动机型号:
GH-4HK1X
"
徐工 LW200KM 国四小型装载机,LW200KM轮胎式装载机在保持原 K系列装载机外观风格及基础优点上，对产品排放、可靠性、舒适性、维修方便性进行升级，整机配置国四洛拖发动机；全液压转向。可选多种工作装置（标准臂，高卸臂）及附属装置（快换铲斗、货叉、夹草钳、夹木钳等）。,"
整机工作质量(kg):
6300~6450
额定斗容(m3):
1.1
额定载重量(kg):
2000~1600
发动机型号:

"
日立 ZX210-6A 国四挖掘机,ZX210-6A满足国四排放标准的6A中型机产品，采用全新大功率发动机，喷油器全面升级，加上全新的可变涡轮增压器，全新技术实现高效省油。,"
整机工作质量(kg):
20400~20500
额定斗容(m3):
0.91~1.0
额定功率(KW/rpm):
128.4
发动机型号:

"
迪万伦 DL503N-9C 装载机,DL503N-9C装载机采用电喷发动机，环保、节能，动力强劲，单层结构散热器散热效率更高。,"
整机工作质量(kg):
17000
额定斗容(m3):
2.7~4.0
额定载重量(kg):
5000
发动机型号:
WP10G220E343
"
玉柴 YC20SR PRO 挖掘机,玉柴YC20SR无尾挖掘机，机身更小、更快、运输过程更灵活。,"
整机工作质量(kg):
2000
额定斗容(m3):
0.05
额定功率(KW/rpm):
13.4/2200
发动机型号:
YANMAR
"
雷沃重工 FL976K-HST 装载机,雷沃重工 FL976K-HST 装载机是雷沃重工生产制造的吨位为6吨及6吨以上装载机，FL976K-HST的整机工作质量(kg)为7500。,"
整机工作质量(kg):
7500
额定斗容(m3):
5
额定载重量(kg):
24000
发动机型号:

"
中联重科 ZE550GK 国四履带式液压挖掘机,ZE550G/GK是中联重科针对中大型矿山施工需求倾力打造的一款55吨级王牌挖掘机产品，以高投资回报率为目标，整车采取全新的国四动力链方案，可搭载更大规格的作业属具，拥有更杰出的作业性能和更高的作业效率。,"
整机工作质量(kg):
53500
额定斗容(m3):
3.2
额定功率(KW/rpm):
343/2100
发动机型号:
康明斯
"
英轩重工 ZL30E/635H 井下装载机,专为井下作业设计，符合国家矿安认证标准要求，中长轴距，大开档铰接，大转角，安全可靠，适用于多种井下铲运和装卸作业。,"
整机工作质量(kg):
10600
额定斗容(m3):
1.5
额定载重量(kg):
3000
发动机型号:
WP6G125E332
"
住友 SH300-5 液压挖掘机,住友 SH300-5 液压挖掘机是住友生产制造的吨位(t)为大挖(30-50吨)大型液压挖掘机，SH300-5的整机工作质量(kg)为30500。,"
整机工作质量(kg):
30500
额定斗容(m3):
1.4-1.6
额定功率(KW/rpm):
154/1800
发动机型号:
五十铃 AH-6HK1X
"
国机重工常林 957S 轮式装载机,957S轮式装载机采用ZF4WG200双变系统 ，变速箱为电液操纵的动力换档定轴式 ，并能实现强制降速 ，操纵简便安全 ，作业效率高。,"
整机工作质量(kg):
17200kg
额定斗容(m3):
2.2~4.5m3
额定载重量(kg):
5000Kg
发动机型号:

"
晋工 JGM9022-2 挖掘机,JGM9022-2挖掘机具有出色的工作效率及卓越的性价比，操作简单、小巧灵活、运输方便，能在狭小场地作业；标准配置推土铲可平整场地、土方回填、增加整机稳定性，具备挖掘、破碎、清沟、钻孔、推土等功能，可快速更换附件，机器利用率大大提高。,"
整机工作质量(kg):
2050
额定斗容(m3):
0.07（标准斗）
额定功率(KW/rpm):
20/2200
发动机型号:

"
龙工 CDM855N 轮式装载机,ZL50NC（国三）装载机节能、强劲新动力，传动可靠采用国际先进的电控共轨系统，动力高效的潍柴国三排放发动机。精确的ECU电子控制元件，发动机动力性、经济性及排放等技术指标优良。高灵敏电子油门，控制精确，有效提升动力，降低油耗。发动机总成采用框架支撑，使前端轮系故障率降低80%。配置龙工自制重载型行星式变速箱、驱动桥，传动效率高，掘进力大，工作可靠。,"
整机工作质量(kg):
17300
额定斗容(m3):
2.7
额定载重量(kg):
5000
发动机型号:

"
十田重工 GC458LC-9 挖掘机,GC458LC-9挖掘机发动机：原装进口五十铃发动机，欧三排放标准，性能优异，节能环保，维修保养方便。液压系统：原装进口液压件，电控双泵全功率交叉＋负流量控制系统、液压先导比例操纵，质量稳定可靠，工作效率高，节能降耗，挖掘力大；配备电器控制系统：。,"
整机工作质量(kg):
44900
额定斗容(m3):
2.0-2.2
额定功率(KW/rpm):
250/2000
发动机型号:
康明斯QSM11
"
厦金 XJ953大力士 轮式装载机,XJ953大力士轮式装载机厦金装载机特别优势：铲斗：协华刀板，比合金刀板耐磨3-5倍的时间，变形量小，带护齿、角齿。发动机：国内工程机械最优越的节能型潍柴162KW/h动力，或者选用上柴D9动力。驱动桥总成：青岛加大Q桥，轴承、齿轮均加大，噪音低，轮辋加宽60mm，提高了横向稳定性。双变：三包率小于2%的三齿变速箱；配全国最好的临海变矩器。加强件：。,"
整机工作质量(kg):
16300
额定斗容(m3):
2.2-3.8m3
额定载重量(kg):
5000
发动机型号:

"
国机重工常林 GE330H 挖掘机,GE330H挖掘机康明斯新一代大功率电喷发动机，动力强劲，燃油消耗低，可靠性高；,"
整机工作质量(kg):
31380
额定斗容(m3):
1.4
额定功率(KW/rpm):
169/2050
发动机型号:
康明斯QSB7-C227
"
山工机械 SEM653D 轮式装载机,SEM653D轮式装载机具有重载车架，成熟的定轴式传动系统，重载工况大修周期同比延长，1-2档联合作业配合高位自动放平工作装置，铲装效率大幅提升，低速发动机、大排量双泵合流液压系统，高效节能，模具成型全景驾驶室，大座椅，低噪音。,"
整机工作质量(kg):
16700
额定斗容(m3):
2.7-4.5
额定载重量(kg):
5000
发动机型号:

"
威克诺森 803 双动力 挖掘机,威克诺森双动力产品是采用无排放辅助驱动的创新解决方案。除集成的柴油发动机外，如需要，可将电动液压装置 HPU8 连接到 803 紧凑型挖掘机。HPU8 是专门根据 803 挖掘机的要求量身定制的。这样，挖掘机可以在需要时通过电动方式运行，不产生排放。操作简单：通过即插即用连接装置，将发电机连接到底盘，即完成操作。,"
整机工作质量(kg):
1052 - 1112
额定斗容(m3):

额定功率(KW/rpm):

发动机型号:
洋马3TNV70
"
山东临工 L975F 7吨装载机,L975F是一款用于装卸松散物料的豪华舒适型三阶段装载机，采用全新流线型外观设计，整机造型美观。整机掘起力大，操作舒适，工作效率高，广泛应用于建筑工地、矿山开采、码头等多种工况。,"
整机工作质量(kg):
26800
额定斗容(m3):
3.7
额定载重量(kg):
7000
发动机型号:

"
恒特 HT20 微型履带挖掘机 小微挖,"最新进口洋马发动机，节能环保、动力强劲、稳定可靠，功率储备充足。进口液压系统：不二越-泵、派克-阀、伊顿-回转。HT20微挖机体前端采用偏转动臂,可实现在左右偏转90°范围内的摆动，使整机可在墙根拐角等狭窄地带，无需移动整机，直接进行挖掘作业。动臂油缸背部安置设计，配备防护板，最大限度保护关键部件，延长机体寿命。","
整机工作质量(kg):
1960
额定斗容(m3):
0.06
额定功率(KW/rpm):
10/2200
发动机型号:
洋马 3TNV70-SSY
"
柳工 870H 国四装载机,国四870H装载机是柳工一款超长轴距的重载型产品，通过完美的整机匹配，使其获得极高的作业能力和超低的燃油消耗，满足国家非道路移动机械第四阶段排放标准要求；轻松满足您大规模高效率作业需求，同时大幅度降低您的运营成本，增加运营收益，成为您的抓钱利器。,"
整机工作质量(kg):
23300
额定斗容(m3):
3.0-7.0
额定载重量(kg):
7000
发动机型号:

"
嘉和重工 JH65 国四履带式挖掘机,JH65履带式挖掘机配置 国内名牌发动机，功率强劲，满足高效作业要求，精确的匹配设计加上先进的节能控制，使机器油耗少。,"
整机工作质量(kg):
6100
额定斗容(m3):
0.21
额定功率(KW/rpm):
42.4/2000
发动机型号:
KUBOTA V2607
"
厦工 XG918I 轮式装载机,XG918I轮式装载机为城镇施工机型，整机动力强劲，牵引力大，高卸载，大掘起力，卸料后，铲斗自动放平，有效提高作业效率。,"
整机工作质量(kg):
5830
额定斗容(m3):
1.0±0.05
额定载重量(kg):
1800
发动机型号:

"
力士德 SC18.9 微型液压挖掘机,采用原装进口核心部件、采用伸缩式下车架、顶置式动臂油缸、侧回转工作装置+无尾小回转结构，可实现多种属具选择，人性化结构设计，维护保养便捷，更能适应狭小空间等多种工况施工。,"
整机工作质量(kg):
2000
额定斗容(m3):
0.04
额定功率(KW/rpm):
10.3/2200
发动机型号:
3TNV70
"
山推 L66-C3 MH(矿石版) 装载机,L66-C3装载机是一款采用山推最新一代外观的产品，高效、节能、环保、传动系统升级、性能可靠、力量大、稳定性好、驾乘操纵舒适性提升。是一款适合土壤沙石煤炭等散装物料的装载及铲运作业的产品。,"
整机工作质量(kg):
19020
额定斗容(m3):
2.7
额定载重量(kg):
6000
发动机型号:
WP10
"
劲工 JG75L 履带式挖掘机,劲工 JG75L 履带式挖掘机是劲工生产制造的吨位(t)为小挖(5-13吨)小型履带式挖掘机，JG75L的整机工作质量(kg)为6300。,"
整机工作质量(kg):
6300
额定斗容(m3):
0.25
额定功率(KW/rpm):
58.8/2200
发动机型号:
云内4102(国Ⅲ )
"
徐工 ZL20EM 国四小型装载机,"ZL20EM国四小型装载机特有重载节能型传动系，特色超强重载型结构，超长轴距，超大自重，作业稳定性好，结构件全面采用计算机辅助设计，坚固、可靠，针对井下机工况的多种专业设计,适应井下机多种复杂工况施工要求。","
整机工作质量(kg):
6400/6900(配湿式桥)
额定斗容(m3):
1
额定载重量(kg):
2000
发动机型号:

"
神钢 SK140LC-8 挖掘机,神钢 SK140LC-8 挖掘机是神钢生产制造的吨位(t)为中挖(13-30吨)中型挖掘机，SK140LC-8的整机工作质量(kg)为13200。,"
整机工作质量(kg):
13200
额定斗容(m3):
0.57
额定功率(KW/rpm):
74
发动机型号:

"
迪万伦 DL302-9C 装载机,–电喷发动机，符合国III排放，动力提升；博世高压共轨燃油喷射系统，技术成熟可靠–三种工作模式可选，实现动力与节能由客户自由控制–液压胶管采用Parker品牌，胶管规格及钢管焊接工艺进一步优化。–单层结构散热器，确保发动机在高粉尘环境也可保持合适的工作温度–液压部品采用意大利进口品牌，耐久性更高（DL302-9C–转向角40°，转弯半径最小，作业循环路径和时间更短–轴距加长，整机重新布局，作业稳定性更强–新型驾驶室，空间大，视野好、安全性高–数字仪表盘、可调方向机、人机交互性高，驾乘更舒适–先导手柄操纵力轻盈，降低劳动强度（DL302-9C）。,"
整机工作质量(kg):
10200
额定斗容(m3):
2.2
额定载重量(kg):
3000
发动机型号:

"
原装日立 ZX70-5G 挖掘机,ZX70-5G挖掘机高生产率，低油耗舒适的操作环境简易的保养标准装备了加强型铲斗安装了CRES驾驶室前端工作装置各部位采用新型HN衬套4面加强型斗杆。,"
整机工作质量(kg):
6690-6990
额定斗容(m3):
0.28 m3/0.33m3
额定功率(KW/rpm):
42.4kW(56.9HP)
发动机型号:

"
雷沃重工 ZL50E 矿安井下机,雷沃重工 ZL50E 矿安井下机是雷沃重工生产制造的吨位为3吨及3吨以下矿安井下机，ZL50E的整机工作质量(kg)为16900。,"
整机工作质量(kg):
16900
额定斗容(m3):
2.8
额定载重量(kg):
5000
发动机型号:

"
竹内 TB20R 小型挖掘机,TB20R小型挖掘机后面的小型车床在室内都具有优良的可操作性。除了易于使用的设计在任何工作现场，采用地板上的机制，确保高维护能力。,"
整机工作质量(kg):
2600
额定斗容(m3):
0.064
额定功率(KW/rpm):
13.9 / 2,300
发动机型号:
洋马3TNE 76 - XTB
"
英轩重工 YX660H重载王 装载机,超长轴距配置，大吨位重载车架，桥包防护与防撞配重设计，适用于港口、码头等重载物料铲运和装卸。,"
整机工作质量(kg):
19450
额定斗容(m3):
2.7-5.0
额定载重量(kg):
5800
发动机型号:
WP10G230E341
"
沃得 W218 液压挖掘机,"W218液压挖掘机W218液压挖掘机履带式液压挖掘机配备了原装进口的Perkins发动机，发动机净功率17kW，排放标准满足欧III和北美TierIII标准,Perkins发动机拥有全球统一的服务网络，可满足全球用户的售后保养和维修需求。","
整机工作质量(kg):
1800
额定斗容(m3):
0.05
额定功率(KW/rpm):
14.7kW/2200rpm
发动机型号:
帕金斯403D-11
"
国机重工常林 957Z 轮式装载机,957Z轮式装载机针对港口、码头、采石场等恶劣工况，满足5吨中高配置的需求，常林在G系列装载机基础上开发了高性能得957Z型，该产品也是常林出口产品的主打机型。,"
整机工作质量(kg):
17200kg
额定斗容(m3):
2.2~4.5m3
额定载重量(kg):
5000Kg
发动机型号:

"
加藤中骏 25V5 挖掘机,搭载符合EU Stage V（欧洲）、EPA Tier4（北美）排放标准的新一代发动机，更低噪环保， 独特三泵合流液压技术，挖掘力提高10%。发动机与液压系统完美匹配，工作装置联动作业更顺畅。,"
整机工作质量(kg):
2750/2800
额定斗容(m3):
0.08
额定功率(KW/rpm):
18.2/2400
发动机型号:
D1305-E4B
"
龙工 CDM836NG 3吨装载机,CDM836NG3吨装载机配置潍柴发动机，高效节油、动力强劲。,"
整机工作质量(kg):
10500±300
额定斗容(m3):
1.7-2.5
额定载重量(kg):
3000
发动机型号:

"
JCB 8061 挖掘机,“小机器，大作为”：2012年JCB推出了专为中国市场研发的小型挖掘机8061。,"
整机工作质量(kg):
6175
额定斗容(m3):
0.23
额定功率(KW/rpm):
41
发动机型号:
Isuzu 4JG1
"
厦金 XJ953超越者 轮式装载机,XJ953超越者轮式装载机加强型后车架、加大驱动桥（Q桥）、加强型传动轴的综合应用，提高了整车纵向稳定性和倾翻载荷！以及扩大轮距从而提高了整车横向稳定性后的综合运用，解决了作业中的轮胎打滑问题！行走更平稳，作业更有劲。,"
整机工作质量(kg):
16800
额定斗容(m3):
2.2-3.8m3
额定载重量(kg):
5000kg
发动机型号:

"
奥泰 AT180E-9 挖掘机,奥泰 AT180E-9 挖掘机是奥泰生产制造的吨位(t)为中挖(13-30吨)中型挖掘机，AT180E-9的整机工作质量(kg)为17200。,"
整机工作质量(kg):
17200
额定斗容(m3):
0.8
额定功率(KW/rpm):
110kw/2200rpm
发动机型号:

"
山工机械 SEM663D 装载机,"SEM663D装载机可靠耐用具有成熟的定轴式传动系统,重载工况大修周期同比延长。具有可靠耐用，经济节能，操作舒适的特点。","
整机工作质量(kg):
19850
额定斗容(m3):
2.9-5.5
额定载重量(kg):
6000
发动机型号:
WP10G240E343
"
山鼎机械 SD17-9 小型挖掘机,配备大品牌常柴发动机，可选配久保田洋马发动机，动力强劲工作更轻松，配备进口先导液压泵可实现左右手同时操作，动作流畅操作性更强，采用坦克式底盘，底盘一体成型非焊接，X型底盘承重更强质量有保障，采用美国进口马达，满足各种情况型式动力强劲。,"
整机工作质量(kg):
1580
额定斗容(m3):
0.06
额定功率(KW/rpm):
13.6
发动机型号:
莱动
"
山东临工 L975H 国四7吨装载机,L975H7吨装载机采用国四大功率发动机，采用加强型缸体，缸内爆压进一步提升，燃烧更充分，匹配P、S、E三种功率曲线，满足重载、中载、轻载不同工况工作需求。,"
整机工作质量(kg):
25200
额定斗容(m3):
3.6~7.0
额定载重量(kg):
7000
发动机型号:

"
驭工 YG30-9 履带式小型液压挖掘机,YG30-9履带式小型液压挖掘机具有出色的工作效率及卓越的性价比；操作简单、小巧灵活、运输方便，能在狭小场地作业；标准配置推土铲可平整场地、土方回填、增加整机稳定性；具备挖掘、破碎、清钩、钻孔、推土多功能，可快速更换附件，机器利用率大大提高。,"
整机工作质量(kg):
2800
额定斗容(m3):
0.09-0.12
额定功率(KW/rpm):
20/2200
发动机型号:

"
柳工 870HE MAX 电动装载机,"柳工电动装载机采用磷酸铁锂电池，安全可靠，终身免维护，噪音低、零排放
具备卓越操控、高效施工及多工况适应等特点，节能环保、安全舒适，提供施工便利性的同时，为用户降低运营成本、维护成本，创造更多价值。","
整机工作质量(kg):
24206
额定斗容(m3):
3.0 - 7.0
额定载重量(kg):
7500
发动机型号:

"
宁工 MG921 履带挖掘机,MG921履带挖掘机采用原装进口五十铃发动机，动力强劲、节能环保、性能可靠；采用负流量液压控制系统；采用原装进口液压元件；低噪音设计，改良的新型驾驶室和采用悬浮式座椅，密封性高，安静舒适自主研发计算机动态控制系统CDCS，油耗同比降低10%。,"
整机工作质量(kg):
20500
额定斗容(m3):
0.8/0.9/1
额定功率(KW/rpm):
114/2100
发动机型号:
五十铃 6BG1TRP-03
"
厦工 XG916I 轮式装载机,XG916I轮式装载机机罩向前开启，便于维修，动臂卧式油缸掘起力大，铲斗自动放平，有效提高作业效率，厦工专用的合体双变，特有的变矩器热平衡油路系统。,"
整机工作质量(kg):
5320
额定斗容(m3):
0.8m3
额定载重量(kg):
1800
发动机型号:

"
宝鼎 BD65 履带挖掘机,BD65履带挖掘机更高效采用全进口液压系统，性能稳定，质量可靠，反应速度快，控制精准，从而提高工作效率。更节能采用原装进口日本洋马发动机，强动力、噪音小、油耗低。更舒适全新设计的减震系统，超大视野驾驶室，多重降噪设计，极大提高操作舒适性。更便捷日常的维修保养触手可及，方便快捷。通用度高。,"
整机工作质量(kg):
5640
额定斗容(m3):
0.22
额定功率(KW/rpm):

发动机型号:
YANMAR 4TNV94L-SFN
"
山推 L66-C3 CH（煤炭版） 装载机,L66-C3装载机是一款采用山推最新一代外观的产品，高效、节能、环保、传动系统升级、性能可靠、力量大、稳定性好、驾乘操纵舒适性提升。是一款适合土壤沙石煤炭等散装物料的装载及铲运作业的产品。,"
整机工作质量(kg):
19100
额定斗容(m3):
5
额定载重量(kg):
6000
发动机型号:
WP10
"
思拓瑞克 STW-08 小型挖掘机,STW-08小型挖掘机小型挖掘机功能用途：果园：挖沟施肥，栽树开荒，挖沟：电缆沟、自来水管道、污水管道，天然气管道，旱厕改造园林绿化：栽树，挖沟，平土，修建人行道山地承包：栽树，修梯田，挖水沟，开小路，除草，开荒室内：室内拆除，地下室回填破碎：公路路面混泥土沥青破碎山上石料破碎矿井：隧道窑洞水利寒冬施工各种矿井竖井施工。,"
整机工作质量(kg):
620
额定斗容(m3):
0.02
额定功率(KW/rpm):
8.2
发动机型号:
常柴192
"
徐工 XC9350 超大吨位电传动装载机,XC9350是徐工自主研发的国内大吨位四轮独立驱动电传动装载机，工作载荷接近40吨，整机关键技术自主研发，该机具有使用寿命长、维护成本低、可靠性高等特点，适用于大型露天矿开采、矿卡装卸、短距离运输等工况，是配套徐工110-200吨矿卡的较佳选择。,"
整机工作质量(kg):
150000
额定斗容(m3):
18
额定载重量(kg):
35000
发动机型号:

"
华鑫 HX-150 挖掘机,HX-150挖掘机该机配套件采用国际优化配套，主要配套件采用世界名牌产品。该机外形美观大方，作业效率高，产品性能达到国内同类产品的先进水平，主要性能参数达到同期国际先进水平。可靠的电子监测装置。舒适的操作环境一低噪音化、符合人机工程学的驾驶室。世界一流的主要零部件：高品质发动机：涡轮增压，柴油发动机，可靠性高、高效率、油耗低．噪音低、废气排放低。,"
整机工作质量(kg):
12700
额定斗容(m3):
0.5-0.7m3
额定功率(KW/rpm):
64（74）KW/2400rpm
发动机型号:

"
迪万伦 DL301-9C 装载机,DL301-9C装载机–电喷发动机，符合国III排放，动力提升；博世高压共轨燃油喷射系统，技术成熟可靠–三种工作模式可选，实现动力与节能由客户自由控制–液压胶管采用Parker品牌，胶管规格及钢管焊接工艺进一步优化。–单层结构散热器，确保发动机在高粉尘环境也可保持合适的工作温度–液压部品采用意大利进口品牌，耐久性更高（DL302-9C–转向角40°，转弯半径最小，作业循环路径和时间更短–轴距加长，整机重新布局，作业稳定性更强–新型驾驶室，空间大，视野好、安全性高–数字仪表盘、可调方向机、人机交互性高，驾乘更舒适–先导手柄操纵力轻盈，降低劳动强度（DL302-9C）。,"
整机工作质量(kg):
10200
额定斗容(m3):
2.2
额定载重量(kg):
3000
发动机型号:

"
恒岳重工 HY85-8 挖掘机,HY85-8挖掘机强化工作装置，保证耐久性全功率智能电控系统，节能高效径向进气密封，发动机寿命更长超大屏的彩色多功能监控器具有自主知识产权的外观造型。,"
整机工作质量(kg):
8200
额定斗容(m3):
0.35
额定功率(KW/rpm):
53.1kW/2200rpm
发动机型号:
4TNV98T
"
雷沃重工 ZL30E 矿安井下机,采用潍柴重载发动机，扭矩储备高，技术成熟，质量可靠。,"
整机工作质量(kg):
10900
额定斗容(m3):
1.8
额定载重量(kg):
3000
发动机型号:

"
恒远 70胶轮小型挖掘机 ,70胶轮小型挖掘机全进口液压系统、变量柱塞泵合理分配和利用流量，挖掘机挖掘力大，动作流畅精巧、作业效率高；具备先进的单触式发动机减速器装置，有助于发动机临时怠速时降低油耗，降低使用成本；挖掘机整体采用CAE分析设计，结构合理，稳定性好，安全可靠性高；悬置减震装置可使挖掘机振幅降低20%左右，噪音降低，操作更舒适稳定；。,"
整机工作质量(kg):

额定斗容(m3):
0.3
额定功率(KW/rpm):

发动机型号:

"
英轩重工 YX660H 装载机,YX660H装载机具有长轴距、大掘起力，适合矿山、坚硬的土石方、砂石料等工况。,"
整机工作质量(kg):
5800
额定斗容(m3):
2.5-4.8
额定载重量(kg):
18300
发动机型号:
WP10G230E301
"
早山重工 ZS-15 微型挖掘机,ZS-15微型挖掘机发动机：采用华源莱动380型发动机，确保机器能胜任各种工作环境。结构件：自主设计、制造，外形美观、耐用，使机器性能充分最大化，达到工作臂与机身的完美结合。操作系统：可选机械式操控和先导操控手柄，轻便灵活的操控手柄，再配合各类仪表参数，能极大的提高操作员舒适度。,"
整机工作质量(kg):

额定斗容(m3):
0.04-0.07
额定功率(KW/rpm):
13.6/2200
发动机型号:
华源莱动380型
"
国机重工常林 980H 装载机,980H装载机该机充分体现使用的可靠性、技术的先进性、操作的舒适性、作业的经济性的有机结合，注重低消耗、低排放。主要配套件采用先进技术的部件的部件，进行一些技术处理，实现充分发挥各部件的能力和合理的动力匹配，整机显示出较强的插入力和掘起力，显示出优越的作业性能。,"
整机工作质量(kg):
23500kg
额定斗容(m3):
3.2~4.8m3
额定载重量(kg):
7000~8000Kg
发动机型号:

"
国机重工 ZG3225LC-9 挖掘机,ZG3225LC-9挖掘机原装进口康明斯发动机，动力强劲、高效节能，满足欧II排放标准；全功率控制的负流量液压系统，响应速度更快，作业效率更高；四种功率模式，可根据不同工况选择作业模式；强化型结构件，可靠耐久；可适用于各种复杂工况。,"
整机工作质量(kg):
22000
额定斗容(m3):
1.0
额定功率(KW/rpm):
112/1950
发动机型号:
康明斯6BTAA5.9-C150
"
厦金 958系列 轮式装载机,958系列轮式装载机配置铲斗自动放平装置；动臂限位元装置；卸载高度达到3420mm。,"
整机工作质量(kg):
17230kg
额定斗容(m3):
2.2-3.8m3
额定载重量(kg):
5000kg
发动机型号:

"
欧利德 W25-5 微型无尾挖掘机,欧利德 W25-5 微型无尾挖掘机是欧利德生产制造的吨位(t)为微挖(5吨以下)微型微型无尾挖掘机，W25-5的整机工作质量(kg)为2480。,"
整机工作质量(kg):
2480
额定斗容(m3):
0.066
额定功率(KW/rpm):
15
发动机型号:
3TNV76-P
"
