名称,介绍,详情
达刚控股 DT3 导热油沥青脱桶设备,我公司研制生产的导热油沥青脱桶设备用于桶装沥青的脱桶与升温，并具有脱水与自动清渣功能。该项技术已达到国际领先水平，获省科委科技一等奖，国家级新产品证书，并被列入国家火炬计划。,"
品牌:
达刚控股
类别:
沥青脱桶设备
型号:
DT3
报价:
暂无
"
达刚控股 DGL5310GLY-324 整车式液态沥青运输车,DGL5310GLY-324整车式液态沥青运输车沥青罐设有加热系统，配备进口自动点火柴油燃烧器，燃烧质量好、加热速度快、保温效果好，并且无污染；。,"
品牌:
达刚控股
类别:
沥青运输设备
型号:
DGL5310GLY-324
报价:
暂无
"
飞腾 FYZSL-50 方型燃油、导热油双加温沥青罐,FYZSL-50方型燃油、导热油双加温沥青罐具备《YZSL燃油、导热油双加温沥青储存罐》的所有优点方型设计在限定空间获得最大有效容积，节约运输成本及现场占用场地控制室与罐体“浑然一体”，外观整洁，美观，防雨防盗。集装箱尺寸一体化设计，方便装箱出口，。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
FYZSL-50
报价:
暂无
"
新友 RHL-H6 乳化沥青生产车间,新友 RHL-H6 乳化沥青生产车间是新友生产制造的乳化沥青生产车间。,"
品牌:
新友
类别:
沥青乳化设备
型号:
RHL-H6
报价:
暂无
"
大山路桥 DSRH 乳化改性沥青设备,DSRH乳化改性沥青设备DSRH乳化改性沥青设备乳化改性沥青设备是我公司设计制造的先进乳化改性沥青设备，配置和功能包括：聚合物改性剂的称重和上料；沥青流量计量；聚合物改性剂与沥青快速混匀；胶体磨对聚合物的剪切、研磨；改性沥青发育；添加专用稳定剂；皂液配制和计量系统；沥青和皂液同时通过胶体磨的剪切、研磨形成乳化沥青；乳化沥青降温系统；（10）乳化沥青储存和发料；（11）自动化控制系统等；这些设备集中放置在一个集装箱中，该设备既可以生产乳化SBS改性沥青和各种乳化沥青，亦可扩展成改性沥青设备。。,"
品牌:
大山路桥
类别:
沥青改性设备
型号:
DSRH
报价:
暂无
"
鑫海路机 沥青储罐（100T-2000T） QX沥青加热设备,鑫海路机 沥青储罐（100T-2000T） QX沥青加热设备是鑫海路机生产制造的QX沥青加热设备。,"
品牌:
鑫海路机
类别:
沥青加热设备
型号:
沥青储罐（100T-2000T）
报价:
暂无
"
美通筑机 DJT8 沥青脱桶装置,DJT8沥青脱桶装置具有节约能源，沥青不挂桶，自动清渣，脱水性好，安全可靠的特点。,"
品牌:
美通筑机
类别:
沥青脱桶设备
型号:
DJT8
报价:
暂无
"
达刚控股 DGL5310GLY-244 整车式液态沥青运输车,DGL5310GLY-244整车式液态沥青运输车沥青罐设有加热系统，配备进口自动点火柴油燃烧器，燃烧质量好、加热速度快、保温效果好，并且无污染；。,"
品牌:
达刚控股
类别:
沥青运输设备
型号:
DGL5310GLY-244
报价:
暂无
"
飞腾 FYZSL-40 方型燃油、导热油双加温沥青罐,FYZSL-40方型燃油、导热油双加温沥青罐具备《YZSL燃油、导热油双加温沥青储存罐》的所有优点方型设计在限定空间获得最大有效容积，节约运输成本及现场占用场地控制室与罐体“浑然一体”，外观整洁，美观，防雨防盗。集装箱尺寸一体化设计，方便装箱出口，。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
FYZSL-40
报价:
暂无
"
鑫路 JM-20 胶体磨,鑫路 JM-20 胶体磨是鑫路生产制造的胶体磨。,"
品牌:
鑫路
类别:
沥青乳化设备
型号:
JM-20
报价:
暂无
"
道维施 连续式 改性沥青设备,美国DALWORTH连续式改性沥青站专业生产浓度高达17%的SBS、SBR、EMA、EVA、PE及废橡胶粉等各种改性沥青，一次性剪切研磨合格，最大产量可达60吨/小时，被誉为“超级站”设备性能：一次性剪切研磨后聚合物最小粒径可达0.1um一次性剪切研磨合格，连续式生产工艺先进，计量准确，操作简便。,"
品牌:
道维施
类别:
沥青改性设备
型号:
连续式
报价:
暂无
"
英达 AR500-DR-TRK 快速加热运料车（供料王）,英达 AR500-DR-TRK 快速加热运料车（供料王）是英达生产制造的快速加热运料车（供料王）。,"
品牌:
英达
类别:
沥青加热设备
型号:
AR500-DR-TRK
报价:
暂无
"
无锡雪桃 QX.YRL.TD-30 桶装沥青脱桶熔化设备,无锡雪桃 QX.YRL.TD-30 桶装沥青脱桶熔化设备是无锡雪桃生产制造的桶装沥青脱桶熔化设备。,"
品牌:
无锡雪桃
类别:
沥青脱桶设备
型号:
QX.YRL.TD-30
报价:
暂无
"
达刚控股 DGL5250GLY-204 整车式液态沥青运输车,DGL5250GLY-204整车式液态沥青运输车沥青罐设有加热系统，配备进口自动点火柴油燃烧器，燃烧质量好、加热速度快、保温效果好，并且无污染；。,"
品牌:
达刚控股
类别:
沥青运输设备
型号:
DGL5250GLY-204
报价:
暂无
"
飞腾 FYZSL-30 方型燃油、导热油双加温沥青罐,FYZSL-30方型燃油、导热油双加温沥青罐具备《YZSL燃油、导热油双加温沥青储存罐》的所有优点方型设计在限定空间获得最大有效容积，节约运输成本及现场占用场地控制室与罐体“浑然一体”，外观整洁，美观，防雨防盗。集装箱尺寸一体化设计，方便装箱出口，。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
FYZSL-30
报价:
暂无
"
亿龙机械 LR08F 乳化沥青生产设备,亿龙机械 LR08F 乳化沥青生产设备是亿龙机械生产制造的乳化沥青生产设备。,"
品牌:
亿龙机械
类别:
沥青乳化设备
型号:
LR08F
报价:
暂无
"
昌世 RLG3-40 改性沥青加热罐,RLG3-40改性沥青加热罐产品简介:该罐是改性沥青生产工艺中的必备设备，配有强力搅拌器，大功率燃烧器，改性剂及纤维物质添加装置等。改性沥青成套设备为集装箱型及工厂（场）制造安装方式。产品特点：一．热效率极高，节约能源。采用热管（超导）直热式加热，热损失极小。热管（超导）加热元件是一种传热率极高，热阻几乎为零的元件。．搅拌均匀无死角，改性物质与沥青能充分混合溶胀。,"
品牌:
昌世
类别:
沥青改性设备
型号:
RLG3-40
报价:
暂无
"
昌世 RLJ系列 集装箱式运输加热罐,RLJ系列集装箱式运输加热罐产品简介:该沥青加热罐按国际集装箱标准设计创造，适合公路、水运、海运运输、加热使用。产品有集装箱框架式（便于堆码及起吊）及集装箱角件支承式，使用时须配集装箱拖车或尺寸相同的平板拖车。该罐性能有以运输为主，以加热为辅者，也有以加热为主，以运输为辅者，也有两者兼顾者。其性能要求可根据用户的需要进行特制。该产品获得中国船级检验证书。产品特点：。,"
品牌:
昌世
类别:
沥青加热设备
型号:
RLJ系列
报价:
暂无
"
飞腾 DLT-10 桶装沥青脱桶融化设备,DLT-10桶装沥青脱桶融化设备DLT系列沥青脱桶装置以导热油为热载体，由导热油锅炉供热，通过设备内的加热盘管对桶装沥青进行加热脱桶并融化为液态。该装置可保证沥青加热质量，具有热效率高、沥青脱出速度快、操作方便省力、降低劳动强度、可连续生产、减少沥青浪费及污染等优点。设备外形美观，排列合理紧凑，性能稳定可靠，适合各种工况条件下的沥青脱桶生产。,"
品牌:
飞腾
类别:
沥青脱桶设备
型号:
DLT-10
报价:
暂无
"
达刚控股 DGL5250GLY-164 整车式液态沥青运输车,DGL5250GLY-164整车式液态沥青运输车沥青罐设有加热系统，配备进口自动点火柴油燃烧器，燃烧质量好、加热速度快、保温效果好，并且无污染；。,"
品牌:
达刚控股
类别:
沥青运输设备
型号:
DGL5250GLY-164
报价:
暂无
"
飞腾 YZSL-50 燃油、导热油双加温沥青储存罐,YZSL-50燃油、导热油双加温沥青储存罐具备《MJSL燃煤、导热油双加温沥青储存罐》的所有优点（除加温成本低廉外）以较清洁的柴油为燃料，排放指标优于环保要求装备进口燃烧器，性能更稳定，故障率低，节能降耗温度自动控制配合燃烧器，设定温度后自动启动和停止节省劳动强度，操作简单易懂，文明生产程度高。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
YZSL-50
报价:
暂无
"
兰亭高科 SRG系列 沥青乳化设备,SRG系列沥青乳化设备设备系统组成与特点：高速剪切乳化机乳化液（皂液）系统沥青系统计量设备系统乳化改性沥青系统生产控制系统。,"
品牌:
兰亭高科
类别:
沥青乳化设备
型号:
SRG系列
报价:
暂无
"
无锡华通 15t/h-30t/h 沥青改性设备,无锡华通 15t/h-30t/h 沥青改性设备是无锡华通生产制造的沥青改性设备。,"
品牌:
无锡华通
类别:
沥青改性设备
型号:
15t/h-30t/h
报价:
暂无
"
无锡雪桃 导热油加热沥青设备 ,导热油加热沥青设备QX载热体加热系统是一种新颖的沥青加热设备，适用于公路、港口、码头、机场跑道、沥青厂、沥青中转站等单位加热沥青使用。,"
品牌:
无锡雪桃
类别:
沥青加热设备
型号:
导热油加热沥青设备
报价:
暂无
"
恒云科技 DJT-10 沥青脱桶设备,恒云科技 DJT-10 沥青脱桶设备是恒云科技生产制造的沥青脱桶设备。,"
品牌:
恒云科技
类别:
沥青脱桶设备
型号:
DJT-10
报价:
暂无
"
飞腾 YZSL-40 燃油、导热油双加温沥青储存罐,YZSL-40燃油、导热油双加温沥青储存罐具备《MJSL燃煤、导热油双加温沥青储存罐》的所有优点（除加温成本低廉外）以较清洁的柴油为燃料，排放指标优于环保要求装备进口燃烧器，性能更稳定，故障率低，节能降耗温度自动控制配合燃烧器，设定温度后自动启动和停止节省劳动强度，操作简单易懂，文明生产程度高。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
YZSL-40
报价:
暂无
"
无锡雪桃 乳化沥青设备 ,乳化沥青设备QX载热体加热系统是一种新颖的沥青加热设备，适用于公路、港口、码头、机场跑道、沥青厂、沥青中转站等单位加热沥青使用。,"
品牌:
无锡雪桃
类别:
沥青乳化设备
型号:
乳化沥青设备
报价:
暂无
"
达刚控股 LGS-20 多功能沥青改性设备,我公司生产的多功能沥青改性设备主要用于生产各种改性沥青，如SBS、EVA、PE改性沥青等，还可生产橡胶改性沥青。该设备由主机、改性剂上料系统、成品料储存罐、导热油加热炉和控制系统组成。主机配有搅拌罐、稀释罐、胶体磨和电子称量装置等部分。沥青改性过程由计算机控制，生产过程全部自动化，动态实时监测显示，并可随时打印或查询生产记录。该设备具有沥青改性质量好、计量准确、操作灵活简便等特点，是高速公路、桥面、机场及城市主干道建设的理想设备。,"
品牌:
达刚控股
类别:
沥青改性设备
型号:
LGS-20
报价:
暂无
"
辽筑 LQB50 (50t/h) 保温沥青泵,沥青保温齿轮油泵：外形美观、噪音小、跑台性能好、传动效率高，容易形成油膜，提高了接触疲劳强度和弯曲强度，防止齿面点蚀和轮齿折断。泵体侧边设置夹层，导热油使沥青始终处于泵吸以上温度。动态密封处采用高温耐磨损填料，保证了沥青不致外泄，该泵是沥青厂（站）沥青输送、罐装、喷洒的理想设备，也可供其它高粘度介质使用。,"
品牌:
辽筑
类别:
沥青加热设备
型号:
LQB50 (50t/h)
报价:
暂无
"
美通重机 DJT8Y 沥青脱桶设备,随着公路建设迅速发展，沥青需求量的增加，桶装沥青以运输方便、易储存等特点得到广泛应用，特别是高等级公路采用的高性能进口沥青大多数为桶装形式，这就需要熔化速度快、脱桶干净、又能防止沥青老化的沥青脱桶装置。,"
品牌:
美通重机
类别:
沥青脱桶设备
型号:
DJT8Y
报价:
暂无
"
飞腾 YZSL-30 燃油、导热油双加温沥青储存罐,YZSL-30燃油、导热油双加温沥青储存罐具备《MJSL燃煤、导热油双加温沥青储存罐》的所有优点（除加温成本低廉外）以较清洁的柴油为燃料，排放指标优于环保要求装备进口燃烧器，性能更稳定，故障率低，节能降耗温度自动控制配合燃烧器，设定温度后自动启动和停止节省劳动强度，操作简单易懂，文明生产程度高。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
YZSL-30
报价:
暂无
"
无锡华通 HRS-10T 系列沥青乳化设备,无锡华通 HRS-10T 系列沥青乳化设备是无锡华通生产制造的系列沥青乳化设备。,"
品牌:
无锡华通
类别:
沥青乳化设备
型号:
HRS-10T
报价:
暂无
"
美通重机 MTG20 改性沥青设备,采用主流成熟的高速剪切胶体磨法，改性剂采用螺旋变频调速上料，称重传感器计量；沥青采用泵计量与称重传感器两种计量方式；沥青升温采用大容量热交换器，能适应不同地域的环境温度，集装箱式结构设计，安装移动更为方便；电气元件选用西门子、施耐德品牌，提高了设备的可靠性。,"
品牌:
美通重机
类别:
沥青改性设备
型号:
MTG20
报价:
暂无
"
飞腾 YK-50 快热节能沥青储存加温罐,YK-50快热节能沥青储存加温罐YK系列快热节能燃煤直热式沥青加温储存罐是我公司创建初期的主打产品，问世十几年来其以快热、节能、高效的优点畅销全国十几个省市的公路建设和养护单位，赢得了用户的一致高度评价和赞誉。,"
品牌:
飞腾
类别:
沥青加热设备
型号:
YK-50
报价:
暂无
"
达刚控股 LT1A 沥青脱桶设备,LT1A沥青脱桶设备环保性好：封闭式结构，无污染；节约能源：利用废气加热脱桶，燃气与导热油综合加热油池内沥青，传热效率高，节约能源。主机为封闭式结构，保温好，热量损失小。沥青不挂桶：本设备用350℃以上废气直接加热沥青桶壁，沥青脱得十分干净，不会造成沥青挂桶浪费和污染环境。脱水性好：利用内循环、喷洒、搅动，在引风机作用下水蒸气排入大气，可在沥青升温的同时实现脱水。,"
品牌:
达刚控股
类别:
沥青脱桶设备
型号:
LT1A
报价:
暂无
"
飞腾 MJSL-50 燃煤、导热油双加温沥青储存罐,MJSL-50燃煤、导热油双加温沥青储存罐适用于基质沥青快速升温，与乳化设备及改性沥青设备配套使用。该产品将导热油炉和沥青罐“融为一体”，真正实现“一罐两用”即可加温沥青又可供出高温导热油，完美解决乳化沥青设备中用水升温和沥青泵组管路预热升温等问题。“罐中罐”布局，用多少加热多少，沥青升温迅速，节省燃料，沥青不重复加热。内置导热油受热套层及导热油散热盘管，杜绝炉体直接加热造成的沥青结焦老化。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
MJSL-50
报价:
暂无
"
美通筑机 MTR8 改性 沥青乳化设备,美通筑机 MTR8 改性 沥青乳化设备是美通筑机生产制造的沥青乳化设备。,"
品牌:
美通筑机
类别:
沥青乳化设备
型号:
MTR8 改性
报价:
暂无
"
广通 SBS 改性沥青加温储存发育搅拌罐（库）,广通 SBS 改性沥青加温储存发育搅拌罐（库）是广通生产制造的改性沥青加温储存发育搅拌罐（库）。,"
品牌:
广通
类别:
沥青改性设备
型号:
SBS
报价:
暂无
"
英达 AR960-TLR 三料仓加热恒温运料半挂车,英达 AR960-TLR 三料仓加热恒温运料半挂车是英达生产制造的三料仓加热恒温运料半挂车。,"
品牌:
英达
类别:
沥青加热设备
型号:
AR960-TLR
报价:
暂无
"
无锡雪桃 QX.YRL.TD-20 桶装沥青脱桶熔化设备,无锡雪桃 QX.YRL.TD-20 桶装沥青脱桶熔化设备是无锡雪桃生产制造的桶装沥青脱桶熔化设备。,"
品牌:
无锡雪桃
类别:
沥青脱桶设备
型号:
QX.YRL.TD-20
报价:
暂无
"
飞腾 MJSL-40 燃煤、导热油双加温沥青储存罐,MJSL-40燃煤、导热油双加温沥青储存罐适用于基质沥青快速升温，与乳化设备及改性沥青设备配套使用。该产品将导热油炉和沥青罐“融为一体”，真正实现“一罐两用”即可加温沥青又可供出高温导热油，完美解决乳化沥青设备中用水升温和沥青泵组管路预热升温等问题。“罐中罐”布局，用多少加热多少，沥青升温迅速，节省燃料，沥青不重复加热。内置导热油受热套层及导热油散热盘管，杜绝炉体直接加热造成的沥青结焦老化。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
MJSL-40
报价:
暂无
"
达刚控股 GLR10B 沥青乳化设备,GLR10B沥青乳化设备沥青乳化设备不仅能够生产普通乳化沥青，同时也能够生产改性乳化沥青。本系列产品可实现沥青乳化过程连续生产，全过程实现自动控制，也可进行半自动或手动控制。设备生产工艺先进，乳化质量好，配比精确。该系列产品具有使用寿命长，结构紧凑，便于搬迁等特点，广泛用于公路施工和沥青厂作业。,"
品牌:
达刚控股
类别:
沥青乳化设备
型号:
GLR10B
报价:
暂无
"
欧亚机械 BM20型 沥青改性设备,BM20型沥青改性设备改性沥青生产设备2个5000L的沥青罐。空气压缩与伺服控制。胶体磨发动机功率55KW。电脑控制系统。防水电控箱。,"
品牌:
欧亚机械
类别:
沥青改性设备
型号:
BM20型
报价:
暂无
"
昌世 RLK/RLT/MLK系列 卧式沥青加热设罐,RLK/RLT/MLK系列卧式沥青加热设罐该设备特别适合县级公路段（站）、机械化大道班、及工程队的公路施工养护及与沥青混合料拌和机配套使用。产品分为拖式（用汽车或工程机械拖行）、固定式（便移式，可方便起吊）产品特点：一．热效率极高，节约能源。采用热管（超导）直热式加热，热损失极小。热管（超导）加热元件是一种传热率极高，热阻几乎为零的元件。,"
品牌:
昌世
类别:
沥青加热设备
型号:
RLK/RLT/MLK系列
报价:
暂无
"
飞腾 DLT-8 桶装沥青脱桶融化设备,DLT-8桶装沥青脱桶融化设备DLT系列沥青脱桶装置以导热油为热载体，由导热油锅炉供热，通过设备内的加热盘管对桶装沥青进行加热脱桶并融化为液态。该装置可保证沥青加热质量，具有热效率高、沥青脱出速度快、操作方便省力、降低劳动强度、可连续生产、减少沥青浪费及污染等优点。设备外形美观，排列合理紧凑，性能稳定可靠，适合各种工况条件下的沥青脱桶生产。,"
品牌:
飞腾
类别:
沥青脱桶设备
型号:
DLT-8
报价:
暂无
"
飞腾 YSCL-35 燃油、导热油双加温沥青搅拌罐,YSCL-35燃油、导热油双加温沥青搅拌罐适用于乳化沥青储存，SBS改性沥青发育，橡胶沥青发育旋桨搅拌器，有效防止添加剂的沉淀、分层离析最低位取油装置，排空沥青罐无残留剩余热利用率更高，更快速，更节能，更均衡纵向通体式底座，加大了罐体的强度和抗变形能力。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
YSCL-35
报价:
暂无
"
高远圣工 GYRY10B 沥青乳化设备,GYRY10B沥青乳化设备　自1997年我公司生产第一代沥青乳化车间以来，至今已开发至第八代产品，RY10B沥青乳化车间是我公司研制的最新一代沥青乳化设备，其结构简洁，操作方便人性化设计，生产乳化沥青的沥青含量范围广，质量稳定，能够高效地满足各种施工工艺的要求，已广泛应用在高等级公路建设和公路养护工程中。,"
品牌:
高远圣工
类别:
沥青乳化设备
型号:
GYRY10B
报价:
暂无
"
大山路桥 DSGR  SBS 改性沥青和乳化改性沥青一体设备,DSGRSBS乳化SBS改性沥青生产对设备性能的要求乳化SBS改性沥青的SBS改性沥青内聚力大、粘附强度高，较普通乳化沥青设备需要胶体磨的输入功率大和剪切能力强。,"
品牌:
大山路桥
类别:
沥青改性设备
型号:
DSGR  SBS
报价:
暂无
"
辽筑 LQB30 (30t/h) 保温沥青泵,沥青保温齿轮油泵：外形美观、噪音小、跑台性能好、传动效率高，容易形成油膜，提高了接触疲劳强度和弯曲强度，防止齿面点蚀和轮齿折断。泵体侧边设置夹层，导热油使沥青始终处于泵吸以上温度。动态密封处采用高温耐磨损填料，保证了沥青不致外泄，该泵是沥青厂（站）沥青输送、罐装、喷洒的理想设备，也可供其它高粘度介质使用。,"
品牌:
辽筑
类别:
沥青加热设备
型号:
LQB30 (30t/h)
报价:
暂无
"
达刚控股 LT5 沥青脱桶设备,LT5沥青脱桶设备环保性好：封闭式结构，无污染；节约能源：利用废气加热脱桶，燃气与导热油综合加热油池内沥青，传热效率高，节约能源。主机为封闭式结构，保温好，热量损失小。沥青不挂桶：本设备用350℃以上废气直接加热沥青桶壁，沥青脱得十分干净，不会造成沥青挂桶浪费和污染环境。脱水性好：利用内循环、喷洒、搅动，在引风机作用下水蒸气排入大气，可在沥青升温的同时实现脱水。,"
品牌:
达刚控股
类别:
沥青脱桶设备
型号:
LT5
报价:
暂无
"
欧亚机械 EP 8000 沥青乳化设备,EP8000从18世纪中期，欧洲开始公路养护，在公路养护所有的材料中，效果最好的是乳化沥青。按照国际标准，优质的乳化沥青是指沥青含量在65%以上的沥青，它的优点：65%以上的乳化沥青黏度高，避免洒到地面的乳化沥青流失。可以做单层表面处层，因为破乳剩下的沥青，能够充分的黏结单层的碎石。,"
品牌:
欧亚机械
类别:
沥青乳化设备
型号:
EP 8000
报价:
暂无
"
无锡华通 30T/H SBS 沥青改性设备,无锡华通 30T/H SBS 沥青改性设备是无锡华通生产制造的沥青改性设备。,"
品牌:
无锡华通
类别:
沥青改性设备
型号:
30T/H SBS
报价:
暂无
"
飞腾 YK-30 快热节能沥青储存加温罐,YK-30快热节能沥青储存加温罐YK系列快热节能燃煤直热式沥青加温储存罐是我公司创建初期的主打产品，问世十几年来其以快热、节能、高效的优点畅销全国十几个省市的公路建设和养护单位，赢得了用户的一致高度评价和赞誉。,"
品牌:
飞腾
类别:
沥青加热设备
型号:
YK-30
报价:
暂无
"
无锡雪桃 QX.YRL.TD-10 桶装沥青脱桶熔化设备,无锡雪桃 QX.YRL.TD-10 桶装沥青脱桶熔化设备是无锡雪桃生产制造的桶装沥青脱桶熔化设备。,"
品牌:
无锡雪桃
类别:
沥青脱桶设备
型号:
QX.YRL.TD-10
报价:
暂无
"
飞腾 LR-10 乳化沥青设备,LR-10乳化沥青设备设备的特点：整体型结构，移动、安装方便。含量设定比例带宽，可在10%-70%范围内随时调整。配比控制精确，成品含量误差小于1%。接触乳液的部件均选用高耐腐蚀材质，可适应各种PH值乳化沥青生产，经久耐用。手动操作，简单易懂，容易上手。,"
品牌:
飞腾
类别:
沥青乳化设备
型号:
LR-10
报价:
暂无
"
达刚控股 LGS-30 多功能沥青改性设备,我公司生产的多功能沥青改性设备主要用于生产各种改性沥青，如SBS、EVA、PE改性沥青等，还可生产橡胶改性沥青。该设备由主机、改性剂上料系统、成品料储存罐、导热油加热炉和控制系统组成。主机配有搅拌罐、稀释罐、胶体磨和电子称量装置等部分。沥青改性过程由计算机控制，生产过程全部自动化，动态实时监测显示，并可随时打印或查询生产记录。该设备具有沥青改性质量好、计量准确、操作灵活简便等特点，是高速公路、桥面、机场及城市主干道建设的理想设备。,"
品牌:
达刚控股
类别:
沥青改性设备
型号:
LGS-30
报价:
暂无
"
英达 AR1200-TLR 四料仓加热恒温运料半挂车,英达 AR1200-TLR 四料仓加热恒温运料半挂车是英达生产制造的四料仓加热恒温运料半挂车。,"
品牌:
英达
类别:
沥青加热设备
型号:
AR1200-TLR
报价:
暂无
"
飞腾 DLT-5 桶装沥青脱桶融化设备,DLT-5桶装沥青脱桶融化设备DLT系列沥青脱桶装置以导热油为热载体，由导热油锅炉供热，通过设备内的加热盘管对桶装沥青进行加热脱桶并融化为液态。该装置可保证沥青加热质量，具有热效率高、沥青脱出速度快、操作方便省力、降低劳动强度、可连续生产、减少沥青浪费及污染等优点。设备外形美观，排列合理紧凑，性能稳定可靠，适合各种工况条件下的沥青脱桶生产。,"
品牌:
飞腾
类别:
沥青脱桶设备
型号:
DLT-5
报价:
暂无
"
浙江筑马机械 ZMLR8000 乳化沥青设备,ZMLR6000型乳化沥青设备是杭州筑马公司开发的新一款乳化沥青及改性乳化沥青生产设备。结合了当前乳化沥青设备的先进技术，并在研制过程中实现了大量的自主创新，从而实现整个设备系统和性能较同类产品有了诸多特点和优点。,"
品牌:
浙江筑马机械
类别:
沥青乳化设备
型号:
ZMLR8000
报价:
暂无
"
美通重机 MTG30 改性沥青设备,采用主流成熟的高速剪切胶体磨法，改性剂采用螺旋变频调速上料，称重传感器计量；沥青采用泵计量与称重传感器两种计量方式；沥青升温采用大容量热交换器，能适应不同地域的环境温度，集装箱式结构设计，安装移动更为方便；电气元件选用西门子、施耐德品牌，提高了设备的可靠性。,"
品牌:
美通重机
类别:
沥青改性设备
型号:
MTG30
报价:
暂无
"
昌世 LRL系列 立式沥青加热灌,LRL系列立式沥青加热灌公路沥青库（亦称道路油供应站）立式金属储存罐公路沥青库的库容量一般为1000m³至数万m³，它既可专门作为沥青库完成沥青的储存和周转，也可作为改性沥青、乳化沥青乃至沥青混合料生产基地。沥青库的沥青储存设备多为金属立罐。加热方式有热管（超导）直热式（不需购买导热油锅炉及导热油介质）和导热油传热等方式，能源可采用燃油（轻、重）、燃煤（煤块、煤粉）、燃气、电能、生物能、薪柴、太阳能新能源等。,"
品牌:
昌世
类别:
沥青加热设备
型号:
LRL系列
报价:
暂无
"
达刚控股 LT2A 沥青脱桶设备,LT2A沥青脱桶设备环保性好：封闭式结构，无污染；节约能源：利用废气加热脱桶，燃气与导热油综合加热油池内沥青，传热效率高，节约能源。主机为封闭式结构，保温好，热量损失小。沥青不挂桶：本设备用350℃以上废气直接加热沥青桶壁，沥青脱得十分干净，不会造成沥青挂桶浪费和污染环境。脱水性好：利用内循环、喷洒、搅动，在引风机作用下水蒸气排入大气，可在沥青升温的同时实现脱水。,"
品牌:
达刚控股
类别:
沥青脱桶设备
型号:
LT2A
报价:
暂无
"
美通重机 MTRS10 沥青乳化设备,"改性乳化沥青设备是一款集乳化沥青、SBR 改性乳化、SBS 改性乳化生产于一体的多功能沥青加工设备，配有沥青加温罐，可保证沥青(改性沥青)的生产温度，大容量不锈钢皂液罐双罐设计，一次配液可保证长时间生产，提高了生产效率，沥青、皂液采用流量计/称重计量,保证合格的油液比;集装箱式结构设计,方便组装及转场。","
品牌:
美通重机
类别:
沥青乳化设备
型号:
MTRS10
报价:
暂无
"
大山路桥 DSAR 胶粉改性沥青设备,DSAR胶粉改性沥青设备DSAR胶粉改性沥青设备胶粉改性沥青设备是我公司与同济大学技术合作、设计制造的先进胶粉改性沥青设备，配置和功能包括：胶粉除臭；表面软化、活化处理（显著降低胶粉沥青生产温度≤165℃）；基质沥青快速升温；胶粉、SBS称重和上料；沥青的泵送和流量计量；胶粉与沥青快速混匀；高速均化机对胶粉沥青的均化；胶粉改性沥青升温发育；。,"
品牌:
大山路桥
类别:
沥青改性设备
型号:
DSAR
报价:
暂无
"
辽筑 LQB20(20t/h) 保温沥青泵,沥青保温齿轮油泵：外形美观、噪音小、跑台性能好、传动效率高，容易形成油膜，提高了接触疲劳强度和弯曲强度，防止齿面点蚀和轮齿折断。泵体侧边设置夹层，导热油使沥青始终处于泵吸以上温度。动态密封处采用高温耐磨损填料，保证了沥青不致外泄，该泵是沥青厂（站）沥青输送、罐装、喷洒的理想设备，也可供其它高粘度介质使用。,"
品牌:
辽筑
类别:
沥青加热设备
型号:
LQB20(20t/h)
报价:
暂无
"
飞腾 DLT-3 桶装沥青脱桶融化设备,DLT-3桶装沥青脱桶融化设备DLT系列沥青脱桶装置以导热油为热载体，由导热油锅炉供热，通过设备内的加热盘管对桶装沥青进行加热脱桶并融化为液态。该装置可保证沥青加热质量，具有热效率高、沥青脱出速度快、操作方便省力、降低劳动强度、可连续生产、减少沥青浪费及污染等优点。设备外形美观，排列合理紧凑，性能稳定可靠，适合各种工况条件下的沥青脱桶生产。,"
品牌:
飞腾
类别:
沥青脱桶设备
型号:
DLT-3
报价:
暂无
"
山东奥邦 RHM6 沥青乳化设备,RHM6沥青乳化设备RHM6沥青乳化设备型/RHY6型/RHY10型乳化沥青车间是我公司在总结了国内外同类设备的先进经验基础上，广泛收集用户使用情况去粗取精而开发的适合国情的乳化沥青生产设备，生产能力6t/h或10t/h.。,"
品牌:
山东奥邦
类别:
沥青乳化设备
型号:
RHM6
报价:
暂无
"
无锡华通 40T/H SBS 沥青改性设备,无锡华通 40T/H SBS 沥青改性设备是无锡华通生产制造的沥青改性设备。,"
品牌:
无锡华通
类别:
沥青改性设备
型号:
40T/H SBS
报价:
暂无
"
英达 AR500-DR-STA 快速加热搅拌站,英达 AR500-DR-STA 快速加热搅拌站是英达生产制造的快速加热搅拌站。,"
品牌:
英达
类别:
沥青加热设备
型号:
AR500-DR-STA
报价:
暂无
"
