名称,介绍,详情
华菱汽车 HN4255H45C4M6 H7牵引车,"汉马H7融合了国际高端重卡的车身设计手段和生产制造工艺，驾驶室加宽、后围外凸，室内空间更大、卧铺更宽,仪表板采用整体注塑和吸覆工艺，集成空调控制器、点烟器、烟灰缸、手刹、杯托、出风口、电源插座，所有操纵元件集中环绕驾驶员，布局更加合理，操控更加方便。","
牵引总质量(kg):
40000
发动机:
HM11.450 60
动力方式:

品牌:
华菱汽车
"
青岛解放 虎V4X2 仓栅车,虎V4X2仓栅车N1类虎V轻卡，轻量化，载重0.99吨。标配排气制动、转向助力、离合助力，天窗，驾乘舒适性、安全性好。车身首家采用重卡工艺、全钢模具制造，超出碰撞法则标准30％（竞品仅与法规持平），整车更安全。200mm变截面车架纵梁，795mm宽车架，承载能力强，横向稳定性强，远优于同类车型。,"
排量(L):

发动机型号:
大柴CA498E3—1 0
整车重量(t):
3.35
最大输出功率(kw):

"
中国重汽 豪沃TX 6x4 牵引车,豪沃TX牵引车是中国重汽针对中长途物流配货砂石料及煤炭运输等细分市场开发的一款高效、节油、安全、舒适的牵引车，以其优异的整车性能及超高的燃油经济性赢得市场及用户认可。,"
牵引总质量(kg):

发动机:
WP10H400E62/WP10.5H430E62/WP10.5H460E62/MC11.46-61
动力方式:

品牌:
中国重汽
"
徐工 NXG5310CCYK4 载货车,NXG5310CCYK4载货车徐工载货车、厢式车、仓栅车以轿车化内饰造型和结构优化驾驶环境，尽享舒适、愉快的驾驶感受。整个内饰从视野到操控再到休息乃至储物处处体现着人机工程的魅力。徐工载货车、厢式车和仓栅车结合市场特点，以标准化、系列化、模块化原则设计开发。该系列产品可靠耐久、经济实惠，在国内外市场一直享有良好的声誉。徐工汽车以舒适、可靠、经济、环保的产品特点，受到广大用户的青睐。,"
排量(L):

发动机型号:
WP10.300E40
整车重量(t):
13.35
最大输出功率(kw):

"
青岛解放 新悍威 6X4 牵引车,新悍威6X4国内整备质量最轻的6X4牵引车，整备质量7600kg；前桥盘式制动，电动门窗，驾驶员气囊座椅，平地板驾驶室，安全性、舒适性优秀；采用奥威6升发动机，动力强，省油效果公认；选用12挡变速箱，满足复杂工况条件要求。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
青岛解放
"
中国重汽 汕德卡G7S 6x 2 载货车,"汕德卡G7S系列6x 2载货车，匹配全新宽体驾驶室，搭载350马力曼发动机MC07H.35-60、重汽自主10挡自动变速箱HW15710ACL、1 1吨曼技术免维护驱动桥MCY11BGS,结合整车智能化能量管理系统、整车多元轻量化设计，为长途高速运输市场提供高效、节油、智慧解决方案。","
排量(L):

发动机型号:

整车重量(t):

最大输出功率(kw):

"
大运 CGC4250 牵引车,CGC4250牵引车◎欧式驾驶室◎法士特变速箱搭载了陕西法士特引进的美国伊顿技术制造的重型汽车变速器。新颖先进的设计，提高了结构精度，换挡更轻便灵活，同时有效降低了噪音，承载能力大幅提升。◎汉德精粹车桥。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
黑豹汽车 1035系列 普通载货汽车,1035系列普通载货汽车全新造型动感时尚车身造型新颖，美观大方；双色模压保险杠和中格栅，体现整车动感、时尚。轿车内饰豪华舒适高档注塑车门内护板，配置轿车化门拉手。标配可开启天窗；排半侧窗可开启。全包地板革，成型顶，可有效防尘，彰显豪华内饰。前后可调座椅，满足不同身材用户的需求；座椅造型符合人体工程学原理，乘坐更舒适。,"
排量(L):

发动机型号:
4L18CF 4A1-68C43
整车重量(t):

最大输出功率(kw):

"
星马汽车 HN4250A45C4M6 H7牵引车,"汉马H7融合了国际高端重卡的车身设计手段和生产制造工艺，驾驶室加宽、后围外凸，室内空间更大、卧铺更宽,仪表板采用整体注塑和吸覆工艺，集成空调控制器、点烟器、烟灰缸、手刹、杯托、出风口、电源插座，所有操纵元件集中环绕驾驶员，布局更加合理，操控更加方便。","
牵引总质量(kg):
40000
发动机:
HM11.450 60
动力方式:

品牌:
星马汽车
"
大运 CGC1254 载货车,大运N6系列载货车CGC1254，采用了6×2的驱动形式，配备了顶级动力、精粹车桥和名优变速箱，整车匹配国内一流，还可享受欧式驾豪华驾驶室。◎造型出众。,"
排量(L):

发动机型号:
WP7.270E40、YC6J180-40
整车重量(t):
8.7
最大输出功率(kw):

"
三一重工 HQC42503S1S13F 新英杰525快运版牵引车,HQC42503S1S13F新英杰525快运版牵引车全新红二代发动机，有序分层燃烧，双涡流混合，高爆压，低摩擦，电控降耗，精准高，热管理5项节油技术，油耗低3%，汉德轻量化一体式铸造车桥，降重140kg，轿车化怀挡AMT操纵结构，操作便捷、舒适。,"
牵引总质量(kg):
49000
发动机:

动力方式:

品牌:
三一重工
"
青岛解放 虎V4×2 载货车（经济版）,虎V4×2载货车（经济版）采用云内4102发动机产品，优化动力传动系统匹配，在未大幅度降低整车的使用-l生能的前提下，降低了产品价格，满足标载用户购车的需求。标配加强型249后桥。标准版相同的车架、悬挂系统，真正做到了质优价廉，满足用户超载需求。,"
排量(L):

发动机型号:
云内YN4102QB
整车重量(t):
4.495
最大输出功率(kw):

"
徐工 XGA4250D6NC 漢風G5pro6X4牵引车,徐工 XGA4250D6NC 漢風G5pro6X4牵引车是徐工生产制造的动力方式为漢風G5pro6X4牵引车，XGA4250D6NC的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:
WP10.5H430E62 WP10.5H460E62
动力方式:

品牌:
徐工
"
徐工 NXG5160XXY4 载货车,NXG5160XXY4载货车徐工载货车、厢式车、仓栅车以轿车化内饰造型和结构优化驾驶环境，尽享舒适、愉快的驾驶感受。整个内饰从视野到操控再到休息乃至储物处处体现着人机工程的魅力。徐工载货车、厢式车和仓栅车结合市场特点，以标准化、系列化、模块化原则设计开发。该系列产品可靠耐久、经济实惠，在国内外市场一直享有良好的声誉。徐工汽车以舒适、可靠、经济、环保的产品特点，受到广大用户的青睐。,"
排量(L):

发动机型号:
YC6J200-46
整车重量(t):
7.4
最大输出功率(kw):

"
华菱汽车 HN4250H45C4M6 H7牵引车,"汉马H7融合了国际高端重卡的车身设计手段和生产制造工艺，驾驶室加宽、后围外凸，室内空间更大、卧铺更宽,仪表板采用整体注塑和吸覆工艺，集成空调控制器、点烟器、烟灰缸、手刹、杯托、出风口、电源插座，所有操纵元件集中环绕驾驶员，布局更加合理，操控更加方便。","
牵引总质量(kg):
40000
发动机:
HM11.450 60
动力方式:

品牌:
华菱汽车
"
中国重汽 汕德卡G7S 8x 4 载货车,"汕德卡G7S系列8x4载货车，搭载540马力曼发动机MC13H.54-61、重汽自主第六代SAMT1 6挡自动变速箱HW25716XAL、12吨曼技术免维护驱动桥MCY12BGS,结合整车智能化能量管理系统、整车多元轻量化设计，为长途高速运输市场提供高效、节油、智慧解决方案。","
排量(L):

发动机型号:

整车重量(t):

最大输出功率(kw):

"
中国重汽 豪沃TX 6x4 燃气牵引车,豪沃TX燃气牵弓|车是中国重汽响应国家排放升级、节能降耗政策，着力打造的清洁能源车型。车辆匹配MT系列国六燃气发动机、超级动力链总成，以更清洁、更节能的核心优势再次定义物流运输经济环保的”效益之道”。,"
牵引总质量(kg):

发动机:
MT13.46-60
动力方式:

品牌:
中国重汽
"
大运 CGC1140 载货车,N6系列载货车CGC1140，采用了4×2的驱动形式，配备了顶级动力、精粹车桥和名优变速箱，整车匹配国内一流，还可享受欧式驾豪华驾驶室。◎造型出众驾驶室融入古典文化与现代科技相结合的设计元素，整车造型刚柔并济，线条明快，动感强劲，美观大方。采用新型高分子复合材料，材质轻，成型性好，零件更美观，尺寸更精准。造型定位在日系轻量化车型的基础上，并且具有大气、简洁、硬朗的欧式风格。,"
排量(L):

发动机型号:
WP6.220E40
整车重量(t):
5.38
最大输出功率(kw):

"
青岛解放 新悍威 6X4 大马力 牵引车,新悍威6X4大马力牵引车，采用WP1336N发动机，四气门/缸，扭矩1600N.m，动力强，节油显著；457冲焊桥，国内使用最广泛的驱动桥，成熟可靠；整车采用轻量化技术，提高用户使用效益；采用电动举升，驾驶员气囊、副驾驶机械减震座椅，提高舒适性。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
青岛解放
"
青岛解放 虎V 4×2 大柴CA498E3—1 2厢式车,虎V4×299吨蓝牌公告厢式车。标配排气制动、转向助力、离合助力，天窗，驾乘舒适性、安全性好。标配导流罩，有效降低风阻，提升了整车动力经济性能。200mm变截面车架纵梁，795mm宽车架，承载能力强，横向稳定性强，远优于同类车型。,"
排量(L):

发动机型号:
大柴CA498E3—1 2
整车重量(t):
4.255
最大输出功率(kw):

"
大运 CGC4252 牵引车,CGC4252牵引车◎全新欧式驾驶室轻量化驾驶室视觉元素更为统直观，局部一体化创新设计，结构更坚固，性能更稳定，外观更威猛。采用新型高分子复合材料，材质轻，成形性好，零件更美观，尺寸更精准。驾驶室流线型设计，有效降低了风阻。◎法士特变速箱搭载了陕西法士特引进的美国伊顿技术制造的重型汽车变速器。新颖先进的设计，换挡更轻便灵活，可靠性更稳更强。◎汉德精粹车桥。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
徐工 NXG1310D4ZEL1 载货车,NXG1310D4ZEL1载货车徐工载货车、厢式车、仓栅车以轿车化内饰造型和结构优化驾驶环境，尽享舒适、愉快的驾驶感受。整个内饰从视野到操控再到休息乃至储物处处体现着人机工程的魅力。徐工载货车、厢式车和仓栅车结合市场特点，以标准化、系列化、模块化原则设计开发。该系列产品可靠耐久、经济实惠，在国内外市场一直享有良好的声誉。徐工汽车以舒适、可靠、经济、环保的产品特点，受到广大用户的青睐。,"
排量(L):

发动机型号:
SC9DK310Q4
整车重量(t):
11.05
最大输出功率(kw):

"
星马汽车 HN4250A45C4M6 H9旗舰版牵引车,汉马H9旗舰版的驾驶室采用低地板设计，驾驶室内部高度可达1960mm，驾乘人员可自由走动；驾驶室进一步加宽，后围外凸幅度、室内空间进一步加大，卧铺更宽敞，所有元器件操控更加方便、更智能。,"
牵引总质量(kg):
40000
发动机:
HM11.450 60
动力方式:

品牌:
星马汽车
"
中国重汽 HOWO 轻卡统帅 载货车,全新一代HOWO统帅产品，在满足多场景适应性的基础上，提高整车经济性、舒适性、可靠性、轻量化等优势，面向国内外高端轻卡市场打造的高效全能、具有高端总成及高端舒适性配置、更关注与产品全生命周期收益最大化的高品质产品。,"
排量(L):

发动机型号:

整车重量(t):

最大输出功率(kw):

"
三一重工 HQC42503S1S13F 新英杰485支线版牵引车,HQC42503S1S13F新英杰485支线版牵引车节油，舒适，强劲，全能。,"
牵引总质量(kg):
49000
发动机:

动力方式:

品牌:
三一重工
"
大运 CGC1141 载货车,大运N6系列载货车CGC1141，采用了4×2的驱动形式，配备了顶级动力、精粹车桥和名优变速箱，整车匹配国内一流，还可享受欧式驾豪华驾驶室。◎造型出众。,"
排量(L):

发动机型号:
YC4E160-33
整车重量(t):
6.31
最大输出功率(kw):

"
徐工 XPT75E 纯电动港口牵引车,徐工 XPT75E 纯电动港口牵引车是徐工生产制造的动力方式为电动纯电动港口牵引车，XPT75E的牵引总质量(kg)为75000。,"
牵引总质量(kg):
75000
发动机:

动力方式:
电动
品牌:
徐工
"
青岛解放 虎V4×2 大柴CA4DC2-10E3厢式车,虎V4×2大柴CA4DC2-10E3厢式车99吨蓝牌公告厢式车，共轨发动机，国三排放，更节油。标配排气制动、转向助力、离合助力，天窗，驾乘舒适性、安全性好。标配导流罩，有效降低风阻，提升了整车动力经济性能。200mm变截面车架纵梁，795mm宽车架，承载能力强，横向稳定性强，远优于同类车型。,"
排量(L):

发动机型号:
大柴CA4DC2-10E3
整车重量(t):
4.495
最大输出功率(kw):

"
华菱汽车 HN4252H46C4M6 H7牵引车,"汉马H7融合了国际高端重卡的车身设计手段和生产制造工艺，驾驶室加宽、后围外凸，室内空间更大、卧铺更宽,仪表板采用整体注塑和吸覆工艺，集成空调控制器、点烟器、烟灰缸、手刹、杯托、出风口、电源插座，所有操纵元件集中环绕驾驶员，布局更加合理，操控更加方便。","
牵引总质量(kg):
40000
发动机:
WP10.5H460E62
动力方式:

品牌:
华菱汽车
"
徐工 NXG1160D4ZAL1 载货车,NXG1160D4ZAL1载货车徐工载货车、厢式车、仓栅车以轿车化内饰造型和结构优化驾驶环境，尽享舒适、愉快的驾驶感受。整个内饰从视野到操控再到休息乃至储物处处体现着人机工程的魅力。徐工载货车、厢式车和仓栅车结合市场特点，以标准化、系列化、模块化原则设计开发。该系列产品可靠耐久、经济实惠，在国内外市场一直享有良好的声誉。徐工汽车以舒适、可靠、经济、环保的产品特点，受到广大用户的青睐。,"
排量(L):

发动机型号:
YC6J200-46
整车重量(t):
8.47
最大输出功率(kw):

"
中国重汽 豪沃NX 6x4 牵引车,"中国重汽豪沃NX系列牵弓|车以品质驱动行业发展,其高经济性、高可靠性已得到市场的充分验证，成为物流运输行业超高性价比车型的典型代表。","
牵引总质量(kg):

发动机:
WP10H400E62/WP10.5H430E62/WP10.5H460E62/MC11.46-61
动力方式:

品牌:
中国重汽
"
中国重汽 ZZ5315XXYN4666C1 厢式运输车,ZZ5315XXYN4666C1厢式运输车豪瀚系列厢式车自重轻、承载能力强，动力强劲，可靠性高，爬坡能力强等优点。采用新款“豪瀚”豪华大气驾驶室，坚固耐用，自重轻、便于维修。配置中国重汽发动机、中国重汽HW系列变速器，根据用户使用状况配置不同类型的车桥，充分满足各类用户的需求。,"
排量(L):

发动机型号:

整车重量(t):
12.74
最大输出功率(kw):

"
青岛解放 新悍威 6X2 轻量化 牵引车,新悍威6X2新悍威平地板高顶加长150驾驶室，电动门窗，驾乘舒适；前盘后鼓制动器、单层板车架、少片簧、真空胎，诠释轻量化技术优势；BF6M1013-30E3发动机，十挡变速箱，最佳的动力匹配；总质量55吨标载条件下、整备质量最小（6500kg）的三轴牵引车。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
青岛解放
"
大运 DYX1250 平板载货车,"大运平板载货车DYX1250驱动形式6x4,搭载了潍柴WP10系列功率为270-290马力EGR发动机，雷霆万钧蓄势待发，法士特变速箱与153双前桥、435中后桥更保障运转的顺畅性，坚固稳定的车架，以一流品质迈向世界，欧式驾驶舱与多处人性化设计，将驾驶变为享受的过程。","
排量(L):

发动机型号:
WP10.270E32、WP10.290E32
整车重量(t):
9.7、9.6
最大输出功率(kw):

"
大运 CGC4181 牵引车,CGC4181牵引车◎潍柴WP10发动机搭载了全面优化升级后的潍柴WP10系列发动机，适应复杂的道路状况，满足不同用户的使用习惯。新发动机采用新型旁通阀增压器，提高了低速时的工作效率，并结合喷油泵低速区域油量校正，将低速扭矩增压近12%，油耗降低达1015%。潍柴发动机质量过硬、安全可靠、使用寿命长、噪音小，有效提高了驾驶的舒适性，并且控制了运营费用，经济实惠。◎法士特变速箱。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
青岛解放 虎V4×2 山地板底盘,虎V4×2山地板底盘标配6档变速箱、大速比后桥，低速大扭矩，在不牺牲高速节油眭能的前提下，满足用户爬坡需求。标配四回路阀气制动、断气刹、排气制动，加大制动蹄片，加大储气筒，预留淋水器空间，有效降低了制动系统的热衰退性。满足用户下坡频繁制动需求。加强型车架，216mm双层大梁{行业内最强，加强型钢板弹簧，1068前后桥，满足用户超载需求。,"
排量(L):

发动机型号:
大柴CA498E3—1 2
整车重量(t):
7.86
最大输出功率(kw):

"
三一重工 江山EV550（复合版） 6X4复合版电动牵引车,"江山EV550（复合版）
三一重卡江山6X4复合版电动牵引车超低能耗，续航稳定,智能舒适，自重更轻。","
牵引总质量(kg):
49000
发动机:

动力方式:
电动
品牌:
三一重工
"
中国重汽 ZZ1315N4666C 载货汽车,ZZ1315N4666C载货汽车豪瀚系列载货车动力强劲，油耗低，性能稳定、可靠，并具有多种个性化配置可选，“豪瀚”新款驾驶室豪华、大气、美观，安全舒适。适用于公路长途标载运输及中短途运输。,"
排量(L):

发动机型号:

整车重量(t):
11.69
最大输出功率(kw):

"
徐工 XGA4185D5WA 4×2左驾牵引车,整车声学包优化匹配，多组分吸音棉及高分子阻尼材料，行驶噪声最高降低10%，驾驶室密封与涂胶工艺优化，高性能膨胀胶膨胀率可达200%，驾驶室密封性更好；,"
牵引总质量(kg):
34500
发动机:

动力方式:

品牌:
徐工
"
大运 CGC1311 载货车,重型载货车CGC1311，驱动形式8×4，搭载了潍柴WP10系列功率为270-340马力的高压共轨与EGR发动机，雷霆万钧蓄势待发法士特变速箱与汉德前后桥保障运转的顺畅性，坚固稳定的车架装备，以一流品质迈向世界，欧式驾驶舱与多处人性化设计，将驾驶变为享受的过程。◎潍柴WP10柴油机：唯动力，尽叱咤！◎奔驰技术传动轴：。,"
排量(L):

发动机型号:

整车重量(t):
14.11
最大输出功率(kw):

"
华菱汽车 HN4250A55C4M6 H9牵引车,汉马H9旗舰版的驾驶室采用低地板设计，驾驶室内部高度可达1960mm，驾乘人员可自由走动；驾驶室进一步加宽，后围外凸幅度、室内空间进一步加大，卧铺更宽敞，所有元器件操控更加方便、更智能。,"
牵引总质量(kg):
40000
发动机:
WP13.550E62
动力方式:

品牌:
华菱汽车
"
青岛解放 虎V4×2 载货车,虎V4×2载货车4850mm长度货箱排半截货车，驾驶室内部空间大，座椅可以调节的范围更大，让不同体格的驾驶员都能找到合适的驾驶位置。密闭的后排休息空间，安全性、私密性更好，便于驾乘人员中途休息。,"
排量(L):

发动机型号:
大柴CA498E3—1 2
整车重量(t):
7.98
最大输出功率(kw):

"
中国重汽 豪沃 NX 6x4 燃气牵引车,豪沃NX系列燃气牵引车是中国重汽响应国家排放升级、节能降耗政策，着力打造的清洁能源车型。车辆匹配MT系列国六燃气发动机、超级动力链总成，以更清洁、更节能的核心优势再次定义物流运输经济环保的”效益之道”。,"
牵引总质量(kg):

发动机:
MT13.44-60/MT13.46-60
动力方式:

品牌:
中国重汽
"
中国重汽 ZZ1255M3846C1 载货汽车,ZZ1255M3846C1载货汽车豪瀚系列载货车动力强劲，油耗低，性能稳定、可靠，并具有多种个性化配置可选，“豪瀚”新款驾驶室豪华、大气、美观，安全舒适。适用于公路长途标载运输及中短途运输。,"
排量(L):

发动机型号:

整车重量(t):
9.5
最大输出功率(kw):

"
青岛解放 新悍威 6×2 牵引车,新悍威6×2新悍威平地板高顶加长150驾驶室，电动门窗，驾乘舒适；前盘后鼓制动器、单层板车架、少片簧、真空胎，诠释轻量化技术优势；锡柴CA6DL1-31E3F发动机，十档变速箱，动力性能优越，节油效果最好；满足总重55吨标载条件下、国内整备质量最小的三轴牵引车。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
青岛解放
"
青岛解放 赛龙 快速物流型 载货车,大柴BF4M2012-16E3发动机，满足快速物流需要；液晶仪表，实现油量实时显示；前桥采用空心橡胶弹簧复合悬架，板簧加长，降重提升舒适性的同时提高承载能力；优化换档软轴，液压举升，电动门窗，套色驾驶室，体现赛龙整体性能的提升。,"
排量(L):

发动机型号:
大柴BF4M2012-16E3
整车重量(t):

最大输出功率(kw):

"
大运 CGC4252 牵引车,CGC4252牵引车◎欧式驾驶室：采用欧式大空间驾驶室，人性舒适，鸟巢式设计的骨架坚固无比，前围下部采用了国内重卡首创特有吸能保险杠，四点悬浮式支撑设计，使得车身不仅可承受50%以上的冲击，确保驾乘人员的生命安全的同时，也大大减少了颠簸与振动，提高了舒适性。◎◎宽式的卧铺空间：2490mm宽体高顶双层卧铺车身。◎实用的多室顶柜：。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
中国重汽 ZZ5314XXYK3866C1 厢式运输车,"ZZ5314XXYK3866C1厢式运输车该系列车型采用国内成熟中型车总成和零部件，匹配L2000新款驾驶室,产品具有较好的适应性、经济性及动力性,功率覆盖范围240PS260PS。主要适用于城镇货物周转及中短途运输。","
排量(L):

发动机型号:

整车重量(t):
11.2
最大输出功率(kw):

"
三一重工 江山EV550（超强版） 6X4超强版电动牵引车,江山EV550（超强版）6X4超强版电动牵引车超长续航，更低能耗，智能补能，动力强劲，智能换电站5分钟自动完成换电、双枪快充半小时补充60%电量。动力强劲，爬坡、加速性能优越，最大爬坡≥30%，0-30KM/H加速时间小于4秒。,"
牵引总质量(kg):
49000
发动机:

动力方式:
电动
品牌:
三一重工
"
青岛解放 赛龙 标载型 载货车,赛龙标载型载货车赛龙标载型载货车快速物流车，配置四缸160马力发动机（可选用大柴BF4M2012，大柴、锡柴4DF3），功率提升、小速比后桥，节油经济；传统1092改进铸造桥，刹车力已提高30%，性能可靠，备品充裕；新套色驾驶室，与原产品明显区分，便于选购销售；电动门窗，加长前桥板簧，驾乘舒适。,"
排量(L):

发动机型号:
大柴CA4DF3-16E3F
整车重量(t):

最大输出功率(kw):

"
徐工 EHLF415 纯电动牵引车,采用423kWh高能量密度的磷酸铁锂电池，寿命更久，续航能力更长，在确保电池性能的同时，BMS实时监控电池系统状态，确保安全高效充电。,"
牵引总质量(kg):
36470
发动机:

动力方式:
电动
品牌:
徐工
"
中国重汽 ZZ5314XXYK46G6C1 厢式运输车,"ZZ5314XXYK46G6C1厢式运输车该系列车型采用国内成熟中型车总成和零部件，匹配L2000新款驾驶室,产品具有较好的适应性、经济性及动力性,功率覆盖范围140PS260PS。主要适用于城镇货物周转及中短途运输。","
排量(L):

发动机型号:

整车重量(t):
11.12
最大输出功率(kw):

"
华菱汽车 HN4255A45C4M6 H9牵引车,汉马H9旗舰版的驾驶室采用低地板设计，驾驶室内部高度可达1960mm，驾乘人员可自由走动；驾驶室进一步加宽，后围外凸幅度、室内空间进一步加大，卧铺更宽敞，所有元器件操控更加方便、更智能。,"
牵引总质量(kg):
40000
发动机:
HM11.450 60
动力方式:

品牌:
华菱汽车
"
青岛解放 赛龙 重载型 载货车,赛龙重载型载货车赛龙重载型载货车重载型载货车，配置六缸160马力发动机，动力强劲，运行平稳可选180马力）；陕齿8挡变速箱，宽速比范围，满足多种工况需求；车架带有加长内加强板，加长板簧，保证承载能力，提高车辆动态性能；半浮驾驶室、电动举升、电动门窗，驾驶、维护方便简捷；前桥采用盘式刹车，自动调整刹车间隙，不产生抱死现象，安全可靠。,"
排量(L):

发动机型号:
大柴CA6DE3-16E3F
整车重量(t):

最大输出功率(kw):

"
中国重汽 豪沃TH7 4x2 牵引车,"豪沃TH7牵引|车是中国重汽针对快递快运市场全新打造的公路运输旗舰车型，匹配MC及WP系列节能超强发动机、全球首发的超感自由换挡，超级动力链总成、全方位轿乘化高端配置,再次定义高效物流运输""效益之道""。","
牵引总质量(kg):

发动机:
MC11.46-61/MC13.54-61/MC13H.57-61
动力方式:

品牌:
中国重汽
"
中国重汽 ZZ5254XXYK56C6C1 厢式运输车,"ZZ5254XXYK56C6C1厢式运输车该系列车型采用国内成熟中型车总成和零部件，匹配L2000新款驾驶室,产品具有较好的适应性、经济性及动力性,功率覆盖范围220PS260PS。主要适用于城镇货物周转及中短途运输。","
排量(L):

发动机型号:

整车重量(t):
10.17
最大输出功率(kw):

"
青岛解放 新悍威 6X2 LNG 牵引车,新悍威6X2LNG新悍威平地板高顶加长150全浮驾驶室，成熟稳重；潍柴WP10NG336E40国Ⅳ发动机，绿色环保接近“0”排放；2个450L气瓶，续驶里程达到900公里以上；LB轮减桥，适合目前用户需求；整体轻量化设计，是国内最轻、续航里程最长的三轴LNG牵引车。,"
牵引总质量(kg):

发动机:

动力方式:
LNG
品牌:
青岛解放
"
青岛解放 赛龙国Ⅳ 4×2 载货车（轻量化）,"赛龙国Ⅳ4×2液晶仪表，瞬时油耗显示，美观实用。高强度车架，承载能力强，更可靠，更安全。发动机采用电控单体泵技术，经济性和油品适应性最佳；采用无缸套、无导管结构易于维修；带平衡轴结构，发动机振动小。加强型离合器，可靠性更高。后桥桥壳断面116×164mm,同类车型中断面最大，承载能力更强；加强型制动器，制动能力更强，刹车能力提高37%。","
排量(L):

发动机型号:
大柴BF4M2012-14E4
整车重量(t):

最大输出功率(kw):

"
大运 CGC4181 牵引车,CGC4181牵引车牵引车系列CGC4180采用了4x2的驱动形式，配备了潍柴WP10系列功率为270-375马力的高压共轨与EGR发动机及WP7系列发动机，并同时装备了各种型号的法士特变速箱及汉德前后桥，整车达到国内一流品质，另外还可享受欧式驾驶室的舒适。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
中国重汽 ZZ1314K4766C1 载货汽车,"ZZ1314K4766C1载货汽车该系列车型采用国内成熟中型车总成和零部件，匹配L2000新款驾驶室,产品具有较好的适应性、经济性及动力性,功率覆盖范围240PS260PS。主要适用于城镇货物周转及中短途运输。","
排量(L):

发动机型号:

整车重量(t):
11.1
最大输出功率(kw):

"
三一重工 SYM41800SWSEV 江山平顶4x2 282标载版换电牵引车,"SYM41800SWSEV江山平顶4x2 282标载版换电牵引车动力链采用高效率永磁同步电机，额定270kW, 峰值407kW,重量轻、效率高、散热性好，动力强劲，282动力电池箱，0-30km/h起步加速仅10s，0- 70km/h加速45s,起步加速都快。","
牵引总质量(kg):
42000
发动机:

动力方式:
电动
品牌:
三一重工
"
青岛解放 赛龙 4×2 载货车（城际物流）,赛龙4×2赛龙10版半高顶半浮天窗驾驶室，环绕仪表，视野好。大柴四缸160马力发动机，省油、稳定更舒适。1092改进桥，桥壳断面116×164mm，同类车型中断面最大，承载在能力最大。电动门窗，操作方便，提高驾乘舒适度。适合城乡，城际短途物流运输。,"
排量(L):

发动机型号:
大柴CA4DF3-16E3F
整车重量(t):

最大输出功率(kw):

"
徐工 XRHD0703 移动式换电车,灵活移动，即停即换，能适应绝大多数车辆运营场景，配置自主研发智能站控、安全避障、车辆互锁等技术，全程保障车辆充换电安全、稳定、高效运行。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
徐工
"
中国重汽 ZZ1314K46G6C1 载货汽车,"ZZ1314K46G6C1载货汽车该系列车型采用国内成熟中型车总成和零部件，匹配L2000新款驾驶室,产品具有较好的适应性、经济性及动力性,功率覆盖范围240PS260PS。主要适用于城镇货物周转及中短途运输。","
排量(L):

发动机型号:

整车重量(t):
10.72
最大输出功率(kw):

"
华菱汽车 HN4250A45C4M6 H9牵引车,汉马H9旗舰版的驾驶室采用低地板设计，驾驶室内部高度可达1960mm，驾乘人员可自由走动；驾驶室进一步加宽，后围外凸幅度、室内空间进一步加大，卧铺更宽敞，所有元器件操控更加方便、更智能。,"
牵引总质量(kg):
40000
发动机:
HM11.450 60
动力方式:

品牌:
华菱汽车
"
青岛解放 J6L 4X2 载货车,J6L4X2J6L半浮平顶排半驾驶室带天窗、侧窗美观、大方，技术领先，驾乘安全舒适；道依茨2012发动机，扭矩大，排量适中，油耗低，可靠性高；6800车箱长度，满足法规，承载空间最大；全金属保险杠，安全可靠。,"
排量(L):

发动机型号:
大柴BF4M2012-14E3U
整车重量(t):

最大输出功率(kw):

"
中国重汽 豪沃NT 4x2 牵引车,豪沃NT牵引车是中国重汽针对集装箱中短途运输市场开发的一款高效、节油、安全、舒适的牵引车，以其超高的性价比及优异的产品品质赢得市场及用户认可。,"
牵引总质量(kg):

发动机:
WP10H400E62/WP8.340E62/WP9H350E62
动力方式:

品牌:
中国重汽
"
中国重汽 ZZ1254K4046C1 载货汽车,"ZZ1254K4046C1载货汽车该系列车型采用国内成熟中型车总成和零部件，匹配L2000新款驾驶室,产品具有较好的适应性、经济性及动力性,功率覆盖范围240PS260PS。主要适用于城镇货物周转及中短途运输。","
排量(L):

发动机型号:

整车重量(t):
9.84
最大输出功率(kw):

"
青岛解放 天V 6×4 牵引车（高效物流）,天V6×4驾驶室，简洁大气的外观设计，宽敞舒适的内饰布局，稳固可靠的安全配备。标配电动后视镜，电动门窗，三锁合一，侧翼板和导流罩，CAN仪表，美观舒适，是V系的代表产品。潍柴WP1430N发动机，469驱动桥083速比匹配，动力强劲，经济巡航车速高，为高效快捷的运输方式提供了保障。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
青岛解放
"
