名称,介绍,详情
泵虎 HBT80.13-90S 拖泵,HBT80.13-90S拖泵适用范围：中等排量浇筑实际排量可达每小时3-60立方左右，水平400米-600米左右或最低确保垂直130米，供电稳定工地等。液压系统：①本产品采用双泵、双回路开式液压系统，主泵送油路和S阀摆动油路相互独立，使系统简单，元件寿命延长，可靠性更高，并便于故障判断和排除。②主泵送油路换向采用主换向阀外控先导减压控制，避免了换向冲击，使主泵送油路换向更可靠、平稳。,"
动力形式:
电动泵
分配阀:

最大输送量:
80
品牌:
泵虎
"
华强京工 HBTS90-21-220GT 高铁制梁专用混凝土输送泵,华强京工 HBTS90-21-220GT 高铁制梁专用混凝土输送泵是华强京工生产制造的动力形式为电动泵高铁制梁专用混凝土输送泵。,"
动力形式:
电动泵
分配阀:

最大输送量:
90
品牌:
华强京工
"
科尼乐重工 HBT系列 小型大骨料输送泵,简介HBT系列小型大骨料输送泵是针对二级以下城市及县和乡镇建设、灌桩、水电站、小型民建、淤泥泵送开发的新型产品。具有尺寸小，功率小，挪动方便等特点，适合现场搅拌混凝土，大骨料混凝土的输送。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
40
品牌:
科尼乐重工
"
鸿达 HBT40D1206-55 拖泵,鸿达 HBT40D1206-55 拖泵是鸿达生产制造的动力形式为电动泵拖泵。,"
动力形式:
电动泵
分配阀:

最大输送量:
40
品牌:
鸿达
"
佳乐 XHBT-12S/0706型 小骨料混凝土泵,XHBT-12S/0706型小骨料混凝土泵◎动力系统采用国内知名品牌电动机或柴油机。◎采用三泵系统、液压回路互不干扰，系统运行稳定，可靠性高。◎具有反泵功能，利于及时排除堵管故障，并可短时间的停机待料。◎采用先进的S管分配阀，可自动补偿磨损间隙，密封性能好。◎采用耐磨合金眼镜板和切割环，使用寿命长。◎长行程的料缸，延长了料缸和活塞的使用寿命。◎优化设计的料斗，便于清洗，吸料性能更好。,"
动力形式:
电动泵
分配阀:

最大输送量:
40
品牌:
佳乐
"
贝司特 HBT60G 拖式混凝土泵,HBT60G拖式混凝土泵原装进口主泵及阀组。泵送系统具有恒功率控制功能，自动防止动力超载。采用电液换向技术，实现高效率。独立式强迫风冷散热系统，油温更低。全自动脂润滑系统，时时刻刻维护设备。关键电器元件进口，工作可靠。6米操作盒操作方便、可靠。配备故障报警系统。,"
动力形式:
电动泵
分配阀:

最大输送量:
60
品牌:
贝司特
"
三一重工 HBT8016C-5 电动机混凝土拖泵,"HBT8016C-5拖泵采用压差感应换向技术,配以电液比例缓冲技术。既有开式系统自循环过滤杂质、液压油清洁度高和温度低的优点,又有闭式系统换向冲击小的特点,最大限度的提高了系统效率,减少了零件之间的磨损,延长了使用寿命,降低了维护成本。","
动力形式:
电动泵
分配阀:
S阀
最大输送量:
80
品牌:
三一重工
"
中联重科 HBT60.13.90SU 电动机砼泵,HBT60.13.90SU是中联4.0产品之一，动力系统、液压系统与泵送系统匹配合理，有效发挥电机**大功率，双泵双回路开式液压系统，互相配合，使用寿命更长，高吸料性，实际泵送效率达到理论值的80%以上，分配油路缓冲技术，确保S管摆动到位，延长S管使用寿命，具有自主知识产权的快换活塞装置，活塞更换快捷方便，采用了主动防御和被动防御相结合的综合防乳化技术，实现了液压系统油液的零乳化，率先采用带自我诊断及保护功能的的工业控制器，可靠性较普通的PLC控制有了大幅提高，智能控制技术，配置触摸显示屏，大功率电机上软启动装置的应用，确保电网不受冲击。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
中联重科
"
圆友重工 HBTS60B.16-110 混凝土输送泵,"先进开式液压系统设计，换向冲击小、噪声低。采用恒功率控制,能自动调节排量，主泵与电机之间为非金属齿轮传动，噪音低,寿命长，泵送回路采用非接触,自动换向及延时控制,换向准确、可靠、平稳，关键部位选用进口密封件，元件寿命长、可靠性高、设有高低压切换装置，适用于高压小排量和基础大排量的混凝土泵送。","
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
圆友重工
"
通亚汽车 HBT60C-1613-90S 拖泵,HBT60C-1613-90S拖泵电动力S阀型系列砼泵特点该机系吸收消化国内外先进技术而研制成功的新一代混凝土泵送机械，含多项国家。分配阀装有浮动耐磨环，能自动补偿磨损间隙，出口压力高，高低压切换方便，适用高层小排量和基础大排量的混凝土泵送。泵送液压系统具有恒功率控制功能，排量可以自动和手动调节，并具有自动显示功能，操作方便。故障率低。主油泵采用德国进口泵组，液压系统的主、辅阀组采用美国进口阀组。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
通亚汽车
"
方圆 HBTS80-16-181 混凝土拖泵,HBTS80-16-181混凝土拖泵分配阀采用先进的S管阀，密封性好，结构简单可靠。箱体整体铸造，刚性好，强度高；眼睛板和耐磨环采用硬质合金，耐磨性好，寿命长，更换方便，耐磨环采用可自动补偿间隙机构。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
90
品牌:
方圆
"
海州 HBT40-7-60.5S 混凝土泵,海州 HBT40-7-60.5S 混凝土泵是海州生产制造的动力形式为电动泵混凝土泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
40
品牌:
海州
"
普茨迈斯特 BSA 1407 D 拖泵,BSA1407D适用于中型规模建筑工地。可靠的VHS控制，易于操作，维护简单。输送压力可达106bar，排量可达71m³/h。高品质耐磨配件，长使用寿命。噪音排放符合美国和欧洲标准。通过CE认证。料斗与支架之间空间大，方便维护。方便更换活塞。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
100
品牌:
普茨迈斯特
"
新赛机械 HBTS50-12-55 电动泵,新赛机械 HBTS50-12-55 电动泵是新赛机械生产制造的动力形式为电动泵电动泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
50
品牌:
新赛机械
"
英特 HBT80E-1608 电动机拖泵,HBT80E-1608电动机拖泵适用范围水利、电力、铁路、公路、隧道、桥梁、矿山、高层建筑、国防工程等项目工程。,"
动力形式:
电动泵
分配阀:
闸板阀
最大输送量:
50
品牌:
英特
"
三民重科 HBTS20-8-30 煤矿防爆混凝土泵,HBTS20-8-30煤矿防爆混凝土泵目前，矿上井下井壁，泵房等的混凝施工，主要是用机械喷浆泵施工，或人工浇注施工。用机械喷浆泵浇注混凝土的主要缺陷是：结构复杂、容易坏、施工质量差、且效率低。用人工施工浇注混凝土的主要缺陷：需大量扎架子、劳动强度大、施工工期长、施工质量差、效率低下。而现在建筑施工用的混凝土由于体积大、结构复杂、造价高，根本不适用矿井下空间狭窄的施工作业。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
30
品牌:
三民重科
"
赛通重工 HBTS80-16-110 电动机拖泵,HBTS80-16-110电动机拖泵动力系统、液压系统与泵送系统匹配合理，有效发挥电机的最大功率高吸料性，实际泵送效率达到理论值达到80%以上配置更优化，采用原装进口的液压件及电气元件，大大提高设备使用的可靠性独特的分配油路缓冲技术，确保S管摆动到位，延长S管使用寿命高低压切换的应用，简化了操作方式。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
80
品牌:
赛通重工
"
泵虎 HBT60.16-110S 拖泵,HBT60.16-110S拖泵适用范围：中等排量浇筑最高可达每小时60立方左右水平700米左右或垂直240米左右，供电稳定工地等。液压系统：①本产品采用双泵、双回路开式液压系统，主泵送油路和S阀摆动油路相互独立，使系统简单，元件寿命延长，可靠性更高，并便于故障判断和排除。②主泵送油路换向采用主换向阀外控先导减压控制，避免了换向冲击，使主泵送油路换向更可靠、平稳。,"
动力形式:
电动泵
分配阀:

最大输送量:
60
品牌:
泵虎
"
华强京工 HBTS90-21-180GT 高铁制梁专用混凝土输送泵,华强京工 HBTS90-21-180GT 高铁制梁专用混凝土输送泵是华强京工生产制造的动力形式为电动泵高铁制梁专用混凝土输送泵。,"
动力形式:
电动泵
分配阀:

最大输送量:
90
品牌:
华强京工
"
科尼乐重工 HBT系列 电机混凝土输送泵,HBT系列电机混凝土输送泵我公司在成熟的电控换向混凝土输送泵制造基础上，经过多年的努力，开发出性能卓越的全液控混凝土输送缸泵。此液压系统大大提高了机器的整体可靠性，确保机器能在苛刻条件下力争万无一失地工作。主要生产泵送效率15-120㎡/h，混凝土压力5-20Mpa的各种类型电机/柴油机混凝土泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
80
品牌:
科尼乐重工
"
鸿达 HBT90S1821-200 拖泵,鸿达 HBT90S1821-200 拖泵是鸿达生产制造的动力形式为电动泵拖泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
40
品牌:
鸿达
"
佳乐 XHBT-25S/1008型 小骨料混凝土泵,XHBT-25S/1008型小骨料混凝土泵◎动力系统采用国内知名品牌电动机或柴油机。◎采用三泵系统、液压回路互不干扰，系统运行稳定，可靠性高。◎具有反泵功能，利于及时排除堵管故障，并可短时间的停机待料。◎采用先进的S管分配阀，可自动补偿磨损间隙，密封性能好。◎采用耐磨合金眼镜板和切割环，使用寿命长。◎长行程的料缸，延长了料缸和活塞的使用寿命。◎优化设计的料斗，便于清洗，吸料性能更好。,"
动力形式:
电动泵
分配阀:

最大输送量:
40
品牌:
佳乐
"
贝司特 HBT60E 拖式混凝土泵,HBT60E拖式混凝土泵原装力士乐主泵及阀组。泵送系统具有恒功率控制功能，自动防止动力超载。采用电液换向技术，实现高效率。带高低压切换阀，高低压切换方便快捷。带“活塞回零”装置，活塞更换与检查方便。独立式强迫风冷散热系统，油温更低。全自动脂润滑系统，时时刻刻维护设备。关键电器元件进口，工作可靠。,"
动力形式:
电动泵
分配阀:

最大输送量:
80
品牌:
贝司特
"
三一重工 HBT8018C-5 电动机混凝土拖泵,"HBT8018C-5拖泵采用压差感应换向技术,配以电液比例缓冲技术。既有开式系统自循环过滤杂质、液压油清洁度高和温度低的优点,又有闭式系统换向冲击小的特点,最大限度的提高了系统效率,减少了零件之间的磨损,延长了使用寿命,降低了维护成本。","
动力形式:
电动泵
分配阀:
S阀
最大输送量:
80
品牌:
三一重工
"
中联重科 HBT60.8.75Z 电动机砼泵,HBT60.8.75Z是中联热销产品之一，动力系统、液压系统与泵送系统匹配合理，有效发挥电机**大功率，高吸料性，实际泵送效率达到理论值的80%以上，独特的分配油路缓冲技术，确保S管摆动到位，延长S管使用寿命，具有自主知识产权的快换活塞装置，活塞更换快捷方便，采用了主动防御和被动防御相结合的综合防乳化技术，实现了液压系统油液的零乳化，率先采用带自我诊断及保护功能的的工业控制器，可靠性较普通的PLC控制有了大幅提高，智能控制技术，配置触摸显示屏，大功率电机上软启动装置的应用，确保电网不受冲击。,"
动力形式:
电动泵
分配阀:
闸板阀
最大输送量:
60
品牌:
中联重科
"
圆友重工 HBTS60B.13-90 混凝土输送泵,"先进开式液压系统设计，换向冲击小、噪声低。采用恒功率控制,能自动调节排量，主泵与电机之间为非金属齿轮传动，噪音低,寿命长，泵送回路采用非接触,自动换向及延时控制,换向准确、可靠、平稳，关键部位选用进口密封件，元件寿命长、可靠性高、设有高低压切换装置，适用于高压小排量和基础大排量的混凝土泵送。","
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
圆友重工
"
方圆 HBTS80-16-132 混凝土拖泵,HBTS80-16-132混凝土拖泵液压系统电控换向。采用恒功率变量柱塞泵，可靠性高，寿命长。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
90
品牌:
方圆
"
海州 HBT60-8-60.5S 混凝土泵,HBT60-8-60.5S混凝土泵主电机采用中国知名品牌主油泵采用恒功率变量柱塞泵，能充分发挥主动力功效先进的S管阀系统，密封性能好，结构简单可靠，易损件更换方便眼镜板采用硬质合金，耐磨耐冲击，使用寿命长电器元件采用施耐德电器元件，工作灵敏可靠，工作寿命长主油缸密封采用进口密封件，密封性能好，工作寿命长采用意大利玛努利高压胶管，耐高压，无渗漏。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
海州
"
普茨迈斯特 BSA2110HD 拖泵,普茨迈斯特 BSA2110HD 拖泵是普茨迈斯特生产制造的动力形式为电动泵拖泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
100
品牌:
普茨迈斯特
"
新赛机械 HBTS40C 电动泵,HBTS40C电动泵采用单泵、单回路开式液压系统，主泵送油路和S阀摆动油路相互独立，使系统简单，元件寿命延长，可靠性更高，并便于故障判断和排除。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
40
品牌:
新赛机械
"
英特 HBT60SEA-1813 电动机拖泵,HBT60SEA-1813电动机拖泵适用范围水利、电力、铁路、公路、隧道、桥梁、矿山、高层建筑、国防工程等项目工程。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
50
品牌:
英特
"
三民重科 HBT15-6-22 煤矿防爆混凝土泵,HBT15-6-22煤矿防爆混凝土泵目前，矿上井下井壁，泵房等的混凝施工，主要是用机械喷浆泵施工，或人工浇注施工。用机械喷浆泵浇注混凝土的主要缺陷是：结构复杂、容易坏、施工质量差、且效率低。用人工施工浇注混凝土的主要缺陷：需大量扎架子、劳动强度大、施工工期长、施工质量差、效率低下。而现在建筑施工用的混凝土由于体积大、结构复杂、造价高，根本不适用矿井下空间狭窄的施工作业。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
30
品牌:
三民重科
"
赛通重工 HBTS90-18-132 电动机拖泵,HBTS90-18-132电动机拖泵动力系统、液压系统与泵送系统匹配合理，有效发挥电机的最大功率高吸料性，实际泵送效率达到理论值达到80%以上配置更优化，采用原装进口的液压件及电气元件，大大提高设备使用的可靠性独特的分配油路缓冲技术，确保S管摆动到位，延长S管使用寿命高低压切换的应用，简化了操作方式。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
90
品牌:
赛通重工
"
泵虎 HBT70.13-90S 拖泵,HBT70.13-90S拖泵适用范围：中等排量浇筑实际排量可达每小时3-60立方左右，水平400米-600米左右或最低确保垂直130米，供电稳定工地等。液压系统：①本产品采用双泵、双回路开式液压系统，主泵送油路和S阀摆动油路相互独立，使系统简单，元件寿命延长，可靠性更高，并便于故障判断和排除。②主泵送油路换向采用主换向阀外控先导减压控制，避免了换向冲击，使主泵送油路换向更可靠、平稳。,"
动力形式:
电动泵
分配阀:

最大输送量:
40
品牌:
泵虎
"
华强京工 HBTS80-18-132GT 高铁制梁专用混凝土输送泵,华强京工 HBTS80-18-132GT 高铁制梁专用混凝土输送泵是华强京工生产制造的动力形式为电动泵高铁制梁专用混凝土输送泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
80
品牌:
华强京工
"
鸿达 HBT90S1851-200 高速铁路专用泵,鸿达 HBT90S1851-200 高速铁路专用泵是鸿达生产制造的动力形式为电动泵高速铁路专用泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
鸿达
"
佳乐 XHBT-25SG/1014型 小骨料混凝土泵,XHBT-25SG/1014型小骨料混凝土泵◎动力系统采用国内知名品牌电动机或柴油机。◎采用三泵系统、液压回路互不干扰，系统运行稳定，可靠性高。◎具有反泵功能，利于及时排除堵管故障，并可短时间的停机待料。◎采用先进的S管分配阀，可自动补偿磨损间隙，密封性能好。◎采用耐磨合金眼镜板和切割环，使用寿命长。◎长行程的料缸，延长了料缸和活塞的使用寿命。◎优化设计的料斗，便于清洗，吸料性能更好。,"
动力形式:
电动泵
分配阀:

最大输送量:
40
品牌:
佳乐
"
贝司特 HBT60D 拖式混凝土泵,HBT60D拖式混凝土泵原装进口VOLVO发动机，动力强劲，性能卓越。原装进口力士乐主泵及阀组或哈威主泵及意大利阿托斯阀组。泵送系统具有恒功率控制功能，自动防止动力超载。带高低压切换阀，高低压切换方便快捷。带“活塞回零”装置，活塞更换与检查方便。采用电液换向技术，实现高效率。独立式强迫冷却系统，油温更低。,"
动力形式:
电动泵
分配阀:

最大输送量:
80
品牌:
贝司特
"
三一重工 HBT8022C-5 电动机混凝土拖泵,"HBT8022C-5拖泵采用压差感应换向技术,配以电液比例缓冲技术。既有开式系统自循环过滤杂质、液压油清洁度高和温度低的优点,又有闭式系统换向冲击小的特点,最大限度的提高了系统效率,减少了零件之间的磨损,延长了使用寿命,降低了维护成本。","
动力形式:
电动泵
分配阀:
S阀
最大输送量:
80
品牌:
三一重工
"
圆友重工 HBT80A.16-110 混凝土输送泵,"先进开式液压系统设计，换向冲击小、噪声低。采用恒功率控制,能自动调节排量，主泵与电机之间为非金属齿轮传动，噪音低,寿命长，泵送回路采用非接触,自动换向及延时控制,换向准确、可靠、平稳，关键部位选用进口密封件，元件寿命长、可靠性高、设有高低压切换装置，适用于高压小排量和基础大排量的混凝土泵送。","
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
圆友重工
"
方圆 HBTS60-13-90 混凝土拖泵,HBTS60-13-90混凝土拖泵液压系统电控换向。采用恒功率变量柱塞泵，可靠性高，寿命长。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
90
品牌:
方圆
"
海州 HBT60-10-80.5S 混凝土泵,HBT60-10-80.5S混凝土泵主电机采用中国知名品牌主油泵采用恒功率变量柱塞泵，能充分发挥主动力功效先进的S管阀系统，密封性能好，结构简单可靠，易损件更换方便眼镜板采用硬质合金，耐磨耐冲击，使用寿命长电器元件采用施耐德电器元件，工作灵敏可靠，工作寿命长主油缸密封采用进口密封件，密封性能好，工作寿命长采用意大利玛努利高压胶管，耐高压，无渗漏。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
海州
"
普茨迈斯特 BSA2109H-D 拖泵,普茨迈斯特 BSA2109H-D 拖泵是普茨迈斯特生产制造的动力形式为电动泵拖泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
90
品牌:
普茨迈斯特
"
新赛机械 ZHBT60R 自行走输送泵,ZHBT60R自行走输送泵采用成熟的技术和工艺，性能稳定可靠，牵引系统采用知名品牌的柴油机，皮实耐用，轮胎采作防扎实心轮胎，离地间隙高，通过性好。,"
动力形式:
电动泵
分配阀:

最大输送量:

品牌:
新赛机械
"
英特 HBT80SEA-1813 电动机拖泵,HBT80SEA-1813电动机拖泵适用范围水利、电力、铁路、公路、隧道、桥梁、矿山、高层建筑、国防工程等项目工程。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
50
品牌:
英特
"
赛通重工 HBTS100-21-220 电动机拖泵,HBTS100-21-220电动机拖泵动力系统、液压系统与泵送系统匹配合理，有效发挥电机的最大功率高吸料性，实际泵送效率达到理论值达到80%以上配置更优化，采用原装进口的液压件及电气元件，大大提高设备使用的可靠性独特的分配油路缓冲技术，确保S管摆动到位，延长S管使用寿命高低压切换的应用，简化了操作方式。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
100
品牌:
赛通重工
"
泵虎 HBT60.13-75S 拖泵,HBT60.13-75S拖泵适用范围：中等排量浇筑实际排量可达每小时3-60立方左右，水平400米-600米左右或最低确保垂直130米，供电稳定工地等。液压系统：①本产品采用双泵、双回路开式液压系统，主泵送油路和S阀摆动油路相互独立，使系统简单，元件寿命延长，可靠性更高，并便于故障判断和排除。②主泵送油路换向采用主换向阀外控先导减压控制，避免了换向冲击，使主泵送油路换向更可靠、平稳。,"
动力形式:
电动泵
分配阀:

最大输送量:
40
品牌:
泵虎
"
华强京工 HBTS80-16-132GT 高铁制梁专用混凝土输送泵,华强京工 HBTS80-16-132GT 高铁制梁专用混凝土输送泵是华强京工生产制造的动力形式为电动泵高铁制梁专用混凝土输送泵。,"
动力形式:
电动泵
分配阀:

最大输送量:
80
品牌:
华强京工
"
佳乐 XHBT-30S/1011型 小骨料混凝土泵,XHBT-30S/1011型小骨料混凝土泵◎动力系统采用国内知名品牌电动机或柴油机。◎采用三泵系统、液压回路互不干扰，系统运行稳定，可靠性高。◎具有反泵功能，利于及时排除堵管故障，并可短时间的停机待料。◎采用先进的S管分配阀，可自动补偿磨损间隙，密封性能好。◎采用耐磨合金眼镜板和切割环，使用寿命长。◎长行程的料缸，延长了料缸和活塞的使用寿命。◎优化设计的料斗，便于清洗，吸料性能更好。,"
动力形式:
电动泵
分配阀:

最大输送量:
40
品牌:
佳乐
"
贝司特 HBT60C 拖式混凝土泵,HBT60C拖式混凝土泵原装力士乐主泵及阀组，可靠性更高。泵送系统具有恒功率控制功能，自动防止动力超载。采用电液换向技术，实现高效率。带高低压切换阀，高低压切换方便快捷。带“活塞回零”装置，活塞更换与检查方便。独立式强迫风冷散热系统，油温更低。全自动脂润滑系统，时时刻刻维护设备。关键电器元件进口，工作可靠。,"
动力形式:
电动泵
分配阀:

最大输送量:
80
品牌:
贝司特
"
三一重工 HBT6006A-H 高原拖泵,6大核心泵送技术，高效泵送系统、智能控制系统、先进液压系统、强劲动力系统、尖端节能技术、极度耐磨技术。,"
动力形式:
电动泵
分配阀:
闸板阀
最大输送量:
60
品牌:
三一重工
"
圆友重工 HBTS60A.13-90 混凝土输送泵,"先进开式液压系统设计，换向冲击小、噪声低。采用恒功率控制,能自动调节排量，主泵与电机之间为非金属齿轮传动，噪音低,寿命长，泵送回路采用非接触,自动换向及延时控制,换向准确、可靠、平稳，关键部位选用进口密封件，元件寿命长、可靠性高、设有高低压切换装置，适用于高压小排量和基础大排量的混凝土泵送。","
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
圆友重工
"
方圆 HBTS40-10-75 混凝土拖泵,HBTS40-10-75混凝土拖泵液压系统电控换向。采用恒功率变量柱塞泵，可靠性高，寿命长。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
90
品牌:
方圆
"
海州 HBT25 混凝土输送泵,"HBT25混凝土输送泵采用S管阀换向，密封性好，寿命长S管阀装有浮动耐磨环，自动补偿磨损出口压力高，能满足高层建筑的输送要求可泵送细石混凝土，最大骨料粒径20mm液压系统采用风冷散热，使用简便，无需接水源具有反泵功能，最大限度减少管道堵塞配有集中润滑系统,有效延长转动件使用寿命电气部分采用PLC控制，具有最佳操控特性。","
动力形式:
电动泵
分配阀:
S阀
最大输送量:
40
品牌:
海州
"
普茨迈斯特 BSA1408-E 拖泵,普茨迈斯特 BSA1408-E 拖泵是普茨迈斯特生产制造的动力形式为电动泵拖泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
80
品牌:
普茨迈斯特
"
新赛机械 ZHBT50R 自行走输送泵,ZHBT50R自行走输送泵采用成熟的技术和工艺，性能稳定可靠，牵引系统采用知名品牌的柴油机，皮实耐用，轮胎采作防扎实心轮胎，离地间隙高，通过性好。,"
动力形式:
电动泵
分配阀:

最大输送量:

品牌:
新赛机械
"
英特 HBT80SEA-1816 电动机拖泵,HBT80SEA-1816电动机拖泵适用范围水利、电力、铁路、公路、隧道、桥梁、矿山、高层建筑、国防工程等项目工程。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
50
品牌:
英特
"
赛通重工 HBTZ60-07-75 电动机拖泵,HBTZ60-07-75电动机拖泵动力系统、液压系统与泵送系统匹配合理，有效发挥电机的最大功率高吸料性，实际泵送效率达到理论值达到80%以上配置更优化，采用原装进口的液压件及电气元件，大大提高设备使用的可靠性独特的分配油路缓冲技术，确保S管摆动到位，延长S管使用寿命高低压切换的应用，简化了操作方式。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
赛通重工
"
泵虎 HBT40.10-55S 拖泵,泵虎 HBT40.10-55S 拖泵是泵虎生产制造的动力形式为电动泵拖泵。,"
动力形式:
电动泵
分配阀:

最大输送量:
40
品牌:
泵虎
"
华强京工 HBTS60-16-110GT 高铁制梁专用混凝土输送泵,华强京工 HBTS60-16-110GT 高铁制梁专用混凝土输送泵是华强京工生产制造的动力形式为电动泵高铁制梁专用混凝土输送泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
华强京工
"
佳乐 XHBT-20SG/1011 小骨料混凝土泵,XHBT-20SG/1011小骨料混凝土泵◎动力系统采用国内知名品牌电动机或柴油机。◎采用三泵系统、液压回路互不干扰，系统运行稳定，可靠性高。◎具有反泵功能，利于及时排除堵管故障，并可短时间的停机待料。◎采用先进的S管分配阀，可自动补偿磨损间隙，密封性能好。◎采用耐磨合金眼镜板和切割环，使用寿命长。◎长行程的料缸，延长了料缸和活塞的使用寿命。◎优化设计的料斗，便于清洗，吸料性能更好。,"
动力形式:
电动泵
分配阀:

最大输送量:
40
品牌:
佳乐
"
三一重工 HBT6013C-H 高原拖泵,6大核心泵送技术，高效泵送系统、智能控制系统、先进液压系统、强劲动力系统、尖端节能技术、极度耐磨技术。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
60
品牌:
三一重工
"
方圆 HBTD40-04-56 拖泵,HBTD40-04-56拖泵HBTD40-04-56拖泵型混凝土泵结构紧凑、体积小、重量轻、料斗高度低；控制方式用电气－液压控制，操作简便、运转平稳、振动和噪音都较小；具有完善的电－液过载保护及仪表显示系统，又有反泵操作功能，运行安全可靠，容易排除堵塞故障；输送管的清洗方式采用压缩空气吹洗，也可以用高压水洗；混凝土分配阀采用垂直轴蝶形分配阀，结构简单，维修方便。,"
动力形式:
电动泵
分配阀:

最大输送量:
40
品牌:
方圆
"
普茨迈斯特 BSA14000HP 拖泵,普茨迈斯特 BSA14000HP 拖泵是普茨迈斯特生产制造的动力形式为电动泵拖泵。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
80
品牌:
普茨迈斯特
"
新赛机械 ZHBT50 自行走输送泵,ZHBT50自行走输送泵采用成熟的技术和工艺，性能稳定可靠，牵引系统采用知名品牌的柴油机，皮实耐用，轮胎采作防扎实心轮胎，离地间隙高，通过性好。,"
动力形式:
电动泵
分配阀:

最大输送量:

品牌:
新赛机械
"
英特 HBT40E-1407 小型拖泵,HBT40E-1407小型拖泵应用范围民用建筑：小型民建、乡镇建设、新农村建设；洞体施工：引水洞、矿洞、铁路隧道、公路隧道等各种洞内施工；矿井作业：煤矿、磷矿、铁矿、铜矿等各型资源矿井下支撑、回填等作业施工；水利水电工程；地质灾害边境治理、基础管桩；各型空间狭窄或混凝土浇筑量不大的施工地点。,"
动力形式:
电动泵
分配阀:
闸板阀
最大输送量:
50
品牌:
英特
"
三民重科 LSBT10型 水泥乳化沥青砂浆专用泵,LSBT10型水泥乳化沥青砂浆专用泵水泥乳化沥青砂浆专用泵已在高速铁路得到了成功应用标段内的每台砂浆搅拌车均分别配备了一台专用泵，在有效保证砂浆质量的前提下，大幅提高了施工效率，加快了施工进度，便于流水作业，在作业面足够的情况下，采用该专用泵创下单日正线灌注139块轨道板的记录当日连续作业17时;同时，节省人力物力，减少材料浪费，降低安全风险，促进文明施工。特点：。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
30
品牌:
三民重科
"
赛通重工 HBTZ90-08-90 电动机拖泵,HBTZ90-08-90电动机拖泵动力系统、液压系统与泵送系统匹配合理，有效发挥电机的最大功率高吸料性，实际泵送效率达到理论值达到80%以上配置更优化，采用原装进口的液压件及电气元件，大大提高设备使用的可靠性独特的分配油路缓冲技术，确保S管摆动到位，延长S管使用寿命高低压切换的应用，简化了操作方式。,"
动力形式:
电动泵
分配阀:
S阀
最大输送量:
90
品牌:
赛通重工
"
泵虎 HBT65-90ZⅢ 拖泵,HBT65-90ZⅢ拖泵特点：在具备泵虎新Ⅲ型一切优点的前提下，提高原有功率，使本机型针对现场搅拌，骨料不规范、和易性较差混凝土输送时，将级配混凝土泵送发挥到极致。相对75千瓦功率，采用90千瓦电机，远距离泵送时排量更大，堵管机率更小。在采用150Amm管道输送大骨料部分5cm左右混凝土时，相对125Amm，堵管机率也更小。泵送能力较强于75千瓦闸阀泵30%左右。,"
动力形式:
电动泵
分配阀:

最大输送量:
60
品牌:
泵虎
"
