名称,介绍,详情
凌宇汽车 CLY9401GRYN 42方铝合金半挂车（易燃液体运输车）,CLY9401GRYN 42方铝合金半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYN
报价:
暂无
"
东正 欧曼前双后单加油车 ,东正 欧曼前双后单加油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
欧曼前双后单加油车
报价:
暂无
"
凌宇汽车 CLY9401GRYQ1 42方铝合金半挂车（易燃液体运输车）,CLY9401GRYQ1 42方铝合金半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYQ1
报价:
暂无
"
楚飞 东风153(14.2立方)EQ1160GKJ1 运油车,楚飞 东风153(14.2立方)EQ1160GKJ1 运油车是楚飞生产制造的运油车。,"
品牌:
楚飞
类别:
油罐车
型号:
东风153(14.2立方)EQ1160GKJ1
报价:
暂无
"
凌宇汽车 CLY9401GRYG 42方铝合金半挂车（易燃液体运输车）,CLY9401GRYG 42方铝合金半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYG
报价:
暂无
"
楚胜 国四福田欧曼运油车 ,楚胜 国四福田欧曼运油车 是楚胜生产制造的。,"
品牌:
楚胜
类别:
油罐车
型号:
国四福田欧曼运油车
报价:
暂无
"
凌宇汽车 CLY9401GRYF 42方铝合金半挂车（易燃液体运输车）,CLY9401GRYF42方铝合金半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYF
报价:
暂无
"
东风 东风平头EQ1126 油罐车,东风平头EQ1126油罐车产品说明油罐车：专用性能特点：碳钢结构或不锈钢罐体，可内忖滚塑或玻璃钢板。,"
品牌:
东风
类别:
油罐车
型号:
东风平头EQ1126
报价:
暂无
"
凌宇汽车 CLY9401GRYW 42方铝合金半挂车（易燃液体运输车）,CLY9401GRYW42方铝合金半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYW
报价:
暂无
"
凌宇汽车 CLY9351GYYA 30.5方运油半挂车,CLY9351GYYA30.5方运油半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9351GYYA
报价:
暂无
"
凌宇汽车 CLY9400GYS 液态食品运输车（普通液体运输车）,CLY9400GYS液态食品运输车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9400GYS
报价:
暂无
"
东正 东风后双桥运油车 ,东正 东风后双桥运油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
东风后双桥运油车
报价:
暂无
"
凌宇汽车 CLY9400GNY 鲜奶运输车（普通液体运输车）,CLY9400GNY鲜奶运输车（普通液体运输车）罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9400GNY
报价:
暂无
"
楚飞 东风145平头国四（13.5立方） 运油车,楚飞 东风145平头国四（13.5立方） 运油车是楚飞生产制造的运油车。,"
品牌:
楚飞
类别:
油罐车
型号:
东风145平头国四（13.5立方）
报价:
暂无
"
凌宇汽车 CLY9400GPC 40方不锈钢保温半挂车（普通液体运输车）,CLY 9400GPC 40方不锈钢保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9400GPC
报价:
暂无
"
楚胜 国四东风153运油车 ,楚胜 国四东风153运油车 是楚胜生产制造的。,"
品牌:
楚胜
类别:
油罐车
型号:
国四东风153运油车
报价:
暂无
"
凌宇汽车 CLY9405GSYA 40方不锈钢保温半挂车（普通液体运输车）,CLY9405GSYA 40方不锈钢保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9405GSYA
报价:
暂无
"
东风 东风尖头 运油车,东风尖头运油车产品说明国内先进技术，整车自重轻，采用计算机优化设计，罐体结构合理，受力均匀，罐体各受力部件达到等强度。,"
品牌:
东风
类别:
油罐车
型号:
东风尖头
报价:
暂无
"
凌宇汽车 CLY9406GSYA 40方不锈钢保温半挂车（普通液体运输车）,CLY9406GSYA40方不锈钢保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9406GSYA
报价:
暂无
"
凌宇汽车 CLY9290GYYB 38方运油半挂车,CLY9290GYYB38方运油半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9290GYYB
报价:
暂无
"
凌宇汽车 CLY9404GSYA 40方不锈钢保温半挂车（普通液体运输车）,CLY9404GSYA40方不锈钢保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9404GSYA
报价:
暂无
"
东正 东风天龙前四后四油罐车 ,东风天龙前四后四油罐车整罐采用电脑自动切割直焊缝一次成型，内设折叠式加强隔板、抗冲击，圆弧形对接焊封头、抗压，加强了罐体的使用寿命。也可更具用户朋友的实际需求，随车附件工具齐全，提供国三上户手续。,"
品牌:
东正
类别:
油罐车
型号:
东风天龙前四后四油罐车
报价:
暂无
"
凌宇汽车 CLY9400GPG 39方不锈钢保温半挂车（普通液体运输车）,CLY9400GPG 39方不锈钢保温半挂车（普通液体运输车）　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9400GPG
报价:
暂无
"
楚飞 东风145国四（9.74立方） 运油车,楚飞 东风145国四（9.74立方） 运油车是楚飞生产制造的运油车。,"
品牌:
楚飞
类别:
油罐车
型号:
东风145国四（9.74立方）
报价:
暂无
"
凌宇汽车 CLY9405GSYA 39方不锈钢保温半挂车（普通液体运输车）,CLY9405GSYA 39方不锈钢保温半挂车（普通液体运输车）　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9405GSYA
报价:
暂无
"
楚胜 国四多利卡运油车 ,楚胜 国四多利卡运油车 是楚胜生产制造的。,"
品牌:
楚胜
类别:
油罐车
型号:
国四多利卡运油车
报价:
暂无
"
凌宇汽车 CLY9406GSYA 39方不锈钢保温半挂车（普通液体运输车）,CLY9406GSYA 39方不锈钢保温半挂车（普通液体运输车）　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9406GSYA
报价:
暂无
"
东风 东风金霸EQ1061 油罐车,东风金霸EQ1061油罐车产品说明油罐车：专用性能特点：碳钢结构或不锈钢罐体，可内忖滚塑或玻璃钢板。,"
品牌:
东风
类别:
油罐车
型号:
东风金霸EQ1061
报价:
暂无
"
凌宇汽车 CLY9404GSYA 39方不锈钢保温半挂车（普通液体运输车）,CLY9404GSYA39方不锈钢保温半挂车（普通液体运输车）　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9404GSYA
报价:
暂无
"
凌宇汽车 CLY9290GYYA 38方运油半挂车,CLY9290GYYA38方运油半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9290GYYA
报价:
暂无
"
凌宇汽车 CLY9400GPG 铝合金保温半挂车（普通液体运输车）,CLY9400GPG铝合金保温半挂车（普通液体运输车）　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9400GPG
报价:
暂无
"
东正 华菱前四后四油罐车 ,华菱前四后四油罐车底盘为华菱原厂底盘，白色高顶双卧驾驶室，带空调，上柴270匹马力EGR发动机改码为240匹马力，法士特7档变速箱，457后桥，100R-20原厂钢丝胎。,"
品牌:
东正
类别:
油罐车
型号:
华菱前四后四油罐车
报价:
暂无
"
凌宇汽车 CLY9405GSYA 铝合金保温半挂车（普通液体运输车）,CLY9405GSYA铝合金保温半挂车（普通液体运输车）　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9405GSYA
报价:
暂无
"
楚飞 东风145国四（9.29立方） 运油车,楚飞 东风145国四（9.29立方） 运油车是楚飞生产制造的运油车。,"
品牌:
楚飞
类别:
油罐车
型号:
东风145国四（9.29立方）
报价:
暂无
"
凌宇汽车 CLY9406GSYA 铝合金保温半挂车（普通液体运输车）,CLY9406GSYA铝合金保温半挂车（普通液体运输车）　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9406GSYA
报价:
暂无
"
楚胜 国四福瑞卡加油车 ,楚胜 国四福瑞卡加油车 是楚胜生产制造的。,"
品牌:
楚胜
类别:
油罐车
型号:
国四福瑞卡加油车
报价:
暂无
"
凌宇汽车 CLY9404GSYA 铝合金保温半挂车（普通液体运输车）,CLY9404GSYA铝合金保温半挂车（普通液体运输车）　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9404GSYA
报价:
暂无
"
凌宇汽车 CLY9290GYY 38方运油半挂车,CLY9290GYY38方运油半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9290GYY
报价:
暂无
"
凌宇汽车 CLY9400GPG 铝合金半挂车（普通液体运输车）,CLY9400GPG铝合金半挂车（普通液体运输车）　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9400GPG
报价:
暂无
"
东正 解放小三轴油罐车 ,解放小三轴油罐车随州市东正专用汽车有限公司油罐车下装式和油气回收的产品均已系统化和标准化，可提供气动式和手动式的整套控制系统，并可根据用户需求针对的进行设计改装。公司集安全、环保、节能为一体的符合国际环保安全标准的石油设备及槽罐车。我们的产品深得用户好评，现已成为中石油指定改装厂家。,"
品牌:
东正
类别:
油罐车
型号:
解放小三轴油罐车
报价:
暂无
"
凌宇汽车 CLY9405GSYA 铝合金半挂车（普通液体运输车）,CLY9405GSYA铝合金半挂车（普通液体运输车）　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9405GSYA
报价:
暂无
"
楚飞 东风前四后八26.2立方 运油车,楚飞 东风前四后八26.2立方 运油车是楚飞生产制造的运油车。,"
品牌:
楚飞
类别:
油罐车
型号:
东风前四后八26.2立方
报价:
暂无
"
凌宇汽车 CLY9406GSYA 铝合金半挂车（普通液体运输车）,CLY 9406GSYA铝合金半挂车（普通液体运输车）　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9406GSYA
报价:
暂无
"
楚胜 国四福田祥瑞运油车 ,楚胜 国四福田祥瑞运油车 是楚胜生产制造的。,"
品牌:
楚胜
类别:
油罐车
型号:
国四福田祥瑞运油车
报价:
暂无
"
凌宇汽车 CLY9404GSYA 铝合金半挂车（普通液体运输车）,CLY9404GSYA铝合金半挂车（普通液体运输车）　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，特别是与国内知名铝合金厂家合作开发的专用铝合金板材可用于制造运输食品的罐车。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9404GSYA
报价:
暂无
"
凌宇汽车 CLY9351GYYC 38方运油半挂车,CLY9351GYYC38方运油半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9351GYYC
报价:
暂无
"
凌宇汽车 CLY9403GFW 31.5方不锈钢保温半挂车（腐蚀性液体运输车）,CLY9403GFW 31.5方不锈钢保温半挂车（腐蚀性液体运输车）　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9403GFW
报价:
暂无
"
东正 东风前四后八加油车 ,东正 东风前四后八加油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
东风前四后八加油车
报价:
暂无
"
凌宇汽车 CLY9401GFW 32方不锈钢半挂车（腐蚀性液体运输车）,CLY9401GFW 32方不锈钢半挂车（腐蚀性液体运输车）　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GFW
报价:
暂无
"
楚飞 福田欧曼前四后八26.2立方 运油车,楚飞 福田欧曼前四后八26.2立方 运油车是楚飞生产制造的运油车。,"
品牌:
楚飞
类别:
油罐车
型号:
福田欧曼前四后八26.2立方
报价:
暂无
"
凌宇汽车 CLY9402GFW 38方不锈钢半挂车（腐蚀性液体运输车）,CLY9402GFW 38方不锈钢半挂车（腐蚀性液体运输车）罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9402GFW
报价:
暂无
"
凌宇汽车 CLY9351GYYA 38方运油半挂车,CLY9351GYYA38方运油半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9351GYYA
报价:
暂无
"
凌宇汽车 CLY9401GFWC 38方不锈钢半挂车（腐蚀性液体运输车）,CLY9401GFWC 38方不锈钢半挂车（腐蚀性液体运输车）罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GFWC
报价:
暂无
"
东正 解放后双桥运油车 ,东正 解放后双桥运油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
解放后双桥运油车
报价:
暂无
"
凌宇汽车 CLY9400GFWA 38方不锈钢半挂车（腐蚀性液体运输车）,CLY9400GFWA 38方不锈钢半挂车（腐蚀性液体运输车）罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9400GFWA
报价:
暂无
"
楚飞 解放前四后六25.5立方 运油车,楚飞 解放前四后六25.5立方 运油车是楚飞生产制造的运油车。,"
品牌:
楚飞
类别:
油罐车
型号:
解放前四后六25.5立方
报价:
暂无
"
凌宇汽车 CLY9400GFW 38方不锈钢半挂车（腐蚀性液体运输车）,CLY9400GFWA 38方不锈钢半挂车（腐蚀性液体运输车）罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9400GFW
报价:
暂无
"
凌宇汽车 CLY5321GYYC 国六运油车,CLY5321GYYB国六运油车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY5321GYYC
报价:
暂无
"
凌宇汽车 CLY9402GFW 27方不锈钢半挂车（腐蚀性液体运输车）,CLY9402GFW 27方不锈钢半挂车（腐蚀性液体运输车）罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9402GFW
报价:
暂无
"
东正 欧曼后双桥运油车 ,东正 欧曼后双桥运油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
欧曼后双桥运油车
报价:
暂无
"
凌宇汽车 CLY9401GFWC 27方不锈钢半挂车（腐蚀性液体运输车）,CLY9401GFWC 27方不锈钢半挂车（腐蚀性液体运输车）罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GFWC
报价:
暂无
"
楚飞 解放小三轴运油车/22.2立方 油罐车,楚飞 解放小三轴运油车/22.2立方 油罐车是楚飞生产制造的油罐车。,"
品牌:
楚飞
类别:
油罐车
型号:
解放小三轴运油车/22.2立方
报价:
暂无
"
凌宇汽车 CLY9400GFWA 27方不锈钢半挂车（腐蚀性液体运输车）,CLY9400GFWA 27方不锈钢半挂车（腐蚀性液体运输车）罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9400GFWA
报价:
暂无
"
凌宇汽车 CLY5321GYYB 国六运油车,CLY5321GYYB国六运油车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY5321GYYB
报价:
暂无
"
凌宇汽车 CLY9400GFW 27方不锈钢半挂车（腐蚀性液体运输车）,CLY9400GFW 27方不锈钢半挂车（腐蚀性液体运输车）罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9400GFW
报价:
暂无
"
东正 斯太尔后双桥加油车 ,东正 斯太尔后双桥加油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
斯太尔后双桥加油车
报价:
暂无
"
