名称,介绍,详情
富岛机械 FD168 旋挖钻机,FD168旋挖钻机采用了折叠式桅杆结构，结构简单精致，耐用性好，节省成本并使维修更加方便。采用上导向架结构，保证了钻杆与地面的垂直度，施工更加方便，提高了施工效率，增加了安全性。动力头采用了独创的结构，节约成本，且不易损坏，便于维修。,"
最大钻孔直径(m):
1.6
最大钻孔深度(m):
56
设备总重量(kg):

发动机额定功率(kW):

"
徐工 XZ1500 水平定向钻,XZ1500水平定向钻采用节能回路、负荷敏感控制、电液比例控制等多项先进的控制技术，节能降耗、操作灵活舒适；齿轮齿条推拉，传动平稳、可靠，动力头主轴浮动提升钻杆螺纹使用寿命；标配驾驶室，配置了冷暖空调，各种仪表布置及操纵手柄的控制台符合人机工程学要求，可选配独立操纵室。康明斯大功率发动机系统，动力强劲、功率储备充足，可满足钻机在不同工况条件下的施工。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ1500
报价:
暂无
"
三力机械 SLR188D 旋挖钻机,SLR188D旋挖钻机SLR系列旋挖钻机是由河南省三力机械制造有限公司独立研制，制造生产的桩工机械产品。SLR旋挖钻机在施工状态下低噪音、低油耗、绿色施工、安全快捷。钻机速度快，成孔效率高，是工业与民用建筑桩基础施工的最佳理想设备。,"
最大钻孔直径(m):
2
最大钻孔深度(m):
62
设备总重量(kg):
60000
发动机额定功率(kW):
151
"
徐工 XZ1000A 水平定向钻,XZ1000A水平定向钻采用闭式节能回路、负荷敏感、电液比例等先进控制技术，节能降耗、操作灵活舒适；齿轮齿条推拉，传动平稳、可靠，动力头主轴浮动提升钻杆螺纹使用寿命；PE管道弹力平衡释放技术，有效防止回拖管线反力造成的设备损坏，提高设备施工可靠性;线控比例行走系统，确保行走安全；泥浆流量多档无级调速系统，节约泥浆，减少污染；驾驶室可实现45°旋转，提升操作舒适度。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ1000A
报价:
暂无
"
中车 TR360F 旋挖钻机,TR360F旋挖钻机TR280DI型旋挖钻机主要用于工民建、桥梁等工程。其采用了先进的智能化电子控制系统和负荷传感型先导控制的液压系统，整机操作安全可靠，主卷扬提升、下放用双泵合流，提高了工作效率。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
88
设备总重量(kg):
83000
发动机额定功率(kW):
261
"
徐工 XZ400A 水平定向钻,XZ400A水平定向钻动力强劲：采用179kW柴油发动机，具有涡轮增矩特性，保证钻机能在各种复杂地质条件下，完成铺管作业。双速动力头：钻进、回拖时低速运行，确保顺利施工；接卸钻杆空载往返时，动力头可加速滑动，减少辅助时间，提高工作效率。钢履带：可适应各种泥泞路面。浮动式虎钳：应用我公司技术的浮动式虎钳，可有效延长钻杆的使用寿命。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ400A
报价:
暂无
"
泰信机械 KR285C CAT底盘式全液压旋挖钻机（矮版旋挖）,KR285C矮版旋挖采用先进的全液压旋挖钻机，动作灵活、耗油低，与天津 大学数控与液压技术研究所合作研制的高性能液压系统和控制系统，实现旋挖钻机的高效施工和实时监控。,"
最大钻孔直径(m):
2
最大钻孔深度(m):
35
设备总重量(kg):
65000
发动机额定功率(kW):

"
徐工 XZ320D 水平定向钻,XZ320D水平定向钻动力强劲，采用153kW大马力国II排放标准发动机，功率储备充足，保证钻机能在各种复杂地质条件下，完成铺管作业；齿轮齿条推拉，保证动力头运行的稳定性和传动的可靠性；动力头、虎钳双浮动技术能够极大地保护钻杆螺纹，提高钻杆使用寿命；液压系统优化设计实现动力头旋转、推拉双速控制，增大钻机工况适应能力，提升钻机施工效率；。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ320D
报价:
暂无
"
奥盛特 OTR280D 旋挖钻机,OTR280D旋挖钻机大口径桩基础工程施工的高效成孔设备，配置Φ470钻杆，钻深可达85m。采用先进的OEM卡特彼勒旋挖钻机专用底盘，其特制下车履带架采用可伸缩结构，既解决了公路运输法规对整机宽度的要求，又提高了整机在施工中的可靠性与稳定性。卡特彼勒电喷涡轮增压中冷发动机，具有高可靠性、燃油经济性和较高储备功率。电脑感应负载变化，直喷式电控喷油提供精确的喷油量，确保强劲动力和经济油耗。,"
最大钻孔直径(m):
2.2
最大钻孔深度(m):
85
设备总重量(kg):
76000
发动机额定功率(kW):
261
"
徐工 XZ320B 水平定向钻,XZ320B水平定向钻动力强劲：采用160kW大马力发动机，保证钻机能在各种复杂地质条件下，完成铺管作业。双速动力头：钻进、回拖时低速运行，确保顺利施工；接卸钻杆空载往返时，动力头可加速滑动，减少辅助时间，提高工作效率。橡胶履带：对道路、草坪和风景点的影响最小。浮动式虎钳：应用我公司技术的浮动式虎钳，可有效延长钻杆的使用寿命。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ320B
报价:
暂无
"
卡萨阁蓝地 B300 XP 全液压旋挖钻机,卡萨阁蓝地 B300 XP 全液压旋挖钻机是卡萨阁蓝地生产制造的扭矩(kN•m)为180-360(中型)全液压旋挖钻机，B300 XP的最大钻孔直径(m)为2.5。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
90
设备总重量(kg):
90000
发动机额定功率(kW):
330
"
徐工 XZ320A 水平定向钻,XZ320A水平定向钻动力强劲：采用160/140kW大马力发动机，保证钻机能在各种复杂地质条件下，完成铺管作业。双速动力头：钻进、回拖时低速运行，确保顺利施工；接卸钻杆空载往返时，动力头可加速滑动，减少辅助时间，提高工作效率。橡胶履带：对道路、草坪和风景点的影响最小。浮动式虎钳：应用我公司技术的浮动式虎钳，可有效延长钻杆的使用寿命。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ320A
报价:
暂无
"
柳工 SH39 多功能钻机,SH39多功能钻机采用原装QSM11-C康明斯发动机，欧Ⅲ标准排放；配置并联多泵系统和旋挖专用主阀，动力系统更高效，传动效率更高；液压系统损失更少，输出功率超大化；专业控制系统，保证高效节能。,"
最大钻孔直径(m):

最大钻孔深度(m):

设备总重量(kg):
（不包含钻具）115000
发动机额定功率(kW):
299
"
徐工 XZ200 水平定向钻,XZ200水平定向钻液压先导控制，具有舒适的操作性和灵活的调节能力，一流品牌液压元件保证整机液压系统可靠性；动力头浮动、虎钳浮动技术能够极大地保护钻杆螺纹，提高钻杆使用寿命；高速推拉系统，变量马达实现动力头推拉高低速变化，增大钻机工况适应能力，提升钻机施工效率；稳定底盘支撑，采用经典H型梁结构、优质橡胶履带、蛙式支腿结构，为整机施工稳定性提供强有力的保障。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ200
报价:
暂无
"
鑫国重机 XGR80型 旋挖钻机,XGR80型旋挖钻机大三角结构：立柱采用大三角支撑结构，稳定性能好。通过斜撑油缸的伸缩，立柱能自行竖起、放倒并能调整垂直度，可以迅速实现工作状态和运输状态之间的转换。发动机：采用原装进口康明斯涡轮增压中冷发动机，动力强劲，环保节能。动力头：动力头采用意大利邦飞利减速机。传动系统：采用韩国东明行走减速机。液压系统：。,"
最大钻孔直径(m):
1.2
最大钻孔深度(m):
40
设备总重量(kg):
35000
发动机额定功率(kW):
108
"
徐工 XZ400 水平定向钻,XZ400水平定向钻动力强劲，采用179kW大马力国II排放标准发动机，功率储备充足，保证钻机能在各种复杂地质条件下，完成铺管作业；齿轮齿条推拉，保证动力头运行的稳定性和传动的可靠性；动力头、虎钳双浮动技术能够极大地保护钻杆螺纹，提高钻杆使用寿命；液压系统优化设计实现动力头旋转、推拉双速控制，增大钻机工况适应能力，提升钻机施工效率；。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ400
报价:
暂无
"
坤宇重装 KYR220 旋挖钻机,KYR220旋挖钻机适用于中大型桩基础工程施工;Suitable for middle size and large size basic construction.超强的输出扭矩，确保在不同地质状况下完成施工;。,"
最大钻孔直径(m):
2
最大钻孔深度(m):
65
设备总重量(kg):
68000
发动机额定功率(kW):
213
"
徐工 XZ3000 水平定向钻,XZ3000水平定向钻采用闭式节能回路、负荷敏感、电液比例等先进控制技术，节能降耗、操作灵活舒适；齿轮齿条推拉，保证动力头运行的稳定性和传动的可靠性。动力头浮动能够极大地保护钻杆螺纹，提高钻杆使用寿命。独立操纵室，配置了冷暖空调，各种仪表布置及操纵手柄的控制台符合人机工程学要求，适宜操作。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ3000
报价:
暂无
"
弘方重工 HR220 旋挖钻机,HR220旋挖钻机HR220旋挖钻机旋挖钻机是一种新型灌注桩孔施工设备，融合先进的现代液压桩工机械新技术和新工艺，整机操作轻便灵活，作业效率高。该产品质量可靠，关键零部件采用国际品牌产品。可配多种钻具，适应黏土层、沙层、卵石层和中风化层等复杂地质条件下的施工。HR220旋挖钻机旋挖钻机广泛应用于公路、高速铁路、桥梁和高层建筑等工程的桩基础施工。,"
最大钻孔直径(m):
2
最大钻孔深度(m):
65
设备总重量(kg):
48500
发动机额定功率(kW):
133
"
徐工 XZ680 水平定向钻,XZ680水平定向钻采用闭式节能回路、负荷敏感、电液比例等先进控制技术，节能降耗、操作灵活舒适；齿轮齿条推拉，传动平稳、可靠，动力头主轴浮动提升钻杆螺纹使用寿命；标配驾驶室、冷暖空调，各种仪表布局及操纵系统符合人机工程学要求，操作灵活舒适、便捷高效；康明斯大功率发动机系统，动力强劲、功率储备充足，可满足钻机在不同工况条件下的施工；线控行走系统，确保行走安全。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ680
报价:
暂无
"
常州玉柴 YCR405E 旋挖钻机,采用最新玉柴设计语言，造型威猛，外观新颖:基于人机工程学驾驶舱，功能俱全，多路摄像头监测，操作快捷，安全可靠。整机配置符合国家排放标准的进口品牌康明斯发动机，电喷大排量技术，高效节能，绿色环保，动力强劲;足够的功率储备技术，可满足高原等恶劣工况环境下施工。,"
最大钻孔直径(m):
2.6/3
最大钻孔深度(m):
103/66
设备总重量(kg):
120000
发动机额定功率(kW):
373
"
徐工 XZ500 水平定向钻,XZ500水平定向钻液压系统：采用了闭式节能回路、液压先导控制、电液比例控制等多项先进的控制技术。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ500
报价:
暂无
"
三一重工 SR135-S 旋挖钻机,SR135-S适用于小城镇房建桩、低层建筑基础桩、高层楼座护坡桩、电力桩等工程，最小桩径仅0.45米，小巧灵活，可在狭小空间内施工。,"
最大钻孔直径(m):
1.3
最大钻孔深度(m):
36/45
设备总重量(kg):
37000
发动机额定功率(kW):
128
"
徐工 XZ320 水平定向钻,XZ320水平定向钻XZ320水平定向钻水平定向钻技术特点：进口行走减速机，故障少。独特的浮动式动力虎钳，动力头、虎钳双浮动，可有效延长钻杆的使用寿命。可选装钻杆辅助自动装卸装置，减轻操作者劳动强度。可选装自动锚固装置，锚固坚实有力。带备用加力油缸，最大回拖力可达40吨，有效降低施工风险。液压管路匹配合理，系统压力损失小。虎钳夹持力大，夹持可靠，卸扣扭矩大。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ320
报价:
暂无
"
徐工 XR550D 旋挖钻机,XR550D旋挖钻机采用旋挖钻机专用H型液压伸缩式履带底盘，装备大直径回转支承，保证了超强的稳定性和运输的便捷性，底盘带摆动支腿，可辅助拆卸。,"
最大钻孔直径(m):
3.5
最大钻孔深度(m):
132
设备总重量(kg):
185000
发动机额定功率(kW):
447
"
徐工 XZ180 水平定向钻,XZ180水平定向钻双速动力头，钻进、回拖时低速运行，确保顺利施工；接卸钻杆空载往返时，动力头可加速滑动，减少辅助时间，提高工作效率。橡胶履带对道路、草坪和风景点的影响最小。应用我公司技术的浮动式虎钳，可有效延长钻杆的使用寿命。可旋转操作台，加大操作员视野范围，减轻操作员疲劳，使操作钻机更加简单舒适。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ180
报价:
暂无
"
山河智能 SWDM160H2 中型多功能旋挖钻机,SWDM160H2 中型多功能旋挖钻机 大排量高压共轨发动机，动力储备充足;动力头扭矩大，适用多种地层，施工范围更广。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
56/44
设备总重量(kg):
49000
发动机额定功率(kW):
194
"
徐工 XZ160A 水平定向钻,XZ160A水平定向钻动力头转速高：动力头转速高，可确保钻机铺管效率提高。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ160A
报价:
暂无
"
中联重科 ZR280C-3K 旋挖钻机,ZR280C-3K旋挖钻机采用双大三角桅杆后背变幅结构，同时拥有双大三角变幅的超高入岩稳定性和平行四边形变幅的转场运输便利性，大桅杆截面、大直径回转支承、加强型底盘，使机器结构更稳定，承载更强。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
88/58
设备总重量(kg):
100000
发动机额定功率(kW):
298
"
德国宝峨 BG 38 专用型旋挖钻机 (BS 80 主机),德国宝峨 BG 38 专用型旋挖钻机 (BS 80 主机)是德国宝峨生产制造的扭矩(kN•m)为360以上(大型)专用型旋挖钻机 (BS 80 主机)，BG 38的最大钻孔直径(m)为3。,"
最大钻孔直径(m):
3
最大钻孔深度(m):
105
设备总重量(kg):
132000
发动机额定功率(kW):
354
"
宇通重装 YTR406DH 旋挖钻机,"宇通旋挖钻机，可靠、高效、低耗、智能的化身，荣获21项国家! 是一款专为坚硬地层和深桩施工需求的钻机，整机稳定可靠，“勤” “俭” ""高效”，广泛应用于高铁、桥梁、房建等灌注桩地基基础施工领域。","
最大钻孔直径(m):
2.5
最大钻孔深度(m):
65/100
设备总重量(kg):
122000
发动机额定功率(kW):
331
"
土力机械 SR45LHR 矮桅杆入岩旋挖钻机,土力机械 SR45LHR 矮桅杆入岩旋挖钻机是土力机械生产制造的扭矩(kN•m)为180-360(中型)矮桅杆入岩旋挖钻机，SR45LHR的最大钻孔直径(m)为1.5。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
15.4/19.3
设备总重量(kg):
38000
发动机额定功率(kW):
201
"
上海金泰 SD36E 多功能钻机,SD36E是我公司全新研发的新一代产品，通过优化设计，改善液压系统，提高有效输出功率；通过增加下底盘重量，合理增减配重，达到加压、起拔时整机前后受力合理平衡，增加钻机入岩能力。,"
最大钻孔直径(m):

最大钻孔深度(m):

设备总重量(kg):
112000
发动机额定功率(kW):
299
"
富岛机械 FD850A 旋挖钻机,FD850A旋挖钻机采用了折叠式桅杆结构，结构简单精致，耐用性好，节省成本并使维修更方便。采用上导向架结构，保证了钻杆与地面的垂直度，施工更加方便，提高了施工效率，增加了安全性。动力头采用了独创的结构，节约成本，且不易损伤，便于维修。,"
最大钻孔直径(m):
1.6
最大钻孔深度(m):
46
设备总重量(kg):
36000
发动机额定功率(kW):
112
"
三力机械 SLR168 旋挖钻机,SLR168旋挖钻机SLR系列旋挖钻机是由河南省三力机械制造有限公司独立研制，制造生产的桩工机械产品。SLR旋挖钻机在施工状态下低噪音、低油耗、绿色施工、安全快捷。钻机速度快，成孔效率高，是工业与民用建筑桩基础施工的最佳理想设备。,"
最大钻孔直径(m):
1.6
最大钻孔深度(m):
60
设备总重量(kg):
52000
发动机额定功率(kW):
132
"
中车 TR288DL 旋挖钻机,TR288DL旋挖钻机TR150D型旋挖钻机主要用于工民建、桥梁等工程。其采用了先进的智能化电子控制系统和负荷传感型先导控制的液压系统，整机操作安全可靠，主卷扬提升用双泵合流，提高了工作效率。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
85
设备总重量(kg):
83000
发动机额定功率(kW):
261
"
泰信机械 KR240E 高性能全液压旋挖钻机,"KR220E高性能全液压旋挖钻机精选动力强劲的原装美国康明斯发动机，配合泰信核心技术的电控系统和液压系统，更充分发挥其工作能力,全系列产品通过国标GB认证及欧盟EN16228标准认证，更佳的动态及静态稳定性设计，保证施工安全,
泰信自制旋挖钻机专用底盘，将动力系统与液压系统完美匹配，采用目前国内最先进的负荷传感、负载敏感和比例控制液压系统，使液压系统效率更高、更节能.","
最大钻孔直径(m):
1.8/2.2
最大钻孔深度(m):
64/51
设备总重量(kg):
69000
发动机额定功率(kW):
232
"
奥盛特 OTR300D 旋挖钻机,"OTR300D旋挖钻机大口径桩基础工程施工的高效成孔设备，配置Φ508钻杆，成孔直径达5m,钻深可达90m。采用先进的OEM卡特彼勒旋挖钻机专用底盘，其特制下车履带架采用可伸缩结构，既解决了公路运输法规对整机宽度的要求，又提高了整机在施工中的可靠性与稳定性。","
最大钻孔直径(m):
2.5
最大钻孔深度(m):
90
设备总重量(kg):
76000
发动机额定功率(kW):
261
"
卡萨阁蓝地 B250 XP 全液压旋挖钻机,卡萨阁蓝地 B250 XP 全液压旋挖钻机是卡萨阁蓝地生产制造的扭矩(kN•m)为180-360(中型)全液压旋挖钻机，B250 XP的最大钻孔直径(m)为2.5。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
78
设备总重量(kg):
82000
发动机额定功率(kW):
330
"
柳工 SH38 多功能钻机,SH38多功能钻机采用原装QSM11-C康明斯发动机，欧Ⅲ标准排放；配置并联多泵系统和旋挖专用主阀。,"
最大钻孔直径(m):

最大钻孔深度(m):

设备总重量(kg):
116000
发动机额定功率(kW):
300
"
坤宇重装 KYR200 旋挖钻机,KYR200旋挖钻机适用于中大型桩基础工程施工;Suitable for middle size and large size basic construction.超强的输出扭矩，确保在不同地质状况下完成施工;。,"
最大钻孔直径(m):
1.8
最大钻孔深度(m):
60
设备总重量(kg):
58000
发动机额定功率(kW):
187
"
弘方重工 HR150 旋挖钻机,HR150旋挖钻机专用自制液压伸缩式底盘结构采用6BTA-C涡轮增压中冷发动机液压元件采用国际知名品牌采用前沿的CAN-BUS总线控制技术平行四边形铰接机构扩大钻机的作业范围。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
55
设备总重量(kg):
48500
发动机额定功率(kW):
133
"
三一重工 SR395-S 旋挖钻机,全新国四发动机，燃油充分燃烧，效能高;先进的功率控制系统，充分发挥泵阀性能，执行元件效率高。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
69/106
设备总重量(kg):
130000
发动机额定功率(kW):
348
"
徐工 XR800E 旋挖钻机,XR800E旋挖钻机采用旋挖钻机固定销轴连接式履带底盘，装备大直径回转支承，保证了超强的稳定性和运输的便捷性，底盘带摆动支腿，可辅助拆卸。,"
最大钻孔直径(m):
4.6
最大钻孔深度(m):
150
设备总重量(kg):
320000
发动机额定功率(kW):
641
"
山河智能 SWDM200H 中型多功能旋挖钻机,"SWDM200H 中型多功能旋挖钻机 高度适配工民建桩,主卷速度快,配置一键抖土功能,节省钻孔辅助时间,综合施工效率高;大扭矩动力头，施工范围更广。","
最大钻孔直径(m):
1.8
最大钻孔深度(m):
64/51
设备总重量(kg):
65000
发动机额定功率(kW):
194
"
中联重科 ZR160L 旋挖钻机,ZR160L旋挖钻机整车实现带杆运输，工作与转场快速转换，单次装拆节省时间4小时，一台平板车可实现整机运输，单次转场成本较行业同型号低30%，动力头扭矩大，储备系数高，施工能力更强。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
56/44
设备总重量(kg):
50000
发动机额定功率(kW):
154
"
德国宝峨 BG 42 专用型旋挖钻机 (BT 110 主机),德国宝峨 BG 42 专用型旋挖钻机 (BT 110 主机)是德国宝峨生产制造的扭矩(kN•m)为360以上(大型)专用型旋挖钻机 (BT 110 主机)，BG 42的最大钻孔直径(m)为3。,"
最大钻孔直径(m):
3
最大钻孔深度(m):
115
设备总重量(kg):
126000-156000
发动机额定功率(kW):
405
"
宇通重装 YTR360Dpro 旋挖钻机,宇通旋挖钻机，可靠、高效、低耗、智能的化身，荣获16项国家，尖端技术无坚不摧! 除了能够应对砂土、粘土、粉质土、卵石层等普通地层的高效施工;配备上冲击锤、夯扩锤等钻具，是硬岩、喀斯特等复杂地层的施工利器，广泛应用于高铁、桥梁、房建等灌注桩地基基础施工领域。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
90/100(选配）
设备总重量(kg):
117000
发动机额定功率(kW):
331
"
土力机械 SR95HIT 入岩旋挖钻机,土力机械 SR95HIT 入岩旋挖钻机是土力机械生产制造的扭矩(kN•m)为360以上(大型)入岩旋挖钻机，SR95HIT的最大钻孔直径(m)为3。,"
最大钻孔直径(m):
3
最大钻孔深度(m):
107/70
设备总重量(kg):
100000
发动机额定功率(kW):
403
"
上海金泰 SD15A 多功能钻机,"SD15A多功能钻机融合了现代液压桩工机械新技术和新工艺,主要性能参数达到了国际国内同类产品先进水平，关键零部件采用国内外品牌产品。整机操作轻便灵活，作业效率高。广泛应用于高层建筑、桥梁工程、工业建筑等地基基础工程施工。是中小口径桩基础工程施工的理想设备。","
最大钻孔直径(m):

最大钻孔深度(m):

设备总重量(kg):
53000
发动机额定功率(kW):
150
"
富岛机械 FD128A 旋挖钻机,FD128A旋挖钻机采用了折叠式桅杆结构，结构简单精致，耐用性好，节省成本并使维修更加方便。采用上导向架结构，保证了钻杆与地面的垂直度，施工更加方便，提高了施工效率，增加了安全性。动力头采用了独创的结构，节约成本，且不易损坏，便于维修。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
42
设备总重量(kg):

发动机额定功率(kW):

"
三力机械 SLR138 旋挖钻机,SLR138旋挖钻机SLR系列旋挖钻机是由河南省三力机械制造有限公司独立研制，制造生产的桩工机械产品。SLR旋挖钻机在施工状态下低噪音、低油耗、绿色施工、安全快捷。钻机速度快，成孔效率高，是工业与民用建筑桩基础施工的最佳理想设备。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
55
设备总重量(kg):
46000
发动机额定功率(kW):
132
"
中车 TR220DF 旋挖钻机,TR220DF旋挖钻机TR150D型旋挖钻机主要用于工民建、桥梁等工程。其采用了先进的智能化电子控制系统和负荷传感型先导控制的液压系统，整机操作安全可靠，主卷扬提升用双泵合流，提高了工作效率。,"
最大钻孔直径(m):
2
最大钻孔深度(m):
70
设备总重量(kg):
56500
发动机额定功率(kW):
187
"
泰信机械 KR110D 整体运输式全液压旋挖钻机,"KR110D整体运输式全液压旋挖钻机精选动力强劲的原装美国康明斯发动机,配合泰信核心技术的电控系统和液压系统，更充分发挥其工作能力，全系列产品通过国标GB认证及欧盟EN16228标准认证，更佳的动态及静态稳定性设计，保证施工安全。","
最大钻孔直径(m):
1.2
最大钻孔深度(m):
20
设备总重量(kg):
30000
发动机额定功率(kW):
124
"
奥盛特 OTR360D 旋挖钻机,"OTR360D旋挖钻机有着36吨级别旋挖钻机中最长最宽底盘，履带前后总长6850mm,底盘伸展回收宽度为3300-4500mm。超大底盘提供了此台设备在极端复杂工况下的稳定性能。","
最大钻孔直径(m):
2.5
最大钻孔深度(m):
95
设备总重量(kg):
105000
发动机额定功率(kW):
305
"
卡萨阁蓝地 B200 XP 全液压旋挖钻机,卡萨阁蓝地 B200 XP 全液压旋挖钻机是卡萨阁蓝地生产制造的扭矩(kN•m)为180-360(中型)全液压旋挖钻机，B200 XP的最大钻孔直径(m)为2.2。,"
最大钻孔直径(m):
2.2
最大钻孔深度(m):
67
设备总重量(kg):
63000
发动机额定功率(kW):
227
"
柳工 SH36C 旋挖钻机,SH36C旋挖钻机采用全新一代专用底盘：发动机功率299kw、采用欧Ⅲ排放，高功率，高耐久性；重量大、重心低，施工稳定性大幅提升。,"
最大钻孔直径(m):

最大钻孔深度(m):

设备总重量(kg):
100000
发动机额定功率(kW):
299
"
坤宇重装 KYR150 旋挖钻机,KYR150旋挖钻机适用于中大型桩基础工程施工;Suitable for middle size and large size basic construction 超强的输出扭矩，确保在不同地质状况下完成施工;。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
55
设备总重量(kg):
48000
发动机额定功率(kW):
110
"
三一重工 SR235-M 旋挖钻机,SR235-M旋挖钻机关重结构件质量保证期延长至5000小时或2年，24小时故障处理，超时赔付，三一机锁钻杆质量保证延长至3000小时或1年。,"
最大钻孔直径(m):
2
最大钻孔深度(m):
73/58
设备总重量(kg):
86000
发动机额定功率(kW):
275
"
徐工 XR400E 旋挖钻机,XR400E旋挖钻机采用优化设计的双动臂变幅机构，优化铰点位置，兼顾施工稳定性与转场运输便捷性。,"
最大钻孔直径(m):
2.8/2.5
最大钻孔深度(m):
103
设备总重量(kg):
118000
发动机额定功率(kW):
373
"
山河智能 SWDM240 中型多功能旋挖钻机,"SWDM240 中型多功能旋挖钻机 高度适配工民建桩,主卷速度快，提升力大,动力头转速高，综合施工效率高。","
最大钻孔直径(m):
2
最大钻孔深度(m):
69/54
设备总重量(kg):
78000
发动机额定功率(kW):
242
"
中联重科 ZR300L 旋挖钻机,ZR300L旋挖钻机桅杆折叠，整机高度3520mm，免拆除桅杆支撑，转场方便快捷，大桅杆截面、双动臂四边形变幅机构、大直径回转支承、加强型底盘，使机器结构更稳定，承载更强。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
88/58
设备总重量(kg):

发动机额定功率(kW):
298
"
德国宝峨 BG 23 H 多功能型旋挖钻机 (BT 65 主机),德国宝峨 BG 23 H 多功能型旋挖钻机 (BT 65 主机)是德国宝峨生产制造的扭矩(kN•m)为180-360(中型)多功能型旋挖钻机 (BT 65 主机)，BG 23 H的最大钻孔直径(m)为1.5。,"
最大钻孔直径(m):
1.5
最大钻孔深度(m):
53.9
设备总重量(kg):
69700
发动机额定功率(kW):
225
"
宇通重装 YTR230Dpro 旋挖钻机,YTR230Dpro履带式旋挖钻机是我公司开发的一款面向工民建、市政及铁路桥梁桩基础工程的中小型旋挖钻机。广泛适用于土层、粘土层、卵石层、泥岩层等地质的灌注桩成孔作业。,"
最大钻孔直径(m):
2.0
最大钻孔深度(m):
54/68
设备总重量(kg):
78000
发动机额定功率(kW):
232
"
土力机械 SR80EVO 入岩旋挖钻机,土力机械 SR80EVO 入岩旋挖钻机是土力机械生产制造的扭矩(kN•m)为180-360(中型)入岩旋挖钻机，SR80EVO的最大钻孔直径(m)为2.5。,"
最大钻孔直径(m):
2.5
最大钻孔深度(m):
93
设备总重量(kg):
90000
发动机额定功率(kW):
328
"
上海金泰 SH50 多功能钻机,SH50多功能钻机是我公司应对市场需求，为解决超大超深桩基础施工、复杂地层施工难等问题，最新推出的一款大三角结构的桩工机械产品。SH50采用自主研发设计的旋挖钻机专用底盘，配置进口CAT发动机及国际一流品牌关键零部件，融合了现代液压桩工机械新技术和新工艺，整机优化布局，低重心设计，稳定性好。同时SH50具有超大加压能力，入岩效率高，是各类超深超大桩基础工程施工的首选设备。,"
最大钻孔直径(m):

最大钻孔深度(m):

设备总重量(kg):
170000
发动机额定功率(kW):
403
"
中车 TR580D 旋挖钻机,TR580D旋挖钻机TR580D旋挖钻机型旋挖钻机主要用于工民建、桥梁等工程的超大超深桩基施工。整机获得多项国家发明和实用新型，关键部件采用CAT和Rexroth产品，采用先进的智能化电子控制系统和负荷传感型先导控制的液压系统，整机操作安全可靠，人机界面安全舒适极具人性化。,"
最大钻孔直径(m):
4
最大钻孔深度(m):
130
设备总重量(kg):
198000
发动机额定功率(kW):
412
"
泰信机械 KR360C 卡特底盘全电控旋挖钻机,KR300C高性能全电控旋挖钻机精选动力强劲的原装卡特发动机，配合先进的电控系统和液压系统，更充分发挥其工作能力，全系列产品通过国标GB认证及欧盟EN16228标准认证，更佳的动态及静态稳定性设计，保证施工安全；,"
最大钻孔直径(m):
2/2.5
最大钻孔深度(m):
83/62/54
设备总重量(kg):
89000
发动机额定功率(kW):
259
"
奥盛特 OTR250DM 多功能旋挖钻机,OTR250DM多功能旋挖钻机工作模式自动识别，模式识别开关和模式控制阀确保CFA模式和RIG模式下钻机工作在最佳状态。RIG模式下，操作者可以根据不同工况，选择不同提升力。两种工作模式下，都具有钻杆上限位软解锁功能，既保证钻杆提升的安全性，又保证了钻杆吊装的便捷。支腿油缸、吊锚架油缸和张紧油缸的电动控制，既减轻操作者的劳动强度，同时又避免了操作者的误操作。,"
最大钻孔直径(m):
2
最大钻孔深度(m):
70
设备总重量(kg):
80000
发动机额定功率(kW):
261
"
