名称,介绍,详情
英轩重工 HE60 电动叉车,外观上整车小巧灵活，采用直线条与流线型曲面结合造型，外观简洁，刚劲有力，机动性方面蓄电池、平衡重低重心布置和设计，整车重心低，稳定性好，转弯稳定性好。,"
品牌:
英轩重工
类别:
电动叉车
型号:
HE60
报价:
暂无
"
杭叉 1.8吨 X系列内燃叉车,X系列是杭叉采用先进技术在原有产品基础上，自主开发的全新系列内燃平衡重式叉车，通过对外观造型、节能环保、舒适性、安全性、可靠性的全面升级，成为满足您全方位需求的高性能叉车。,"
品牌:
杭叉
类别:
内燃叉车
型号:
1.8吨
报价:
暂无
"
杭叉 A系列2.5吨 蓄电池叉车,采用全新理念的外形设计方法，国际设计公司参与设计，车身侧面具有清晰的线条与折边，线条具有灵动的方向，光滑过渡至配重，线条与线条之间一气呵成，具有强大视觉张力。整车外形小巧、外观简洁，外露件均采用环保的金属材质，牢固可靠。,"
品牌:
杭叉
类别:
电动叉车
型号:
A系列2.5吨
报价:
暂无
"
合力叉车 H3C系列1.5-2吨 小轴距叉车,H3C系列1.5-2吨小轴距叉车采用负荷感转向系统，进一步提升作业效率，采用大转角转向桥，减少整车的转弯半径。,"
品牌:
合力叉车
类别:
内燃叉车
型号:
H3C系列1.5-2吨
报价:
暂无
"
合力叉车 G3系列4- 5吨 锂电池平衡重式叉车,G3系列4- 5吨锂电池平衡重式叉车 可靠性高，采用免维护集成电桥，产品成熟可靠，久经市场考验，行驶及泵电机均采用兔维护交流电机。,"
品牌:
合力叉车
类别:
电动叉车
型号:
G3系列4- 5吨
报价:
暂无
"
大连叉车 CPCD70 平衡重式内燃叉车石材市场专用车,大连叉车 CPCD70 平衡重式内燃叉车石材市场专用车是大连叉车生产制造的平衡重式内燃叉车石材市场专用车。,"
品牌:
大连叉车
类别:
内燃叉车
型号:
CPCD70
报价:
暂无
"
龙工 LG18BE 蓄电池叉车,LG18BE蓄电池叉车先进的AC（交流）双驱动电机，能产生强大的牵引力和动力电机的释放制动、再生制动，使整车制动更平稳坡道防滑功能，在坡道可平稳自动滑行强劲的AC油泵电机提供更大的扭矩，使货叉起升和下降更加平稳起升速度可调操纵杆位置的设计更符合人机工程学原理，可减轻驾驶员的疲劳。,"
品牌:
龙工
类别:
电动叉车
型号:
LG18BE
报价:
暂无
"
柳工 CPC47 内燃平衡重式叉车,A系列内燃平衡重式叉车是柳工新款的经济型叉车，操作简明易用，具有视野开阔、可靠耐用和维护便捷等优点，深受广大客户欢迎，非常适合工厂、加工中心、物流和租赁等场合使用。,"
品牌:
柳工
类别:
内燃叉车
型号:
CPC47
报价:
暂无
"
海斯特 J3.00EX 电动平衡重式叉车,J00EX电动平衡重式叉车下沉式电瓶布置，提高整车稳定性；采用交流电机控制系统，降低维护费用，提高再生制动性能和叉车操控性，更加省电；单一踏板控制前进、后退、加速，提高工作效率；预设4种动力模式（1-3和超强模式），可根据作业需要选择不同模式，以延长电瓶持续使用时间或提高叉车动力性能；。,"
品牌:
海斯特
类别:
电动叉车
型号:
J3.00EX
报价:
暂无
"
中联重科 FD100Z 内燃平衡重式叉车,"FD100Z内燃平衡重式叉车自制门架车架，机械臂高精度焊接，更结实耐用;散热系统经过优化设计，将中冷，水冷，油散热独立布置,大幅度提高发动机、变速箱核心部件的可靠性。","
品牌:
中联重科
类别:
内燃叉车
型号:
FD100Z
报价:
暂无
"
徐工 XCF1606K 大吨位平衡重式叉车,XCF1606K平衡重式叉车采用先进技术理念，对整车进行合理布局，并对门架及车架等大型结构件进行CAE有限元仿真分析及优化，确保整车稳定性及可靠性。,"
品牌:
徐工
类别:
电动叉车
型号:
XCF1606K
报价:
暂无
"
华南重工 HNF350S 石材专用叉车,华南重工 HNF350S 石材专用叉车是华南重工生产制造的石材专用叉车。,"
品牌:
华南重工
类别:
内燃叉车
型号:
HNF350S
报价:
暂无
"
迪万伦 B20~30Se 电动叉车,迪万伦 B20~30Se 电动叉车是迪万伦生产制造的电动叉车。,"
品牌:
迪万伦
类别:
电动叉车
型号:
B20~30Se
报价:
暂无
"
江淮重工 CPCD35J 内燃叉车,江淮重工 CPCD35J 内燃叉车是江淮重工生产制造的内燃叉车。,"
品牌:
江淮重工
类别:
内燃叉车
型号:
CPCD35J
报价:
暂无
"
英轩重工 HE50 电动叉车,动力强劲，行驶速度高、起升速度快、爬坡能力强，作业效率高。,"
品牌:
英轩重工
类别:
电动叉车
型号:
HE50
报价:
暂无
"
现代重工 CPC(D)30G 柴油叉车,CPCD30G柴油叉车强劲的发动机系统用直喷技术，具有优良的起动性能；具有油耗低、噪音低、动力性能好，且整机运行可靠；整机采用分部件油漆，外形美观大方；优质的售后服务和充足的配件供应，彻底为用户解决了后顾之忧；优质组合仪表韩国进口优质电子仪表，工作性能可靠，操纵者在操作时可以清晰方便的观察电子仪表的各项数据。同时仪表带有各种警示指示灯，使工作更加安全可靠。,"
品牌:
现代重工
类别:
内燃叉车
型号:
CPC(D)30G
报价:
暂无
"
杭叉 A系列2.0吨 蓄电池叉车,采用全新理念的外形设计方法，国际设计公司参与设计，车身侧面具有清晰的线条与折边，线条具有灵动的方向，光滑过渡至配重，线条与线条之间一气呵成，具有强大视觉张力。整车外形小巧、外观简洁，外露件均采用环保的金属材质，牢固可靠。,"
品牌:
杭叉
类别:
电动叉车
型号:
A系列2.0吨
报价:
暂无
"
英轩重工 K36 四轮平衡重式内燃叉车/K系列,整车结构优化，承载能力强，稳定性好；采用加强型转向桥，确保转向灵敏稳定，同时增加了耐用性和可靠性；整机振动小，噪音低，提高了驾驶员的操作舒适度。,"
品牌:
英轩重工
类别:
内燃叉车
型号:
K36
报价:
暂无
"
合力叉车 G3系列6- 7t 锂电池平衡重式叉车,G3系列6- 7t锂电池平衡重式叉车高效节能，双驱动力强劲，爬坡性能优越。双枪充电，快速高效，丰富配置，节能降耗。,"
品牌:
合力叉车
类别:
电动叉车
型号:
G3系列6- 7t
报价:
暂无
"
杭叉 1.5吨 X系列内燃叉车,X系列是杭叉采用先进技术在原有产品基础上，自主开发的全新系列内燃平衡重式叉车，通过对外观造型、节能环保、舒适性、安全性、可靠性的全面升级，成为满足您全方位需求的高性能叉车。,"
品牌:
杭叉
类别:
内燃叉车
型号:
1.5吨
报价:
暂无
"
龙工 LG13BE 蓄电池叉车,LG13BE蓄电池叉车先进的AC（交流）双驱动电机，能产生强大的牵引力和动力电机的释放制动、再生制动，使整车制动更平稳坡道防滑功能，在坡道可平稳自动滑行强劲的AC油泵电机提供更大的扭矩，使货叉起升和下降更加平稳起升速度可调操纵杆位置的设计更符合人机工程学原理，可减轻驾驶员的疲劳仪表布局合理，能够使驾驶员一目了然的观察到车子的运行状态。,"
品牌:
龙工
类别:
电动叉车
型号:
LG13BE
报价:
暂无
"
合力叉车 G3系列5-10吨 内燃平衡重叉车,G3系列5-10吨内燃平衡重叉车整机采用配备满足了全球最新排放要求的进口品牌高压共轨发动机，通过排气后处理单元使用，似的排放污染物大幅降低。,"
品牌:
合力叉车
类别:
内燃叉车
型号:
G3系列5-10吨
报价:
暂无
"
海斯特 J2.50EX 电动平衡重式叉车,J50EX电动平衡重式叉车下沉式电瓶布置，提高整车稳定性；采用交流电机控制系统，降低维护费用，提高再生制动性能和叉车操控性，更加省电；单一踏板控制前进、后退、加速，提高工作效率；预设4种动力模式（1-3和超强模式），可根据作业需要选择不同模式，以延长电瓶持续使用时间或提高叉车动力性能；。,"
品牌:
海斯特
类别:
电动叉车
型号:
J2.50EX
报价:
暂无
"
大连叉车 CPCD30 平衡重式内燃叉车(3吨),大连叉车 CPCD30 平衡重式内燃叉车(3吨)是大连叉车生产制造的平衡重式内燃叉车(3吨)。,"
品牌:
大连叉车
类别:
内燃叉车
型号:
CPCD30
报价:
暂无
"
徐工 XCF1206K 大吨位平衡重式叉车,流线外形、全悬浮车身、主流配置、散热优良。,"
品牌:
徐工
类别:
电动叉车
型号:
XCF1206K
报价:
暂无
"
柳工 CPC45 内燃平衡重式叉车,A系列内燃平衡重式叉车是柳工新款的经济型叉车，操作简明易用，具有视野开阔、可靠耐用和维护便捷等优点，深受广大客户欢迎，非常适合工厂、加工中心、物流和租赁等场合使用。,"
品牌:
柳工
类别:
内燃叉车
型号:
CPC45
报价:
暂无
"
英轩重工 CPD25 四轮平衡重式电动叉车/E系列（锂电池）,该产品搭载国际知名品牌的磷酸铁锂电芯，标配电池加热功能；控制平衡精准、性能优良；电池可靠、终身免维护；可快速充电，随时随用。,"
品牌:
英轩重工
类别:
电动叉车
型号:
CPD25
报价:
暂无
"
中联重科 FD120Z 内燃平衡重式叉车,FD120Z内燃平衡重式叉车采用BOSCH高压共轨发动机、功率大、扭力强劲，液力换向变速箱+340高性能变矩器，性能更加稳定、可靠，匹配折返式预滤器及大流量空滤器，为发动机的工作保驾护航。,"
品牌:
中联重科
类别:
内燃叉车
型号:
FD120Z
报价:
暂无
"
杭叉 A系列1.8吨 蓄电池叉车,采用全新理念的外形设计方法，国际设计公司参与设计，车身侧面具有清晰的线条与折边，线条具有灵动的方向，光滑过渡至配重，线条与线条之间一气呵成，具有强大视觉张力。整车外形小巧、外观简洁，外露件均采用环保的金属材质，牢固可靠。,"
品牌:
杭叉
类别:
电动叉车
型号:
A系列1.8吨
报价:
暂无
"
华南重工 HNF300S 石材专用叉车,HNF300S石材专用叉车采用动力强劲的柴油发动机，工作可靠，经济性好。液力传动，行星式轮边减速器、无级变速，操作简单。全液压转向系统，实现转向轻便，纯滚动转向，轮胎磨损小。采用进口重卡式高放大比制动系统确保重载制动，制动可靠。优化整机架构，稳定性强;转弯半径小，转向灵活，便于操作。宽视野门架，视野宽广便于驾驶员观察。,"
品牌:
华南重工
类别:
内燃叉车
型号:
HNF300S
报价:
暂无
"
合力叉车 特种车辆系列G3系列3-3.5t 越野叉车,特种车辆系列G3系列3-3.5t越野叉车全新升级外形及操纵，、加强型硬连接带差速锁，软连接驱动桥带限滑差速器，很好的保证了车辆的越野能力。,"
品牌:
合力叉车
类别:
电动叉车
型号:
特种车辆系列G3系列3-3.5t
报价:
暂无
"
江淮重工 CPCD25J 内燃叉车,江淮重工 CPCD25J 内燃叉车是江淮重工生产制造的内燃叉车。,"
品牌:
江淮重工
类别:
内燃叉车
型号:
CPCD25J
报价:
暂无
"
龙工 FB20 蓄电池叉车,FB20蓄电池叉车整车关键部位，从电控系统、仪表等，都采用进口，重要部件经过严格可靠性试验，保证了整机性能的稳定性噪音低、无污染、安全性好、工作平稳整车结构简洁、紧凑，使得维修更为方便宽视野的门架设计，优化了门架结构，使操作者的视野开阔各操作系统合理布局，充分体现人机工程原理，提高舒适性降低操作者的劳动强度。,"
品牌:
龙工
类别:
电动叉车
型号:
FB20
报价:
暂无
"
现代重工 CPCD50F(07) 柴油叉车,CPCD50F07柴油叉车技术领先的现代叉车，给您轻松的操作环境强劲的发动机系统用直喷技术，具有优良的起动性能；具有油耗低、噪音低、动力性能好，且整机运行可靠；整机采用分部件油漆，外形美观大方；优质的售后服务和充足的配件供应，彻底为用户解决了后顾之忧；便捷的维护系统发动机罩打开后，发动机、电瓶、空滤器、冷却系统一目了然，方便日常检查和保养。上下车踏板。,"
品牌:
现代重工
类别:
内燃叉车
型号:
CPCD50F(07)
报价:
暂无
"
海斯特 J2.00EX 电动平衡重式叉车,J00EX电动平衡重式叉车下沉式电瓶布置，提高整车稳定性；采用交流电机控制系统，降低维护费用，提高再生制动性能和叉车操控性，更加省电；单一踏板控制前进、后退、加速，提高工作效率；预设4种动力模式（1-3和超强模式），可根据作业需要选择不同模式，以延长电瓶持续使用时间或提高叉车动力性能；。,"
品牌:
海斯特
类别:
电动叉车
型号:
J2.00EX
报价:
暂无
"
英轩重工 K33 四轮平衡重式内燃叉车/K系列,K33叉车整车结构优化，承载能力强，稳定性好；采用新技术的线束和防水接插件，多路保险丝的布置，提高了电路系统的安全性和稳定性；,"
品牌:
英轩重工
类别:
内燃叉车
型号:
K33
报价:
暂无
"
徐工 XCF1006K 平衡重式叉车,流线外形、全悬浮车身、主流配置、散热优良,"
品牌:
徐工
类别:
电动叉车
型号:
XCF1006K
报价:
暂无
"
杭叉 CPCD300-W36 30吨内燃叉车,28-32吨叉车，主要关键件均选用国际品牌厂家配套产品，整车性能优良、可靠耐用，安全性高、产品外观大气沉稳、简洁明快。产品用途广泛，适用于港口、铁路、钢铁等繁重工况的工作环境。,"
品牌:
杭叉
类别:
内燃叉车
型号:
CPCD300-W36
报价:
暂无
"
英轩重工 CPD20 四轮平衡重式电动叉车/E系列（锂电池）,该产品搭载国际知名品牌的磷酸铁锂电芯，标配电池加热功能；控制平衡精准、性能优良；电池可靠、终身免维护；可快速充电，随时随用。,"
品牌:
英轩重工
类别:
电动叉车
型号:
CPD20
报价:
暂无
"
合力叉车 G3系列4-5t 内燃叉车,"G3系列4-5t内燃叉车防误操作电子停车制动，提升安全性及操作便捷性，配备双导轮变矩器变速箱,可实现无极变速。","
品牌:
合力叉车
类别:
内燃叉车
型号:
G3系列4-5t
报价:
暂无
"
杭叉 A系列1.5吨 蓄电池叉车,采用全新理念的外形设计方法，国际设计公司参与设计，车身侧面具有清晰的线条与折边，线条具有灵动的方向，光滑过渡至配重，线条与线条之间一气呵成，具有强大视觉张力。整车外形小巧、外观简洁，外露件均采用环保的金属材质，牢固可靠。,"
品牌:
杭叉
类别:
电动叉车
型号:
A系列1.5吨
报价:
暂无
"
大连叉车 FD200 平衡重式内燃叉车(15-20吨),大连叉车 FD200 平衡重式内燃叉车(15-20吨)是大连叉车生产制造的平衡重式内燃叉车(15-20吨)。,"
品牌:
大连叉车
类别:
内燃叉车
型号:
FD200
报价:
暂无
"
合力叉车 G3系列双驱2.5-3.5t 锂电池平衡重式叉车,G3系列双驱2.5-3.5t锂电池平衡重式叉车强劲性能，卓越高效，采用前轮双电机驱动，动力强劲，作业效率更高。,"
品牌:
合力叉车
类别:
电动叉车
型号:
G3系列双驱2.5-3.5t
报价:
暂无
"
柳工 CPCD40 内燃平衡重式叉车,A系列内燃平衡重式叉车是柳工新款的经济型叉车，操作简明易用，具有视野开阔、可靠耐用和维护便捷等优点，深受广大客户欢迎，非常适合工厂、加工中心、物流和租赁等场合使用。,"
品牌:
柳工
类别:
内燃叉车
型号:
CPCD40
报价:
暂无
"
海斯特 J1.75EX 电动平衡重式叉车,J75EX电动平衡重式叉车下沉式电瓶布置，提高整车稳定性；采用交流电机控制系统，降低维护费用，提高再生制动性能和叉车操控性，更加省电；单一踏板控制前进、后退、加速，提高工作效率；预设4种动力模式（1-3和超强模式），可根据作业需要选择不同模式，以延长电瓶持续使用时间或提高叉车动力性能；。,"
品牌:
海斯特
类别:
电动叉车
型号:
J1.75EX
报价:
暂无
"
中联重科 FD60Z 内燃平衡重式叉车,"FD60Z内燃平衡重式叉车自制门架车架，机械臂高精度焊接，更结实耐用,散热系统经过优化设计，将中冷，水冷，油散热独立布置，大幅度提高发动机、变速箱核心部件的可靠性.","
品牌:
中联重科
类别:
内燃叉车
型号:
FD60Z
报价:
暂无
"
徐工 XCF706K 大吨位平衡重式叉车,流线外形、全悬浮车身、主流配置、散热优良。,"
品牌:
徐工
类别:
电动叉车
型号:
XCF706K
报价:
暂无
"
华南重工 HNF250S 石材专用叉车,HNF250S石材专用叉车采用动力强劲的柴油发动机，工作可靠，经济性好。液力传动，行星式轮边减速器、无级变速，操作简单。全液压转向系统，实现转向轻便，纯滚动转向，轮胎磨损小。采用进口重卡式高放大比制动系统确保重载制动，制动可靠。优化整机架构，稳定性强;转弯半径小，转向灵活，便于操作。宽视野门架，视野宽广便于驾驶员观察。,"
品牌:
华南重工
类别:
内燃叉车
型号:
HNF250S
报价:
暂无
"
杭叉 A系列2.0吨 三支点蓄电池叉车,整车小巧灵活，设计紧凑。国际工业设计公司参与整车造型设计，运用线与面的完美结合，使整体流线型强，具有动感。,"
品牌:
杭叉
类别:
电动叉车
型号:
A系列2.0吨
报价:
暂无
"
江淮重工 CPCD30J 内燃叉车,江淮重工 CPCD30J 内燃叉车是江淮重工生产制造的内燃叉车。,"
品牌:
江淮重工
类别:
内燃叉车
型号:
CPCD30J
报价:
暂无
"
合力叉车 G2系列1.5-2t 前驱三支点锂电池叉车,"G2系列1.5-2t前驱三支点锂电池叉车集成电机的转向桥，跟随性强,结构简单。扭矩反馈装置，角度显示及自动回正功能，运动精确,方便控制。","
品牌:
合力叉车
类别:
电动叉车
型号:
G2系列1.5-2t
报价:
暂无
"
现代重工 CPC30F 柴油叉车,CPC30F柴油叉车强劲的发动机系统用直喷技术，具有优良的起动性能；具有油耗低、噪音低、动力性能好，且整机运行可靠；整机采用分部件油漆，外形美观大方；优质的售后服务和充足的配件供应，彻底为用户解决了后顾之忧；优质指针式组合仪表帮助您提高工作效率。,"
品牌:
现代重工
类别:
内燃叉车
型号:
CPC30F
报价:
暂无
"
海斯特 J1.50EX 电动平衡重式叉车,J50EX电动平衡重式叉车下沉式电瓶布置，提高整车稳定性；采用交流电机控制系统，降低维护费用，提高再生制动性能和叉车操控性，更加省电；单一踏板控制前进、后退、加速，提高工作效率；预设4种动力模式（1-3和超强模式），可根据作业需要选择不同模式，以延长电瓶持续使用时间或提高叉车动力性能；。,"
品牌:
海斯特
类别:
电动叉车
型号:
J1.50EX
报价:
暂无
"
英轩重工 K30 内燃平衡重叉车,K30叉车采用高压共轨发动机（德国博世高压油泵）、低能耗、环保、清洁、动力强劲，符合国Ⅳ排放标准；,"
品牌:
英轩重工
类别:
内燃叉车
型号:
K30
报价:
暂无
"
徐工 XCF506K 大吨位平衡重式叉车,流线外形、全悬浮车身、主流配置、散热优良。,"
品牌:
徐工
类别:
电动叉车
型号:
XCF506K
报价:
暂无
"
杭叉 CPCD320-W36 32吨内燃叉车,28-32吨叉车，主要关键件均选用国际品牌厂家配套产品，整车性能优良、可靠耐用，安全性高、产品外观大气沉稳、简洁明快。产品用途广泛，适用于港口、铁路、钢铁等繁重工况的工作环境。,"
品牌:
杭叉
类别:
内燃叉车
型号:
CPCD320-W36
报价:
暂无
"
杭叉 A系列1.8吨 三支点蓄电池叉车,整车小巧灵活，设计紧凑。国际工业设计公司参与整车造型设计，运用线与面的完美结合，使整体流线型强，具有动感。,"
品牌:
杭叉
类别:
电动叉车
型号:
A系列1.8吨
报价:
暂无
"
合力叉车 G3系列3-3.5吨 柴油/液化气平衡重式叉车,"G3系列3-3.5吨柴油/液化气平衡重式叉车全新升级，”鼎” 巨献，整车形象全面升级,采用合力全新家族化PI特征，颜值与内涵并存，中华”鼎”造型展示企业深厚底蕴，合力以一孰鼎之势馈社会以精品;创新配色探索，时尚大气,与众不同。","
品牌:
合力叉车
类别:
内燃叉车
型号:
G3系列3-3.5吨
报价:
暂无
"
合力叉车 G2系列1.6-2吨 前移式锂电池叉车,"G2系列1.6-2吨前移式锂电池叉车采用三相交流技术，行驶，提升和转向均采用三相交流电机控制，强大的加速性能，行驶方向切换灵敏免维护电机寿命更长,维护费用低，能量回收技术，续航时间更长。","
品牌:
合力叉车
类别:
电动叉车
型号:
G2系列1.6-2吨
报价:
暂无
"
大连叉车 FD180 平衡重式内燃叉车(15-20吨),大连叉车 FD180 平衡重式内燃叉车(15-20吨)是大连叉车生产制造的平衡重式内燃叉车(15-20吨)。,"
品牌:
大连叉车
类别:
内燃叉车
型号:
FD180
报价:
暂无
"
海斯特 J40XNT 电动平衡重式叉车,J40XNT电动平衡重式叉车J30-40XNT轮配置提供了无与伦比的机动性，使得此类叉车可以在有限的空间和拥挤的装卸地点内实现更小的转弯半径。,"
品牌:
海斯特
类别:
电动叉车
型号:
J40XNT
报价:
暂无
"
柳工 CPCD18 内燃平衡重式叉车,A系列内燃平衡重式叉车是柳工新款的经济型叉车，操作简明易用，具有视野开阔、可靠耐用和维护便捷等优点，深受广大客户欢迎，非常适合工厂、加工中心、物流和租赁等场合使用。,"
品牌:
柳工
类别:
内燃叉车
型号:
CPCD18
报价:
暂无
"
徐工 XCFM305K 大吨位平衡重式叉车,流线外形、全悬浮车身、主流配置、散热优良。,"
品牌:
徐工
类别:
电动叉车
型号:
XCFM305K
报价:
暂无
"
中联重科 FD25Z 内燃平衡重式叉车,FD25Z 内燃平衡重式叉车产品性价比高， 可操作性更强、经济实用、维护成本低。液压系统高效节能，降低整车的燃油消耗。,"
品牌:
中联重科
类别:
内燃叉车
型号:
FD25Z
报价:
暂无
"
杭叉 A系列1.6吨 三支点蓄电池叉车,整车小巧灵活，设计紧凑。国际工业设计公司参与整车造型设计，运用线与面的完美结合，使整体流线型强，具有动感。,"
品牌:
杭叉
类别:
电动叉车
型号:
A系列1.6吨
报价:
暂无
"
华南重工 HNF200S 集装箱重箱叉车,HNF200S集装箱重箱叉车采用动力强劲的柴油发动机，工作可靠，经济性好。液力传动，行星式轮边减速器、无级变速，操作简单。全液压转向系统，实现转向轻便，纯滚动转向，轮胎磨损小。采用进口重卡式高放大比制动系统确保重载制动，制动可靠。优化整机架构，稳定性强;转弯半径小，转向灵活，便于操作。宽视野门架，视野宽广便于驾驶员观察。,"
品牌:
华南重工
类别:
内燃叉车
型号:
HNF200S
报价:
暂无
"
合力叉车 G2系列1.5-3.8t 锂电池平衡重式叉车(专用车),G2系列1.5-3.8t锂电池平衡重式叉车(专用车)S/M/H三种配置|随心选择，M/H配置车型综合性能优越，媲美燃油车，作业效率显著提升。,"
品牌:
合力叉车
类别:
电动叉车
型号:
G2系列1.5-3.8t
报价:
暂无
"
现代重工 CPCD40E(07) 柴油叉车,CPCD40E07柴油叉车更宽阔的操作视野与前代产品相比，加宽20mm门架轨道间距离，方向盘中未装显示盘，从而拓宽了操作视野。防止门架急下降及防倾斜功能采用具有倾斜自锁功能的多路换向阀，防止停车时门架倾斜。为防止提升系统损坏时，门架急下降现象，安装了下降控制阀和下降安全阀，从而有效预防作业场合中的安全事故。,"
品牌:
现代重工
类别:
内燃叉车
型号:
CPCD40E(07)
报价:
暂无
"
海斯特 J35XNT 电动平衡重式叉车,J35XNT电动平衡重式叉车J30-40XNT轮配置提供了无与伦比的机动性，使得此类叉车可以在有限的空间和拥挤的装卸地点内实现更小的转弯半径。,"
品牌:
海斯特
类别:
电动叉车
型号:
J35XNT
报价:
暂无
"
杭叉 CPCD280-W36 28吨内燃叉车,28-32吨叉车，主要关键件均选用国际品牌厂家配套产品，整车性能优良、可靠耐用，安全性高、产品外观大气沉稳、简洁明快。产品用途广泛，适用于港口、铁路、钢铁等繁重工况的工作环境。,"
品牌:
杭叉
类别:
内燃叉车
型号:
CPCD280-W36
报价:
暂无
"
徐工 XVSB15-PSR-C 平衡重式叉车,徐工 XVSB15-PSR-C 平衡重式叉车是徐工生产制造的平衡重式叉车。,"
品牌:
徐工
类别:
电动叉车
型号:
XVSB15-PSR-C
报价:
暂无
"
合力叉车 K2系列3-3.8吨 内燃平衡重式出租专用叉车,K2系列3-3.8吨内燃平衡重式出租专用叉车选用新型专用变速箱，牵引力大，转场速度快。选配493VP泵、495VP泵发动机，动力强劲，绿色环保。,"
品牌:
合力叉车
类别:
内燃叉车
型号:
K2系列3-3.8吨
报价:
暂无
"
杭叉 A系列1.5吨 三支点蓄电池叉车,整车小巧灵活，设计紧凑。国际工业设计公司参与整车造型设计，运用线与面的完美结合，使整体流线型强，具有动感。,"
品牌:
杭叉
类别:
电动叉车
型号:
A系列1.5吨
报价:
暂无
"
大连叉车 FD150 平衡重式内燃叉车(15-20吨),大连叉车 FD150 平衡重式内燃叉车(15-20吨)是大连叉车生产制造的平衡重式内燃叉车(15-20吨)。,"
品牌:
大连叉车
类别:
内燃叉车
型号:
FD150
报价:
暂无
"
合力叉车 G系列8.5-10吨 锂电池叉车,G系列8.5-10吨锂电池叉车采用成熟可靠、性能卓越的国际一线品牌核心部件:轮边驱动单元、交流牵引电机、交流泵电机、控制器等，优化整车质分布降低重心，高位承载能力比同吨位车更强。,"
品牌:
合力叉车
类别:
电动叉车
型号:
G系列8.5-10吨
报价:
暂无
"
柳工 CLG2035G 内燃平衡重式叉车,柳工C系列内燃平衡重式叉车是第三代产品，是一款专为国内外高端市场全新定制的叉车，是与柳工英国设计中心倾力协作，历时4年，意旨打造成的行业典范！柳工C系列叉车全身流淌着代表柳工最高端设备的DNA，性能卓越、智能、安全，尽显王者风范！,"
品牌:
柳工
类别:
内燃叉车
型号:
CLG2035G
报价:
暂无
"
海斯特 J30XNT 电动平衡重式叉车,J30XNT电动平衡重式叉车J30-40XNT轮配置提供了无与伦比的机动性，使得此类叉车可以在有限的空间和拥挤的装卸地点内实现更小的转弯半径。,"
品牌:
海斯特
类别:
电动叉车
型号:
J30XNT
报价:
暂无
"
中联重科 FD160Z 内燃平衡重式叉车,FD160Z内燃平衡重式叉车采用高强度板材和箱型设计的车架结构，更加耐久，尤其适合纸业、集装箱转运等市场对高强度、坚固性和长时间的作业工况。,"
品牌:
中联重科
类别:
内燃叉车
型号:
FD160Z
报价:
暂无
"
徐工 XVB-TW15 三支点电动平衡重叉车,徐工 XVB-TW15 三支点电动平衡重叉车是徐工生产制造的三支点电动平衡重叉车。,"
品牌:
徐工
类别:
电动叉车
型号:
XVB-TW15
报价:
暂无
"
华南重工 HNF160S 石材专用叉车,HNF160S石材专用叉车采用动力强劲的柴油发动机，工作可靠，经济性好。液力传动，行星式轮边减速器、无级变速，操作简单。采用进口重卡式高放大比制动系统确保重载制动，制动可靠。全液压转向系统，实现转向轻便，转弯半径小，转向灵活，便于操作。采用双泵合流工作液压系统，大幅度降低油耗、能耗。宽视野门架，视野宽广便于驾驶员观察。,"
品牌:
华南重工
类别:
内燃叉车
型号:
HNF160S
报价:
暂无
"
杭叉 A系列1.3吨 三支点蓄电池叉车,整车小巧灵活，设计紧凑。国际工业设计公司参与整车造型设计，运用线与面的完美结合，使整体流线型强，具有动感。,"
品牌:
杭叉
类别:
电动叉车
型号:
A系列1.3吨
报价:
暂无
"
现代重工 CPC30E(08S) 柴油叉车,CPC30E08S柴油叉车强劲的发动机系统用直喷技术，具有优良的起动性能；具有油耗低、噪音低、动力性能好，且整机运行可靠；整机采用分部件油漆，外形美观大方；优质的售后服务和充足的配件供应，彻底为用户解决了后顾之忧；优质进口分离式组合仪表。,"
品牌:
现代重工
类别:
内燃叉车
型号:
CPC30E(08S)
报价:
暂无
"
合力叉车 G系列1-3.5t 锂电池平衡重式叉车(升级型),G系列1-3.5t锂电池平衡重式叉车(升级型)绿色环保，零排放，低噪音，免维护，无需补液、防尘，免日常维护，免人工保养。,"
品牌:
合力叉车
类别:
电动叉车
型号:
G系列1-3.5t
报价:
暂无
"
杭叉 CPCD200-W36 内燃叉车,CPCD200-W36内燃叉车20-25吨叉车，主要关键件均选用国家知名厂家配套产品，整车性能优良、可靠耐用，安全性高、产品外观大气沉稳，简洁明快。产品用途广泛，适用于港口、铁路、钢铁等繁重工况的工作环境。动力系统。,"
品牌:
杭叉
类别:
内燃叉车
型号:
CPCD200-W36
报价:
暂无
"
海斯特 A1.50XL 电动平衡重式叉车,A50XL电动平衡重式叉车A00-50XL型叉车提供其他经济型叉车所不具备的技术规格。轴距可变，可以轻松操纵。可以在狭窄的巷道内或者拥挤的装卸货架仓内进行急转弯。配备有5位倾斜转向杆和完全可调的半悬挂式座椅，能够为驾驶者提供更多的舒适感。采用晶体管控制的液压动力转向系统，可以大大提升可控性。SEM（他励电动机）能够提供稳定可靠的性能。,"
品牌:
海斯特
类别:
电动叉车
型号:
A1.50XL
报价:
暂无
"
合力叉车 K系列3.8吨 内燃叉车,K系列3.8吨内燃叉车外形简单、大方美观，严格的环保设计，高顶式大通径通道进气系统设计，有效发挥发动机性能，提高寿命。,"
品牌:
合力叉车
类别:
内燃叉车
型号:
K系列3.8吨
报价:
暂无
"
