名称,介绍,详情
骏马 JM2045H 全液压组合式振动压路机,JM2045H全液压组合式振动压路机适用范围适用于高等级公路和城市道路、城际及县乡公路、水利工程、体育和其它工业场地等一般路面沥青面层的压实和修补。,"
工作质量（kg）:
4500
振动频率（Hz）:
50
发动机型号:
4L68
额定功率（KW）:
36.8
"
科泰重工 KS225H-2 单钢轮压路机,一、性能卓越的动力系统KS225H-2全液压振动压路机配备了潍柴三阶段发动机，功率140KW，启动迅速，电熄火方便，经久耐用和燃油经济性兼备，能满足苛刻的排放要求。二、久经考验的液压行走系统。,"
工作质量（kg）:
22000
振动频率（Hz）:
28/32
发动机型号:
潍柴WP6(国Ⅲ)
额定功率（KW）:
140
"
路得威 RWYL41 双钢轮压路机,Honda汽油机动力，液压单轮驱动，机械转向,"
工作质量（kg）:
780
振动频率（Hz）:
70
发动机型号:
HONDA, GX390
额定功率（KW）:
13.0hp/3600rpm
"
国机洛建 LSS321 机械单钢轮振动压路机,LSS321机械单钢轮振动压路机特点及优势：环保节能：综合节能137%，其中采用低速、增压发动机，节能10%以上；离合器油门联动，节能37%。效率高：拥有7项技术，振动轮启动平稳、使用寿命长、激振力大、压实效果好；升级版灯光设计，提高夜间作业效率。高温作业：专用发动机吸风通道，散热效果好，适合摄氏50度环境下作业。操纵舒适：。,"
工作质量（kg）:
21000
振动频率（Hz）:
28/35
发动机型号:
SC8D200
额定功率（KW）:
132
"
戴纳派克 CC5200 VI 双钢轮压路机,戴纳派克 CC5200 VI 双钢轮压路机是戴纳派克生产制造的驱动方式为液压式双钢轮压路机，CC5200 VI的工作质量（kg）为11800。,"
工作质量（kg）:
11800
振动频率（Hz）:
51/67
发动机型号:
Cummins F3.8 V
额定功率（KW）:
100 kW (135.0 hp )
"
骏马 JM820 单钢轮振动压路机,JM820单钢轮振动压路机性能特点：Mainfeatures机械驱动，三档速度；液压振动，电控起振；液压转向，操作轻便铰接车架，转向灵活；整机流线型设计，造型美观；后机罩可大角度翻起，维护方便具有超强的压实性能；双幅振动，适用于不同阶段的压实作业；具有大小振动延时转换功能，转换平稳采用带同步器的压路机专用变速箱，操作轻便舒适均可选装冷暖空调。,"
工作质量（kg）:
20000
振动频率（Hz）:
30
发动机型号:
SC8D175
额定功率（KW）:
128
"
骏马 YZC12H 全液压双钢轮振动压路机,YZC12H全液压双钢轮振动压路机适用范围适用于较高等级公路和城市道路、城际及县乡公路及其它工业场地等一般路面沥青面层的压实和修补。,"
工作质量（kg）:
12000
振动频率（Hz）:
45
发动机型号:
QSB3.9-C125-30
额定功率（KW）:
93
"
徐工 XS365 全液压单钢轮压路机,XS365全液压单钢轮压路机发动机配备配备潍柴国Ⅲ水冷发动机，功率储备大，油耗低、噪音小。,"
工作质量（kg）:

振动频率（Hz）:
26/31
发动机型号:

额定功率（KW）:

"
戴纳派克 CC4200 VI 双钢轮振动压路机,戴纳派克 CC4200 VI 双钢轮振动压路机是戴纳派克生产制造的驱动方式为液压式双钢轮振动压路机，CC4200 VI的工作质量（kg）为10000。,"
工作质量（kg）:
10000
振动频率（Hz）:
51/67
发动机型号:
Cummins F3.8 V
额定功率（KW）:
100 kW (135 hp )
"
柳工 6620E-单驱 全液压单钢轮压路机,6620E-单驱全液压单钢轮压路机采用全液压驱动，无级变速，免去频繁离合换挡，操纵舒适高效，起停无压痕，压实效果好，独有柳工无冲击激振器，柔性起停振，避免甩块激振器起停振的冲击，杜绝偏心块断裂的风险，有效延长振动轴承和偏心轴使用寿命，确保振动系统高可靠；,"
工作质量（kg）:
20000
振动频率（Hz）:
28/33
发动机型号:

额定功率（KW）:
140
"
骏马 JM802H 全液压双钢轮振动压路机,适用于人行道、县乡公路、停车场、体育场、水管沟槽、建筑庭院等狭窄场地路面沥青面层的压实和修补，也适合高等级公路沥青面层的压实和修补。,"
工作质量（kg）:
2000
振动频率（Hz）:
65
发动机型号:
3M78
额定功率（KW）:
18.4
"
悍马 HC 228 D 全液压单钢轮压路机,HC 228 D全液压单钢轮压路机是全新悍马全液压单钢轮系列22吨级机型，智能操控 高效经济，采用Hammtronic 智能电控系统，油耗更低。,"
工作质量（kg）:
23910
振动频率（Hz）:
27/30
发动机型号:
康明斯 QSB 5.9-C210-30
额定功率（KW）:
154/209
"
戴纳派克 CC1400 VI 国四双钢轮振动压路机,第六代戴纳派克CC1300/CC1400 VI/CC1300C VI/CC1400C VI小型沥青压路机能够适应行业内严苛的施I条件，完美适应人行道及修复工作以及道路施工中的修整工作，为您提供坚固、舒适、现代化的机器，带来理想的压实效果。,"
工作质量（kg）:
5130
振动频率（Hz）:
54/49
发动机型号:
久保田  V2403-M-DI  36kW/48.3hp
额定功率（KW）:

"
三一重工 SSR260AC-8H 26吨单钢轮单驱压路机,"SSR260AC-8H是一款全新的全液压单驱单钢轮压路机，最大激振力416KN，四点支撑振动轮,是一款性能可靠、操作简单舒适的产品，振动轮直径1.7米,可满足路基、基层、机场、水.利水电建设施工。","
工作质量（kg）:
26000
振动频率（Hz）:
27/32
发动机型号:
WP6G200E331
额定功率（KW）:
147
"
骏马 JM803H-1 全液压双钢轮振动压路机,适用范围适用于城市道路、城际公路、县乡公路等路面沥青面层的压实和修补性能特点JM803H-1液压前轮振动。整机优化流线设计，铰接车架，造型美观，转向灵活。独特叉脚支撑设计，视野盲区小。前机罩可大角度开启，维修保养触手可得。电控压力洒水系统，喷洒均匀效果好。配置国际知名品牌液压元件。,"
工作质量（kg）:
3000
振动频率（Hz）:
62
发动机型号:
ZN390Q
额定功率（KW）:
25
"
洛阳路通 LTD723H 全液压双驱振动压路机,采用国外先进技术并采用进口关键零部件生产的全液压振动压路机，该机属超重型振动压路机，具有较大的工作质量和强大的激振力，因而是大面积、高质量、高效能、机械化施工中的最佳压实设备，它适宜于碾压非粘性材料，如砾石、碎石、沙石混合料、砂性土壤等，对底料性材料也有良好的压实效果，本机是高速公路、矿山道路、大型堤坝、重要港口及工业场地等工程中的基础压实的理想设备。,"
工作质量（kg）:
23000
振动频率（Hz）:
28/35
发动机型号:
WP6G190
额定功率（KW）:
140
"
戴纳派克 CC1300 VI 国四双钢轮振动压路机,第六代戴纳派克CC1300/CC1400 VI/CC1300C VI/CC1400C VI小型沥青压路机能够适应行业内严苛的施I条件，完美适应人行道及修复工作以及道路施工中的修整工作，为您提供坚固、舒适、现代化的机器，带来理想的压实效果。,"
工作质量（kg）:
4800
振动频率（Hz）:
54/49
发动机型号:
久保田  V2403-M-DI  36kW/48.3hp
额定功率（KW）:

"
山推 SR26H-C6 单钢轮压路机,SR26H-C6是山推最新研发的全新一代大吨位全液压单驱单钢轮振动压路机，其工作更高效、使用更经济、感受更舒适、维保更便利、操作更智能、外观更大气，适用于各种非粘性土壤，如砾石、碎石、砂石混合料及各种混凝土等进行压实，是大型基础工程的理想设备。,"
工作质量（kg）:
26000
振动频率（Hz）:
28/32
发动机型号:
WP6/WP4.6N
额定功率（KW）:
147
"
骏马 JM803HA 全液压双钢轮振动压路机,适用范围适用于城市道路、城际公路、县乡公路等路面沥青面层的压实和修补性能特点1JM803H-1液压双轮驱动，为无级变速，JM803HA液压后轮振动。整机优化流线设计，铰接车架，造型美观，转向灵活。独特叉脚支撑设计，视野盲区小。前机罩可大角度开启，维修保养触手可得。电控压力洒水系统，喷洒均匀效果好。配置国际知名品牌液压元件。,"
工作质量（kg）:
3000
振动频率（Hz）:
62
发动机型号:
ZN390Q
额定功率（KW）:
25
"
厦工 XG630H 全液压单钢轮压路机,XG630H全液压单钢轮压路机采用潍柴WP10电控高压共轨发动机，性能可靠，油耗低，满足节能环保的时代要求。,"
工作质量（kg）:
30000
振动频率（Hz）:
28/32
发动机型号:
WP10G270E30
额定功率（KW）:
199
"
戴纳派克 CC1300 PLUS 双钢轮振动压路机,戴纳派克 CC1300 PLUS 双钢轮振动压路机是戴纳派克生产制造的驱动方式为液压式双钢轮振动压路机，CC1300 PLUS的工作质量（kg）为3900。,"
工作质量（kg）:
3900
振动频率（Hz）:
52 Hz (V2203) / 53 Hz (D1803)
发动机型号:
Kubota V2203-M (IIIA)
额定功率（KW）:
33 kW (44 hp )
"
宜迅 YX-3500 3.5吨单钢轮振动压路机,YX-3500单钢轮振动压路机，适用于各种道路修补和高速公路路肩、人行道、停车场、体育场和花园草坪的碾压工作，尤其适合于压实管道和排水沟等狭窄场地的压实作业。,"
工作质量（kg）:
3500
振动频率（Hz）:
60
发动机型号:
CF390
额定功率（KW）:

"
骏马 JM803H 全液压双钢轮振动压路机,JM803H全液压双钢轮振动压路机适用范围适用于高等级公路和城市道路、城际及县乡公路、水利工程、体育和其它工业场地等一般路面沥青面层的压实和修补。,"
工作质量（kg）:
3000
振动频率（Hz）:
62
发动机型号:
ZN390Q
额定功率（KW）:
25
"
龙工 LG518D 全液压单钢轮振动压路机,LG518D全液压单钢轮振动压路机康明斯C系列增压水冷发动机，功率储备系数大，低功耗、低噪音，可满足平原和4000米高海拔地区的施工。前后轮全驱闭式液压系统，国际知名品牌液压元件，四档无极变速，速度范围宽，爬坡能力强。变频变幅闭式液压振动系统，钢轮直径、静线载荷与激振力优化配置。振动轮选用高强度材料制作，具有很高的抗磨抗压痕能力。前后轮断油制动系统，确保机器和人员的安全。,"
工作质量（kg）:
18000
振动频率（Hz）:
28/35
发动机型号:
6CTA8.3-C215
额定功率（KW）:
160
"
戴纳派克 CC125 双钢轮振动压路机,戴纳派克 CC125 双钢轮振动压路机是戴纳派克生产制造的驱动方式为液压式双钢轮振动压路机，CC125的工作质量（kg）为3100。,"
工作质量（kg）:
3100
振动频率（Hz）:
58
发动机型号:
Mahindra 275DI
额定功率（KW）:
28.7 kW (39 hp )
"
科泰重工 KS205H-2 单钢轮压路机（单驱）,科泰重工 KS205H-2 单钢轮压路机（单驱）是科泰重工生产制造的驱动方式为液压式单钢轮压路机（单驱），KS205H-2的工作质量（kg）为20000。,"
工作质量（kg）:
20000
振动频率（Hz）:
28/32
发动机型号:
潍柴WP6(国Ⅲ)
额定功率（KW）:
140
"
戴纳派克 CC1100 VI 双钢轮压路机,戴纳派克 CC1100 VI 双钢轮压路机是戴纳派克生产制造的驱动方式为液压式双钢轮压路机，CC1100 VI的工作质量（kg）为2400。,"
工作质量（kg）:
2400
振动频率（Hz）:
66/ 61
发动机型号:
Kubota D1703-M (IIIA)
额定功率（KW）:
26 kW (35 hp)
"
国机洛建 LSD1401H 全液压单钢轮振动压路机,LSD1401H全液压单钢轮振动压路机特点及优势：康明斯空空中冷发动机，发动机排放符合欧2和国2标准。全液压传动，双驱动，具有良好的驱动性能和爬坡能力。新型振动装置和振动轮支承结构，使振动轮强度更高，润滑更可靠。获国家的振动泵前端输出和扭振连接装置。行车制动为静液压闭式制动，停车制动/紧急制动采用断油制动，安全可靠。,"
工作质量（kg）:
14000
振动频率（Hz）:
33
发动机型号:
6BTAA5.9
额定功率（KW）:
97
"
戴纳派克 CC1200C VI-8 双钢轮压路机,戴纳派克 CC1200C VI-8 双钢轮压路机是戴纳派克生产制造的驱动方式为液压式双钢轮压路机，CC1200C VI-8的工作质量（kg）为2315。,"
工作质量（kg）:
2315
振动频率（Hz）:
66/61
发动机型号:
Kubota D1703-M (IIIA)
额定功率（KW）:
26
"
骏马 JM820A 单钢轮振动压路机,JM820A单钢轮振动压路机性能特点：Mainfeatures机械驱动，三档速度；液压振动，电控起振；液压转向，操作轻便铰接车架，转向灵活；整机流线型设计，造型美观；后机罩可大角度翻起，维护方便具有超强的压实性能；双幅振动，适用于不同阶段的压实作业；具有大小振动延时转换功能，转换平稳采用带同步器的压路机专用变速箱，操作轻便舒适均可选装冷暖空调。,"
工作质量（kg）:
20000
振动频率（Hz）:
30/35
发动机型号:
SC8D175
额定功率（KW）:
128
"
戴纳派克 Dynapac CC1250 双钢轮压路机,DynapacCC1250Dynapac的小型双钢轮沥青压路机系列主要用于小型压实作业，例如路面、自行车道、小公路和小型停车场等。大型压路机难以进入的区域。这种小型双轮压路机的工作重量约为6吨，钢轮宽度为800、900和1000mm。功能和特点低噪音，高功率爬坡能力强操作人性化水系统性能可靠保养间隔长。,"
工作质量（kg）:
3000
振动频率（Hz）:
58
发动机型号:
Kubota D1703-M
额定功率（KW）:
26.1 kW (35 hp )
"
徐工 XS335 全液压单钢轮压路机,XS335全液压单钢轮压路机配备潍柴增压中冷发动机，功率储备大，油耗低、噪音小。,"
工作质量（kg）:
33500
振动频率（Hz）:
26/31
发动机型号:

额定功率（KW）:
276
"
柳工 6620E-双驱 全液压单钢轮压路机,CLG6620E双驱全液压单钢轮压路机采用全液压双驱，前钢轮分配质量更大，压实效率高，无级变速，免去频繁离合换挡，操纵舒适高效。,"
工作质量（kg）:
20000
振动频率（Hz）:
28/33
发动机型号:

额定功率（KW）:
140
"
悍马 HC 228 全液压单钢轮压路机,HC 228 全液压单钢轮压路机是全新悍马全液压单钢轮系列22吨级机型，智能操控 高效经济，采用Hammtronic 智能电控系统，油耗更低。,"
工作质量（kg）:
22160
振动频率（Hz）:
27/30
发动机型号:
康明斯 QSB 5.9-C210-30
额定功率（KW）:
154/209
"
三一重工 SSR220AC-8H 22吨全液压单驱单钢轮压路机,SSR220AC-8H是一款全新的全液压单驱单钢轮压路机，最大激振力416kN，四点支撑振动轮，是一款性能可靠、操作简单舒适的产品，振动轮直径1.6米，可满足路基、基层、机场、水利水电建设施工。,"
工作质量（kg）:
22000
振动频率（Hz）:
29/35
发动机型号:
WP6G200E331
额定功率（KW）:
147
"
洛阳路通 LTD720H 全液压双驱振动压路机,采用国外先进技术并采用进口关键零部件生产的全液压振动压路机，该机属超重型振动压路机，具有较大的工作质量和强大的激振力，因而是大面积、高质量、高效能、机械化施工中的最佳压实设备，它适宜于碾压非粘性材料，如砾石、碎石、沙石混合料、砂性土壤等，对底料性材料也有良好的压实效果，本机是高速公路、矿山道路、大型堤坝、重要港口及工业场地等工程中的基础压实的理想设备。,"
工作质量（kg）:
20000
振动频率（Hz）:
28/35
发动机型号:
WP6G190
额定功率（KW）:
140
"
山推 SR26M-C6 单钢轮压路机,SR26M-C6 是山推股份研制的全新机械振动压路机，主要应用于各种材料的基层、面层及填方的压实，是水利大坝、工业建筑工地、高等级公路、机场、 港口的理想压实设备。,"
工作质量（kg）:
26000
振动频率（Hz）:
29/35
发动机型号:
WP6
额定功率（KW）:
140
"
厦工 XG6102 全液压单钢轮压路机,XG6102全液压单钢轮压路机低油耗、高品质发动机，动力性能好，扭矩储备大前后轮双驱动确保具有良好的驱动性能三级制动，安全可靠隔音、隔热、减震的驾驶室具有宽敞驾驶操作空间，良好的视野，舒适的可调座椅，可选配空调、密实度仪。振动偏心块的偏心距大，激振力大，能有效提高作业效率。可根据工况选择不同的振幅进行作业。,"
工作质量（kg）:
12000
振动频率（Hz）:
30
发动机型号:
4BTA3.9
额定功率（KW）:
97
"
宜迅 YX-60D 双钢轮六吨振动压路机,本产品是中型液压振动压路机，主要适用于各种非粘性土壤、沙土、砾石、砂石混合料、稳定土等建筑材料的压实工作。尤其在小区道路、乡间公路、地下车库、操场以及各种沟槽回填土方等小型工程压实作业中最为经济实用。,"
工作质量（kg）:
6000
振动频率（Hz）:
50
发动机型号:
CZ4L68
额定功率（KW）:
36.8
"
龙工 LG520D 全液压单钢轮振动压路机,"LG520D全液压单钢轮振动压路机1：动力采用康明斯QSB系列增压水中冷柴油机，国三排放，节能环保，功率储备系数大，低功耗，低噪音。2：前后轮全驱式液压系统，四档无级变速，可选配限滑差速器，速度范围宽,爬坡能力强。3：流线型外观设计，美观大方，发动机后机罩可以助力开启，便于维修和养。","
工作质量（kg）:
20000
振动频率（Hz）:
28/35
发动机型号:
东风康明斯
额定功率（KW）:
160
"
科泰重工 KS205HD-2 单钢轮压路机（双驱）,科泰重工 KS205HD-2 单钢轮压路机（双驱）是科泰重工生产制造的驱动方式为液压式单钢轮压路机（双驱），KS205HD-2的工作质量（kg）为20000。,"
工作质量（kg）:
20000
振动频率（Hz）:
28/32
发动机型号:
潍柴WP6(国Ⅲ)
额定功率（KW）:
140
"
国机洛建 LSD230H 全液压单钢轮振动压路机,LSD230H全液压单钢轮振动压路机本系列是全液压振动压实机，主要适合于基础层、次基础层及填方的砾石、碎石、砂石混合料，沙性土壤和岩石填方等非粘性材料的压实，是建设高等级公路、铁路、机场、港口、堤坝及大型工业场地的理想压实设备。,"
工作质量（kg）:
30000
振动频率（Hz）:
28/35
发动机型号:

额定功率（KW）:

"
骏马 JM206H 全液压组合式振动压路机,适用于高等级公路和城市道路、城际及县乡公路、体育运动和其它工业场地等一般路面沥青面层的压实和修补。,"
工作质量（kg）:

振动频率（Hz）:

发动机型号:

额定功率（KW）:

"
徐工 XS143J 机械式单钢轮振动压路机,XS143J机械式单钢轮振动压路机采用采用上柴H系列涡轮增压柴油机，功率储备大，节能降噪，带有同步器的换挡变速箱，操纵轻便。,"
工作质量（kg）:
14000
振动频率（Hz）:
28/33
发动机型号:

额定功率（KW）:
103
"
柳工 6630E 全液压双驱单钢轮压路机,CLG6630E全液压双驱单钢轮压路机采用全液压双驱，前钢轮分配质量更大，压实效率高，无级变速，免去频繁离合换挡，操纵舒适高效；,"
工作质量（kg）:
30000
振动频率（Hz）:
28/33
发动机型号:

额定功率（KW）:
177
"
悍马 HC 208 D 全液压单钢轮压路机,HC 208 D全液压单钢轮压路机是全新悍马全液压单钢轮系列20吨级机型，智能操控 强劲高效，采用Hammtronic 智能电控系统，油耗更低，,"
工作质量（kg）:
22020
振动频率（Hz）:
27/30
发动机型号:
康明斯 QSB 5.9-C210-30
额定功率（KW）:
154/209
"
三一重工 SSR360C-6 36吨单钢轮双驱压路机,SSR360C-6单钢轮压路机更强的施工适应性能适用各类复杂的施工条件更安全的人性化设计集细致的人性化设计于一身，安全可靠更舒适的灵动操控力驾驶室减振效果达到良好级更长的整机使用寿命独创鼠袋式润滑装置充分润滑轴承，轴承使用寿命达5000h以上发动机高位进气双重滤清，油路三级过滤更高的压实作业效率激振力在行业中比同类型号高出10%，压实作业。,"
工作质量（kg）:
36000
振动频率（Hz）:
28/31
发动机型号:
WP12G375E350
额定功率（KW）:
276
"
洛阳路通 LTD718H 全液压双驱振动压路机,采用国外先进技术并采用进口关键零部件生产的全液压振动压路机，该机属超重型振动压路机，具有较大的工作质量和强大的激振力，因而是大面积、高质量、高效能、机械化施工中的最佳压实设备，它适宜于碾压非粘性材料，如砾石、碎石、沙石混合料、砂性土壤等，对底料性材料也有良好的压实效果，本机是高速公路、矿山道路、大型堤坝、重要港口及工业场地等工程中的基础压实的理想设备。,"
工作质量（kg）:
18000
振动频率（Hz）:
28/35
发动机型号:
WP6G190
额定功率（KW）:
140
"
山推 SR26-5 单钢轮压路机,"SR26-5全液压单钢轮压路机康明斯6CTAA3-C215发动机,满足欧II排放标准,零件比同类产品少25%以上,维修费低,维修时间比同类产品节省50%以上。废气旁通阀的设计使低速性能更完美,动力性更好。山推新型振动轮,具有更优异的结构和稳定性表现,超大容量润滑油,确保振动部件良好的润滑和冷却,延长了使用寿命。振动泵、振动马达选用国际知名品牌,保证振动系统的可靠性和压实性能。","
工作质量（kg）:
26000
振动频率（Hz）:
32/28
发动机型号:
康明斯6CTAA8.3-C215
额定功率（KW）:
160
"
厦工 XG6121 全液压单钢轮压路机,"XG6121全液压单钢轮压路机1驱动液压系统采用由柱塞泵和柱塞马达组成的闭式液压系统，后驱动采用三档变速箱，压路机的前进和后退均有三档速度，每档速度中可实现无级变速，可以根据需要选择合适的压实速度，有利于提高压实效率；2振幅有高低两种，以适应不同工况的压实要求，液压系统测试接口采用集中压力测试，便于系统调试。液压油过滤器采用过进口品牌,。","
工作质量（kg）:
12000
振动频率（Hz）:
30
发动机型号:
QSB4.5
额定功率（KW）:
118
"
宜迅 YX-3.5D 单钢轮3.5吨座驾式压路机,宜迅 YX-3.5D 单钢轮3.5吨座驾式压路机是宜迅生产制造的驱动方式为液压式单钢轮3.5吨座驾式压路机，YX-3.5D的工作质量（kg）为3500。,"
工作质量（kg）:
3500
振动频率（Hz）:
50
发动机型号:

额定功率（KW）:
21
"
龙工 LG5033DD 双钢轮振动压路机,LG5033DD双钢轮振动压路机良好的行走越野性能：前后轮全驱闭式液压系统，实现前后轮同时驱动，行走速度0-8Km/h范围内无极变速，爬坡能力强。良好的压实性能：由于采用前后轮双驱动，压路机前轮可以更多的工作质量，获得更大的静线压力，；同时避免“拥土”现象，与后轮单驱相比，大幅提高压实质量，尤其适用沥青路面压实。传动平稳：。,"
工作质量（kg）:
3000
振动频率（Hz）:
50
发动机型号:
常柴
额定功率（KW）:
25
"
科泰重工  KS225HDS-2 全液压单钢轮压路机（沙漠王）," KS225HDS-2全液压单钢轮压路机（沙漠王）萨奥驱动、振动系统，性能稳定，安全可靠；进口振动轴承、“三防”电器插接件,质量上乘，品质值得信赖；全液压传动和全电液控制,操纵控制简便，自动化程度高；全液压轮行走由液压马达驱动，单手柄操纵，无极变速，操作简便；双频率、双振幅振动,保证了高质量的压实效果；全液压铰接转向；免维护电瓶,维护简便；制动自动切断动力系统,保证机器的安全性和可靠性；。","
工作质量（kg）:
22000
振动频率（Hz）:
28/32
发动机型号:
潍柴(国Ⅲ)
额定功率（KW）:
140
"
国机洛建 LSD232H 全液压单钢轮振动压路机,LSD232H全液压单钢轮振动压路机本系列是全液压振动压实机，主要适合于基础层、次基础层及填方的砾石、碎石、砂石混合料，沙性土壤和岩石填方等非粘性材料的压实，是建设高等级公路、铁路、机场、港口、堤坝及大型工业场地的理想压实设备。,"
工作质量（kg）:
32000
振动频率（Hz）:
28/35
发动机型号:

额定功率（KW）:

"
骏马 JM 单钢轮系列全液压振动压路机,JM单钢轮系列全液压振动压路机适用范围适用于高等级公路、大坝、铁路、机场等大型工程基础的压实，可碾压砂土、砾石、碎石、岩石填方等非粘性材料及半粘性材料Applications。,"
工作质量（kg）:
12000
振动频率（Hz）:
30/35
发动机型号:
QSB3.9-C130-30
额定功率（KW）:
97
"
徐工 XS225IV 全液压单钢轮压路机,XS225IV全液压单钢轮压路机配备上柴国Ⅳ水冷发动机，功率储备大，油耗低、噪音小。,"
工作质量（kg）:
22000
振动频率（Hz）:
28/33
发动机型号:

额定功率（KW）:
140
"
柳工 CLG6118E 机械式振动压路机,CLG6118E机械式振动压路机具有独有柳工无冲击激振器，有效延长振动轴承和偏心轴使用寿命；独立激振室和主动润滑技术，保证钢轮高可靠性并减少维护费用；,"
工作质量（kg）:
19000
振动频率（Hz）:
28/33
发动机型号:

额定功率（KW）:
132
"
悍马 HC 208 全液压单钢轮压路机,HC 208全液压单钢轮压路机采用全新悍马全液压单钢轮系列20吨级机型：智能操控 高效经济，Hammtronic 智能电控系统，油耗更低。,"
工作质量（kg）:
19950
振动频率（Hz）:
27/30
发动机型号:
康明斯 QSB 5.9-C210-30
额定功率（KW）:
154/209
"
三一重工 SSR330C-6 大吨位全液压单钢轮双驱压路机,SSR330C-6双驱全液压单钢轮压路机可用于水利水电工程的压实作业。,"
工作质量（kg）:
33500
振动频率（Hz）:
28/31
发动机型号:
WP12G375E350
额定功率（KW）:
276
"
洛阳路通 LTD210H 高原型全液压震动压路机,LTD210H高原型全液压震动压路机采用国外先进技术并采用进口关键零部件生产的全液压振动压路机。该机属超重型振动压路机，具有较大的工作质量和强大的激振力，因而是大面积、高质量、高效能、机械化施工中的最佳压实设备。它适宜于碾压非粘性材料，如砾石、碎石、沙石混合料、砂性土壤等对底料性材料也有良好的压实效果，本机是高速公路、矿山道路、大型堤坝、重要港口及工业场地等工程中的基础压实的理想设备。,"
工作质量（kg）:
10000
振动频率（Hz）:
28/35
发动机型号:
CUMMINS QSB5.9
额定功率（KW）:
110
"
山推 SR26M-C5 机械驱动压路机,SR26M-5C压路机山推开发的一款机械驱动压路机，技术达到国内先进水平。该产品继承山推20多年压路机生产经验，品质优良，性能稳定可靠，操纵舒适性强，维修保养便捷，其自重大，激振力大，压实效率高，可适用于对路基基础层、次基础层和填方工程中对砾石、碎石、砂石混合料、沙性土壤和岩石填方等非粘性材料进行压实，可广泛用于高等级公路、铁路、机场、港口、堤坝等施工工程中。,"
工作质量（kg）:
26000
振动频率（Hz）:
29/35
发动机型号:
WP6
额定功率（KW）:
140
"
厦工 XG6141M-I 机械式单钢轮压路机,XG6141M-I机械式单钢轮压路机柴油机油耗低、动力性能好，扭矩储备大采用后轮机械驱动，离合器、变速箱和驱动桥传递扭矩大，行走系统可靠。主离合器具有传动扭矩大，离合器采用气动控制，使操纵更加轻便灵活，安全可靠。变速箱采用大吨位压路机专用设计的带同步器变速箱，变速箱换档操轻便、灵活、可靠。两套独立的制动系统，安全可靠。,"
工作质量（kg）:
14000
振动频率（Hz）:
30
发动机型号:
SC7H150G2
额定功率（KW）:
110
"
龙工 LG526A9 机械驱动单钢轮振动压路机,"LG526A9机械驱动单钢轮振动压路机配增压水冷发动机，功率储备系数大，低功耗、低噪音,国三排放；超大激振力设计，双频双幅液压振动系统，知名品牌液压元件，柱塞泵马达，起振延时控制保护；知名品牌电液控变速箱，操纵轻便，三档变速，具有强大的施工、转场效率和爬坡能力；具有手刹和脚刹两套制动系统和手脚油门联动系统；可配置外包凸块轮；可配置在线监测密实度仪；。","
工作质量（kg）:
26000
振动频率（Hz）:
28/32
发动机型号:
潍柴
额定功率（KW）:
147
"
科泰重工 KS225H-3 全液压单钢轮振动压路机,科泰重工 KS225H-3 全液压单钢轮振动压路机是科泰重工生产制造的驱动方式为液压式全液压单钢轮振动压路机，KS225H-3的工作质量（kg）为22000。,"
工作质量（kg）:
22000
振动频率（Hz）:
28/32
发动机型号:
潍柴(国Ⅲ)
额定功率（KW）:
147
"
国机洛建 LSD233H 全液压单钢轮振动压路机,LSD233H全液压单钢轮振动压路机本系列是全液压振动压实机，主要适合于基础层、次基础层及填方的砾石、碎石、砂石混合料，沙性土壤和岩石填方等非粘性材料的压实，是建设高等级公路、铁路、机场、港口、堤坝及大型工业场地的理想压实设备。,"
工作质量（kg）:
33000
振动频率（Hz）:
28/35
发动机型号:

额定功率（KW）:

"
骏马 JM 单钢轮系列振动压路机,JM单钢轮系列振动压路机适用范围适用于高等级公路、大坝、铁路、机场等大型工程基础的压实，可碾压砂土、砾石、碎石、岩石填方等非粘性材料及半粘性材料Applications。,"
工作质量（kg）:
16000
振动频率（Hz）:
30
发动机型号:
WP6G160E331
额定功率（KW）:
118
"
徐工 XS225SIV 全液压单钢轮压路机,XS225SIV全液压单钢轮压路机配备上柴国Ⅳ水冷发动机，功率储备大，油耗低、噪音小。,"
工作质量（kg）:
22000
振动频率（Hz）:
28/33
发动机型号:

额定功率（KW）:

"
柳工 CLG6122E 机械振动单钢轮压路机,CLG6122E机械振动单钢轮压路机采用柳工无冲击激振器，柔性起停振，避免甩块激振器起停振的冲击，杜绝偏心块断裂的风险，有效延长振动轴承和偏心轴使用寿命，确保振动系统高可靠。,"
工作质量（kg）:
22000
振动频率（Hz）:
28/33
发动机型号:

额定功率（KW）:
132
"
洛阳路通 LT623SD 单钢轮双振幅振动压路机,LT623SD单钢轮双振幅振动压路机该机属功率优化、节能环保型超重型振动压路机，具有较大的工作质量和强大的激振力，因而是大面积、高质量、高效能、机械化施工中的最佳压实设备。它适宜于碾压非粘性材料，如砾石、碎石、沙石混合料、砂性土壤等，本机是高速公路、矿山道路、大型堤坝、重要港口及工业场地等工程中的基础压实理想设备。,"
工作质量（kg）:
23000
振动频率（Hz）:
28/35
发动机型号:
WP6G190E301
额定功率（KW）:
140
"
