用户名,时间,评论
"
                                甜分请加满
                                ","
2021-03-23 19:31                            
                            ","
                            又来吃呷哺啦！
这次打卡的是乐汇城店
从乐汇城正门走上右手边长长的扶梯就可以直达4楼
往右一拐就是呷哺啦
乐汇城这家呷哺装修很精致，还有较为私密的卡座可以选择，服务员态度也很棒，超有礼貌，这次的菜品也很新鲜，下次还会来


		                            收起评价


"
"
                                elila
                                ","
2021-03-19 20:34                            
                            ","
                            前一阵周末来的，四楼有一家，地下好像也开了一家，不得不说，生意确实是好啊。
海陆套餐，没啥说的，不便宜，但是两个人足够了，食材、口味都不错。鸳鸯锅，菌汤、番茄，能涮能喝。小料自助，中规中矩。
对，电视放的是赘婿，下饭剧，吃吧。
                            

		                            收起评价


"
"
                                落茬妑黎街角哋璎誮
                                ","
2021-03-19 07:02                            
                            ","
麻酱超好吃，「印度风味咖喱锅底」锅底每次去必点的口味，「拉面」最后必须来个收底滴，满足感	                        "
"
                                噜啦噜啦咧
                                ","
2021-03-14 19:11                            
                            ","
                            店铺在乐汇城四楼，扶梯上去就直接就能看到，现在商场的人也不多，不用排队。点的鸳鸯锅，最喜欢他家的咖喱汤底，每次必点。菜单的话有一些搭配好的套餐，比较节省时间。如果不喜欢也可以单点，服务还是很高的。只不过有点小遗憾，喜欢的饮料没有了


		                            收起评价


"
"
                                蜡笔不小心
                                ","
2021-03-09 22:32                            
                            ","
去过很多次了，确实很棒还推出了可爱的牛牛🐮汤底，要多屯两张券码找时间再去	                        "
"
                                哈哈_5424
                                ","
2021-03-06 12:27                            
                            ","
                            和朋友一起来吃饭，不用等位来了直接点单直接开干，领位员很认真负责的坚守岗位，服务员的态度也很不错，上菜速度很快，菜量很足，觉得他家很实惠，很适合和朋友一起来聚餐。很喜欢他家的麻酱，百吃不腻，每次来都要点呷哺羔羊肉，口感很好。
                            

		                            收起评价


"
"
                                咕噜咕噜
                                ","
2021-03-02 13:15                            
                            ","
                            「呷哺呷哺(乐汇城店)」今天和几个同事中午一块吃个饭，选择的楼上的呷哺呷哺，我们聚餐多数选择呷哺呷哺，因为方便快捷，上菜快，吃完就能下去上班💼。

[薄荷]环境：
这家的环境特别好，每次来会选择一个靠窗的位置，也能看外边，也能吃美食。


		                            收起评价


"
"
                                145615可以
                                ","
2021-03-02 12:50                            
                            ","
今天周二买的情侣卡又可以打折了。一直都会来这个店吃，店里环境不错服务也很贴心。每次来小姐姐都特别热情，推荐都肉肉也特别好吃😋。俩人打完折也就一百多一点点，每逢情侣卡打折都会来。期待周四了哈哈哈。	                        "
"
                                【已注销用户】
                                ","
2021-02-24 20:36                            
                            ","
                            今天天气这么冷，不吃个火锅吗？
一个人点了一个单人餐，吃的还挺饱的。应该是地域的原因，感觉比在保定吃的要实惠。吃的饱饱的，决定要步行回家，溜溜食，太撑了，主要是店里边还有茶米茶也喝了一大杯饮料。太幸福了！
                            

		                            收起评价


"
"
                                【已注销用户】
                                ","
2021-02-24 17:32                            
                            ","
                            石家庄的天气突然就冷了起来，感觉跟前几天不像是一个季节的这么冷的天气，当然是适合吃火锅了，又来到了呷哺呷哺，他们家的蔬菜🥬拼盘量还是很足的，再配上一份国产肥牛肉一个人的话，就可以吃饱了，更喜欢清汤清汤锅的话，里面还放了一些冻豆腐味道很不错。
                            

		                            收起评价


"
"
                                88岁的张大爷
                                ","
2021-01-31 21:58                            
                            ","
                            我是在美食面前绝不撒谎的小张

[薄荷]地址：乐汇城4楼飞天梯一上去就可以看到

[服务铃]服务：刚才翻到了疫情前吃呷哺呷哺时拍的照片，现在疫情结束了但是店里不可以堂食，好希望快点开门可以去吃一顿呷哺呷哺的咖喱火锅
推荐「印度风味咖喱锅底」「脆骨羔羊卷」「毛肚」
                            

		                            收起评价


"
"
                                小阿豆麻麻
                                ","
2021-01-02 22:12                            
                            ","
当不知道吃啥的时候首选的就是呷哺了
点了个单人餐，外加了一份鸭血，油豆皮，还有一份羔羊肉，额外点的，相对分量更多一点，一直对呷哺的服务和出品都很稳定！满意 "
"
                                国际客服
                                ","
2020-12-31 14:30                            
                            ","
                            这个大冷天必须配上火锅才会有感觉，火锅肯定首先呷哺啊那个麻酱真的超好吃在加上菌菇酱说着我都忍不住了，服务很不错的很热情，菜量也挺大的。唯一不足的就是人多需要等位置嘿嘿，但是等位置也不妨碍我对呷哺的喜爱嘿嘿
                            

		                            收起评价


"
"
                                魔王大人
                                ","
2020-12-28 23:24                            
                            ","
                            今天健康吃法来一波～
前段时间痛风发作所以最近一直不敢吃牛羊肉和辣锅，唉～养生锅走一走吧【菌汤+番茄🍅】
要说番茄锅真的是绝了，不愧是比牛油锅还受欢迎的锅底啊！有数据支撑火锅界番茄锅已经超越了牛油锅的点餐率，吃到最后番茄锅底是浓稠的，味道超级棒！
呷哺的灵魂【麻酱】诠释的非常完美推荐大家去解锁新吃法，小烧饼沾麻酱巨香～～
                            

		                            收起评价


"
"
                                点小评7548650917
                                ","
2020-12-27 18:35                            
                            ","
                            今天和我的小姐妹来呷哺吃饭啦，最近出了一个盲盒让我很是心动呢，餐厅外边还有愿望板呢，服务员小姐姐热情的让我们去许愿板上写愿望，我大言不惭的许下我的愿望，暴富暴瘦哈哈，但是暴瘦的路上火锅就是我最大的绊脚石，实在是控制不住我自己啊啊啊，
                            

		                            收起评价


"
"
                                爱笑的花仔
                                ","
2020-12-25 17:07                            
                            ","
                            好久以前团的美团50代100元优惠券，昨天来了问了能不能用去的晚小姐姐说过了五点就不能用了哈哈。我很执着着今天五点之前来吃饭用了哈哈。服务元小姐姐很服务的很好，菜量也是足足的，俩人整整把那个劵用的淋漓尽致哈。一毛也没带多加的。多亏小姐姐，感谢感谢
                            

		                            收起评价


"
"
                                小微儿
                                ","
2020-12-23 15:55                            
                            ","
                            今天我和对象来石家庄，小姐妹请我们俩吃饭，吃的呷哺呷哺，点菜的时候发现毛肚涨价了，变成52了，服务员说现在是大份的大片毛肚了，我们点了一份，上来发现这个毛肚是真的大，足足有我的半张脸大，这么大的毛肚吃着才过瘾，哈哈
                            

		                            收起评价


"
"
                                点小评1507059688
                                ","
2020-12-21 13:15                            
                            ","
                            呷哺呷哺的火锅是真的没少吃。麻酱的味道是真的挺好的。我还挺喜欢他家飞咖喱锅底的。味道很浓。服务也不错。每次过来都有等位。周一到周五可能还好一些。没那么多人。环境也挺干净的。今天服务人员还给介绍了优惠活动，太贴心了。点赞。
                            

		                            收起评价


"
"
                                W
                                ","
2020-12-19 13:10                            
                            ","
                            恰逢周末约上对象来的呷哺每次周末来都是人多的不行，停个车停半小时，吃饭还要等位我这个心情就不太美丽了，进店服务员都挺忙的也可以理解一下，最后来的一个小姐姐给我们点的单，我就叨叨了几句小姐姐还跟我一块说了句话，人挺好服务很棒。可以可以
                            

		                            收起评价


"
"
                                点小评2384396843
                                ","
2020-12-17 17:29                            
                            ","
                            趁着还没到晚上高峰呢，先来一顿呷哺呷哺，要不晚点了就需要等位了，我们点了一个羊肉的单人餐，然后单加了一分羔羊排肉，两份肉肉对于我们俩来说足够足够的了，不能再多了，再多肯定是吃不完了，我特别喜欢吃他们家的芝士虾球，买完单以后又找小姐姐换的大份，嘻嘻
                            

		                            收起评价


"
"
                                百香果卤螃蟹
                                ","
2020-12-09 12:04                            
                            ","
                            今天生日和朋友来乐汇城了当时不知道吃什么 于是朋友说天冷适合吃火锅 然后我们俩选择了呷哺呷哺 我们店的咖喱锅和番茄锅 我们没选拼盘 单点的自己喜欢吃的玉米金针菇鱼豆腐虾滑龙利鱼等等因为过生日 服务员挺热情的送了我们一份面条这顿饭吃的心情美美哒 下次还会选择乐汇城呷哺呷哺
                            

		                            收起评价


"
"
                                有你很知足宝
                                ","
2020-12-07 19:56                            
                            ","
                            菜量很大哦 服务也很好 小姐姐都很有耐心 环境不错 很喜欢他们家的咖喱和菌汤 番茄锅 每次来都必点的虾滑 芝士丸 都很不错的选择哦 是和朋友聚会的好地方 上次抽奖也中了好多优惠券 所以经常光顾 乐汇四楼是经常来光顾的门店的 棒棒哒
                            

		                            收起评价


"
"
                                无所谓
                                ","
2020-12-07 18:45                            
                            ","
店面有大台有小台，锅底味道不错，小料品种也挺多的，菜品比较实惠，有适合一个人吃的拼盘，	                        "
"
                                天使初七
                                ","
2020-12-07 14:16                            
                            ","
                            Duang Duang🎊，
最近这几天一直在吃呷哺呷哺的外卖，
哇哦，
可以的可以的
而且还很实惠
一个人吃绝对够的
第一次点了一份经典血旺套餐
这次点了一份麻辣肥牛套餐
一人份绝对的够量
还能吃火锅赞赞~
                            

		                            收起评价


"
"
                                爱吃香菜
                                ","
2020-12-05 14:37                            
                            ","
                            呷哺呷哺小火锅，我自己一个人不知道吃啥得时候就会过来吃，吧台一坐，也不会显着自己吃突兀。喜欢他家的菌汤锅底，每次汤底都能被喝完。服务也是棒棒的。服务人员点单挺快的上菜也快，还给我介绍了优惠活动，简直惊喜。不错
                            

		                            收起评价


"
"
                                爱吃的小一
                                ","
2020-12-04 13:10                            
                            ","
照片拍的确实不怎么样，请直接忽略。中午来的，几个朋友，吃的不错果然还是一如既往的好吃，没有失望 "
"
                                卡西103
                                ","
2020-12-01 19:33                            
                            ","
                            第一次吃石家庄的呷哺

[薄荷]环境：
在乐汇城四楼

[薄荷]环境：
挺大的  环境很不错

[服务铃]服务：
店员小哥哥很有耐心给我们推荐
我之前攒的积分买虾滑该减了十元  开心
相同的配方  咖喱加麻辣的鸳鸯锅
相同的配菜  牛羊肉虾滑巴沙鱼  蔬菜拼盘 面条等
但比前几天吃的另一家火锅好吃多了  最爱呷哺的芝麻酱
                            

		                            收起评价


"
"
                                点小评4505330678
                                ","
2020-11-26 22:08                            
                            ","
                            同学好不容易回来一趟，问她想吃啥他说想吃火锅。我们就约到呷哺呷哺，这次点的骨汤和菌菇锅底，骨汤的很不错值得推荐，点菜的小哥哥也给我们推荐了很嫩的牛眼🥩 很好吃，服务很好很热情也很贴心。上菜速度也挺快的
                            

		                            收起评价


"
"
                                点小评3877574435
                                ","
2020-11-25 12:24                            
                            ","
                            呷哺呷哺这家店整体很不错，菜品味道好分量足，性价比高，服务员的态度也很好，很贴心，热情的帮你介绍每一种菜品，餐厅的环境很不错，让人很舒服，两个人点了一百多的菜，人均才不到六十，周一到周五的活动真是没话说，会常来的
                            

		                            收起评价


"
"
                                呵呵了我就，
                                ","
2020-11-20 17:17                            
                            ","
                            第一次到石家庄来吃呷哺，是商场店，一进门服务员都很热情，我还说呢吃这么多家呷哺这家店的服务是最热情的，想吃个鲜切羊肉，看了半天菜单也没有明确的写哪个是鲜切，问服务员理解成了现切，解释了得有五分钟我也没有给他解释明白什么才叫鲜切羊肉，最后把这孩子给说急了，说我们不信可以去查监控，都是现切的，好吧，爱啥样就啥样的吧，不得不说的是这个虾滑，真的是跟虾丸味道一模一样，建议喜欢吃的别踩雷，唯一让我欣慰的还是这个麻酱了


		                            收起评价


"
"
                                执迷
                                ","
2020-11-12 14:08                            
                            ","
                            [薄荷]环境：
很大的门店，里面还是比较宽敞的，有很多的位置可以做，我们坐在在最里面的位置，也挨着九田家吧。

[服务铃]服务：
一个小姐姐服务，态度特别好，推荐合适的活动和建议，两个人不让我们点太多了，还赠送了一个拼盘
整体口味好评，呷哺最近的门店整体越来越高端了，牛肉超级好吃。
                            

		                            收起评价


"
"
                                朱颜辞镜花辞树
                                ","
2020-11-09 20:28                            
                            ","
                            [薄荷]环境：
整体的环境还是很不错的，珠子还是比较干净卫生的。餐具的话就不太干净了，可以看到勺子上面有很多的水渍。看起来不是很干净。

[服务铃]服务：
服务的话还是比较可以的，想要吃葱花的时候招手服务员帮忙成了一些过来。
「烧饼」点了两个烧饼没有吃，不知道口感怎么样。
「毛肚」点了一份毛肚，吃到半截儿的时候出现了一根很长的头发。不知道是底料里边儿带的还是毛肚里边儿带的。最后是要求服务员把底汤换了一份儿。把毛肚退了。
整体的话感觉不是很好，吃到了头发，整个下午都在犯恶心。
说是一个店长助理的，也及时出来处理了这个事情，把毛肚的钱退掉了。
                            

		                            收起评价


"
"
                                赵慧芳_1509
                                ","
2020-11-06 19:50                            
                            ","
                            好久没有来吃呷哺呷哺了，今天就约上小伙伴一起来了。周五原本以为你需要排队呢，看来还是很幸运不要排对还有活动挺好的，呷哺现在有推出台历了果断来一套，就冲服务小姐姐态度我也得来一套。服务棒棒哒，还给我们推荐菜品还有那个12元双拼的丸子🍡这是好好啊
                            

		                            收起评价


"
"
                                Momo周末末
                                ","
2020-11-06 10:01                            
                            ","
                            月饼好吃，超级赞，当时就是为了月饼过去吃的，哈哈哈哈
[薄荷]环境：
还不错，挺干净，就是空调吹的太冷了。人多，挺吵
[服务铃]服务：
人多，难免顾不过来，还凑合吧，不过，这次吃他们家麻酱好咸的，感觉像是把盐罐子打翻了一样，所以不像往常好吃
                            

		                            收起评价


"
"
                                忆琳yan
                                ","
2020-11-05 19:07                            
                            ","
                            今天跟对象一起来的，还赶上了超值优惠打五折。真是好意外啊吃了这么多次的呷哺呷哺还是第一次让我们赶上五折优惠呢，点了一桌子才花了一百真是好合适啊，服务态度也都特别好还挺贴心的，小姐姐点完菜还给上菜上锅真是着实辛苦啊，为你们点赞
                            

		                            收起评价


"
"
                                雨泽奶奶
                                ","
2020-11-04 20:50                            
                            ","
                            带小孩来的，没怎么吃东西，光在外面玩了，呷哺有心了！
点的一个套餐，因为是我自己带小孩来，所以没点很多，菜量很足，结果没吃完，现在在外面吃，吃不到真实的羊肉。看图就知道，这个肉质不错，口感也很好，最爱他家蔬菜拼盘，都爱吃
                            

		                            收起评价


"
"
                                今天也要好好吃饭
                                ","
2020-11-04 15:42                            
                            ","
                            开学前的最后一顿火锅
每次吃火锅都能吃的很饱这可能是火锅的魅力所在吧
这家店装修风格很好
有次和朋友逛街就是路过这里顺便来吃的
这次路过了又在干锅鸭头和火锅之间选择了它
值得表扬的是，呷哺的麻酱越来越稠了
口味比较独特 不错
                            

		                            收起评价


"
"
                                江城子的十年
                                ","
2020-10-26 09:24                            
                            ","
                            鸳鸯锅，老四川和菌汤锅底，并没有特别辣，大家不要被五颗辣椒标识吓到，个人觉得羔羊肉比牛胸肉好吃多了，毛肚是有点厚的那种，不是特别特别薄的，图三可以看出来，吃火锅必须要有蒿子秆，好吃，圆生菜也非常好吃，不需要主食完全能吃饱
                            

		                            收起评价


"
"
                                仙女味果脯
                                ","
2020-10-22 20:30                            
                            ","
                            喜欢每次过来吃他家的麻酱，点上一份我喜欢吃的莲藕和咖喱锅底，其他的都不重要了，美滋滋啊。麻酱是真的别人家都没有得这种味道，就是今天的牛肉不知道咋滴有点硬，之前明明还有牛肉卷的，现在都剩下大片肉，不喜欢。服务挺好的，但是还是喜欢牛肉卷回来吧。
                            

		                            收起评价


"
"
                                与智者为伍
                                ","
2020-10-22 20:16                            
                            ","
                            不知道啥时候吃的第一次呷哺，确实是好久不吃就会想念，虽然吃的一身味道，但是也隔一段时间就会过来一趟，不然就特别想念。喜欢他家菌汤。新装修的环境也不错。我挺喜欢的风格。服务也不用说。连锁的。很棒。就是来的乐汇城这边有点太黑了。不太适应。别的都挺好的。
                            

		                            收起评价


"
"
                                王晓伟
                                ","
2020-10-21 13:02                            
                            ","
中午，人也很多，适合自己一个人或者两个人来吃，上菜很快，服务态度也很好，主要火锅好吃 "
"
                                QI_244022368
                                ","
2020-10-17 20:32                            
                            ","
                            🕹开启：我可爱的一天ʱªʱªʱª (ᕑᗢᓫ∗)˒

生活需要一点热爱和心动💗，我的心动当然是我那可爱的女朋友啦，还有她最爱的呷哺呷哺，今天晚上我们俩又相约了呷哺呷哺，点了一会双人餐，里边有两份肉，一份虾球，一个蔬菜拼盘，两份主食，两杯饮料，突然感觉这个套餐好合适，139这么多东西。
                            

		                            收起评价


"
"
                                魏子雄_8444
                                ","
2020-10-13 18:46                            
                            ","
                            有一个朋友一直想吃呷哺呷哺，今天和女朋友一起逛街吃饭，逛到这发现了呷哺，就过来先替朋友吃了，哈哈哈味道没得说麻将很香，就是有点咸咸的。吃麻酱就不能再加别的调料了要不然特别咸，服务员给我们介绍了活动，很合适，喜欢
                            

		                            收起评价


"
"
                                Mini十柒
                                ","
2020-10-06 09:30                            
                            ","
                            乐汇城负一看见了呷哺，结果到那儿店员说要是用餐的话菜品有些不全了，得上四楼去取。坐下发现，负一的餐位也确实不适合火锅…好吧…我俩乖乖去四楼吃吧，乐汇的布局跟新百的很像，小的卡座挺舒服的。错时吃饭，还赶上了有券，两个人不到100就搞定了
                            

		                            收起评价


"
"
                                茜茜公主
                                ","
2020-09-20 18:18                            
                            ","
                            [薄荷]环境：中式装修风格典雅朴素，清净
「草原羔羊肉」肉质细腻，份量大，点了两份，配上特质呷哺蘸料真是吃不够
「爆料芝士虾球」真的太太太好吃了，里面放了鱼籽咬起来咯嘣嘎嘣有爆浆的感觉，而且芝士满满拉丝哦
「烧饼」必点主食，蘸上麻酱味道真是绝了！
                            

		                            收起评价


"
"
                                【已注销用户】
                                ","
2020-09-05 13:59                            
                            ","
                            🔔叮咚！九月好运请签收
九月份的好运，呷哺呷哺小火锅搞一顿喽，欧耶✌🏻️
难得的周末，不要把时光浪费在被窝里鸭，快来呷哺呷哺吃火锅吧。
一路涉足，一路留恋，一路回望。呷哺呷哺依旧前行！
告别八月，遇见更好的自己！
                            

		                            收起评价


"
"
                                kk和包子
                                ","
2020-09-02 13:44                            
                            ","
还是老样子，推荐午餐肉和肥牛，真的很好吃	                        "
"
                                点小评4627308755
                                ","
2020-08-31 13:36                            
                            ","
                            和男朋友一起来乐汇城逛街吃饭，乐汇城这边吃饭地方地方还真多，最后还是选择了火锅。呷哺呷哺经常吃了，连锁的口味有保证。服务也很好，最近正好有优惠活动。就进来吃饭了。点的咖喱锅。味道真的是好极了。唯一美中不足的就是弄衣服上啦。哎。咖喱不好洗掉啊。难过。那也阻挡不住我下次还来吃的心。
                            

		                            收起评价


"
"
                                冷布丁
                                ","
2020-08-30 16:43                            
                            ","
                            吃遍呷哺无敌手的我又来吃呷哺了今天吃的是乐汇城的呷哺。在乐汇城四楼

[薄荷]环境：
呷哺装修越来越好啦！不是原来的平民火锅的店面样子啦！但是味道一如既往的好！价格一如既往的便宜！服务更加棒了！
「暖春番茄锅底」「草原羔羊肉」「经典蔬菜拼盘」和孩子要的单人套餐。我们娘俩吃的都少，单人套餐就够吃啦。味道好棒呀！
                            

		                            收起评价


"
"
                                一颗草莓
                                ","
2020-08-29 15:50                            
                            ","
                            吃了这么多年了，好吃那是肯定的，每次必点的救赎咖喱锅，另一个一般都是番茄，我最爱的就是咖喱，每次感觉咖喱锅涮出来的味道都特别好吃，但是，这次不知道咋回事，吃完火锅就开始拉肚子，之前从来不会的，而且那天我没吃其他的东西，就很神奇，不过没大事，第二天就好了，但是还是感受多少受些影响
                            

		                            收起评价


"
"
                                匿名用户
                                ","
                                2020-08-22
  更新于2021-10-13 19:02                            
                            ","
                            超喜欢乐汇城呷哺的火锅，朋友说要吃饭，就推荐和一起朋友来的，地方好找，乐汇城四楼直梯一上来就是，餐厅中午不闭餐，三点来的，很安静，在美团上团的券，价格很合适，小姐姐服务很好，超爱肥牛，每次必点两份以上，小料是自取的，喜欢他家的海鲜汁，不想长胖的感觉，锅底推荐咖喱和酸菜的，还会推荐朋友来的


		                            收起评价


"
"
                                哇咔咔
                                ","
2020-08-19 15:02                            
                            ","
                            口味还是可以滴，很ok，跟同事一起去的，三个人花的也不多，人均50不贵！整个过程挺好的，然后还出了新的奶茶，可以免费喝一丢丢，味道还是可以滴，「虾滑」虾滑一如既往，好吃「飞鱼籽福袋」鱼子虾在搞活动，还不错，


		                            收起评价


"
"
                                阿吉
                                ","
2020-08-17 17:05                            
                            ","
                            好久没吃啦，过来吃点这个吧，附近也没什么可口的饭菜。经济实惠，价格优美，值得大众消费的一个品牌之一吧，店内没什么活动，线上有团购，不过好几种，有一些界限，还是独宠麻酱调料，真心喜欢那个味道，不过吃多了就感觉好腻的，有些不太舒服
                            

		                            收起评价


"
"
                                花茶
                                ","
2020-08-17 15:18                            
                            ","
                            味道不错，量也很足，不过总感觉呷哺涨价了
以前两个人100就够了，现在得150了
肉的味道很好，蒿子杆一如既往好吃，最喜欢的宽粉没吃完，吃撑了。毛肚很不错，脆脆的。
店面装修很好看，看到好几个单独来吃火锅的。
不过最后我和老公都有点拉肚子。我们的小肚子有点脆弱
                            

		                            收起评价


"
"
                                Dream佳
                                ","
2020-08-17 01:09                            
                            ","
                            本来中午跟朋友计划去公司附近的新百吃呷哺呷哺✨

结果开车一不小心走过了～
然后在乐汇城4楼吃的呷哺火锅🍲

还是第一次来乐汇城店吃呢
总体用餐体验4颗星🌟
有进步空间

两个人提前团的2人餐，结果刚好今天没有原切牛眼肉，退了团餐，朋友充的会员，300元起有优惠活动……

口味还是一如既往的熟悉又好吃，店里环境整体比较简单大气，服务态度还好吧，不是很热情那种感觉，食材无论是肉类还是素食都算比较新鲜的，正好下雨天适合吃火锅，爱辽


		                            收起评价


"
"
                                li
                                ","
2020-08-12 11:41                            
                            ","
                            服务态度特别好，很热情，也很周到，很有耐心的给我们讲解，和蔼可亲的，感觉很舒适，认真核对账单，会经常光顾的哦，欢迎朋友们来就餐哦，新上的芝士虾球真的很好吃，喜欢，点赞哦，真的是又经济又实惠，好吃不贵，健康美味，五星好评哦
                            

		                            收起评价


"
"
                                爱吃火锅的小肉丸
                                ","
2020-08-10 12:11                            
                            ","
                            可能是现在可选择性太多了，又或者因为疫情原因，呷哺一改往日排队的现象。
总体来说价格比之前略有上涨，但是菜品更多了，肉的品质还可以，但是鸭肠不够脆，有些硬。
锅底麻辣不够辣就放了一些小米椒。小料一如既往地好吃。
                            

		                            收起评价


"
"
                                随你而安yyy
                                ","
2020-08-06 13:15                            
                            ","
                            中午聚餐好去处！只是这家店没有大圆桌，8个人分了三张桌子坐的，现在呷哺的人均高了呢！8个人一共花了600多，不再是一个人50元吃呷哺的年代了，感觉这家店的服务员不太多了，坐到了最里边，叫半天也没个服务员💁‍♂️！其他还好
                            

		                            收起评价


"
"
                                小哥哥
                                ","
2020-08-01 12:37                            
                            ","
                            一个人出差在外，又赶上下雨的天气，吃火锅在适合不过，大众点评有优惠劵，89减25，非常划算。牛上脑切的很薄，涮完不散，很嫩入口即化。毛肚也是很大一盘，很新鲜，价格还不贵。多种蔬菜还有鸡蛋玉米组成的拼盘，一两个人吃也是足够了。
                            

		                            收起评价


"
"
                                爽淼
                                ","
2020-07-22 19:18                            
                            ","
                            最初吃呷哺呷哺，还是在20年前的北京王府井。每人一锅，单涮单点，主要是味道还不错现在的呷哺呷哺，装修越来越上档次了，价格自然也上去了。服务也还不错。并且增加了手摇茶和独有异形冰淇淋，却是非常不错的改革呢。
                            

		                            收起评价


"
"
                                点小评9883572001
                                ","
2020-07-22 12:55                            
                            ","
                            第一次来这边的呷哺呷哺吃饭，客户体验感非常棒！环境非常好，非常幽静，很适合小情侣，闺蜜，朋友聚过来一起吃饭聚餐，小姐姐们的服务态度超级棒，现在疫情期间，店家消毒也很到位，使用的也都是一次性筷子，锅底味道很棒，点的番茄的和老四川。菜品份量非常足，价格也不贵，很亲民。下次还会再来的
                            

		                            收起评价


"
"
                                吃货阿哲
                                ","
2020-07-10 17:42                            
                            ","
                            就喜欢在没人的时候来吃火锅，凉快舒坦，火锅就要慢慢的吃，正好明天周六日，下班也早，再加上庄里今天挺冷的，这不就是给我吃火锅特意安排的时间么，太合适不过了
[薄荷]环境：
环境真的不用说了，桌面地面都是干干净净的，可能因为人少的原因，连小料的罐罐都盖上盖子了
[服务铃]服务：
人不多，服务也很及时，小姐姐推荐了新上的牛肉，煮3秒左右就能吃了，这个肉我发现了，就是得慢慢吃，这个肉时间长了就老了。时间短了不熟，所以必须刚刚好的时间，一点也不腥，特别好吃，我记得没错的话，件牛后群好像是。值得推荐。
                            

		                            收起评价


"
"
                                是我的星星
                                ","
2020-07-04 22:30                            
                            ","
                            👏支付宝发钱领了消费券，咱也不能白白浪费哇！60减10它不香吗？来呷哺吃一顿小火锅啦！
不过这个呷哺涨价比较厉害，疫情过去了价格也上调了，这一份原来35的单人餐变身69了🤷‍♀️
🥓「草原羔羊肉」肉一如既往的比较干净，只是肉质略微松散一些。「清汤营养锅底」稀松平常吧！但是唯独钟爱这一款「经典蔬菜拼盘」菜品种类全，里面的两颗丸子🍡还是很好吃的！
面条和饮料感觉像是来凑数的～服务不错的，就是价格真的贵了贵了。
                            

		                            收起评价


"
"
                                晋之虎16
                                ","
2020-07-03 15:10                            
                            ","
                            不知道第几次来呷哺呷哺了，一直都特别喜欢，锅底还是经典的搭配，一直不会变，一直很好吃，100来块钱的火锅，也只有呷哺呷哺才能拍的上了，羊肉还是一直不变的好吃，下午人也不多，真的很方便，值得推荐得一个地方，服务也很周到
                            

		                            收起评价


"
"
                                魔鬼大魔鬼
                                ","
2020-06-28 17:09                            
                            ","
                            孩子念叨吃火锅好几天了，天气比较热实在是不想吃
今天正好来乐汇城这边买东西，中午顺便吃个火锅！
位置就在乐汇城4楼，很好找，商家在我大点评上有活动，商家新客户可以买到65抵100的代金券，非常的便宜。
算上孩子2个人，一份菌汤锅底，一份羊肉，一份牛肉，一份12元拼，一份10元拼，一份面条，两份小料，共计不到100元，价格美丽，味道好吃！

[薄荷]环境：
呷哺呷哺近两年装修的风格也挺有意思啊！
                            

		                            收起评价


"
"
                                Emma_517
                                ","
2020-06-27 18:17                            
                            ","
                            吃过呷哺，但是第一次来乐汇城吃，占地面积比别的店大，桌子多，而且有沙发软座很舒服，疫情原因每一位进餐厅的顾客都要出示河北健康码，很严谨，让我们吃的放心，锅底上的也很快，还没有选完菜品锅底就上了，服务员小姐姐们干活利索，服务到位，会提醒每一位顾客取小料戴口罩，。综合下来让我吃的很舒服，非常建议大家来品尝。
                            

		                            收起评价


"
"
                                善真温柔的小涛
                                ","
2020-06-22 18:32                            
                            ","
                            和小姐妹一起逛街，就溜达到乐汇城了，正好在晚饭时间，直接来到4楼，还没到就闻见一股香味，一上来就看到呷哺呷哺4个大字了，服务员小姐姐很热情，上来就很热情，立马就进去了，套餐什么的都很合适，从进来到上菜也就10分钟左右。中间加了两次水，都是服务员主动给加的，用餐感受很棒
                            

		                            收起评价


"
"
                                哦买噶
                                ","
2020-06-17 20:36                            
                            ","
                            出去游玩回到市里,女朋友肚子饿的咕咕叫，在点评觅食看到了呷哺，正好很久没吃了 欣然前往~
环境：周围有停车场，停车比较方便
服务：小哥服务挺到位的，想的比较贴心
菜品：要的是牛羊套餐，团了个套餐，不要太实惠，套餐里的面条很好次。俩人吃的饱饱的
                            

		                            收起评价


"
"
                                謙哆哆
                                ","
2020-06-17 08:38                            
                            ","
                            已经不知道几年没吃呷哺呷哺了，自打爱吃以后就没吃过，这次突然想吃了确实惊艳到了。
依稀记得那会儿在北京西单地下商场吃呷哺，一周去一次，小袋的调味料，巴不得每次去了都偷偷拿两袋，哈哈哈
升级后的呷哺确实提升了很多，而且服务态度也好了很多很多。现在办充值挺划算的还送了大虾跟毛肚。
特别推荐他家这个芝士虾球，真好吃，哇咔咔
                            

		                            收起评价


"
"
                                点小评5008180088
                                ","
2020-06-05 15:12                            
                            ","
菜品新鲜多样，服务态度好，味道一如既往的好！喜欢！	                        "
"
                                二院卍道长
                                ","
                                2020-06-02
  更新于2020-06-20 18:05                            
                            ","
                            哈哈，呷哺呷哺出小龙虾了，本来以为会是很小一份
我错了，59.9一份，20个，挺划算了，味道也很好，干净
每次都吃寿喜锅，喜欢这个酱油味哈哈，菜是很新鲜，一直都信赖呷哺的质量
最可惜的是我就吃了一个小龙虾，都被女朋友吃了，十分钟干完了


		                            收起评价


"
