用户名,时间,评论
"
                                KAMESISI
                                ","
2015-10-31 23:22                            
                            ","
                            这家在地下二层！本身呷哺呷哺就味，闷热的不行这家在地下二层就更加可想而知了！又是在商场里，人巨多挤死了，还得排队！
乌央乌央的实在是受不了没有环境可言啊！服务更是跟不上，要啥都不来能急死人！而且感觉汤底和麻酱都没以前好吃了，价位也比以前贵了不少！
每次都吃羊肉套餐，要的都是香辣锅底！没吃过咖喱和番茄的，不知道好不好吃！但是看好多人吃咖喱的，可总觉得麻酱和咖喱不搭
                            

		                            收起评价


"
"
                                爆米花的味道080708
                                ","
2015-10-12 23:13                            
                            ","
俩人吃完都拉肚子了，就点了一点菜，无语	                        "
"
                                爷本霸气_2505
                                ","
2015-10-05 23:23                            
                            ","
服务太差了，第一次去吃太让我失望了，服务员一点也不热情，对我爱搭不理的，以后再也不去了。	                        "
"
                                点小评2567730281
                                ","
2015-09-20 09:12                            
                            ","
                            呷哺家的麻酱还是一如既往的好吃，就是西单这家的服务态度是我见过最恶劣的，中午吃饭人多我可以理解，但是，比我们后来的好几个顾客的菜都上齐了，我们这桌连筷子还没给，催了好几个服务员，也没个声响请问是要闹哪样！最后还是我着急了去前台问才给上菜，服务员还黑着脸，我也是醉了。照片没拍太气人了！
                            

		                            收起评价


"
"
                                帅气表叔很低调
                                ","
2015-07-28 16:50                            
                            ","
叫无数次服务员爱理不理的不来服务，另外我们要的手切羊肉，到的就是普通冷冻羊肉片。刷卡还要走很远，服务员全部都是统一怨妇脸，老公老婆们都出去找人了吗那么大的怨气。	                        "
"
                                忍者X翅膀
                                ","
2015-07-26 21:33                            
                            ","
                            喜欢呷哺呷哺的麻酱调料，泰式冬阴锅底，每次逛街都去吃！这次周末也不例外，但是吃了一肚子气，服务员给我介绍店内的新活动，让我们参加，可是有什么不喜欢吃的叫什么手工滑牛肉的，我们就没有点购，可以服务员立刻就拉着个脸，不耐烦的撇了我们一眼，难道我们吃饭还得看你们脸色吗？以后再也不来这家店了、太差！！差评！
                            

		                            收起评价


"
"
                                点小评2212633593
                                ","
2015-06-22 22:26                            
                            ","
服务员态度很差，好像欠他钱，说话那叫一霸气！	                        "
"
                                点小评9687298465
                                ","
2015-06-21 20:11                            
                            ","
去吃了几次每次都能吃出东西来，我也是服了。	                        "
"
                                逆鞑椰
                                ","
2015-06-20 16:17                            
                            ","
服务员态度不好，特别是领位态度极其恶劣经理还在旁边看热闹，看到他们的态度建议大家不要去吃服务员太牛了！	                        "
"
                                QI_640555606
                                ","
2015-06-02 17:01                            
                            ","
这里的服务员什么态度，这里的店能不能行，好不容易来吃一顿却被损坏了心情，不知道这些大婶们懂不懂服务素质，真是服了。。。。。	                        "
"
                                srvivi
                                ","
2015-01-07 20:48                            
                            ","
平日的中午人也不少，点了拼盘等。味道每家都一样。这家不知道是节约成本还是现在都这样，服务员很少，点菜等了好久。中间需要的时候，也不是很快。这点印象不太好。	                        "
"
                                窦玥_5522
                                ","
2014-10-26 22:19                            
                            ","
吃的时候吃到虫子，卫生条件堪忧，再也不会去了	                        "
"
                                王小鱼
                                ","
2014-10-14 12:51                            
                            ","
自从没有了泡菜锅，内心都不淡定了。不开心。。。。。。	                        "
"
                                lengyu8426
                                ","
2014-10-05 17:53                            
                            ","
                            呷哺，一个知名快餐，吃了无数次了。今天去吃居然在面筋的餐盘上发现了活生生的小强。。。叫了服务员，没说啥就直接换了盘新面筋。我们气不过叫了经理，经理也只是说可以换新的。再三评理后，他才决定给我们免单。看到经理和服务员那镇定的表情，我们估计这事时常发生，以后各位亲们一定要多注意。
                            

		                            收起评价


"
"
                                日上辰尧
                                ","
2014-09-25 11:31                            
                            ","
以前最喜欢吃呷哺的麻酱调料，现在他的东西食材都特别不新鲜，所以就很少来吃了	                        "
"
                                灭日英雄
                                ","
2014-08-07 21:46                            
                            ","
火锅口味一般，没什么特色，但是饮料不错，蜂蜜雪梨茶超大杯很爽	                        "
"
                                vanessazheng
                                ","
2014-08-05 12:08                            
                            ","
虽说吃着便宜,但你们也得把菜洗干净再端上来啊!!!	                        "
"
                                Alison.阎小花
                                ","
2014-07-10 19:06                            
                            ","
随便吃吃吧，对它家越来越失望了。。。。物价上涨，东西还越来越少。。。感觉有点糊弄事。。。。。	                        "
"
                                Mivolind
                                ","
2014-06-22 17:09                            
                            ","
明明在华威，这家店服务态度也太差了吧，不过风味还是可以的。推荐大杯的酷爽可乐两个人可以喝到饱。	                        "
"
                                楽活当下
                                ","
                                2014-03-07
  更新于2014-09-10 16:17                            
                            ","
一般的小火鍋  在北京竟然可以如此火 幾乎每家分店  用餐時間都得大排長龍	                        "
"
                                Richard.Wong
                                ","
2014-02-17 10:39                            
                            ","
要说服务差吧，冤枉了服务员。不是他不想做，是他顾不过来
一个区就一个服务员，根本顾不过来招待顾客的。	                        "
"
                                素素tt
                                ","
2014-02-08 11:07                            
                            ","
人挺多的，爆出好几次不卫生的事故好像没什么影响，拼盘比单点划算，一人一个小锅看着更干净，麻将还能再要这个好！就是环境吵了点，有时候购物的东西没地方放。	                        "
"
                                自由无羁的约翰
                                ","
2014-02-03 19:34                            
                            ","
                            吃过很多家呷哺呷哺没遇上这么糟糕的店！服务员带病上岗，两只眼睛跟红眼病似的还有眼泪，我们都站着半天了，台都没收拾好，最可恶的是，钱都收走半天了，之后跟我说我给的钱是破的，要我换，还少给了，我明明确定给的数是对的，当时他也不数，现在才跟我说，谁知道是怎么回事，我也不想多事也就给了，1月台历送的多利鱼条特别腥！以后这家店是不会去了！
                            

		                            收起评价


"
"
                                葉雨嵐
                                ","
2014-01-15 13:59                            
                            ","
最喜欢的莫过于麻酱和麻辣锅底，太好吃了，味道很正统！别的家的锅底都没有呷哺呷哺的麻辣锅底好吃	                        "
"
                                巴菲蛤
                                ","
2014-01-06 20:44                            
                            ","
那天和朋友去西单买衣服，饿了去呷哺吃饭，结果吃出一根头发好恶心到现在还想吐，上次在卓展那里吃也吃出一根头发而且服务也不好要个东西等半天。	                        "
"
                                如此0而已
                                ","
2013-12-01 12:12                            
                            ","
服务不敢恭维，要蒜沫半天没人搭理！可能太忙！价格真心不便宜，口味一般，牛羊肉质量不错！	                        "
"
                                bdwae
                                ","
2013-11-23 19:39                            
                            ","
服务员不要总是走过来把火拧小，灰常灰常烦人。我已经被拧N次了。能不能尊重顾客。难道从小火再拧大火不耗费燃气吗？会更消耗燃气吧。先算好账，再培训好员工恰当的操作方式才是王道吧。	                        "
"
                                Una_xuying
                                ","
2013-11-15 17:09                            
                            ","
                            大悦城那个女经理当个店长觉得自己官很大，服务极差！！点好餐后不争气的手机奄奄一息马上濒临关机，好说歹说让帮忙充下电保持不让手机关机了，死活不让也不知道是什么心理，还让我把钱退了，给我个电话不怕投诉，呷哺店长权利是有多大真够牛！其他手下比他有素养态度很好，也不知道呷哺怎么就让这种素质的女的当店长了
                            

		                            收起评价


"
"
                                金色梦幻1104
                                ","
2013-11-04 16:19                            
                            ","
                            11月3日（周日）去西单逛街，看快到四点了，想着正好团了几张点评的券就去吃了，兴致勃勃的点完菜，刚好4点，交了两张电子券，补了9元差价，服务员去给买单，结果告知说他们店四点以后就不能用了，可是点评上明明，清清楚楚写的是到下午4:30，于是跟他理论了一会，服务员说他们店电脑关掉了，他们店只能到四点巴拉巴拉一堆，想着真恼火，还是换一家吧，果断的换去华威了，当时已经快到四点半了，华威那边很顺利的用了两张券，后来跟点评客服确认，售后说没有特殊的，都是四点半，他们已经对大悦城店培训教育了，这就是所谓的店大欺客吧！
                            

		                            收起评价


"
"
                                海涌江湖
                                ","
2013-10-31 12:46                            
                            ","
呷哺的口味都一样的好，就是这家的服务太差了，非得让顾客都坐到他们指定的位置，连自己选择座位的权利都没有。服务员的素质需要提升～	                        "
"
                                WITCH509
                                ","
2013-10-09 19:24                            
                            ","
貌似北京是总店。所以去北京吃吃看。和上海比较比较。结果失望啊，服务差。味道一般。老油条难吃，虾也不新鲜。里面都是沙，难吃死了。和上海都真不能比较	                        "
"
                                纯度黯淡蓝色溪涧
                                ","
2013-10-02 08:21                            
                            ","
这店卫生问题不太好！有待提高、服务态度也超级不好、真不知道老板咋招了一群二痞子来！	                        "
"
                                白羊虎少
                                ","
2013-09-08 02:46                            
                            ","
吃完肚子就不舒服，要的番茄汤加汤居然加的是白开水！而且团购券没法用，服务员居然说pos机没信号？！！但之后的好多人消费都是刷卡的！呷哺依旧没能解决排风的问题！	                        "
"
                                牧流冰01
                                ","
2013-08-25 18:21                            
                            ","
服务太次了，让服务员开发票，竟然看了我一眼，没理我走了，这也叫服务？？？经理也不行，就知道在那和稀泥。再也不会去了。	                        "
"
                                Sunny_2013121
                                ","
2013-08-02 14:44                            
                            ","
                            价格还算适中，就是大悦城这几店的服务差的不是一星半点，虽然别的店也没好哪里去，但是大悦城的呷哺服务员都特牛，仗着地段好，不清楚自己的角色，不是喊半天不答应，就是答应了半天拿不来，难道那点破B餐巾纸是花您的工资买的？光顾一次这样，有可能是偶然某个人或是某天心情不好，两次三次这样那就是常态了，早晚会砸了牌子的
                            

		                            收起评价


"
"
                                飞卜高
                                ","
2013-06-23 14:49                            
                            ","
                            之前就已经去过很多呷哺的店铺了

其他家都还不错

这个店服务质量不是很好的

服务员不知道怎么回事一个说一样

而且上东西还特慢，

有几次还上错

上错就算了，还漏上

要不是对了下单子

还真不知道那菜能上嘛，
                            

		                            收起评价


"
"
                                咪西咯_
                                ","
2013-05-24 16:17                            
                            ","
价钱很便宜'份量足'很好'就是得排队'不过逛完衣服来吃正好！	                        "
"
                                CC家大小姐
                                ","
2013-05-09 18:33                            
                            ","
我能说这家的服务态度太一般了吗？
每次去等位不说时间长，就是入位了
点完餐以后上菜也特别的慢
而且现在基本不吃他家东西了 
感觉不太干净！	                        "
"
                                呼唤这个
                                ","
2013-02-24 16:49                            
                            ","
我那次路过吃饭去的那，服务员比较热情，拿菜单很及时，让人没那么紧张，吃的挺舒服	                        "
"
                                小雪人児必行大运
                                ","
2013-01-02 10:51                            
                            ","
                            最近两年很少吃呷哺了，因为价格越来越贵，味道也就那样，但很久不吃，也会想念一下，所以一年里还是会吃几次的。昨晚在大悦城排了1个多小时的队，结果吃到一半的时候油豆皮里发现一根短发，然后很郁闷的问服务员怎么办，服务员说给换个小料，最后我们说这是油豆皮里的，然后他才答应给换了份同等价位的。

但万万没有想到的是马上就要吃完了，结果发现套餐送的拉面下面有根很长很长的头发，跟下面那片生菜粘连在一起，那头发比我的还长。当时就觉得恶心，也不准备再吃了。。。也没打算让他们换或者退钱，就是跟店长说了下，结果人家用手拉扯着那跟头发，笑着跟我说，我们家服务员没有长头发的，然后还故意看着我，弄的好像是我的头发似的，最后就说了句不好意思就走人了。吃了很多次呷哺，第一次遇到这样的店，话说国庆节的时候也是在他家吃的，吃到最后锅里发现有一根头发。我以为是偶然，所以这次才又来的，没想到这次又中招 ，还是两根，他家服务员脱发真够严重的啊！！现在想想都恶心！

现在回想，居然在呷哺吃出过好几次头发，还吃出过虫子，还在醋瓶里看到过很多蛆，我以后是绝对不会再吃呷哺了！！！

PS：上次来的时候招商银行可以打折，结果人家服务员说没信号，刷不了卡，奶奶的，太差劲儿了！！！结果昨晚去了，又可以刷卡了！！！！这店太垃圾了！！！！
                            

		                            收起评价


"
"
                                萌萌哒
                                ","
2012-11-26 10:02                            
                            ","
                            这家店是在让人失望，第一次刚开张来吃觉得酸辣锅味道很怪，食材不太新鲜，以为是个意外，结果昨天去了一次番茄锅和菌汤锅的味道更怪异，几乎每个月都吃几次，番茄锅很咸，一下就觉得不太对，这次点的少到没吃坏肚子；这家店是在太小，真心等不起。而且明明招商卡可以打折，店里却说不能刷卡，上次在万达吃人家刷卡机都没信号，经理还特意到楼下刷的卡，对比之下，大悦城店以后不再尝试
                            

		                            收起评价


"
"
                                那么拽的小仙女
                                ","
2012-09-06 15:20                            
                            ","
                            今天中午刚去的 特意早去的没敢赶饭点 就是怕人多 上菜慢 结果还是一样 等了很久 点的菜和上来的不符 跟服务员说 不知道他们是刚睡醒还是怎样 听不懂话  而且就餐的环境也不好 调节火大小的按钮竟然是坏的  邻桌点的蔬菜拼盘 看着苍蝇爬进爬出的 真让人没胃口
                            

		                            收起评价


"
"
                                immermehr
                                ","
2012-08-30 17:04                            
                            ","
                            有点无语了，呷哺已经不是我心目中的那个呷哺了，锅底调料流水线话，这个没什么变化，但是那次吃了之后发觉食材好像非常不新鲜，而且我甚至怀疑那个羊肉究竟是不是羊肉了，非常奇怪的口感。本来是赶时间才来这里吃的，后来想想还不如去楼上吃汉堡王。
                            

		                            收起评价


"
"
                                期货小褚
                                ","
2012-07-26 15:07                            
                            ","
                            7月21日，晚上去的。去的时候，人不多。想刷卡，服务员说什么不能刷卡。自己去吧台看到有人刷卡，就变成时好时坏。等10分钟，有人拿着刷卡机来了。然后给我们上饮料，套餐啥的，和调料都没有给上。50分钟以后，还是没给上。问服务员，4个服务员不搭理人。最后一个拿着单子去看了。说马上，可惜不敢要了，要走人。一个快餐，快一个小时不给上、这真是好服务
                            

		                            收起评价


"
"
                                heilianji
                                ","
2012-06-01 21:57                            
                            ","
负责排号的服务员服务态度非常非常差，没有叫我们的号，还理直气壮地让我们重排，之间我们一分钟也没离开等位区，根本不可能叫号没听见。处理态度也非常不好，无语了。	                        "
"
                                tokyo_demort
                                ","
2012-04-28 14:06                            
                            ","
人均29，在大悦城的会员手册上和门口都标明可刷大宗团购卡，却不给刷，也扯慌不给会员卡打折，欺骗顾客。两个人吃完了，饮料还没上。还没发票。同意一星都不想给。	                        "
"
                                531w571
                                ","
2012-04-25 22:03                            
                            ","
晚上九点多到的，桌子没擦，坐下后二次请服务员帮忙擦下桌子，服务员仅是口头上答应了，一直到吃完，没人理我！连一颗星都不想给	                        "
"
                                依然范佩西
                                ","
2012-03-29 10:50                            
                            ","
                            去过那么多家呷哺呷哺，虽然经常人挤人，但是比较喜欢他们的标准化服务。服务流程加热情的口号让人感觉不错。但是这家是我见过的唯一例外，服务员一个个半死不活，牢骚满肚，经常出现整个一条过道上无人应答。一个烧饼直到吃完其他全部又催了3次才上来。
                            

		                            收起评价


"
"
                                喝喝喝喝
                                ","
2011-12-28 12:08                            
                            ","
                            现在不坐台子上 锅底必须得拼 这个可以理解 环境口味和其他分店不分伯仲 但是服务就太让我无语了 非高峰时段 点好锅底半天不来 最后锅底和菜一起来 等水开又等了半天 在这里耗费了很多非进餐时间 很不爽 没上菜的时候 我们喊服务员过来问问是不是没开电源 但是人家连动都不动 从很远的地方说了句一会上菜 都不问我们是什么事情就这么把客人打发了。。小料我们要了一个麻酱一个沙茶酱 最后服务员扔过来两包麻酱 虽然小料能自取吧 但是这也太随意了。。平时其他地方的呷哺都需要等位 火的不得了 更别提大悦城这家了 虽然没让你们服务多好吧 但也得差不多啊
                            

		                            收起评价


"
"
                                小苏白
                                ","
2011-09-02 21:02                            
                            ","
开业期间5折优惠，门口人多的要死...排队的人都坐在地上等，离老远就知道是这个店了。里面没什么特别，和其他地方一样	                        "
"
                                折耳龙猫
                                ","
2011-09-02 10:31                            
                            ","
                            开业五折去的，场面很混乱。十个号（比如50-59号）一个段，被叫到的人手里的号都被收走，交到一个貌似店长的男人手里。这个人手里才攥了4、5个号，就管理不过来！我们是这个段里的2号，小领导叫我们在他身边等，顺便先把菜点了。结果我们还在点菜的时候，7号的两位客人居然已经被安排坐下了！夸张的是，7号本来是两位客人，临时说要加两位，然后留下两位客人继续等待叫7号。这是赤果果的加塞啊！对其他坐在墙角里苦等的人公平吗，亲？我们抱怨了两句，也没发火，小领导居然恼了，人家愤愤地说我叫错号了行了吧？行了吧？了吧？吧？呷哺是一个以服务态度为特色的店，这位小领导就是这么代表呷哺的形象？作为一个新开的店，作为一个店长，在自己出错的情况下，给顾客的就是这样的态度。好样的！

凭心而论，开业确实人多，忙乱出错也可以理解。但面对客人合理的两句抱怨这个态度就不能接受了，还是领导呢，怎么做的表率。吃饭的时候那些台前服务的员工态度还是不错的，有个叫杨×英的服务员一直笑脸迎人，手脚勤快。这才是呷哺员工应有的素质。
                            

		                            收起评价


"
