用户名,时间,评论
"
                                鸦神
                                ","
2022-02-04 14:26                            
                            ","
                            飞机晚点，找个商场吃过火锅，离开北京之后好像就吃过两顿呷哺，算上这次第三次了，怀恋那个刷过百次的经典麻酱。疫情之后呷哺大量关店，回归本质，从这次食用体验来看，还是提升巨大的，味道其实我觉得比海底捞好，价格才海底捞的60%不到，10元有双拼，以后还是可以多吃的。
                            

		                            收起评价


"
"
                                neo0000000
                                ","
2022-01-31 00:41                            
                            ","
                            [薄荷]环境：
万象城里实惠好吃的火锅店，就在四层N次方，里面装修很考究，让人很舒服，送菜的是机器人还挺好玩，有靠窗的位置，晚上还能看到长风商务区的夜景，感觉直接上来了，很适合情侣在这里聊天。
[服务铃]服务：
服务员很热情，进门直接称呼贵宾，要笑死😆不用打招呼，就会来加水加汤，不过是要提前结账的。
味道
独家小料味道不错，肉和菜都很新鲜没毛病，推荐牛眼肉
                            

		                            收起评价


"
"
                                伍亿陆仟万
                                ","
2022-01-28 23:34                            
                            ","
                            来呷哺呷哺不用说一定要咖喱锅子味道十分的赞。一家三口点了一百五十快的餐就可以吃的饱饱的了。以前大概一百二就能吃饱所以有提价嫌疑哦。
[薄荷]环境:
环境挺好的，通风设施布置的合理充裕。吃完不会有大量的火锅味残留。
[服务铃]服务:
服务还是挺不错的，个人口味较重，服务员热心的为我们加了咖喱底料
                            

		                            收起评价


"
"
                                RR_197
                                ","
2022-01-25 17:35                            
                            ","
很好吃，环境非常好，干净又卫生，还会再来的，绝绝子	                        "
"
                                匿名用户
                                ","
2022-01-18 14:15                            
                            ","
                            [薄荷]环境:好吵啊，音乐声音巨大，说话都听不清，音乐也听不清，比自助店的声音还大。
[服务铃]服务:服务很好，服务员都很温柔
一个人过来吃的，要了两份肉，一份滑，一份丸子双拼，正好，冬天吃辣锅特别爽，年底了，犒劳一下辛苦了一年的自己哈哈菜品都不错，最好吃的是羊肉，下次去要点三份羊肉！
                            

		                            收起评价


"
"
                                红豆豆712
                                ","
2022-01-18 08:32                            
                            ","
                            出差到太原的时候去的，晚上一个人酒店附近吃个简餐，点了个套餐，一个人一个小锅还是挺方便的。
环境没的说，干净又卫生，比较明亮。
菜品相对也是比较新鲜的呢，味道不错。
服务也挺好的，上菜加水都相对比较及时的。
                            

		                            收起评价


"
"
                                大白兔
                                ","
2022-01-17 11:52                            
                            ","
                            感觉所有店里，万象城的环境是最好的，服务也很好呢。周五晚上去了没想到还不用排队奶茶是冰的搭配上热火锅正好，肉的片数感觉没有国金的量多，好像是。****路图库他的时候的时候帮我把自己定位太高匹配到的话就行就这样好吗好的🏻
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2022-01-14 11:44                            
                            ","
                            在万象城逛街，不晓得吃啥的时候就会吃呷哺呷哺。
喜欢呷哺的单人套餐，而且这里的菜品都很新鲜，价格也不贵，最喜欢吃呷哺的麻酱～
[薄荷]环境：
应该算是呷哺呷哺里面比较好的
[服务铃]服务：
服务热情，态度积极。「大红袍奶茶」「缤纷蔬菜拼盘」「麻酱」
                            

		                            收起评价


"
"
                                Jessiezhou1007
                                ","
2022-01-08 15:43                            
                            ","
                            有幸中了霸王餐，带着老公儿子一同前来品尝。呷哺万象城店应该是比较新的，比其他店感觉更舒服一些。
[薄荷]环境：
装修日式简约风格，给人干干净净的感觉，我们坐在一个类似榻榻米的地方，有足够大的空间让一岁的儿子爬来爬去玩耍。
[服务铃]服务：
服务给人感觉很舒服，服务员很贴心，我们要了热饮，开始给上的冷的，我们还没来的及告诉他上错了，马上给我们赠送了一杯热饮。有一位女服务员特别喜欢我儿子，给他拿了气球逗他开心，还给他时不时加热水怕孩子喝的凉了。让我们很感动。
新品肉味道不错，蔬菜拼盘量很大，说是一人份，我们两个人也足够吃，呷哺的拉面是儿子最喜欢的，蘸着满满的麻将味道好极了，送的鸡蛋还是鸡妈妈牌子的。给儿子点了巴沙鱼，孩子很喜欢吃。整体感觉非常好，值得推荐
                            

		                            收起评价


"
"
                                好好吃饭
                                ","
2022-01-07 14:08                            
                            ","
好吃！关键环境好！服务就更是没得说！太好了！大爱这家店！非常推荐这家！工作人员给的建议为顾客着想！不想让顾客浪费！真的谢谢他们！	                        "
"
                                a8828321
                                ","
2022-01-06 20:13                            
                            ","
                            据说晚上回家没饭吃，一个人在这里对付下。

[薄荷]环境:
万象城整体环境就不错，这家店里也很不错，相比较人也不算太多，服务员都精神饱满，态度很好！
「缤纷鲜蔬拼盘」
荤素搭配，很赞，配一盘肉，一人食量刚刚好，套餐配置很合理，省去纠结于点菜的烦恼。
                            

		                            收起评价


"
"
                                椰汁炝拌草菇
                                ","
2022-01-06 19:32                            
                            ","
吃过很多吃呷哺 但是是第一次来万象城这边的 感觉非常不错 服务的特别热情周到 环境也很不错 特别喜欢把火锅放到桌子里的设计 不用担心汤水会溅出来	                        "
"
                                哎呦哎呦拔萝卜
                                ","
2022-01-06 15:39                            
                            ","
                            一个人吃火锅这种单人的套餐简直就是量身定制！一个小锅，一个小料，一个肉，一个蔬菜拼盘，一个主食！胃口小的女生吃也吃不完！呷哺吃了这么多年，味道真的保持的很好，一如既往的好吃！麻酱超级香！服务真的超级好的！巨巨巨热情！
                            

		                            收起评价


"
"
                                铁观音酱鲍鱼
                                ","
2022-01-06 13:14                            
                            ","
                            今日探店太原万象城呷哺呷哺 ，环境非常好，落地窗可以看到外面的景，一进去感觉很高级，感谢大众点评，中了免费试吃活动，去了服务员也很热情接待，一个人去吃的，完全不会尴尬，独处的时光很惬意，偶尔也要享受一下慢生活，中的单人餐，菜品非常新鲜，肉也超级嫩，味道一如既往的好吃，奶茶也很好喝！总之就是非常满意的一次用餐。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2022-01-06 00:46                            
                            ","
                            [薄荷]环境：万象城这家店环境很好，干净舒适

[服务铃]服务：这家服务比其他店好很多，小哥哥很有耐心
两个人用了一个霸王餐又点了一个单人餐，吃的好饱，一份蔬菜拼和主食没有吃完，打包带走了，大红袍奶茶和翡翠柠檬好好喝，每次都点


		                            收起评价


"
"
                                Megan
                                ","
2022-01-05 19:58                            
                            ","
                            这一次去呷哺呷哺 真的是充满惊喜哦
感觉多年前的性价比又回归啦
第一次吃呷哺是5年前在北京 那时候太原的呷哺店还比较少
现在有很多了 但是近几年价格有所上涨📈
今年也是新年第一次吃呷哺
蔬菜拼盘13 而且还有一颗鸡蛋🥚
辣锅底10元
牛肉24
一个人加上一份饮品 60-70能吃饱
这次虽然是霸王餐体验 
以后也会回顾哦
店家小哥哥 服务不错哦
希望一视同仁 对待每一个顾客 继续热情热情服务吧
翻台率高高的


		                            收起评价


"
"
                                紫薇大侠
                                ","
2022-01-05 13:08                            
                            ","
                            早就想吃呷浦呷浦了，居然一直都没机会！终于这次霸王餐的机会让我如愿以偿～～一个人吃有点孤单，就找朋友来陪我，又点了一个锅底一个小料和一个酥肉～幅无缘超级好，本来霸王餐套餐里只有一杯奶茶，他们看我们是两个人又送了一杯！感动！半糖的茉香奶绿！快点，真的好喝！走的时候又买了两杯带走～点的是番茄锅和咖喱锅，我更喜欢番茄锅，味道特别浓郁，最后还喝了一碗汤，特别好喝！另推荐一个我独家小料配方，你尝试了会回来点赞的，小米辣+香葱+香菜+蒜蓉+蚝油+芝麻
                            

		                            收起评价


"
"
                                柒小柒吖
                                ","
2022-01-04 20:43                            
                            ","
                            万象城呷哺。
什么骨头🦴锅底（记不起来了）还不错，最后在煮个面。
虾滑也很特别了，夹在黄瓜🥒芯、香菇、萝卜里。
红糖滋巴味道也可以，多蘸酱。
奶茶🥤还是奶绿比较好喝。
之前夏天总在外面露台吃 感觉很不错的 喜欢
                            

		                            收起评价


"
"
                                不爱喝水的兔子
                                ","
2022-01-04 20:28                            
                            ","
                            呷哺的单人套餐太适合打工人日常工作吃了！性价比很高，味道也好，分量也足！
「茉香奶绿」奶香和浓，还有淡淡的茶香，喝着不会太甜，刚刚好！
「金冠原切双层牛胸肉套餐」小锅适合一个人吃！一份牛胸肉，一个蔬菜拼盘，一个奶茶，一个主食！内容很丰富！
肉很大一盘，口感很好。蔬菜也新鲜。
                            

		                            收起评价


"
"
                                劉
                                ","
2022-01-04 19:44                            
                            ","
                            万象城内呦！已经吃了很多回了！这次很感谢大众点评让我抽到了霸王餐。
这次还是一如既往的点了咖喱和麻辣！这两个永远不踩雷。
呷哺的奶茶是真的不错呦！原来大家都说是一家被火锅耽误的奶茶店。但是火锅还是不错的啦。这次加了毛血旺拼。不得不说还是棒棒哒！家人就想吃鸭血，我就想其余两个。
今天有个小意外，小哥哥上菜的时候不小心掉了一片海带！小哥哥还特地送了一盘。不得不说也太好了呢！
今天就是特别满意。
                            

		                            收起评价


"
"
                                miss阴转晴
                                ","
2022-01-04 19:01                            
                            ","
                            大概有一年多没有吃过呷哺的火锅了。这一次来，感觉出了很多新的菜品。
单人餐完全是够吃的，胃口小的女生根本都吃不完。
肉的品质非常不错，很嫩。蘸着麻酱吃，绝了！
蔬菜拼盘依然很大一份,一次性吃到所有叶子菜！
服务堪比海底捞，超级热情的！
                            

		                            收起评价


"
"
                                还是你的福星宝宝吖
                                ","
2022-01-04 17:17                            
                            ","
                            位于万象城四层中庭西边N次方里面
遇到的每位服务人员都很热情周到
堪比海底捞

一人食的套餐对于想吃火锅的人实在是太友好了
有荤有素 有肉有菜
最喜欢蔬菜拼盘，品种多什么都有，每样也不会很多
非常适合什么都想尝尝的人
看隔壁小姐姐点的毛血旺套餐也非常丰富
下次可以试一试

锅底下沉的方式汤水即便沸腾也不会飞溅，超级nice
番茄锅非常浓郁
初汤连喝了两碗，酸爽开胃
套餐内容看着不多，实际是够吃的
卡座位置 一人食火锅也不会尴尬
                            

		                            收起评价


"
"
                                谁让你是风呢
                                ","
2022-01-03 17:12                            
                            ","
                            很开心中了霸王餐，之前来过一次，感觉没什么特色，价格也相对之前的人均50，变成了人均100元。
这次来了感觉整体菜品中规中矩，没什么毛病，也没什么特色。感觉就是定位工作餐火锅吧。
锅底辣锅和咖喱锅，10元的锅底真是划算。咖喱味道浓郁，吃起来不错。辣锅也不是特别辣。
整体菜的分量都不大，应该就是一份一个人吃刚好差不多。
如果一个人想吃火锅，这里很适合，但是很多人的话，还是凑凑更好吃。
                            

		                            收起评价


"
"
                                天灰_4101
                                ","
2021-12-31 23:32                            
                            ","
环境不错，服务很周到，小哥哥小姐姐们都很热情，点个赞！	                        "
"
                                菠萝油越越酱
                                ","
2021-12-31 15:19                            
                            ","
                            中了免费吃 感谢大众点评 感谢商家 还是熟悉的呷哺呷哺 套餐还有茶米茶 加了一份10元的素材 吃饱饱 2021年最后一天的午饭 是和呷哺呷哺一起度过 有时候一个人吃饭也会选下呷哺呷哺 因为食材一般比较过关 个人感觉也比较干净
                            

		                            收起评价


"
"
                                戴帽子的猫咪
                                ","
2021-12-30 19:24                            
                            ","
                            有很多靠窗的位置可以很直观的看到外面的风景，有很大一块区域留给了独自享用美食的人，一个小小的锅，点一个套餐完全够吃。
   [服务铃]服务:小哥哥小姐姐都很热情，服务都很到位
   「人气甄选牛眼肉」「至尊牛上脑」「黑鱼片」肉质都不错。 就是虾滑吃的跟平时不太一样，里面的肉感好像不是那么足
                            

		                            收起评价


"
"
                                郭姐
                                ","
2021-12-30 08:31                            
                            ","
                            万象城的环境和其他店比起来算最好的，停车还免费，很幸运抽到霸王餐，第一次吃免费的呷浦呷浦，就是比平时感觉好吃，蔬菜拼盘种类丰富，就是那个虾在里面感觉格格不入，而且感觉放里面很廉价的感觉，咖喱锅值得推荐，在别的火锅店很难吃到咖喱的锅底，番茄锅很一般，不过价钱合理。
                            

		                            收起评价


"
"
                                降噪不插电
                                ","
2021-12-28 20:12                            
                            ","
                            感谢大众点评抽中的这次免费试吃。
[薄荷]环境:
这家店装修和其他呷哺不一样，店里挺明亮的，还有靠窗的座位，风景特别好。适合聚餐。
菜品又回归以前的价格了，人均只需要60多，点套餐还送一杯奶茶。挺划算的。
「印度风味咖喱锅底」最喜欢呷哺的咖喱锅了，煮面条麻将绝对的好吃

[服务铃]服务:
上菜挺快的。因为抽中的单人套餐吧，奶茶茉香奶绿必须凉的，吃火锅喝奶茶解油腻。服务员小姐姐还给拿了围裙。除味袋挺贴心的，
还能抽大奖，虽然没有中，但是满满的参与感
                            

		                            收起评价


"
"
                                逛吃逛吃大飞哥
                                ","
2021-12-28 10:41                            
                            ","
                            去过的环境最好的呷哺呷哺。很适合一个人去。
人多也不拥挤，座位设置的很合理，服务员全程服务在线，及时加水。
点好套餐，很快菜品就全上齐了，接下来就是自己可以悠闲的等锅开，有朋友的话聊聊天，一个人的话看看窗外看看花，总之慢悠悠的，是我喜欢的慢生活。
                            

		                            收起评价


"
"
                                Yolanda
                                ","
2021-12-28 07:12                            
                            ","
[薄荷]环境：太原市装修最漂亮的店
[服务铃]服务：热情周到
「人气甄选牛眼肉」「至尊牛上脑」「脆骨羔羊肉」肉质鲜嫩不柴
「麻酱烧饼」「油条」非常好吃的主食
「茉香奶绿」必点	                        "
"
                                未落君君君
                                ","
2021-12-27 11:37                            
                            ","
                            很适合2人去的火锅店，地点在万象城3楼。
[薄荷]环境：
店面的环境非常棒，因为是靠边的位置，整体做了半环形开放空间，可以边吃火锅边看外面的风景
[服务铃]服务：
服务态度很不错！但是上菜速度有点慢，上的两个菜都吃完了还没上后面的，最后还有一个菜吃完了还迟迟没上就退了…… 但是服务态度是不错的。
「印度风味咖喱锅底」咖喱锅底我觉得是他们家的一个特色，味道很独特（吃多了有点咸）但是很喜欢
「鲜蔬汇」各种素材的拼盘，很实惠也很实惠1-2人吃的时候点，里面各种蔬菜都包含了。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2021-12-26 21:25                            
                            ","
                            服务态度热情
上菜是自动机器上菜 充满了未来科技感 取代传统上菜方式
店面挺大的 温黄的灯光 火热的锅气 一个一锅一个温暖的冬天
「人气甄选牛眼肉套餐」绝绝子 入口嫩滑 几秒就熟了配着自制麻将小料 牛逼
「麻酱」出人意料的好吃 还会再点
                            

		                            收起评价


"
"
                                Rosy
                                ","
2021-12-26 20:11                            
                            ","
                            吼吼，又吃呷哺了
最近天气冷，想吃点热乎的，挑了半天还是吃了火锅。
呷哺真的又便宜品质又好！
番茄锅真的很棒，味道足，锅里还有两个玉米，然后蔬菜拼盘也有玉米，很好吃，我们后面一桌带小朋友的点了两盘玉米，其实点个番茄锅就够了。虾滑也真的棒！
感觉呷哺我会一直吃下去！
                            

		                            收起评价


"
"
                                彩霞
                                ","
2021-12-26 18:00                            
                            ","
                            现在的天气就适合吃火锅，绝对配，之前在中正天街吃过一次，这次来到了万象城的呷哺呷哺，万象城开车来是很方便的，四层的饭店很多，但是还是想吃呷哺呷哺的火锅，味道以旧不错，菜品也很新鲜，环境还是不错的，整体格调温馨，吃着很舒服小姐姐服务业很热情呢！推荐哦


		                            收起评价


"
"
                                吃吃心
                                ","
2021-12-26 17:31                            
                            ","
                            万象城的呷哺跟其他店的风格不一样，价格也略贵，但是环境是真的不错，尤其靠近窗户的位置，单人台也很宽敞。蔬菜拼盘搭配合理，牛胸肉很嫩，咖喱锅好吃，奶绿要冰的配火锅很棒，芝麻酱一如既往，总支很满意，会再次去。
                            

		                            收起评价


"
"
                                迟到的女巫
                                ","
2021-12-26 12:44                            
                            ","
                            这是我第一次去这家店。锅是迷你锅，酸菜的越煮越酸，很够味。肉很新鲜也薄几秒就好了。
蔬菜拼里什么都有。我只觉得锅太小了。适合一两人吃。
服务挺好的，我这边被上错了一份鱼，我没有动，找了服务员说给拿走吧。结果人家上来核对后说上错他们是不拿的。直接送我们了。这个我以前没遇到。
                            

		                            收起评价


"
"
                                唯一的公主殿
                                ","
2021-12-24 14:26                            
                            ","
                            天气寒冷，吃顿火锅最巴适！周边上班族，呷哺呷哺的单人小锅，很得人心，有挺多适合一个人、两个人来吃的套餐，组合搭配，挺合理不容易造成浪费。餐厅环境也很好，心情愉悦，就喜欢有玻璃，亮堂的餐厅！服务态度都不错。选了咖喱锅，吃着不腻。自助小料，麻酱美味！
                            

		                            收起评价


"
"
                                甜过头了
                                ","
2021-12-20 22:18                            
                            ","
                            [薄荷]环境：环境超棒！真的很适合女孩子打卡拍照🤣满满科技感。
「呷哺呷哺(太原万象城店)」在万象城四楼，位置好找。
👐🏻好久没吃，换新菜单啦，性价比真的很高🏻
🍲最爱咖喱锅，麻辣锅，久吃不腻，
推荐鸭肠，羔羊肉
⚽️爆料芝士虾球！这个真的非常好吃，之前一直没吃到🤪茉莉奶绿很好喝
                            

		                            收起评价


"
"
                                fan夏至dsz
                                ","
2021-12-19 02:09                            
                            ","
                            「印度风味咖喱锅底」咖喱锅挺好吃的，不过总感觉和北京的比差一些，具体说不清差哪儿
他家芝麻酱以前第一次在北京吃的时候惊艳到我了，当时在北京三天吃了四顿他家火锅
如今感觉到口味有些区别了
菜品还是可以的
奶茶特别好喝
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2021-12-18 20:46                            
                            ","
环境还不错，适合多人一起小聚呢。	                        "
"
                                点小评6267294017
                                ","
2021-12-16 20:27                            
                            ","
                            [薄荷]环境:
 位于万象城的四楼 ，地方 挺好找的 ，店铺装修挺不错的 ，
「鲜蔬汇」好久没来呷哺呷哺了 ，听说今天换菜单了 ，特地来打一下卡 ，拼盘种类 越来越丰富的 。双人套餐153 。特别划算 ，两个人都没有吃完 

[服务铃]服务:
店里人还挺多的 ，服务也特别好 ，上菜也特别快 ，特地拿了围裙和除味袋，挺贴心的，果然 没有让我失望 ，值得推荐
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2021-12-14 13:55                            
                            ","
                            [薄荷]环境：
每次想吃火锅，就会想起呷哺呷哺。已经来过无数次了，很喜欢的一家店，这家店是在万象城。味道很好，每次都点咖喱锅，万象城的装修有点像咖啡店的风格，待着还是挺舒服的。

他们家的麻酱和咖喱锅真的是绝配。服务还可以，唯一的体验，就是觉得性价比不太高。
                            

		                            收起评价


"
"
                                小爷v587
                                ","
2021-12-12 20:35                            
                            ","
                            几乎每周日都会去，已经成习惯了……今天最搞笑的是：店里面孩子多，所以勺子不够用，服务员说，因为是瓷勺，都已经摔得差不多了，只剩下五把了，哈哈，然后他们帮我们从隔壁借了个勺子，哈哈，这也行！但是，还是被贴心的服务给感动了，虽然他家主打不是服务，但在服务上还是很用心的
                            

		                            收起评价


"
"
                                一直减一直肥
                                ","
2021-12-04 20:45                            
                            ","
                            呷哺呷哺是连锁店，菜品就不多说了，当然是很不错的了，几乎每个月都会吃一顿，经常去铜锣湾店，前段时间来万象城店，眼前一亮的感觉
[薄荷]环境:非常喜欢，装修高大上，还有机器人上菜，档次不一样啊，还喜欢他家这种嵌入式的火锅，锅周围直接排风，吃完身上也没什么味道
环境舒适，吃饭也有胃口


		                            收起评价


"
"
                                豆浆球球
                                ","
2021-12-02 11:33                            
                            ","
                            天一冷就想吃火锅，小弟弟不在只能一个人吃，呷哺是必选~
每次都是固定几样，羊排肉，豆皮，海带，拉面，再来一杯奶茶，yyds~
羊排肉有嚼劲，比羔羊肉口感更好~
豆皮稍微烫一下就可以，这样吃起来Q弹~
最后来份拉面~满足~


		                            收起评价


"
"
                                薄雾
                                ","
2021-11-28 11:54                            
                            ","
                            冬天需要温暖，生活需要沸腾！
麻酱即是正义！一顿火锅没个两碗麻酱，都不好意思吃饱。冬天热气缭绕的店内，涮烫后微微卷曲的肉片，品的是食材最恰到好处的鲜美
锦鲤鱼籽虾滑：造型逼真，肉质弹牙嫩滑的虾滑，晶莹剔透惹的人食欲大开！金黄鱼籽增添爽脆的口感，“咔滋咔滋”嘎嘣脆~
                            

		                            收起评价


"
"
                                ruirui
                                ","
2021-11-26 20:44                            
                            ","
                            最近特别喜欢吃火锅：涮羊肉涮羊肉
找到附近的火锅店～呷哺呷哺
「呷哺呷哺(太原万象城店)」

[薄荷]环境：现在化风格：简约～大气～舒适（有点咖啡厅的感觉）
因为靠近西广场，有大大的视野，边吃边看夜景🌃，美哉
另外店里很大很宽敞，感觉空气一下子也清新很多

[服务铃]服务：
这个服务员（李子杏）太棒了，长相甜美，业务熟悉，很有耐心，非常满意，非常满意，建议老板给她加工资

菜品也很卫生，品相赏心
今天吃的很开心，种草种草


		                            收起评价


"
"
                                我是你得不到的欧巴
                                ","
2021-11-22 23:17                            
                            ","
7-8年没吃呷哺呷哺，打卡万象城不是从前的模式了！以前是吧台模式，给小料包！现在和自助小火锅差不多了	                        "
"
                                远方传来风笛
                                ","
2021-11-17 13:35                            
                            ","
                            万象城这个店第一次来，环境非常不错，有个观景台看着很舒服，餐厅里面也干干净净的
口味也挺八错就是肉有点稍微硬，其他的都还可以
食材都挺鲜没有可挑剔的，锅底我没点辣的，据说他家辣锅好吃下次过来可以尝试一下。
最后弱弱的问一下店家，上点套餐呗


		                            收起评价


"
"
                                沐.雪er
                                ","
2021-11-13 03:25                            
                            ","
                            想想吃什么  那就火锅 （天冷吃火锅真的很频繁 ）「萌牛好运锅」辣口嘀萌🐮好运锅必点 番茄还是咖喱选其一 菜品每次都那些（都不用看菜单了）Q弹爆珠的虾滑 还有易煮化的红薯粉 ...
麻酱似乎有点咸 集美每次都要点麻酱烧饼还吃不了（不是因为不好吃 而是因为她眼大肚小）
茶米茶买一赠一就是自己消化了两杯奶茶  呷哺的正确打开方式应该是一人食才对 🐶
                            

		                            收起评价


"
"
                                WeiXin_8842809047
                                ","
2021-11-07 13:26                            
                            ","
薯条炸得很好吃，锅底很香，小苏肉炸的很好吃，服务态度特别好，高峰期也没有等很久，很快就吃上啦，点赞🏻，	                        "
"
                                nana2635
                                ","
2021-11-06 12:54                            
                            ","
                            时间紧张的时候来这里吃太棒了，一个人也没问题，价格特别合适……性价比很高，菜品也很新鲜，还可以点半份，而且还贴心的准备了一人套餐，两人套餐，蔬菜拼盘，菌菇拼盘都很不错！那个魔芋丝特别大，特别弹，蟹棒也好吃！
                            

		                            收起评价


"
"
                                玛哈86nie
                                ","
2021-11-01 00:43                            
                            ","
                            [薄荷]环境：
装修风格简洁明亮，平价小火锅，很喜欢来他家吃了
[服务铃]服务：
服务真的是没得说，从进店开始就很热情，上菜是机器人，挺有意思的
🥬菜品：
点的鸳鸯锅，麻辣和番茄，锅底挺香的，小料自助，麻酱都是调好的，很棒。牛眼肉依旧很喜欢，肉质紧实不柴，羔羊肉挺嫩的，蔬菜拼盘很划算啊，都是我喜欢吃的，菜很新鲜，这几天奶茶买一送一20两杯很划算
总体来说好吃不贵，服务还好，吃小火锅的的首选
                            

		                            收起评价


"
"
                                点小评9933157860
                                ","
2021-10-18 19:41                            
                            ","
第一次来  环境还是很不错的 比其他家看着要高端一点，上菜个很快  机器人配送   美团还可以团购奶茶 很不错，一已经排雷 "
"
                                蛋炒饭不要蛋
                                ","
2021-10-18 18:20                            
                            ","
                            「鲜蔬汇」量很足，很新鲜。
[薄荷]环境:
环境典雅，他家属于新式装修白色调，空间很大，很幽静，格局很好。
[服务铃]服务:
服务很好，很热情周到，大赞🏻🏻🏻
不得不说他家位置真的好，在露台就可以看到外面的夜景，真的超棒🏻！
                            

		                            收起评价


"
"
                                台灣lily莉
                                ","
                                2021-10-16
  更新于2021-10-18 00:57                            
                            ","
這環境吃東西真的是氛圍感
美食都是加分份量十足吃不完我還打包了哈哈
服務人員也是到位火鍋菜品的排列讓人看起來食欲大增	                        "
"
                                赵小晨
                                ","
2021-10-13 19:01                            
                            ","
                            位置：位于万象城4楼，长兴南街、长兴路很好找，商场干净整洁、高端大气。

[薄荷]环境：
万象城呷哺呷哺装修目前是山西最好的，外面有独立的茶铺，里面座位独立，而且空间很大

[服务铃]服务：
服务员穿着白色上衣，特显精神，服务很到位，刚入坐就到白开水，很贴心，也很热情
「番茄玉米锅」
番茄锅底浓郁，里面有玉米
                            

		                            收起评价


"
"
                                杜美佳／**
                                ","
2021-10-12 22:46                            
                            ","
                            首先，我想感慨下：你们家是响应光盘行动对吧？那为什么如此的光盘，菜量未免也太少了吧，两个人吃出了一个人的感觉。一直都是忠实粉丝，不过味道还是一如既往的好，就是量再大一些就更好啦！而且对于孕妇服务还是不错的，比较贴心，点赞


		                            收起评价


"
"
                                点小评9248760797
                                ","
2021-10-05 21:40                            
                            ","
下雨天吃火锅，很开心与朋友们，口味很棒，服务也挺好，告诉我们冲钱便宜，还可以抽奖，热水，围裙啥都有，肉也很不错，好吃，环境也很干净，有人走了，就立马收拾，以后会经常光顾的，冬天吃火锅，好过瘾	                        "
"
                                点小评8709405543
                                ","
2021-10-04 18:38                            
                            ","
                            一人一个小火锅  很卫生 每个人的口味不一样  我觉得这样比较便利很多  而且现在很多人不喜欢大锅  所以小锅也很温馨  现在疫情也比较严重 这样也挺放心吃  我男朋友就闻不了西红柿的这个食材 所以比这个 很适合我俩  很赞哦 推荐大家也可以去试试
                            

		                            收起评价


"
"
                                小树
                                ","
2021-10-04 11:29                            
                            ","
现在单人餐种类好少啊，蔬菜拼盘里种类太少了，还不如单点了，没有豆制品，尽是大白菜。	                        "
"
                                冷焉熙
                                ","
2021-10-03 20:37                            
                            ","
味道不错，服务也很好，东西很好吃，奈斯！！！！！	                        "
"
                                点小评2853481613
                                ","
2021-09-29 21:21                            
                            ","
                            第一次来这家火锅店吃饭 这次是跟家人一起来吃的 三个人一共消费一百多 总得来说还可以 大中午过来的靠窗位置坐满了都，只好等了等 。因为那个位置真的是很好，餐厅整个氛围给人一种舒适感，他家的奶茶也真的很好喝 推荐大家前来品尝 爱了呢
                            

		                            收起评价


"
"
                                点小评3146088650
                                ","
2021-09-25 13:19                            
                            ","
                            阴天吃火锅，是最开心的事情了，呷哺呷哺是好久都没来吃了，正好今天有时间，和朋友一起过来吃火锅，久违的羊肉，我来了，我也是无肉不欢，环境挺好，可以拍照，口味呢，也最爱的咖喱锅底，菜品也很新鲜，肉质也很好，以后会常来
                            

		                            收起评价


"
"
                                点小评0520263149
                                ","
2021-09-25 13:11                            
                            ","
                            今天和朋友出去玩，想的吃个火锅，就来最近**上还挺火的呷哺呷哺吧，进来以后，服务员很热情的接待了我们，拿了围裙，还和我说奶茶买一升一，太划算了，口味也好吃，还是以前的味道，棒棒的，环境也很好，适合拍照打卡，还会常来的，
                            

		                            收起评价


"
"
                                点小评6178107820
                                ","
2021-09-17 21:33                            
                            ","
第一回来这边吃饭  感觉整体还挺不错      茉香奶绿依旧是我的最爱	                        "
"
                                匿名用户
                                ","
2021-09-11 08:31                            
                            ","
                            还不错，朋友买的25元低50元的券，相当于便宜了25.，个人觉得还不错，羊肉挺好的，麻酱也不错，是鸭血感觉不太对我们的口味，不太喜欢，其他还都挺好，地理位置也很找，就在商场的最西边，一下就看到了，里面也挺大。


		                            收起评价


"
"
                                老W
                                ","
2021-09-10 13:02                            
                            ","
                            辛苦了一上午的逛街之后，绝对要来一顿美味诱人的火锅才能算结束。陪女朋友血拼了一上午，专门挑了呷哺呷哺他们家。🥥环境：他家的装潢风格我一直都很喜欢，因为是在高层，所以可以远憨到周围的景观，吃饭的时候，整个人也会感觉到心旷神怡。🍌环境：其次就是他们家的火锅底料种类非常多，而且随着最近几年日料和泰餐的随之而来他们家也开设了冬英锅和寿喜锅这两种种类的锅底，味道都做得比较到位，冬阴锅的酸辣和寿喜锅的丰富种类搭配在一起简直就是绝妙，其次还点了他们家的羊排。🍑推荐必点：「羊排」羊排削得很薄，入水即熟、口味醇厚。「蔬菜拼盘」吃火锅怎么能少了蔬菜拼盘呢？夏普相搏他们家的火锅蔬菜拼盘是我吃了这么多家以后最喜欢的蔬菜，种类丰富，而且还可以自己挑选。这一年实在是太好了呢。
                            

		                            收起评价


"
