用户名,时间,评论
"
                                f_yidan
                                ","
2023-08-16 12:17                            
                            ","
食材新鲜，性价比太高了。可以随便选口味	                        "
"
                                卡布其诺
                                ","
2023-08-16 12:05                            
                            ","
物美价廉，环境好，中午餐吃吃很实惠。下次约同事继续来。。。。。.	                        "
"
                                cherenyi
                                ","
2023-08-16 12:05                            
                            ","
呷浦呷浦经济实惠，工作餐经常大卡 "
"
                                丁丁的叶子1206
                                ","
2023-08-16 12:05                            
                            ","
口味很棒，位子很棒，电梯上来就看了，下次还来	                        "
"
                                浅粉色耳朵的赭色刺猬
                                ","
2023-08-15 13:27                            
                            ","
非常好吃 很干净下次还来 价格划算 餐量齐全	                        "
"
                                匿名用户
                                ","
2023-08-15 00:12                            
                            ","
                            下午茶时间人还是不少的，但店员也很多服务很周到热情，菜品丰富而且份量真的很大价格也实惠性价比很高～还有长桌适合中午休息自己来吃火锅，很方便上菜也很快份量也可以选择～「印度风味咖喱锅」咖喱味很浓郁咖喱爱好者狂喜，因为菜品点得比较多怕吃不完所以没点面食，感觉最后下个面条会非常好吃～「锦鲤虾滑」好大份但是很好吃很推荐～还会再来的
                            

		                            收起评价


"
"
                                浪花
                                ","
2023-08-13 17:47                            
                            ","
菜品口感丰富  服务员态度好   环境很好 下次还来	                        "
"
                                蜂蜜炝拌荔枝
                                ","
2023-08-13 17:46                            
                            ","
装修的很好看  服务态度特别好  菜品也很新鲜	                        "
"
                                kaka330
                                ","
2023-08-13 17:40                            
                            ","
                            三个人点两份单人套餐绰绰有余！
单人套餐送奶茶！
依稀记得以前能送带珍珠的奶茶，如「大红袍珍珠奶茶」现在加珍珠要收费了！
「黑鱼片」很嫩滑！
周末生意挺好的！3-4人位需要等一会儿位！如果不想等位可以14点左右去！
半开放式的环境，空调有点不给力！吃着火锅有点热！
                            

		                            收起评价


"
"
                                可爱静静
                                ","
2023-08-13 17:40                            
                            ","
                            😋🍲 推荐一家在上海的小火锅店：呷哺呷哺小火锅上海人民广场世贸店！
🤔 可能有人会问，小火锅有什么好吃的？但是这家店真的不一样！它的牛肉和羊肉都很新鲜，而且有很多种选择，从普通的肥牛到高级的雪花牛肉都有。我最喜欢的是他们的鱼腐，吸满了汤汁之后口感十分丰富，简直就是火锅中的精品！😋
 环境方面也相当不错，虽然店内装修不算豪华，但是简洁大方，让人感觉很舒适。而且他们店的地理位置很好，就在人民广场地铁站附近，交通十分方便。
👏 服务方面更是让人满意，服务员的态度很好，不管是点餐还是咨询都非常耐心。而且他们的上菜速度也很快，不用等太久就能享受到美食。
🤗 总的来说，我非常推荐这家店，无论是和朋友聚餐还是和家人一起吃饭都是一个不错的选择。如果你想尝试一些新鲜的小火锅，不妨来这里试试看！😋
 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 


		                            收起评价


"
"
                                【已注销用户】
                                ","
2023-08-13 12:47                            
                            ","
环境优美，屋内装饰很漂亮，服务员的态度也挺不错的，菜品也很新鲜，味道也是很不错，下次还来 "
"
                                Lotus
                                ","
2023-08-12 21:50                            
                            ","
                            我和我老公在北京休息日的时候很喜欢吃呷哺，在这个暑假带着宝贝去上海玩，白天玩了一天到了晚饭时间，在大众上搜了店面地址就带着孩子一起去吃了呷哺，孩子特别喜欢吃，第一天吃完说还想去吃，第二天我们又带着孩子去吃了一次，不同于第一次时间稍微有点紧张，都没吃太好，第二天我们悠哉悠哉的享受美食
                            

		                            收起评价


"
"
                                莫菲宝贝
                                ","
2023-08-12 18:19                            
                            ","
用了优惠券，搞了好长时间，服务员还是很耐心的帮忙谢谢	                        "
"
                                SKFJE--SKE
                                ","
2023-08-12 13:34                            
                            ","
菜品口味很好，服务非常热情，性价比高，下次还会再来！！	                        "
"
                                在武陵源跳跃的薯饼
                                ","
2023-08-12 13:32                            
                            ","
空间布置很漂亮，环境也很不错，味道很鲜美，服务态度也很好，推荐来！！ "
"
                                黎明中的身影
                                ","
2023-08-12 12:44                            
                            ","
味道不错，价格还挺实惠的，值得平时来试一试的，经济实惠，可以经常来吃，环境也还可以的	                        "
"
                                桐桐雨雨
                                ","
2023-08-12 11:43                            
                            ","
环境好，服务态度好，菜品也很新鲜，味道也不错，总体都很可以，值得来哦	                        "
"
                                香芋烤芥菜
                                ","
2023-08-11 18:57                            
                            ","
小火锅很好吃，下班后一个人来吃，超级满足	                        "
"
                                Arrebol
                                ","
2023-08-11 17:12                            
                            ","
服务员很热情 很细节 环境好，菜品好吃，服务态度热情	                        "
"
                                两只小鱼啊
                                ","
2023-08-11 15:23                            
                            ","
菜品口味很好，服务员热情，环境也很好，服务态度热情	                        "
"
                                SA哒
                                ","
2023-08-11 11:57                            
                            ","
量好大又划算好久没吃味道还是一如既往的好下次还带朋友来中午午市套餐划算好撑哦	                        "
"
                                芭比家小而他
                                ","
2023-08-11 11:57                            
                            ","
好久没吃呷浦呷哺小火锅了，点的套餐送饮料。便宜又好吃 "
"
                                alexlevine
                                ","
2023-08-11 09:10                            
                            ","
                            火锅爱好者必须吃的店，单人套餐性价比相对高一些，适合上班族午餐，方便又好吃。就是现在的虾滑比以前花哨却还没以前的好吃了。喜欢珍珠奶茶，茶味比较浓郁和凑凑一家的，5分甜度刚刚好🏻最后希望个人套餐能增加海鲜贝壳类的品项。
                            

		                            收起评价


"
"
                                勤奋清新哗啦蟹
                                ","
2023-08-09 17:30                            
                            ","
一个月能来三四次，在天津就总吃，永远是麻酱和麻辣锅的忠实拥护者，吃很久也吃不腻的 "
"
                                匿名用户
                                ","
2023-08-09 16:54                            
                            ","
                            1.来吃好多次啦，在人广世贸的五楼，位置很方便。味道一直很好，性价比也很高。2.加入凑凑会员，每月都发些优惠券，还挺不错的。3.推荐大红袍珍珠奶茶，呷哺经典，台式奶茶特别棒🏻新出的一些饮品味道也不错的，还有打折活动。
                            

		                            收起评价


"
"
                                Super飯團
                                ","
2023-08-09 14:12                            
                            ","
菜品非常新鲜，汤底味道也很棒，性价比超高，服务员小姐姐非常热情贴心很满意的一次消费	                        "
"
                                在香格里拉拥抱的面条
                                ","
2023-08-09 12:17                            
                            ","
服务态度很好，环境灯光轻松明快，火锅味道不错	                        "
"
                                阿琳头
                                ","
2023-08-09 12:01                            
                            ","
中午跟同事去吃了呷哺呷哺～味道跟以前一样，很不错，下次还会光顾	                        "
"
                                我爱茶餐厅
                                ","
2023-08-08 17:40                            
                            ","
全五星给予支持，常来这家店吃！性价比口味都合乎我口味！	                        "
"
                                Selee
                                ","
2023-08-08 17:26                            
                            ","
[服务铃]服务：上菜很快 服务员很热情 

[薄荷]环境：很干净 没有油污这些
「甄选上品牛肉套餐」很好吃 价格很便宜 下次还会来！	                        "
"
                                椰汁焖水饺
                                ","
2023-08-08 17:04                            
                            ","
菜品很新鲜，味道很不错，服务人员的态度也很好，环境也很不错	                        "
"
                                巴巴
                                ","
2023-08-08 15:26                            
                            ","
服务很好，菜品超级好吃，来旅游的意外碰到了这家宝藏店铺，连续几天都来的，个人真心推荐！	                        "
"
                                是你滴小可爱吖
                                ","
2023-08-08 13:34                            
                            ","
休息天经常来，主要是女儿爱吃，点名要吃的火锅，必须安排起来！	                        "
"
                                朱红涛_6488
                                ","
2023-08-08 13:33                            
                            ","
一直来吃的，口味非常不错，推荐大家来试试！	                        "
"
                                大土豆好胖
                                ","
2023-08-08 12:50                            
                            ","
环境很不错，总体味道也很好，服务员态度也很好，菜品都很新鲜，推荐大家来 "
"
                                莎琪玛
                                ","
2023-08-08 12:49                            
                            ","
第一次来这边吃，总体来说还不错吧，食材新鲜，推荐大家来尝试一下 "
"
                                心有所属_789
                                ","
2023-08-08 12:43                            
                            ","
带娃来逛南京路，买好M&M之后正好看到世贸L5呷哺呷哺，好久没吃了，一如既往的好吃，点赞	                        "
"
                                匿名用户
                                ","
2023-08-07 19:14                            
                            ","
赞赞赞，口味很好，菜品新鲜，种类繁多	                        "
"
                                GODYAOKK
                                ","
2023-08-07 18:38                            
                            ","
菜品美味可口，食材新鲜，服务员态度热情周到，用餐环境干净整洁，装修精美。	                        "
"
                                长歌漫漫、
                                ","
2023-08-07 18:30                            
                            ","
第一次来，菜品丰富茶饮和米饭都免费、好吃😋	                        "
"
                                点小评0861853449
                                ","
2023-08-07 14:46                            
                            ","
味道不错，很好吃，菜品很新鲜，性价比也超高。	                        "
"
                                易臻国际郭潇璐
                                ","
2023-08-07 14:28                            
                            ","
菜品新鲜可观服务员态度良好调料丰富推荐大家来吃	                        "
"
                                黑木耳灼酒花
                                ","
2023-08-07 13:49                            
                            ","
环境好服务态度好菜品新鲜推荐来吃	                        "
"
                                小小微微
                                ","
2023-08-07 13:29                            
                            ","
                            很久很久很久没有吃呷哺呷哺了。改版后更是第一次。点了很多……某人说要一次吃个够！
冰沙免费的，自助，挺好的。
服务也不错，点太多，桌上放不下，收盘子也算是勤快的。
牛肉中规中矩，毛肚不错。海带苗放在辣锅里YYDS。
找天一个人吃也是很不错的吧！
                            

		                            收起评价


"
"
                                在蘑菇石爬山的香菇
                                ","
2023-08-07 13:27                            
                            ","
菜品很新鲜，环境也很好
[服务铃]服务:服务态度很好！
推荐来哦！	                        "
"
                                在庐山挥舞的叉烧
                                ","
2023-08-07 13:01                            
                            ","
菜品都很新鲜，服务态度也很好，味道也不错，环境也好，下次来还！ "
"
                                桂皮腊百香果
                                ","
2023-08-07 12:28                            
                            ","
食材很新鲜，店铺人员服务态度很热情，下次还会来的，适合朋友小聚。	                        "
"
                                山田尖端
                                ","
2023-08-07 12:07                            
                            ","
第一次品尝，菜品挺好的，底料也美味，服务员态度很好。	                        "
"
                                猪猪猪
                                ","
2023-08-06 18:30                            
                            ","
菜品好吃，一人一锅，很方便赶紧，服务也好	                        "
"
                                在呼伦贝尔沉思的葱油饼
                                ","
2023-08-06 18:29                            
                            ","
环境非常舒服，干净整洁，好吃不贵推荐大家来试试	                        "
"
                                菜籽油油泼雪碧
                                ","
2023-08-06 18:14                            
                            ","
😋好吃十分推荐，服务和环境都不错	                        "
"
                                帝_释天
                                ","
2023-08-06 18:00                            
                            ","
菜品服务环境都在线，好吃不贵美味实惠🫰	                        "
"
                                今天又懒得起床了.
                                ","
2023-08-06 15:47                            
                            ","
菜品新鲜丰富服务态度好热情店内环境很好	                        "
"
                                豆芽炸菜花
                                ","
2023-08-06 15:30                            
                            ","
味道非常不错，服务态度也很好，菜品也很新鲜！推荐来哦！	                        "
"
                                負西凉
                                ","
2023-08-06 15:22                            
                            ","
很不错，来上海的第一餐，很喜欢咖喱锅，一如既往的好吃	                        "
"
                                蚝油腊羊肉
                                ","
2023-08-06 15:15                            
                            ","
菜口味很好 服务很到位很热情 环境舒适	                        "
"
                                Lucy
                                ","
2023-08-05 21:43                            
                            ","
这段时间在清肠，晚上不吃荤，吃小火锅太合适了，娃可以吃肉，我可以吃素	                        "
"
                                伍老师呀
                                ","
2023-08-05 18:59                            
                            ","
跟朋友来的，点了麻辣锅底，口味很正，食物很丰富，管饱，环境也好，很舒服的一次聚餐。	                        "
"
                                你看看你看看不到
                                ","
2023-08-05 18:50                            
                            ","
吃火锅还有奶茶，绝了下次还来	                        "
"
                                一颗小Wu
                                ","
2023-08-05 18:40                            
                            ","
好吃好吃😋环境好服务态度好！	                        "
"
                                FU*KOFF
                                ","
2023-08-05 13:34                            
                            ","
味道一如既往的好 食材新鲜 环境很好	                        "
"
                                雨妈妈_
                                ","
2023-08-05 12:33                            
                            ","
菜品多式多样，价格不仅平民还好吃	                        "
"
                                hydekong
                                ","
2023-08-05 12:19                            
                            ","
店里的一人食套餐挺丰富的，一个人安安静静吃一顿火锅，很好 "
"
                                覃思宿梦
                                ","
2023-08-05 12:14                            
                            ","
很棒，菜品齐全，味道好吃。值得推荐。好吃	                        "
"
                                SmallDaisy_9635
                                ","
2023-08-04 23:25                            
                            ","
                            环境宽敞明亮，一人一锅干净卫生，扫码点单，下完单没一会儿菜品就给上齐啦～直接选的套餐里面有肉有蔬菜菌菇拼盆还有一杯奶茶和主食，一份吃下来很满足，不过现在调料现在是自助的，可以按照自己的喜好选择，总之是性价比很高的火锅哟！
                            

		                            收起评价


"
"
                                Zye
                                ","
2023-08-04 18:46                            
                            ","
味道不错干净卫生，下次还来 "
"
                                草莓干烤黑松露
                                ","
2023-08-04 18:43                            
                            ","
点的番茄锅，味道很不错，环境卫生服务态度好！	                        "
"
                                sherry_1397
                                ","
2023-08-04 18:40                            
                            ","
口味非常不错，辣的不辣的都有，好吃😋	                        "
"
                                紫薯泥炝牛骨头
                                ","
2023-08-04 18:32                            
                            ","
全家喜欢常来吃的火锅，口味蛮好，方便健康，来逛南京路，还是来吃呷哺呷哺当晚歺哦。	                        "
"
                                鸈
                                ","
2023-08-04 18:03                            
                            ","
口味很好，服务好，菜品很丰富，环境很舒适。	                        "
"
                                忘我之身
                                ","
2023-08-04 13:55                            
                            ","
环境超好 刚刚好满足自己一个人吃火锅的需求 每次嘴馋的最佳选择 菜品新鲜 超赞的	                        "
"
                                黑枸杞焖牛肉
                                ","
2023-08-04 13:45                            
                            ","
世贸五楼 一个人吃小火锅刚刚好 营养美味 太赞了 「呷哺人气草原羔羊肉套餐」环境超好	                        "
"
                                咔噜爱探店
                                ","
2023-08-03 23:53                            
                            ","
                            一人食的天堂从大学开始就超爱一个人来呷哺呷哺hhh
「果蔬拼盘」想吃的基本都有啦，量很大，一个人几乎吃不掉
「呷哺精选大米龙」比较精的牛肉，很大片
「呷哺调料」从发的袋装变成自助，不变的是依旧袋装的麻酱和最最好吃的味增！虽然吃了有点口干但真的超级鲜香且够味儿
「拉面」必备的收尾主食
套餐带的饮料还是算了别点了

[薄荷]环境：
一人吧台只有一个，大多数都是两人四人位了。环境挺干净明亮

[服务铃]服务：
点单可以自助，但服务员实在很少，有什么事想招呼也招呼不到。上菜很快。
                            

		                            收起评价


"
"
                                慢慢
                                ","
2023-08-03 18:46                            
                            ","
味道非常好呀！价格合理。服务也很好
还会再来的。	                        "
"
                                豆沙糕
                                ","
2023-08-03 18:45                            
                            ","
就在世贸五楼，地理位置很方便，下班经常来吃。味道还是非常好吃，最爱麻酱。店员的服务态度也很好，很热情。	                        "
"
                                章鱼腌米粉
                                ","
2023-08-03 18:15                            
                            ","
蔬菜还可以的，而且菜品都挺好的，有空就可以试一试的，价格实惠，属于是经济实惠的	                        "
"
                                青豆炖蜜饯
                                ","
2023-08-03 14:16                            
                            ","
整体还可以，一个人还是比较推荐的，菜品不多，中规中矩吧！第二次来了。
[薄荷]环境:挺好的

[服务铃]服务:挺好的	                        "
"
                                可豆米子
                                ","
2023-08-03 11:47                            
                            ","
                            哇塞哇塞，这种可以单人吃的小火锅简直不要太爽，哈哈哈，我们是点了一个双人套餐，还送了奶茶，小料都是自己弄，根据自己喜欢的口味自己调，开始以为我们俩吃不够，最后发现是吃不完，味道好吃，汤锅也有几种口味，自己挑选，好吃好吃！
                            

		                            收起评价


"
"
                                紫薯泥蒸香葱
                                ","
2023-08-02 20:57                            
                            ","
第一次，推荐推荐这家店，小酥肉很好吃！服务很好	                        "
"
                                陈旭华
                                ","
2023-08-02 18:51                            
                            ","
好好吃不贵，物美价廉，服务态度有好	                        "
"
                                科比
                                ","
2023-08-02 18:42                            
                            ","
环境优美，服务态度好。价格便宜。菜品数量多	                        "
"
                                乖囡靖
                                ","
2023-08-02 18:42                            
                            ","
服务热情，价廉物美，东西可口，新鲜，值得推荐，地理位置佳，容易找到！	                        "
"
                                匿名用户
                                ","
2023-08-02 14:44                            
                            ","
[薄荷]环境：
我一直都喜欢吃呷哺	                        "
"
                                80后乐口福
                                ","
2023-08-02 13:39                            
                            ","
                            朋友请我去呷浦呷浦新的世茂店看看
形象非常不错 感觉和原来完全不一样
有点小资情调的感觉 也亮堂很多
现在出品和原来不一样了 都是单盘的出品
还推出了性价比很高的小盘菜
「高原羊肉卷」肉新鲜很嫩
「珍馔牛上脑」牛肉新鲜口感好
「大红袍奶茶」饮品必须点赞
「果蔬拼盘」性价比很高
                            

		                            收起评价


"
"
                                kimjeez
                                ","
2023-08-01 21:56                            
                            ","
                            有2-3年没去了，这次不知道吃什么看到呷哺呷哺就进去了。性价比非常高！！

点了一个单人套餐60多，还包含饮料。点了乌龙奶茶味道也还行。 蔬菜也很新鲜，牛上脑肉质一般般但是想到价格能接受。还有喜欢他们家的面+鸡蛋，一份单人套餐量真不少，吃不完。 我去的时候服务员不多，下午4点应该是大部分员工休息去了，所以感到服务一般般叫了几次才来。但是其他口味食材什么都OK！
                            

		                            收起评价


"
"
                                jin小凯
                                ","
2023-07-31 19:54                            
                            ","
经常过来吃，一如既往的好吃😋菜非常新鲜 奶茶也好好喝	                        "
"
                                草莓干焖海胆
                                ","
2023-07-31 18:50                            
                            ","
店家服务态度很好，牛羊肉都很新鲜口感不错，吃的很满意，下次还来。	                        "
"
                                芝士炝抹茶粉
                                ","
2023-07-31 18:12                            
                            ","
环境优美，服务周到，到上海旅游到这家店感觉非常热情，贴心，像回到家一样，下次有机会再来这家店。	                        "
"
                                精明睿智嘻嘻熊
                                ","
2023-07-31 10:45                            
                            ","
味道好服务棒，环境优越，肉质鲜美🏻🏻🏻🏻	                        "
"
                                品味思考
                                ","
2023-07-31 10:42                            
                            ","
菜量很大！特别好吃！点评送奶茶！强烈推荐！	                        "
"
                                甘草油泼豆芽
                                ","
2023-07-30 18:49                            
                            ","
环境很好，味道不错，服务很好，下次再来光顾。	                        "
"
                                e夜雪
                                ","
2023-07-30 12:48                            
                            ","
                            一直以为呷哺呷哺关门了，没想到步行街尽然有，果断立马去吃。还是以前一人一锅的模式，调料自助，还有冰沙免费。我们4个人，每个人点了不同的锅底。，我点了个寿喜锅，感觉一般般，鸡蛋感觉也一般，后来把鸡蛋直接打进了番茄锅，自制了番茄蛋汤锅底。
                            

		                            收起评价


"
"
                                怡然自得
                                ","
2023-07-29 19:02                            
                            ","
                            家附近的两家呷浦呷浦（新邻生活站和日月光）都闭店了，转战到上海世茂店了😄位置还挺好找的，电梯出来就是，下午两点半左右到的，人还是挺多的，感觉上菜好像要比之前的日月光店快，希望这家能长久一点，否则要跑得更远了……
                            

		                            收起评价


"
"
                                西米涮葡萄籽
                                ","
2023-07-29 18:51                            
                            ","
火锅的味道，香啊，很香啊，下次还来	                        "
"
                                我想要两颗西柚
                                ","
2023-07-29 12:27                            
                            ","
                            「呷哺人气草原羔羊肉套餐」「果蔬拼盘」「甄选上品牛肉套餐」「呷哺调料」「珍馔牛上脑」超级划算，打卡送甜品，储值送套餐，还有免费米饭，服务员态度很好轻声细语又介绍的很详细。
[薄荷]环境:
环境又很好。
[服务铃]服务:
服务态度也很不错。价位始终是平民价，积分还能兑换菜，简直可以作为食堂天天来。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-07-28 11:40                            
                            ","
这是一个团结上进的团体，服务一流，工作特主动，包括茶吧服务员的工作态度，和冷饮的味道都挺好的。我们经常去吃，相当满意。建议面条米粉类的量稍微多一点。	                        "
"
                                王哈哈
                                ","
2023-07-27 10:18                            
                            ","
为了吃这口，跑了好远，突然很想吃呷哺的感觉啊，就很突然，灵魂酱料，汤底是什么都无所谓，麻酱是真的 yyds。
最好吃的酱料，强推主食油条，多煮一会，超好吃

[薄荷]环境：
环境不错，在商场里面

[服务铃]服务：
来的时候是刻意避开了人多的时段，一个人吃饭很惬意
                            

		                            收起评价


"
"
                                下一站的天空_3705
                                ","
2023-07-27 08:14                            
                            ","
                            昨天和朋友约出来逛街（不可能饿着肚子逛街，那样是对肚子的不尊重），想来想去，突然想起小火锅，于是大众点评搜进来的
总体感觉还行，假期人蛮多的，对面是桂满楼，排队，我以为我们也需要排队，结果过来直接进来了，很开心
早些年吃过一次，可能肠胃原因，回家肚子就受不了（你们懂得）
这次没事
店内设施还算比较新，服务也还可以，就是那个消毒水的味道有丢丢重，不知道是不是我鼻子灵敏的原因，不过可以看出消毒严格
总的来说还是可以的，和挑食的朋友一起吃火锅，可以选择这里（自己吃自己的省的打架）

「什锦鲜蔬大拼盘」
「呷哺呷哺小火锅(上海世茂广场店)」
                            

		                            收起评价


"
"
                                yamaruan
                                ","
2023-07-26 14:09                            
                            ","
                            一个人过了饭点还是没想到想吃什么，那就最后的选择吃火锅好了，绝对不会错的。世贸广场东区五楼，我是从西区乘电梯上到五楼的，按照很大的指示牌一路走过去，根本就不需要问路，很是方便。
没想到过了饭点还是很多人，幸好一个人不需要等位，直接安排在了环形桌上。吃呷哺呷哺的小火锅熟门熟路，根本不需要考虑吃什么，点一份套餐，什么都有了。现在还有自助的橙味冰沙，挺不错的。
                            

		                            收起评价


"
"
                                是小颖呀
                                ","
2023-07-25 11:41                            
                            ","
                            最近种草的一家店和几个好朋友来拔草了，这家店就在我家的附近诶，世贸广场的东区五楼，一上去就可以看到了，位置好找的，点了几个招牌菜，味道可以的，每人一个小锅吃的很舒服，最后算下来性价比真的可以，推荐来试试


		                            收起评价


"
"
                                會飛de魚
                                ","
2023-07-24 21:10                            
                            ","
                            位置：上海市黄浦区南京东路世贸广场5楼手扶梯口
呷哺呷哺是小火锅领导品牌旗下茶米茶饮品是饮品专门外带档口，暑期有活动26两杯，主打大红袍奶茶味道还不错，青梅椰萃茉莉味道不太好喝，出餐速度还可以，整体体验还不错，值得推荐到店品尝…..
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-07-24 17:25                            
                            ","
性价比很高，如果饭量不大只是想吃个火锅可以来。只不过世贸店人还是太多了，超级嘈杂。	                        "
"
                                飞若惊鸿
                                ","
2023-07-22 09:41                            
                            ","
这家店面积不算很大，但也不小，生意很好，不是饭点人也多	                        "
"
                                匿名用户
                                ","
2023-07-21 17:34                            
                            ","
                            蛮火爆的，饭点都要做到外边门口的位置不太好。
单人位都在最中间靠外边。
肯定还是不如正经吃火锅快乐啦，一人食很不错的选择。食材还是很不错干净营养卫生放心的，一份份都是一个人可以吃完的量，总体来说还是蛮不错滴！！！
                            

		                            收起评价


"
"
                                西米红烧山竹
                                ","
2023-07-19 12:43                            
                            ","
                            一如既往的好吃，一个人的时候很享受这种一人一锅，吃的饱饱的，既有蔬菜又有主食和肉，营养均衡，食材也很新鲜，服务员都很和蔼，加汤什么的都很及时，菠萝沙冰也是很爱，酸酸甜甜的，吃过火锅后来一杯，特爽，忠粉无疑了
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-07-18 16:31                            
                            ","
很好，来上海游玩，顺便吃个饭，孩子想吃火锅了，就去了呷哺呷哺，东西基本都一样，味道也不错。	                        "
"
                                gabewang
                                ","
2023-07-18 13:10                            
                            ","
主打一个性价比，买卖套餐很合适。	                        "
"
                                新晋才子
                                ","
2023-07-17 17:53                            
                            ","
有个收台子的阿姨，服务真的很好，像家里的长辈一样关注着，可能我吃饭时带着孩子！真的很感谢阿姨！建议“加鸡腿”！
餐品份量，味道都很不错。	                        "
"
                                太厚
                                ","
2023-07-16 21:30                            
                            ","
                            在南京路上茂业大厦的五楼上的电梯就能看见，如果从另外一个电梯下来，需要按照指示找一下他们家火锅，以前也经常吃点点单人套餐，他们家现在有冰山免费，还有一些柠檬水饮料也可以免费和他们在麻将你就那么好吃，调料有免费米饭，单人套餐吃的饱饱的
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-07-16 13:17                            
                            ","
                            呷哺呷哺，这是一家备受好评的火锅店，名字听起来就让人觉得温暖。门店位置方便，处于世贸广场四楼，环境优雅，服务周到，是我最喜欢的一家火锅店。
首先，呷哺呷哺的菜品推荐不能不提。我个人最喜欢的是他们的招牌牛肉套餐。选用优质牛肉，口感鲜嫩，入口即化。搭配他们独特的酱料，味道更是绝妙。此外，他们的海鲜套餐也是绝对不能错过的美味。海鲜新鲜，吃起来鲜美无比，非常满足。当然，还有他们的素菜拼盘，种类丰富，营养均衡，让人吃得放心。
在呷哺呷哺，环境也是一流的。店内装修简洁大方，以暖色调为主，让人感觉舒适。餐厅的氛围也很棒，无论是和朋友聚餐还是和家人聚会，都能在这里找到合适的氛围。值得一提的是，他们的卫生情况也非常好，让人在享受美食的同时，也能吃得健康。
服务方面，呷哺呷哺也是做得非常好。服务员态度亲切热情，一进店就能感受到他们的热情。他们会根据客人的需求，推荐合适的菜品和酱料，让人感到贴心。整个用餐过程中，服务员的服务质量也非常高，让人感到舒适和愉悦。
总的来说，呷哺呷哺是一家值得推荐的火锅店。他们的菜品美味可口，环境优雅舒适，服务周到贴心。


		                            收起评价


"
"
                                桃子number1
                                ","
2023-07-14 20:15                            
                            ","
                            一个又想吃火锅的首选店，晚上好多人，还好6点不到就到了，坐了吧台桌。
点了一个羊肉特惠套餐，菌菇锅。量好大，羊肉还没吃完我就已经饱了 两个小姑娘点一份这个套餐就够了，饼和饮料都没吃，带走。
「果蔬拼盘」上面还有个虾，食材挺新鲜的。
「呷哺人气草原羔羊肉」羊肉不能烫久
没想到走到门口看到了冰沙，肚子实在装不下了，下次来先吃冰沙
                            

		                            收起评价


"
"
                                喵咚611
                                ","
2023-07-14 12:02                            
                            ","
一直听说呷哺呷哺，第一次来打卡。
环境相当不错，干净整洁，服务态度很好，味道也不错。点了双人套餐量不是太大，再加菜 "
"
                                曾真好运
                                ","
2023-07-14 10:02                            
                            ","
                            赶着在对面看电影🎦，还有个把小时，赶紧来吃晚饭！团了个99元的套餐，第一次看到原价的套餐！没时间单点了，就套餐吧！有一大盘虾🦐10个！还有一个肥牛，还有一大盆蔬菜！就是我选的「印度风味咖喱锅」我感觉不好吃，一直吃我朋友锅里捞出来的
服务也不错的，他家酱料特别香！就是吃完感觉没怎么吃饱！需要的话可以在单点！
                            

		                            收起评价


"
"
                                黄小姐
                                ","
2023-07-13 18:22                            
                            ","
                            天气虽然很热
但还是想吃小火锅！
这家也是我刚来上海生活的时候朋友带我来吃的
不但平价而且还能吃饱！
记得以前等爱吃五花牛还是五花猪但现在好像没有了，汤底依旧是很多选择，但肉品⋯我还是这次选的有点不是很喜欢！
环境很干净明亮，套餐里还有很多饮料选择 很棒


		                            收起评价


"
"
                                wqxlhl2222
                                ","
2023-07-13 12:36                            
                            ","
非常好吃，地理位置也好。三个人也比较实惠。服务员服务特别好，点赞点赞点赞。	                        "
"
                                小熊维尼_Winnie
                                ","
2023-07-13 09:06                            
                            ","
                            羔羊肉单人套餐68元，虽然食材比较普通，环境也很一般，毕竟这个价位在这个地段性价比已经很好了。
最喜欢的还是咖喱锅搭配呷哺醬，每次过来都是这样搭配的，感觉吃呷哺呷哺就为了锅底和调料。
买套餐的好处是一个人吃火锅不再是那么单调，特别是蔬菜拼盘里面的东西，每种几乎都有，这点一直觉得不错。外面的拼盘，再这么拼也是两种或者三种蔬菜拼一起，点多了吃不完，点少了太单调。
                            

		                            收起评价


"
"
                                Z378290247
                                ","
2023-07-12 20:50                            
                            ","
世茂店地段好，环境好，干净，超级有人气，吃好了和小姐妹聊会天，小帅哥突然送过来两杯茶水，感觉很亲切，服务很好，32个赞欢迎大家常来打卡。	                        "
